"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1950" "5.2" "12.2" "0.1" "22.6" "49.1" "27.2" "69.4" "114.3" "10.6" "23.0" "38.5" "5.1" "377.3" "59.0" "71.8" "210.9" "72.1" NA
"1951" "11.9" "21.3" "12.2" "25.9" "85.8" "32.0" "56.7" "69.0" "17.9" "60.5" "16.8" "30.1" "440.0" "38.3" "123.9" "157.6" "95.2" NA
"1952" "25.9" "6.3" "21.6" "20.6" "4.1" "62.0" "133.4" "63.4" "42.7" "13.4" "7.1" "5.5" "406.0" "62.3" "46.4" "258.8" "63.2" NA
"1953" "46.7" "10.3" "28.0" "12.4" "89.8" "132.7" "87.1" "54.1" "21.5" "15.7" "5.1" "43.2" "546.5" "62.5" "130.2" "273.8" "42.2" NA
"1954" "17.2" "24.5" "9.1" "21.9" "76.3" "109.6" "105.7" "98.0" "37.3" "12.0" "14.2" "13.6" "539.4" "84.9" "107.2" "313.3" "63.5" NA
"1955" "6.2" "23.3" "12.8" "37.4" "55.5" "55.1" "116.0" "47.6" "42.2" "29.8" "24.5" "28.5" "478.9" "43.0" "105.7" "218.8" "96.5" NA
"1956" "22.3" "19.3" "30.8" "12.2" "4.2" "177.3" "59.0" "90.0" "27.3" "22.6" "25.0" "40.0" "530.0" "70.2" "47.2" "326.2" "75.0" NA
"1957" "10.5" "24.3" "4.0" "9.8" "12.5" "59.2" "182.5" "111.0" "33.3" "69.6" "35.1" "31.7" "583.6" "74.9" "26.3" "352.7" "138.0" NA
"1958" "18.6" "23.0" "18.6" "9.3" "22.8" "18.0" "10.2" "24.8" "70.0" "19.7" "17.8" "44.7" "297.4" "73.3" "50.7" "52.9" "107.5" NA
"1959" "20.5" "4.9" "11.6" "22.7" "26.4" "52.3" "46.2" "69.2" "8.7" "32.3" "27.0" "10.9" "332.8" "70.1" "60.7" "167.7" "68.0" NA
"1960" "10.9" "28.2" "20.5" "8.3" "35.6" "123.9" "11.0" "71.2" "30.0" "32.8" "9.4" "11.3" "393.3" "50.0" "64.5" "206.2" "72.2" NA
"1961" "8.3" "33.8" "16.8" "16.6" "33.9" "130.5" "88.9" "10.6" "39.9" "26.6" "23.6" "32.8" "462.5" "53.4" "67.4" "230.0" "90.2" NA
"1962" "45.5" "14.1" "14.3" "53.3" "44.8" "27.2" "NA" "65.2" "12.8" "NA" "41.9" "25.1" "NA" "92.4" "112.4" "NA" "NA" NA
"1963" "43.5" "25.4" "21.6" "19.8" "NA" "NA" "NA" "NA" "NA" "NA" "38.4" "NA" "NA" "94.0" "NA" "NA" "NA" NA
"1964" "NA" "19.3" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1965" "NA" "NA" "NA" "NA" "41.9" "71.8" "61.9" "90.7" "38.0" "3.4" "43.4" "12.8" "NA" "NA" "NA" "224.3" "84.9" NA
"1966" "34.8" "8.8" "13.6" "17.0" "17.1" "35.0" "60.8" "98.8" "21.2" "16.8" "51.3" "35.3" "410.4" "56.4" "47.6" "194.5" "89.3" NA
"1967" "25.2" "27.0" "41.3" "14.2" "6.5" "32.9" "25.3" "6.1" "24.8" "41.8" "33.3" "27.6" "305.9" "87.5" "62.0" "64.3" "99.9" NA
"1968" "46.0" "15.5" "15.5" "20.9" "42.2" "96.6" "36.9" "46.9" "38.1" "21.5" "9.1" "29.0" "418.2" "89.1" "78.6" "180.4" "68.7" NA
"1969" "12.0" "13.7" "16.2" "24.6" "39.7" "9.6" "58.5" "32.4" "155.2" "36.2" "53.3" "10.6" "461.8" "54.7" "80.5" "100.4" "244.6" NA
"1970" "28.5" "13.4" "47.3" "15.5" "23.1" "103.2" "48.5" "51.5" "43.3" "28.8" "33.3" "32.7" "469.1" "52.5" "85.9" "203.2" "105.4" NA
"1971" "62.9" "NA" "NA" "NA" "20.7" "192.2" "110.2" "29.7" "30.6" "NA" "26.5" "25.0" "NA" "NA" "NA" "332.0" "NA" NA
"1972" "22.8" "NA" "NA" "7.7" "3.6" "97.8" "70.5" "74.3" "41.2" "10.8" "24.3" "NA" "NA" "NA" "NA" "242.6" "76.3" NA
"1973" "9.2" "12.7" "0.2" "30.3" "30.7" "129.7" "53.6" "69.2" "38.9" "37.4" "40.9" "22.6" "475.0" "NA" "61.1" "252.4" "117.1" NA
"1974" "28.4" "5.7" "NA" "42.0" "15.1" "96.4" "107.0" "78.4" "69.6" "25.0" "27.1" "23.7" "NA" "56.6" "NA" "281.8" "121.7" NA
"1975" "12.8" "NA" "12.6" "9.6" "25.1" "149.5" "53.4" "70.4" "17.5" "45.5" "25.0" "22.9" "NA" "NA" "47.3" "273.3" "88.0" NA
"1976" "3.1" "14.3" "15.5" "15.3" "71.5" "149.3" "105.9" "147.1" "NA" "19.4" "7.8" "NA" "NA" "40.3" "102.3" "402.3" "NA" NA
"1977" "9.5" "11.6" "4.1" "19.8" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1978" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1979" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1980" "NA" "6.5" "17.3" "NA" "38.8" "65.4" "41.0" "94.7" "53.8" "10.4" "11.5" "48.5" "NA" "NA" "NA" "201.1" "75.6" NA
"1981" "10.2" "4.1" "0.9" "13.0" "20.9" "55.7" "NA" "8.8" "19.6" "36.0" "8.2" "36.6" "NA" "62.8" "34.9" "NA" "63.7" NA
"1982" "33.2" "17.8" "37.8" "0.1" "17.6" "NA" "NA" "105.0" "NA" "13.3" "14.2" "7.1" "NA" "87.6" "55.5" "NA" "NA" NA
"1983" "7.0" "8.7" "19.3" "6.8" "34.4" "150.6" "252.0" "NA" "36.6" "NA" "18.9" "23.2" "NA" "22.9" "60.4" "NA" "NA" NA
"1984" "23.7" "NA" "8.9" "22.7" "96.5" "103.6" "56.2" "66.6" "51.3" "51.5" "26.8" "11.8" "NA" "NA" "128.1" "226.4" "129.6" NA
"1985" "12.2" "32.6" "8.0" "24.8" "NA" "84.6" "42.1" "NA" "85.4" "38.8" "9.4" "NA" "NA" "56.5" "NA" "NA" "133.6" NA
"1986" "28.2" "17.1" "32.2" "36.4" "NA" "NA" "NA" "NA" "67.0" "42.6" "36.2" "NA" "NA" "NA" "NA" "NA" "145.7" NA
"1987" "8.6" "NA" "NA" "8.8" "34.3" "44.3" "94.3" "NA" "NA" "NA" "4.3" "14.2" "NA" "NA" "NA" "NA" "NA" NA
"1988" "5.2" "15.9" "2.4" "21.3" "42.9" "114.2" "NA" "50.0" "NA" "12.6" "NA" "12.2" "NA" "35.2" "66.7" "NA" "NA" NA
"1989" "16.7" "16.6" "NA" "2.3" "71.2" "60.6" "NA" "NA" "12.5" "19.8" "NA" "14.9" "NA" "45.5" "NA" "NA" "NA" NA
"1990" "25.6" "NA" "2.5" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1991" "13.3" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1992" "NA" "NA" "NA" "NA" "10.1" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1993" "10.7" "13.9" "1.8" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1994" "NA" "NA" "NA" "NA" "19.3" "102.4" "37.1" "90.4" "NA" "NA" "30.9" "10.7" "NA" "NA" "NA" "229.9" "NA" NA
"1995" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1996" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1997" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "63.8" "37.8" "1.7" "6.7" "NA" "NA" "NA" "NA" "103.3" NA
"1998" "18.1" "0.1" "3.5" "1.2" "35.9" "32.6" "36.5" "18.9" "23.4" "37.6" "17.5" "19.2" "244.5" "24.8" "40.6" "87.9" "78.6" NA
"1999" "79.1" "9.7" "0.1" "12.4" "122.2" "107.4" "NA" "19.2" "28.0" "9.8" "4.5" "NA" "NA" "108.0" "134.7" "NA" "42.3" NA
"2000" "9.0" "0.0" "27.3" "29.4" "132.6" "99.1" "139.9" "85.8" "54.2" "NA" "8.4" "NA" "NA" "NA" "189.2" "324.8" "NA" NA
"2001" "0.1" "NA" "3.2" "NA" "NA" "NA" "NA" "NA" "12.4" "16.1" "22.2" "14.7" "NA" "NA" "NA" "NA" "50.6" NA
"2002" "18.4" "6.2" "43.9" "32.0" "13.8" "23.2" "71.5" "26.0" "89.8" "22.2" "11.4" "NA" "NA" "39.3" "89.8" "120.7" "123.4" NA
"2003" "53.1" "51.7" "22.4" "23.7" "34.1" "98.7" "47.6" "90.8" "24.3" "33.9" "15.2" "NA" "NA" "NA" "80.2" "237.0" "73.4" NA
"2004" "27.3" "5.2" "28.6" "11.2" "40.3" "31.6" "NA" "115.9" "44.6" "28.4" "0.3" "34.0" "NA" "NA" "80.1" "NA" "73.4" NA
"2005" "17.8" "4.6" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "56.5" "NA" "NA" "NA" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
