"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1938" "49.2" "84.1" "47.6" "39.9" "77.5" "46.2" "68.1" "40.8" "108.7" "7.8" "36.9" "34.5" "641.3" "NA" "164.9" "155.1" "153.4" NA
"1939" "60.9" "105.2" "96.5" "102.5" "29.6" "56.1" "42.8" "55.1" "NA" "NA" "NA" "NA" "NA" "200.6" "228.6" "154.0" "NA" NA
"1940" "56.9" "42.5" "59.0" "56.3" "132.7" "92.2" "76.3" "90.0" "110.4" "50.0" "134.5" "92.0" "992.9" "NA" "248.1" "258.5" "294.9" NA
"1941" "86.0" "39.6" "43.0" "48.3" "59.1" "80.4" "73.3" "42.3" "28.2" "96.2" "58.5" "49.7" "704.7" "217.5" "150.4" "196.1" "182.9" NA
"1942" "45.2" "50.4" "129.6" "49.9" "221.1" "37.2" "117.5" "31.6" "106.9" "61.8" "88.5" "128.5" "1068.2" "145.3" "400.6" "186.4" "257.2" NA
"1943" "89.7" "57.3" "95.1" "62.9" "112.6" "48.9" "92.4" "53.5" "39.5" "79.3" "48.2" "19.8" "799.1" "275.4" "270.6" "194.8" "167.0" NA
"1944" "25.5" "80.0" "94.7" "91.6" "146.7" "109.5" "96.4" "59.1" "69.5" "20.0" "51.3" "89.1" "933.4" "125.3" "333.0" "265.1" "140.8" NA
"1945" "51.5" "59.6" "121.7" "91.4" "155.8" "88.6" "126.0" "53.9" "137.1" "63.5" "63.5" "49.3" "1062.1" "200.2" "369.0" "268.6" "264.1" NA
"1946" "112.0" "67.3" "32.7" "20.9" "102.5" "48.2" "84.9" "43.0" "78.8" "86.4" "52.1" "59.8" "788.6" "228.6" "156.1" "176.1" "217.3" NA
"1947" "117.0" "35.8" "55.9" "86.0" "93.3" "124.4" "110.8" "66.1" "41.2" "37.3" "36.1" "54.2" "858.0" "212.6" "235.2" "301.2" "114.6" NA
"1948" "51.8" "78.7" "65.5" "58.0" "69.0" "86.4" "56.1" "52.9" "162.9" "64.1" "87.7" "58.9" "891.9" "184.6" "192.4" "195.4" "314.7" NA
"1949" "81.5" "86.9" "75.7" "35.9" "11.8" "5.8" "66.3" "141.1" "96.8" "73.7" "58.3" "95.1" "829.0" "227.3" "123.4" "213.2" "228.8" NA
"1950" "112.3" "91.2" "76.9" "71.2" "22.7" "70.1" "124.7" "91.3" "25.3" "83.3" "108.8" "32.7" "910.7" "298.6" "170.8" "286.1" "217.5" NA
"1951" "71.5" "51.7" "109.6" "117.1" "40.7" "94.9" "97.1" "56.9" "46.0" "65.5" "81.5" "124.5" "957.0" "156.0" "267.3" "248.9" "193.0" NA
"1952" "82.7" "49.4" "74.9" "63.7" "78.1" "32.6" "73.9" "65.9" "64.5" "19.9" "97.9" "47.2" "750.8" "256.6" "216.7" "172.4" "182.3" NA
"1953" "52.0" "45.3" "73.9" "67.8" "144.9" "75.2" "77.3" "109.3" "78.6" "22.5" "49.2" "57.4" "853.2" "144.5" "286.5" "261.8" "150.2" NA
"1954" "64.8" "72.1" "87.5" "98.2" "23.8" "123.9" "21.4" "98.2" "87.2" "226.3" "44.3" "68.1" "1015.8" "194.2" "209.5" "243.5" "357.8" NA
"1955" "45.8" "45.6" "86.1" "69.1" "64.5" "27.3" "38.2" "111.4" "33.6" "84.0" "58.4" "65.0" "729.1" "159.6" "219.7" "176.9" "176.0" NA
"1956" "55.0" "56.8" "91.8" "78.7" "122.8" "43.1" "114.8" "132.8" "44.4" "25.3" "32.6" "77.6" "875.9" "176.8" "293.3" "290.8" "102.4" NA
"1957" "67.9" "68.9" "32.9" "96.0" "78.4" "98.0" "13.9" "66.1" "103.3" "48.4" "52.5" "77.8" "804.0" "214.4" "207.3" "178.0" "204.2" NA
"1958" "34.0" "47.4" "32.6" "43.9" "30.0" "32.1" "66.5" "78.0" "89.1" "38.5" "84.9" "36.4" "613.4" "159.1" "106.5" "176.6" "212.5" NA
"1959" "79.8" "92.4" "75.5" "71.6" "50.9" "27.4" "32.9" "44.8" "78.0" "92.5" "69.2" "95.8" "810.8" "208.6" "198.0" "105.0" "239.7" NA
"1960" "83.8" "80.1" "49.6" "76.8" "131.5" "63.0" "114.7" "46.3" "9.9" "65.4" "74.7" "23.9" "819.5" "259.7" "257.9" "223.9" "149.9" NA
"1961" "22.8" "77.8" "67.6" "111.6" "73.8" "93.3" "91.3" "64.8" "48.7" "19.4" "61.8" "58.1" "791.1" "124.4" "253.0" "249.5" "129.9" NA
"1962" "86.1" "96.2" "18.5" "44.1" "16.1" "74.1" "101.2" "85.6" "146.3" "113.2" "107.7" "76.2" "965.3" "240.5" "78.7" "260.9" "367.2" NA
"1963" "39.5" "22.0" "69.0" "63.5" "82.5" "48.8" "81.4" "65.5" "54.2" "11.3" "77.5" "79.3" "694.5" "137.7" "215.0" "195.7" "143.0" NA
"1964" "74.5" "43.6" "108.3" "82.5" "48.2" "44.9" "112.1" "163.4" "18.9" "54.4" "46.2" "74.5" "871.5" "197.4" "239.0" "320.4" "119.5" NA
"1965" "97.8" "115.6" "58.2" "86.5" "54.9" "46.0" "71.5" "84.6" "76.4" "118.7" "93.6" "69.8" "973.7" "287.9" "199.6" "202.2" "288.8" NA
"1966" "92.2" "40.7" "64.4" "56.3" "47.8" "76.5" "16.9" "75.0" "59.6" "28.3" "154.0" "96.6" "808.4" "202.6" "168.5" "168.4" "241.9" NA
"1967" "85.2" "68.3" "33.8" "107.5" "53.1" "156.6" "69.2" "48.9" "71.7" "80.6" "46.5" "77.5" "898.9" "250.1" "194.4" "274.7" "198.9" NA
"1968" "108.4" "44.0" "84.0" "33.8" "106.8" "62.5" "61.1" "169.9" "92.2" "45.9" "101.3" "82.3" "992.1" "229.9" "224.6" "293.5" "239.3" NA
"1969" "63.2" "19.8" "38.7" "94.6" "80.1" "43.5" "111.7" "59.6" "17.4" "59.2" "79.2" "85.2" "752.1" "165.3" "213.4" "214.8" "155.8" NA
"1970" "52.4" "37.6" "45.8" "84.3" "61.7" "41.3" "119.4" "117.7" "66.2" "69.1" "49.9" "115.7" "860.9" "175.1" "191.8" "278.3" "185.1" NA
"1971" "46.5" "85.8" "48.4" "31.5" "39.2" "81.2" "82.7" "130.6" "36.1" "41.8" "44.8" "112.4" "781.0" "247.9" "119.1" "294.5" "122.7" NA
"1972" "56.1" "78.9" "89.2" "58.6" "38.3" "118.4" "37.2" "79.7" "88.7" "104.4" "80.0" "119.7" "949.5" "247.4" "186.2" "235.4" "273.1" NA
"1973" "41.5" "48.0" "128.7" "67.4" "93.7" "73.1" "66.5" "32.2" "57.7" "130.1" "100.8" "99.4" "939.1" "209.3" "289.8" "171.8" "288.5" NA
"1974" "83.4" "58.6" "67.2" "97.4" "147.0" "133.7" "62.6" "17.3" "50.4" "27.9" "81.6" "57.5" "884.6" "241.4" "311.7" "213.6" "159.8" NA
"1975" "66.0" "91.6" "72.0" "78.5" "67.9" "67.1" "54.7" "113.0" "70.2" "58.0" "60.2" "108.2" "907.4" "215.0" "218.5" "234.8" "188.4" NA
"1976" "75.1" "65.9" "105.6" "70.8" "121.9" "87.3" "85.7" "67.9" "73.6" "69.2" "18.5" "64.1" "905.5" "249.2" "298.2" "241.0" "161.3" NA
"1977" "64.7" "33.5" "83.7" "75.4" "32.1" "108.2" "123.5" "108.7" "161.0" "73.4" "93.1" "129.5" "1086.6" "162.3" "191.1" "340.4" "327.5" NA
"1978" "97.9" "22.5" "47.6" "70.1" "72.3" "28.4" "45.3" "67.6" "140.2" "59.8" "62.8" "74.4" "788.7" "249.9" "189.9" "141.3" "262.7" NA
"1979" "88.5" "49.1" "54.1" "99.5" "104.3" "75.1" "71.2" "78.1" "46.9" "90.0" "101.4" "119.9" "978.1" "212.0" "257.9" "224.4" "238.3" NA
"1980" "47.9" "26.8" "95.0" "118.3" "51.8" "93.9" "188.1" "40.6" "56.3" "94.3" "43.9" "77.8" "934.5" "194.5" "265.1" "322.6" "194.4" NA
"1981" "21.1" "73.7" "25.7" "54.6" "61.5" "65.4" "70.4" "133.6" "108.3" "139.2" "61.8" "39.3" "854.6" "172.6" "141.7" "269.4" "309.3" NA
"1982" "79.6" "38.6" "75.4" "49.3" "49.5" "117.5" "32.7" "125.1" "134.5" "46.7" "101.1" "100.3" "950.3" "157.5" "174.2" "275.3" "282.3" NA
"1983" "43.5" "47.2" "85.4" "89.6" "104.1" "35.3" "20.5" "116.7" "58.2" "77.1" "98.9" "97.1" "873.7" "191.0" "279.2" "172.5" "234.2" NA
"1984" "49.4" "73.1" "69.6" "62.8" "108.6" "51.0" "67.2" "68.7" "79.4" "29.9" "74.3" "69.4" "803.6" "219.6" "241.1" "187.0" "183.7" NA
"1985" "84.2" "91.0" "86.4" "39.4" "79.8" "41.5" "95.2" "157.3" "61.0" "55.7" "170.8" "48.3" "1010.5" "244.6" "205.5" "294.0" "287.4" NA
"1986" "42.2" "41.9" "56.2" "58.2" "79.1" "70.9" "127.5" "152.2" "219.6" "58.6" "49.3" "75.2" "1031.1" "132.5" "193.6" "350.6" "327.5" NA
"1987" "77.3" "18.6" "52.9" "53.5" "32.0" "72.8" "112.2" "55.9" "112.8" "53.1" "92.1" "54.6" "787.7" "171.1" "138.4" "240.8" "258.0" NA
"1988" "27.7" "80.3" "28.8" "60.5" "42.3" "28.4" "114.4" "41.2" "75.1" "73.1" "63.9" "42.9" "678.6" "162.5" "131.7" "184.0" "212.1" NA
"1989" "37.0" "31.2" "40.4" "48.3" "83.3" "100.0" "73.3" "43.1" "47.0" "81.5" "90.4" "45.5" "720.8" "111.1" "171.9" "216.4" "218.9" NA
"1990" "43.5" "82.9" "34.9" "58.4" "91.9" "74.1" "71.7" "117.1" "46.9" "92.9" "44.5" "122.4" "881.3" "172.0" "185.2" "262.9" "184.3" NA
"1991" "45.9" "35.6" "105.5" "120.9" "88.3" "26.9" "95.9" "95.8" "56.8" "50.2" "69.7" "59.5" "851.0" "203.9" "314.7" "218.6" "176.7" NA
"1992" "51.3" "41.4" "29.1" "140.4" "73.3" "40.6" "140.1" "160.4" "103.4" "70.6" "118.0" "73.2" "1042.0" "152.3" "242.9" "341.1" "292.0" NA
"1993" "82.7" "43.0" "44.3" "91.6" "55.2" "138.5" "91.1" "43.9" "63.2" "76.4" "70.9" "35.4" "836.1" "198.9" "191.1" "273.5" "210.4" NA
"1994" "81.4" "33.2" "63.6" "105.0" "82.8" "58.0" "88.2" "64.2" "55.7" "30.6" "93.6" "61.3" "817.8" "150.0" "251.5" "210.5" "179.9" NA
"1995" "148.4" "29.5" "57.9" "84.1" "91.2" "55.4" "59.7" "140.3" "30.4" "138.5" "133.8" "47.2" "1016.4" "239.2" "233.2" "255.5" "302.7" NA
"1996" "87.7" "43.7" "47.8" "109.9" "95.8" "123.8" "102.5" "50.5" "172.1" "80.6" "35.6" "107.5" "1057.4" "178.5" "253.6" "276.7" "288.3" NA
"1997" "82.7" "87.7" "85.1" "32.0" "70.8" "54.1" "33.5" "76.3" "51.7" "39.1" "63.3" "36.3" "712.7" "277.9" "188.0" "163.9" "154.1" NA
"1998" "108.6" "48.6" "112.4" "59.8" "77.1" "85.1" "48.7" "29.6" "41.9" "26.9" "38.5" "68.4" "745.6" "193.6" "249.3" "163.3" "107.3" NA
"1999" "136.3" "31.7" "29.0" "50.7" "41.0" "69.5" "47.8" "62.4" "84.0" "65.8" "84.2" "33.4" "735.8" "236.4" "120.7" "179.7" "234.0" NA
