"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1964" "75.7" "38.9" "74.2" "NA" "82.1" "171.1" "105.2" "145.7" "143.7" "60.8" "72.6" "71.2" "NA" "NA" "NA" "422.1" "277.0" NA
"1965" "52.3" "103.2" "10.2" "15.4" "132.6" "78.6" "121.1" "80.8" "114.6" "77.9" "49.5" "101.0" "937.3" "226.8" "158.2" "280.5" "242.0" NA
"1966" "50.2" "37.8" "100.8" "48.2" "65.4" "157.0" "179.7" "96.4" "130.8" "142.8" "181.7" "93.6" "1284.4" "189.0" "214.4" "433.1" "455.3" NA
"1967" "98.7" "59.1" "50.1" "16.7" "76.2" "51.8" "96.5" "102.9" "97.5" "NA" "NA" "NA" "NA" "251.3" "142.9" "251.2" "NA" NA
"1968" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1969" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1970" "42.3" "26.9" "31.7" "25.5" "NA" "NA" "NA" "NA" "93.2" "27.1" "61.5" "43.6" "NA" "NA" "NA" "NA" "181.8" NA
"1971" "53.8" "20.1" "57.8" "30.6" "28.4" "70.6" "151.5" "102.7" "137.6" "54.7" "70.5" "NA" "NA" "117.5" "116.7" "324.9" "262.8" NA
"1972" "46.7" "20.9" "40.8" "7.1" "58.2" "70.4" "NA" "73.5" "85.8" "76.4" "44.3" "53.6" "NA" "NA" "106.1" "NA" "206.6" NA
"1973" "50.2" "18.7" "48.4" "36.1" "85.4" "90.5" "97.4" "81.8" "114.4" "77.2" "68.3" "47.9" "816.4" "122.5" "169.9" "269.7" "259.9" NA
"1974" "96.0" "45.5" "53.8" "103.7" "132.2" "119.1" "103.5" "78.0" "115.6" "119.3" "57.1" "78.9" "1102.8" "189.5" "289.7" "300.6" "292.0" NA
"1975" "81.5" "29.5" "74.8" "78.5" "91.6" "77.1" "212.5" "94.9" "110.4" "64.7" "107.1" "78.2" "1100.6" "189.9" "244.9" "384.5" "282.2" NA
"1976" "82.2" "76.8" "83.3" "51.2" "116.1" "35.4" "141.2" "99.7" "134.1" "70.3" "56.9" "60.1" "1007.4" "237.1" "250.6" "276.4" "261.3" NA
"1977" "38.7" "65.3" "59.4" "47.9" "36.3" "137.7" "109.3" "106.5" "46.6" "30.0" "68.2" "75.6" "821.5" "164.1" "143.6" "353.5" "144.8" NA
"1978" "101.2" "17.4" "39.9" "74.2" "123.5" "181.2" "92.0" "75.0" "87.6" "90.7" "65.9" "64.7" "1013.4" "194.3" "237.7" "348.3" "244.1" NA
"1979" "63.1" "25.1" "124.1" "77.3" "79.1" "136.5" "117.7" "112.1" "153.0" "NA" "NA" "46.3" "NA" "152.8" "280.5" "366.3" "NA" NA
