"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1908" "60.9" "81.5" "138.6" "64.9" "64.4" "129.3" "124.3" "101.8" "188.4" "132.6" "116.5" "71.0" "1274.2" "247.2" "267.8" "355.5" "437.6" NA
"1909" "56.8" "89.1" "34.1" "87.6" "40.6" "41.3" "76.4" "101.3" "133.9" "105.3" "100.8" "80.9" "948.1" "216.9" "162.3" "219.0" "340.0" NA
"1910" "80.2" "54.6" "31.0" "35.9" "68.1" "98.6" "82.1" "89.2" "59.8" "114.8" "72.8" "81.1" "868.2" "215.7" "135.0" "269.9" "247.4" NA
"1911" "141.1" "48.9" "97.7" "50.6" "51.8" "112.1" "57.9" "77.4" "78.6" "21.8" "63.2" "90.7" "891.7" "271.0" "200.1" "247.4" "163.5" NA
"1912" "20.4" "34.1" "26.3" "55.9" "44.1" "67.7" "93.1" "115.5" "31.6" "83.0" "56.1" "143.2" "771.0" "145.2" "126.3" "276.3" "170.7" NA
"1913" "179.0" "38.1" "99.0" "46.3" "83.7" "56.3" "60.1" "150.9" "160.7" "111.1" "126.4" "39.7" "1151.2" "360.4" "228.9" "267.3" "398.2" NA
"1914" "111.0" "85.9" "60.8" "59.2" "87.7" "120.2" "127.7" "27.4" "99.4" "61.1" "110.7" "74.0" "1025.1" "236.6" "207.7" "275.3" "271.2" NA
"1915" "18.4" "41.6" "21.7" "68.1" "101.3" "141.2" "134.1" "67.6" "73.2" "134.9" "72.7" "117.8" "992.7" "134.0" "191.1" "342.9" "280.8" NA
"1916" "33.4" "26.7" "90.1" "86.7" "38.5" "78.9" "214.9" "16.4" "70.6" "82.5" "118.6" "59.6" "916.8" "177.8" "215.3" "310.2" "271.7" NA
"1917" "222.1" "55.4" "77.5" "28.7" "44.3" "153.1" "113.7" "59.5" "88.9" "133.4" "115.4" "112.6" "1204.6" "337.1" "150.5" "326.3" "337.7" NA
"1918" "186.2" "68.1" "79.6" "23.4" "90.2" "117.2" "68.4" "118.1" "5.2" "112.0" "105.6" "93.1" "1067.3" "367.0" "193.2" "303.7" "222.9" NA
"1919" "54.9" "14.0" "90.7" "71.6" "93.8" "100.8" "86.1" "117.7" "47.8" "156.8" "127.1" "102.6" "1064.0" "162.0" "256.2" "304.6" "331.8" NA
"1920" "138.7" "27.3" "86.5" "116.6" "70.0" "132.6" "97.1" "88.6" "140.2" "157.2" "65.9" "87.1" "1207.9" "268.6" "273.1" "318.3" "363.4" NA
"1921" "114.5" "70.3" "71.6" "77.5" "74.3" "96.5" "71.0" "113.8" "182.0" "65.9" "79.6" "26.5" "1043.6" "271.9" "223.5" "281.3" "327.5" NA
"1922" "87.2" "115.7" "58.7" "85.6" "82.3" "37.1" "49.5" "50.1" "189.7" "57.4" "79.0" "89.6" "981.8" "229.4" "226.6" "136.7" "326.1" NA
"1923" "70.4" "68.5" "155.1" "13.4" "100.3" "75.5" "66.7" "75.9" "76.5" "46.3" "81.9" "116.6" "947.1" "228.5" "268.8" "218.1" "204.7" NA
"1924" "57.2" "90.4" "56.6" "91.7" "72.1" "122.2" "74.5" "135.8" "111.9" "82.0" "70.9" "87.7" "1053.0" "264.2" "220.4" "332.4" "264.8" NA
"1925" "84.8" "98.0" "154.7" "43.9" "16.8" "63.6" "80.2" "90.4" "91.1" "62.4" "83.1" "169.9" "1039.0" "270.5" "215.5" "234.2" "236.6" NA
"1926" "56.2" "94.9" "48.0" "66.0" "95.8" "109.2" "41.5" "72.3" "39.9" "100.3" "89.4" "70.5" "883.8" "320.9" "209.8" "223.0" "229.6" NA
"1927" "83.1" "45.2" "75.3" "122.9" "48.3" "113.4" "93.4" "56.0" "102.7" "176.7" "161.5" "124.2" "1202.6" "198.8" "246.4" "262.9" "440.8" NA
"1928" "66.5" "88.4" "87.1" "90.3" "86.6" "155.4" "74.3" "82.5" "61.0" "87.5" "53.3" "33.5" "966.2" "279.0" "263.9" "312.2" "201.8" NA
"1929" "79.0" "60.9" "80.4" "67.7" "67.5" "145.0" "118.8" "65.9" "45.7" "88.6" "62.2" "105.0" "986.6" "173.3" "215.6" "329.7" "196.5" NA
"1930" "35.9" "69.8" "80.2" "57.6" "69.7" "146.3" "66.1" "37.1" "132.8" "94.4" "43.6" "49.7" "883.2" "210.7" "207.5" "249.5" "270.8" NA
"1931" "14.5" "67.0" "107.4" "29.5" "65.0" "171.6" "113.1" "38.7" "150.3" "108.5" "115.1" "30.4" "1011.2" "131.2" "201.9" "323.4" "374.0" NA
"1932" "100.7" "128.2" "61.6" "83.6" "86.7" "13.2" "124.0" "63.6" "36.9" "47.1" "193.9" "103.9" "1043.5" "259.3" "231.9" "200.9" "277.9" NA
"1933" "132.5" "163.9" "37.7" "85.3" "58.0" "74.2" "76.9" "33.3" "77.3" "104.0" "190.9" "162.4" "1196.5" "400.3" "181.1" "184.5" "372.2" NA
"1934" "172.8" "34.3" "84.9" "36.1" "67.9" "122.6" "92.5" "37.2" "107.3" "51.9" "97.6" "114.7" "1020.0" "369.6" "188.9" "252.3" "256.8" NA
"1935" "179.4" "59.7" "143.0" "3.0" "59.7" "93.5" "87.0" "93.0" "60.4" "89.2" "124.5" "68.6" "1061.2" "353.9" "205.8" "273.5" "274.1" NA
"1936" "141.0" "57.1" "217.2" "63.5" "57.3" "179.6" "95.4" "97.7" "93.6" "51.6" "74.1" "59.6" "1187.7" "266.7" "338.0" "372.7" "219.3" NA
"1937" "62.1" "45.5" "53.1" "46.5" "64.0" "114.6" "100.5" "182.5" "60.2" "96.5" "105.0" "43.1" "973.6" "167.2" "163.6" "397.6" "261.7" NA
"1938" "68.1" "40.8" "77.7" "9.1" "59.5" "101.1" "49.0" "54.7" "66.4" "81.8" "122.8" "230.9" "961.9" "152.1" "146.2" "204.8" "271.1" NA
"1939" "249.6" "297.4" "40.1" "64.0" "113.4" "117.5" "102.6" "63.2" "99.6" "121.7" "81.3" "44.1" "1394.5" "778.0" "217.6" "283.3" "302.5" NA
"1940" "67.2" "29.5" "94.4" "61.8" "86.8" "118.7" "137.8" "100.1" "45.3" "114.8" "137.4" "73.4" "1067.2" "140.8" "242.9" "356.6" "297.6" NA
"1941" "46.3" "14.7" "72.7" "39.7" "71.1" "175.1" "113.4" "124.9" "197.7" "105.9" "79.9" "88.1" "1129.4" "134.4" "183.5" "413.4" "383.5" NA
"1942" "24.5" "26.9" "136.6" "37.0" "98.5" "85.9" "81.8" "87.4" "100.1" "119.6" "125.7" "107.6" "1031.5" "139.5" "272.1" "255.1" "345.3" NA
"1943" "120.7" "115.5" "59.3" "32.3" "89.4" "188.5" "191.2" "132.7" "81.9" "68.5" "60.0" "81.6" "1221.6" "343.9" "181.0" "512.4" "210.3" NA
"1944" "75.3" "76.5" "155.7" "24.9" "55.2" "150.9" "107.7" "216.3" "166.4" "56.7" "104.4" "58.7" "1248.7" "233.4" "235.8" "474.9" "327.4" NA
"1945" "89.9" "61.1" "103.1" "175.1" "40.3" "134.4" "93.7" "76.1" "123.1" "97.9" "101.5" "102.5" "1198.8" "209.7" "318.5" "304.2" "322.5" NA
"1946" "279.3" "129.9" "249.0" "75.5" "23.0" "173.4" "209.2" "60.4" "42.4" "59.0" "113.0" "197.0" "1611.1" "511.7" "347.5" "443.0" "214.4" NA
"1947" "316.7" "64.7" "53.9" "103.1" "99.7" "236.9" "233.5" "58.5" "83.3" "205.4" "175.0" "164.2" "1794.9" "578.4" "256.6" "529.0" "463.7" NA
"1948" "99.3" "237.4" "225.5" "150.3" "61.6" "57.4" "168.4" "434.4" "88.0" "69.3" "175.2" "NA" "NA" "500.9" "437.4" "660.1" "332.5" NA
"1949" "89.6" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1950" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1951" "NA" "69.9" "79.9" "17.0" "76.0" "31.2" "83.6" "56.5" "60.1" "124.8" "69.7" "105.7" "NA" "NA" "172.9" "171.3" "254.6" NA
"1952" "115.0" "83.4" "89.4" "70.4" "61.2" "94.5" "83.4" "67.8" "85.3" "52.0" "34.6" "74.5" "911.6" "304.2" "221.0" "245.7" "171.9" NA
"1953" "145.7" "54.0" "104.0" "44.2" "46.5" "123.8" "76.4" "146.7" "55.7" "104.1" "71.0" "104.4" "1076.6" "274.1" "194.8" "346.9" "230.8" NA
"1954" "49.0" "131.0" "40.6" "103.2" "86.5" "82.0" "66.4" "153.8" "73.0" "77.5" "98.8" "99.6" "1061.2" "284.4" "230.2" "302.1" "249.4" NA
"1955" "95.0" "87.6" "154.5" "49.7" "106.1" "125.4" "145.0" "101.0" "37.3" "93.5" "118.3" "62.0" "1175.4" "282.2" "310.3" "371.4" "249.0" NA
"1956" "39.6" "134.8" "70.4" "49.8" "17.1" "132.2" "62.9" "113.3" "59.9" "121.3" "83.0" "158.1" "1042.4" "236.4" "137.3" "308.4" "264.2" NA
"1957" "65.6" "70.6" "61.8" "76.0" "45.6" "132.5" "116.9" "166.5" "72.0" "62.2" "106.3" "169.2" "1145.2" "294.3" "183.4" "415.9" "240.4" NA
"1958" "88.7" "46.3" "85.4" "53.5" "22.1" "83.8" "21.0" "81.9" "140.4" "120.4" "55.8" "110.0" "909.4" "304.2" "161.0" "186.8" "316.6" NA
"1959" "77.9" "63.5" "84.2" "71.8" "95.2" "106.9" "61.1" "209.0" "168.9" "126.6" "96.2" "83.9" "1245.2" "251.4" "251.2" "377.0" "391.7" NA
"1960" "76.3" "67.5" "64.1" "48.3" "138.2" "110.0" "18.2" "205.0" "106.7" "116.0" "60.6" "60.2" "1071.0" "227.6" "250.6" "333.2" "283.3" NA
"1961" "82.9" "117.7" "74.1" "78.7" "58.4" "57.5" "50.6" "35.6" "137.0" "169.4" "125.1" "133.7" "1120.7" "260.7" "211.2" "143.8" "431.5" NA
"1962" "149.8" "92.0" "90.0" "83.3" "82.0" "91.0" "126.6" "157.3" "27.9" "148.9" "97.0" "160.5" "1306.5" "375.5" "255.3" "375.0" "273.9" NA
"1963" "90.1" "80.1" "93.2" "71.8" "70.1" "103.7" "123.9" "170.3" "85.3" "50.8" "136.8" "58.9" "1135.0" "330.6" "235.1" "398.0" "273.0" NA
"1964" "109.1" "133.0" "114.1" "83.6" "78.9" "139.7" "135.6" "154.6" "150.7" "93.3" "76.3" "56.8" "1325.7" "301.0" "276.6" "429.9" "320.3" NA
"1965" "162.4" "160.1" "26.6" "64.4" "55.6" "43.9" "121.0" "124.3" "61.2" "125.1" "81.2" "73.1" "1099.0" "379.3" "146.6" "289.2" "267.5" NA
"1966" "157.4" "93.0" "35.3" "84.9" "86.4" "111.9" "81.2" "56.1" "77.2" "32.4" "97.9" "48.5" "962.2" "323.5" "206.6" "249.1" "207.5" NA
"1967" "131.1" "134.1" "112.2" "51.4" "64.7" "35.0" "80.5" "29.5" "77.1" "127.2" "53.2" "90.9" "986.9" "313.7" "228.2" "144.9" "257.6" NA
"1968" "68.9" "29.5" "82.4" "106.1" "44.6" "86.0" "93.5" "89.0" "141.1" "80.2" "105.7" "103.2" "1030.1" "189.4" "233.1" "268.4" "326.9" NA
"1969" "63.1" "66.0" "33.7" "58.7" "37.6" "82.6" "105.7" "155.4" "183.5" "60.8" "86.5" "50.0" "983.6" "232.3" "130.0" "343.7" "330.9" NA
"1970" "67.0" "26.9" "88.2" "42.9" "111.1" "72.0" "82.9" "68.9" "93.2" "67.8" "80.3" "112.2" "913.4" "143.8" "242.2" "223.8" "241.4" NA
"1971" "169.3" "34.9" "50.9" "18.9" "63.1" "154.6" "96.9" "77.5" "134.7" "139.5" "74.2" "127.2" "1141.7" "316.4" "132.9" "329.0" "348.4" NA
"1972" "139.4" "130.3" "72.5" "93.8" "22.3" "131.8" "86.9" "43.2" "90.5" "77.3" "74.1" "70.2" "1032.3" "397.0" "188.6" "261.9" "241.9" NA
"1973" "71.1" "60.4" "88.1" "60.5" "66.8" "102.2" "41.2" "50.3" "102.3" "97.1" "113.3" "89.7" "942.9" "201.7" "215.4" "193.7" "312.7" NA
"1974" "186.5" "129.4" "81.3" "59.7" "122.5" "83.6" "115.5" "37.6" "59.6" "83.8" "85.4" "124.9" "1169.8" "405.5" "263.5" "236.8" "228.7" NA
"1975" "71.4" "52.0" "80.7" "37.0" "67.3" "125.1" "104.4" "144.4" "41.5" "125.9" "79.1" "94.8" "1023.6" "248.3" "185.1" "373.9" "246.5" NA
"1976" "93.4" "112.7" "86.9" "41.7" "92.0" "117.4" "77.6" "215.7" "54.1" "23.6" "42.3" "186.7" "1144.2" "301.0" "220.7" "410.7" "120.0" NA
"1977" "44.3" "43.5" "117.5" "39.2" "83.0" "89.3" "135.3" "90.1" "31.4" "56.4" "117.8" "83.0" "930.8" "274.5" "239.7" "314.7" "205.6" NA
"1978" "63.5" "11.5" "95.8" "29.8" "47.1" "90.3" "93.5" "137.8" "NA" "NA" "NA" "NA" "NA" "158.0" "172.8" "321.6" "NA" NA
"1979" "NA" "NA" "NA" "77.4" "36.8" "75.5" "43.8" "37.9" "105.2" "45.2" "23.3" "97.8" "NA" "NA" "NA" "157.3" "173.7" NA
"1980" "53.0" "36.4" "92.9" "30.9" "99.3" "87.7" "105.0" "109.7" "130.8" "38.2" "76.5" "202.3" "1062.7" "187.3" "223.0" "302.5" "245.4" NA
"1981" "33.0" "57.7" "53.4" "77.0" "64.4" "132.9" "94.6" "38.5" "89.8" "109.3" "78.5" "101.0" "930.0" "293.0" "194.8" "266.0" "277.5" NA
"1982" "215.1" "81.6" "70.5" "37.7" "108.6" "33.3" "194.9" "NA" "124.7" "92.2" "53.2" "62.0" "NA" "397.7" "216.8" "NA" "270.2" NA
"1983" "52.7" "62.5" "35.9" "22.0" "51.2" "154.9" "169.9" "16.5" "108.4" "63.5" "NA" "57.5" "NA" "177.2" "109.0" "341.3" "NA" NA
"1984" "149.1" "31.5" "66.2" "63.7" "129.6" "136.3" "90.6" "112.0" "118.1" "151.8" "125.0" "183.0" "1356.9" "238.1" "259.6" "338.9" "394.9" NA
"1985" "38.9" "140.1" "16.8" "57.8" "53.1" "113.9" "17.9" "111.7" "133.9" "NA" "90.3" "64.7" "NA" "361.9" "127.8" "243.5" "NA" NA
"1986" "47.8" "38.9" "96.4" "75.2" "109.0" "57.0" "146.0" "52.3" "85.5" "40.0" "164.6" "44.7" "957.3" "151.4" "280.6" "255.3" "290.1" NA
"1987" "93.5" "62.3" "70.7" "57.1" "96.7" "77.3" "153.2" "88.7" "21.9" "68.7" "95.4" "82.8" "968.4" "200.5" "224.6" "319.2" "186.0" NA
"1988" "59.9" "120.9" "67.1" "83.4" "124.6" "103.1" "90.0" "95.1" "63.7" "59.0" "67.4" "90.8" "1024.9" "263.6" "275.0" "288.2" "190.1" NA
"1989" "150.9" "26.7" "40.6" "32.9" "73.4" "103.7" "90.8" "110.6" "52.6" "96.5" "175.2" "81.5" "1035.5" "268.5" "146.9" "305.1" "324.3" NA
"1990" "130.0" "90.7" "75.0" "64.3" "79.4" "160.5" "60.3" "104.9" "18.8" "NA" "185.0" "126.9" "NA" "302.2" "218.8" "325.7" "NA" NA
"1991" "46.4" "43.5" "69.6" "23.8" "16.3" "110.6" "115.8" "99.4" "48.2" "118.5" "145.4" "127.3" "964.6" "216.8" "109.6" "325.8" "312.1" NA
"1992" "93.4" "35.9" "39.0" "97.7" "51.8" "48.0" "66.7" "96.0" "117.4" "104.0" "86.2" "132.7" "968.9" "256.6" "188.5" "210.8" "307.6" NA
"1993" "45.8" "6.1" "49.6" "97.2" "94.1" "174.1" "94.8" "65.3" "34.1" "74.5" "74.3" "94.2" "904.1" "184.7" "240.9" "334.1" "182.9" NA
"1994" "175.5" "103.1" "29.4" "45.2" "68.3" "100.6" "49.2" "66.3" "113.7" "84.6" "193.3" "84.5" "1113.5" "372.8" "142.9" "216.0" "391.5" NA
"1995" "33.2" "40.8" "31.0" "77.4" "23.6" "89.0" "154.1" "139.0" "19.3" "115.6" "121.3" "89.2" "933.4" "158.4" "132.0" "382.0" "256.3" NA
"1996" "70.2" "29.1" "38.0" "NA" "94.8" "109.6" "102.2" "159.0" "115.3" "110.9" "98.3" "125.6" "NA" "188.4" "NA" "370.8" "324.4" NA
"1997" "68.2" "49.9" "42.8" "36.4" "61.2" "92.5" "142.2" "86.5" "84.0" "94.1" "59.3" "62.6" "879.8" "243.7" "140.4" "321.2" "237.5" NA
"1998" "20.2" "29.7" "NA" "54.6" "47.9" "118.4" "98.0" "10.3" "56.3" "140.5" "59.3" "119.2" "NA" "112.5" "NA" "226.8" "256.1" NA
"1999" "194.9" "83.9" "72.4" "60.5" "76.0" "123.3" "124.0" "112.7" "92.2" "69.3" "113.9" "101.4" "1224.6" "398.1" "208.9" "360.1" "275.4" NA
"2000" "116.0" "25.2" "85.1" "57.5" "73.0" "134.2" "85.7" "93.2" "94.8" "82.3" "56.6" "80.3" "983.8" "242.6" "215.5" "313.1" "233.7" NA
"2001" "78.8" "26.4" "130.3" "41.9" "69.4" "132.8" "163.9" "94.5" "66.3" "71.3" "80.0" "98.5" "1054.1" "185.6" "241.6" "391.2" "217.5" NA
"2002" "88.1" "103.9" "125.9" "102.4" "146.4" "81.7" "64.6" "41.9" "116.2" "89.6" "59.8" "38.2" "1058.8" "290.5" "374.7" "188.3" "265.7" NA
"2003" "51.9" "57.3" "118.0" "61.4" "88.1" "60.5" "52.9" "69.4" "78.6" "143.6" "95.6" "52.3" "929.6" "147.4" "267.5" "182.8" "317.8" NA
"2004" "58.6" "46.9" "80.5" "27.2" "120.4" "121.4" "77.1" "126.2" "135.8" "122.2" "143.7" "NA" "NA" "157.8" "228.0" "324.7" "401.7" NA
"2005" "104.1" "31.6" "50.5" "40.6" "86.3" "146.3" "136.2" "85.9" "133.0" "84.4" "93.6" "64.8" "1057.3" "NA" "177.4" "368.4" "311.0" NA
"2006" "95.7" "61.4" "41.8" "58.6" "95.2" "58.8" "85.8" "34.4" "78.8" "71.5" "155.2" "81.9" "919.0" "221.9" "195.6" "179.0" "305.4" NA
"2007" "154.1" "69.4" "103.9" "58.2" "28.0" "88.7" "38.4" "58.5" "94.6" "99.8" "100.4" "127.7" "1021.7" "305.4" "190.1" "185.6" "294.8" NA
"2008" "96.8" "104.8" "66.2" "18.3" "64.7" "47.3" "NA" "127.5" "40.2" "87.6" "96.9" "148.5" "NA" "329.3" "149.2" "NA" "224.8" NA
"2009" "129.8" "50.0" "111.9" "75.7" "57.9" "89.9" "51.4" "NA" "86.0" "NA" "NA" "NA" "NA" "328.3" "245.5" "NA" "NA" NA
"2010" "40.8" "30.3" "42.6" "73.9" "91.3" "66.7" "43.1" "NA" "135.6" "NA" "NA" "NA" "NA" "NA" "207.7" "NA" "NA" NA
"2011" "NA" "175.1" "57.7" "94.8" "128.2" "107.1" "246.5" "NA" "78.4" "76.3" "204.0" "110.2" "NA" "NA" "280.7" "NA" "358.7" NA
"2012" "133.9" "NA" "94.8" "81.7" "43.8" "183.1" "81.8" "80.2" "54.0" "98.9" "75.4" "146.9" "NA" "NA" "220.3" "345.1" "228.4" NA
"2013" "83.9" "NA" "136.3" "109.1" "58.4" "81.3" "44.5" "NA" "85.4" "92.9" "116.1" "165.6" "NA" "NA" "303.8" "NA" "294.4" NA
"2014" "127.6" "65.3" "110.4" "96.7" "NA" "NA" "96.8" "NA" "52.7" "115.9" "168.1" "100.1" "NA" "358.4" "NA" "NA" "336.7" NA
"2015" "116.8" "74.1" "116.1" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "291.0" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
