"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1920" "52.9" "27.8" "49.7" "110.9" "20.2" "93.5" "64.5" "68.2" "36.3" "40.0" "68.1" "47.8" "679.8" "88.6" "180.8" "226.1" "144.4" NA
"1921" "22.2" "40.3" "123.4" "86.7" "55.2" "32.0" "36.8" "108.0" "73.5" "81.2" "115.6" "50.4" "825.3" "110.2" "265.3" "176.8" "270.3" NA
"1922" "37.7" "30.5" "105.4" "69.1" "58.6" "57.5" "62.1" "77.0" "63.5" "24.2" "38.2" "73.0" "696.7" "118.5" "233.1" "196.6" "125.9" NA
"1923" "60.0" "51.8" "107.7" "74.8" "64.6" "69.5" "90.3" "41.0" "94.6" "58.1" "57.1" "138.3" "907.8" "184.7" "247.1" "200.9" "209.7" NA
"1924" "81.2" "29.8" "78.5" "84.3" "55.9" "113.8" "47.0" "75.9" "107.1" "10.4" "6.4" "123.1" "813.2" "249.2" "218.7" "236.6" "123.9" NA
"1925" "49.5" "58.5" "59.7" "29.5" "47.5" "67.8" "113.2" "36.8" "131.1" "83.2" "128.2" "40.1" "845.1" "231.1" "136.7" "217.8" "342.6" NA
"1926" "67.0" "83.1" "70.8" "125.6" "36.3" "76.3" "38.5" "174.2" "287.2" "131.1" "43.5" "43.8" "1177.4" "190.2" "232.7" "289.1" "461.8" NA
"1927" "35.1" "46.6" "60.9" "42.1" "98.6" "79.5" "58.6" "57.7" "72.5" "33.1" "210.8" "106.8" "902.4" "125.6" "201.6" "195.8" "316.4" NA
"1928" "44.4" "77.5" "NA" "70.1" "77.5" "173.0" "182.8" "118.6" "48.0" "100.0" "122.4" "30.9" "NA" "228.8" "NA" "474.3" "270.4" NA
"1929" "135.2" "26.6" "85.8" "120.1" "132.5" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "192.8" "338.3" "NA" "NA" NA
"1930" "148.2" "50.3" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1931" "122.9" "61.0" "90.0" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1932" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1933" "NA" "NA" "NA" "NA" "NA" "NA" "38.0" "92.1" "87.0" "30.1" "50.7" "53.0" "NA" "NA" "NA" "NA" "167.8" NA
"1934" "42.8" "39.6" "80.5" "101.5" "23.1" "24.0" "25.2" "63.0" "109.4" "14.2" "24.7" "30.9" "578.8" "135.4" "205.1" "112.2" "148.3" NA
"1935" "48.8" "63.7" "37.9" "58.4" "73.9" "67.9" "26.9" "141.3" "36.1" "31.2" "49.5" "78.7" "714.5" "143.5" "170.2" "236.2" "116.8" NA
"1936" "62.6" "81.7" "99.2" "72.2" "41.1" "50.6" "69.8" "46.1" "118.2" "85.7" "27.8" "56.1" "811.2" "223.1" "212.5" "166.6" "231.8" NA
"1937" "238.6" "62.9" "26.2" "92.0" "44.7" "230.4" "87.2" "27.9" "44.2" "100.9" "33.3" "30.3" "1018.6" "357.6" "162.9" "345.5" "178.4" NA
"1938" "16.5" "66.6" "82.2" "34.5" "86.4" "132.8" "142.3" "40.1" "80.5" "40.1" "66.9" "49.6" "838.5" "113.3" "203.2" "315.1" "187.5" NA
"1939" "95.8" "129.5" "68.5" "134.3" "35.8" "71.2" "122.7" "15.1" "52.4" "62.9" "18.9" "33.6" "840.6" "274.9" "238.6" "209.1" "134.1" NA
"1940" "58.3" "57.0" "123.4" "71.8" "106.5" "158.6" "94.2" "185.4" "26.8" "57.6" "55.4" "141.6" "1136.7" "148.8" "301.7" "438.2" "139.8" NA
"1941" "66.6" "31.0" "31.9" "38.3" "109.6" "120.4" "58.9" "111.5" "26.2" "100.5" "36.2" "56.2" "787.4" "239.3" "179.9" "290.9" "162.9" NA
"1942" "48.3" "108.8" "137.6" "84.2" "138.2" "70.2" "92.7" "74.4" "71.9" "45.5" "88.0" "79.7" "1039.7" "213.3" "360.0" "237.3" "205.5" NA
"1943" "107.7" "45.6" "65.5" "104.5" "NA" "76.6" "128.6" "59.8" "34.9" "75.9" "43.3" "24.9" "NA" "232.9" "NA" "265.1" "154.1" NA
"1944" "35.8" "85.5" "99.3" "157.8" "70.7" "68.2" "28.5" "70.6" "27.4" "17.5" "42.3" "55.1" "758.9" "146.3" "327.8" "167.4" "87.3" NA
"1945" "59.5" "63.4" "140.8" "70.2" "121.6" "NA" "71.4" "102.0" "143.2" "79.8" "46.9" "47.0" "NA" "178.0" "332.6" "NA" "269.9" NA
"1946" "23.1" "27.2" "74.0" "21.6" "144.3" "153.7" "NA" "36.1" "24.8" "61.6" "31.0" "87.5" "NA" "97.3" "239.8" "NA" "117.4" NA
"1947" "98.6" "10.0" "34.9" "126.7" "131.4" "103.3" "57.4" "154.7" "40.2" "NA" "NA" "48.3" "NA" "196.1" "293.0" "315.5" "NA" NA
"1948" "60.7" "58.9" "102.7" "76.2" "107.4" "109.3" "42.1" "81.4" "64.3" "52.5" "91.8" "44.9" "892.2" "167.9" "286.3" "232.8" "208.6" NA
"1949" "67.6" "59.6" "66.6" "61.4" "94.9" "74.7" "29.8" "73.8" "128.4" "40.4" "38.5" "43.8" "779.4" "172.1" "222.9" "178.3" "207.3" NA
"1950" "171.6" "109.3" "88.7" "104.2" "31.2" "91.5" "66.2" "95.6" "70.4" "52.5" "113.8" "68.9" "1064.0" "324.7" "224.1" "253.3" "236.6" NA
"1951" "92.9" "68.3" "75.5" "68.7" "78.0" "123.2" "54.3" "68.2" "53.7" "55.1" "91.6" "58.3" "887.8" "230.1" "222.2" "245.7" "200.4" NA
"1952" "129.4" "39.2" "79.4" "94.3" "82.3" "54.4" "54.5" "56.5" "69.9" "6.0" "58.9" "84.9" "809.8" "226.9" "256.0" "165.4" "134.9" NA
"1953" "82.2" "31.9" "70.4" "73.4" "68.2" "99.0" "53.2" "77.7" "31.2" "28.6" "20.4" "36.8" "673.1" "198.9" "212.0" "230.0" "80.3" NA
"1954" "81.2" "45.9" "115.6" "119.8" "18.6" "36.2" "78.5" "37.1" "25.5" "NA" "34.8" "46.7" "NA" "163.9" "254.1" "151.7" "NA" NA
"1955" "79.9" "56.6" "64.1" "89.8" "41.9" "55.8" "66.4" "48.9" "55.3" "108.6" "63.2" "39.0" "769.5" "183.2" "195.8" "171.1" "227.1" NA
"1956" "53.0" "55.2" "88.4" "138.2" "146.2" "127.9" "34.6" "144.8" "12.3" "25.2" "29.0" "79.1" "933.7" "147.2" "372.8" "307.2" "66.5" NA
"1957" "56.7" "NA" "32.2" "NA" "63.9" "99.3" "204.3" "90.3" "113.3" "65.5" "48.4" "81.9" "NA" "NA" "NA" "393.9" "227.3" NA
"1958" "54.4" "28.1" "45.7" "78.7" "46.3" "100.1" "136.5" "101.7" "46.2" "62.0" "93.9" "NA" "NA" "164.4" "170.8" "338.3" "202.2" NA
"1959" "152.3" "71.4" "74.7" "125.6" "135.0" "34.9" "78.7" "59.2" "34.7" "95.9" "58.7" "78.8" "999.8" "NA" "335.3" "172.8" "189.2" NA
"1960" "69.7" "60.8" "54.1" "82.0" "98.9" "79.5" "94.7" "133.2" "68.0" "28.5" "24.1" "33.1" "826.6" "209.3" "234.9" "307.4" "120.6" NA
"1961" "31.5" "61.6" "91.9" "200.1" "68.3" "80.7" "98.9" "48.6" "64.2" "15.9" "NA" "NA" "NA" "126.2" "360.4" "228.2" "NA" NA
"1962" "84.7" "65.8" "60.2" "43.7" "40.2" "44.5" "83.8" "96.6" "58.9" "80.8" "77.5" "54.5" "791.0" "NA" "144.1" "224.8" "217.1" NA
"1963" "34.6" "38.0" "NA" "NA" "49.4" "82.4" "82.0" "57.7" "35.9" "28.0" "43.6" "44.9" "NA" "127.1" "NA" "222.1" "107.5" NA
"1964" "57.9" "NA" "NA" "NA" "42.7" "NA" "NA" "160.1" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1965" "150.4" "79.4" "73.8" "100.2" "NA" "61.3" "116.8" "135.8" "54.8" "66.4" "48.7" "86.9" "NA" "NA" "NA" "313.9" "170.0" NA
"1966" "13.4" "40.0" "36.9" "81.0" "43.3" "86.7" "205.0" "93.7" "42.0" "33.1" "176.8" "125.0" "976.9" "140.4" "161.2" "385.4" "251.8" NA
"1967" "11.8" "21.0" "46.5" "85.9" "79.8" "69.0" "58.3" "84.6" "64.8" "91.4" "84.9" "176.2" "874.3" "157.9" "212.2" "211.9" "241.2" NA
"1968" "78.6" "42.4" "86.5" "71.7" "149.8" "55.6" "102.7" "67.6" "NA" "43.3" "121.1" "118.4" "NA" "297.3" "307.9" "225.9" "NA" NA
"1969" "87.5" "12.2" "40.7" "115.1" "145.0" "119.0" "120.8" "34.9" "84.5" "49.7" "68.3" "65.0" "942.6" "218.1" "300.8" "274.6" "202.5" NA
"1970" "73.8" "55.4" "76.0" "94.9" "67.0" "83.7" "101.0" "33.7" "108.5" "58.6" "59.0" "63.7" "875.4" "194.3" "237.9" "218.4" "226.1" NA
"1971" "51.9" "97.5" "NA" "28.4" "94.2" "80.9" "51.2" "27.0" "67.4" "47.8" "45.5" "115.5" "NA" "213.2" "NA" "159.1" "160.8" NA
"1972" "51.8" "27.2" "78.9" "101.8" "76.4" "35.0" "57.7" "152.2" "164.7" "42.1" "157.5" "141.3" "1086.7" "194.5" "257.1" "244.9" "364.4" NA
"1973" "40.1" "39.3" "153.3" "57.1" "102.7" "164.9" "87.0" "38.2" "46.2" "52.0" "88.5" "96.4" "965.6" "220.7" "313.0" "290.1" "186.6" NA
"1974" "101.9" "92.3" "85.2" "71.8" "124.6" "140.9" "17.8" "63.1" "61.7" "38.7" "91.0" "94.8" "983.7" "290.6" "281.7" "221.7" "191.4" NA
"1975" "51.2" "74.0" "47.0" "44.5" "54.1" "104.8" "46.8" "181.5" "133.6" "81.7" "53.4" "155.0" "1027.4" "220.0" "145.5" "333.1" "268.7" NA
"1976" "92.4" "117.6" "93.0" "30.0" "84.5" "NA" "NA" "NA" "181.9" "32.0" "33.4" "38.8" "NA" "364.9" "207.5" "NA" "247.3" NA
"1977" "76.0" "34.8" "102.7" "186.4" "74.5" "111.1" "111.2" "188.9" "191.1" "67.8" "61.4" "122.5" "1328.6" "149.7" "363.6" "411.2" "320.4" NA
"1978" "84.9" "9.2" "115.2" "86.4" "126.8" "147.4" "21.1" "36.8" "71.2" "66.4" "59.4" "73.0" "897.7" "216.6" "328.4" "205.3" "197.0" NA
"1979" "54.1" "42.0" "77.5" "133.0" "78.8" "128.2" "51.1" "88.4" "37.4" "80.3" "111.7" "65.9" "948.5" "169.1" "289.3" "267.7" "229.3" NA
"1980" "24.8" "27.8" "36.5" "69.8" "32.3" "99.8" "127.1" "146.9" "NA" "22.5" "42.2" "NA" "NA" "118.5" "138.6" "373.8" "NA" NA
"1981" "12.7" "78.0" "7.8" "101.8" "66.8" "119.2" "49.4" "47.8" "179.1" "82.9" "NA" "NA" "NA" "NA" "176.3" "216.3" "NA" NA
"1982" "51.6" "44.0" "94.0" "74.1" "70.5" "74.2" "43.8" "NA" "NA" "82.1" "180.3" "74.9" "NA" "NA" "238.6" "NA" "NA" NA
"1983" "21.0" "26.3" "32.8" "135.8" "141.8" "93.1" "105.7" "64.2" "51.9" "111.5" "112.9" "112.9" "1009.9" "122.2" "310.4" "263.0" "276.3" NA
"1984" "25.7" "81.6" "59.3" "70.5" "121.8" "80.9" "48.3" "133.7" "68.3" "25.7" "69.7" "89.1" "874.5" "220.2" "251.5" "262.9" "163.7" NA
"1985" "30.8" "16.4" "111.5" "22.8" "68.5" "58.4" "69.0" "35.6" "39.1" "98.3" "190.1" "37.4" "778.0" "136.3" "202.8" "163.0" "327.4" NA
"1986" "35.8" "48.0" "50.7" "52.2" "123.1" "161.7" "74.7" "87.8" "160.2" "146.2" "64.6" "96.1" "1101.1" "121.3" "226.0" "324.2" "371.0" NA
"1987" "66.4" "14.3" "83.9" "NA" "NA" "127.1" "120.8" "219.2" "NA" "NA" "NA" "NA" "NA" "176.7" "NA" "467.1" "NA" NA
"1988" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1989" "NA" "NA" "NA" "68.1" "129.3" "86.1" "54.0" "57.6" "79.0" "68.1" "66.8" "39.2" "NA" "NA" "NA" "197.6" "213.9" NA
"1990" "44.8" "101.1" "50.9" "60.1" "113.0" "43.1" "125.8" "129.2" "123.4" "75.6" "60.6" "176.0" "1103.6" "185.2" "224.0" "298.2" "259.6" NA
"1991" "30.7" "34.3" "53.5" "134.2" "114.3" "27.7" "24.9" "174.8" "41.9" "117.2" "67.5" "33.8" "854.7" "241.0" "302.0" "227.3" "226.6" NA
"1992" "46.2" "45.9" "79.4" "71.2" "24.4" "52.3" "116.7" "98.0" "222.7" "59.1" "127.6" "54.6" "998.1" "126.0" "175.0" "266.9" "409.4" NA
"1993" "82.8" "54.0" "105.2" "95.6" "32.8" "123.9" "39.9" "25.0" "96.6" "55.0" "74.1" "43.1" "828.1" "191.3" "233.6" "188.9" "225.7" NA
"1994" "57.7" "39.8" "72.6" "83.0" "31.7" "115.6" "37.7" "82.7" "42.1" "NA" "NA" "NA" "NA" "140.6" "187.3" "236.0" "NA" NA
"1995" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1996" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1997" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1998" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1999" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2002" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2003" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2004" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2005" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
