"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1937" "40.9" "88.8" "4.1" "77.9" "18.9" "62.7" "93.1" "26.4" "28.8" "58.2" "121.7" "58.2" "679.6" "230.3" "100.9" "182.1" "208.8" NA
"1938" "52.3" "37.7" "66.0" "45.8" "12.1" "58.1" "32.2" "33.0" "27.8" "73.3" "116.6" "116.1" "670.9" "148.2" "123.8" "123.3" "217.7" NA
"1939" "171.4" "41.6" "61.4" "9.9" "17.1" "99.8" "37.9" "8.7" "42.2" "99.4" "63.5" "134.7" "787.5" "329.1" "88.4" "146.3" "205.1" NA
"1940" "138.2" "92.2" "72.0" "49.6" "92.4" "41.0" "52.4" "19.2" "78.4" "133.3" "33.3" "105.8" "907.6" "365.0" "213.9" "112.6" "245.0" NA
"1941" "51.0" "21.4" "54.4" "22.3" "159.3" "87.9" "25.2" "113.7" "165.5" "82.3" "67.7" "107.4" "958.2" "178.2" "236.1" "226.8" "315.5" NA
"1942" "30.2" "NA" "31.5" "19.3" "143.4" "92.0" "48.6" "49.9" "23.7" "76.0" "72.7" "77.7" "NA" "NA" "194.2" "190.5" "172.4" NA
"1943" "101.5" "60.5" "85.4" "47.7" "20.1" "52.3" "33.0" "31.4" "15.6" "78.3" "36.7" "76.5" "639.0" "239.6" "153.2" "116.7" "130.7" NA
"1944" "62.1" "27.7" "27.3" "15.1" "85.5" "39.9" "NA" "NA" "NA" "NA" "NA" "63.5" "NA" "166.3" "127.9" "NA" "NA" NA
"1945" "102.8" "73.6" "90.8" "19.0" "48.2" "27.7" "14.2" "11.7" "52.9" "123.8" "74.8" "37.4" "677.1" "239.9" "158.1" "53.6" "251.5" NA
"1946" "60.9" "79.5" "62.8" "76.4" "29.4" "68.7" "NA" "32.5" "NA" "NA" "NA" "NA" "NA" "177.9" "168.6" "NA" "NA" NA
"1947" "NA" "NA" "20.9" "52.4" "32.7" "98.8" "38.8" "21.5" "NA" "180.6" "50.0" "46.3" "NA" "NA" "106.1" "159.1" "NA" NA
"1948" "41.7" "85.0" "24.9" "60.7" "66.2" "54.6" "54.6" "123.2" "19.2" "40.2" "117.6" "90.0" "777.7" "173.0" "151.8" "232.4" "176.9" NA
"1949" "37.1" "97.3" "50.1" "23.4" "42.8" "36.7" "NA" "45.3" "42.4" "72.3" "69.6" "124.5" "NA" "224.3" "116.3" "NA" "184.3" NA
"1950" "58.7" "70.2" "73.0" "36.7" "22.5" "29.9" "59.3" "NA" "28.9" "172.0" "80.6" "123.7" "NA" "253.3" "132.3" "NA" "281.5" NA
"1951" "88.0" "146.3" "49.0" "21.0" "63.7" "40.5" "32.0" "78.0" "70.0" "112.1" "93.8" "76.7" "871.1" "358.0" "133.7" "150.6" "275.8" NA
"1952" "110.6" "52.2" "33.8" "85.4" "41.8" "115.3" "64.2" "23.8" "18.4" "11.6" "11.1" "66.9" "635.1" "239.6" "161.0" "203.3" "41.1" NA
"1953" "165.4" "51.8" "53.8" "45.3" "37.6" "82.4" "55.3" "59.5" "75.2" "53.0" "90.9" "121.2" "891.5" "284.1" "136.8" "197.2" "219.1" NA
"1954" "140.6" "76.7" "40.7" "37.7" "71.1" "82.0" "38.1" "115.4" "27.9" "26.8" "78.3" "82.1" "817.4" "338.5" "149.5" "235.6" "133.0" NA
"1955" "44.7" "42.1" "78.9" "62.3" "93.3" "88.1" "63.9" "7.5" "37.4" "118.5" "78.9" "126.0" "841.7" "168.8" "234.6" "159.5" "234.9" NA
"1956" "74.5" "70.3" "79.9" "23.4" "38.3" "71.0" "26.7" "49.0" "57.2" "82.5" "21.8" "129.1" "723.7" "270.7" "141.7" "146.7" "161.5" NA
"1957" "67.3" "81.0" "45.8" "24.3" "22.4" "76.9" "35.9" "43.0" "41.8" "87.7" "17.1" "75.8" "619.0" "277.4" "92.5" "155.8" "146.6" NA
"1958" "95.9" "89.1" "37.4" "52.9" "30.2" "74.0" "13.0" "22.4" "72.4" "62.4" "89.2" "88.6" "727.5" "260.8" "120.6" "109.4" "224.0" NA
"1959" "133.9" "50.1" "68.0" "88.9" "106.9" "49.0" "22.4" "93.2" "130.0" "72.9" "135.6" "50.8" "1001.8" "272.6" "263.8" "164.6" "338.5" NA
"1960" "94.2" "47.9" "46.9" "50.7" "105.7" "63.8" "5.9" "44.5" "40.5" "89.1" "83.6" "69.2" "742.0" "192.9" "203.2" "114.2" "213.2" NA
"1961" "65.5" "113.0" "40.5" "51.8" "59.8" "54.1" "73.2" "61.6" "22.8" "115.3" "57.9" "78.8" "794.3" "247.7" "152.1" "188.9" "196.0" NA
"1962" "85.4" "40.3" "47.2" "68.2" "65.5" "62.1" "60.2" "90.8" "39.3" "70.6" "95.0" "131.7" "856.3" "204.4" "180.8" "213.2" "205.0" NA
"1963" "79.7" "75.5" "54.1" "45.0" "40.5" "127.9" "NA" "36.8" "87.9" "73.8" "121.4" "66.4" "NA" "286.9" "139.5" "NA" "283.1" NA
"1964" "104.9" "20.2" "79.6" "35.8" "51.9" "70.7" "102.7" "90.9" "90.5" "27.4" "103.9" "84.2" "862.8" "191.5" "167.3" "264.3" "221.8" NA
"1965" "115.4" "114.5" "8.0" "13.0" "34.7" "40.1" "47.6" "49.4" "57.2" "49.9" "92.9" "109.8" "732.7" "314.2" "55.8" "137.2" "200.0" NA
"1966" "126.8" "57.9" "61.3" "28.2" "57.8" "73.7" "35.9" "32.6" "21.0" "99.8" "113.6" "107.0" "815.7" "294.6" "147.3" "142.2" "234.4" NA
"1967" "132.7" "54.7" "88.0" "39.2" "58.1" "51.9" "27.2" "9.1" "52.2" "160.4" "38.2" "84.0" "795.7" "294.4" "185.3" "88.3" "250.8" NA
"1968" "114.8" "68.4" "64.9" "50.3" "94.0" "59.6" "83.1" "NA" "42.2" "68.4" "66.8" "118.6" "NA" "267.1" "209.2" "NA" "177.4" NA
"1969" "85.6" "35.5" "39.9" "66.0" "60.7" "73.4" "44.4" "12.2" "85.8" "60.5" "92.7" "60.9" "717.5" "239.8" "166.6" "130.0" "238.9" NA
"1970" "87.4" "29.5" "37.6" "44.5" "20.7" "81.1" "83.1" "14.6" "78.6" "51.4" "70.4" "103.3" "702.3" "177.8" "102.8" "178.8" "200.4" NA
"1971" "204.5" "66.5" "60.5" "57.9" "47.8" "89.0" "36.0" "18.8" "75.7" "99.4" "104.9" "177.4" "1038.4" "374.4" "166.2" "143.8" "280.0" NA
"1972" "143.0" "133.9" "89.6" "61.7" "53.6" "81.5" "114.1" "24.0" "113.1" "30.1" "58.3" "167.9" "1070.7" "454.3" "204.9" "219.5" "201.5" NA
"1973" "63.3" "53.2" "61.4" "25.9" "42.7" "51.0" "8.5" "12.6" "27.3" "121.9" "105.4" "116.1" "689.3" "284.3" "130.0" "72.2" "254.6" NA
"1974" "164.4" "62.0" "71.1" "59.7" "55.7" "35.8" "84.4" "94.6" "18.9" "9.0" "137.6" "106.8" "900.1" "342.5" "186.5" "214.9" "165.5" NA
"1975" "86.4" "64.9" "43.4" "15.2" "34.4" "68.1" "85.7" "94.4" "7.3" "109.1" "81.1" "147.3" "837.1" "258.1" "92.9" "248.1" "197.4" NA
"1976" "87.7" "59.8" "71.6" "34.5" "82.3" "55.8" "41.3" "150.1" "30.7" "65.5" "49.1" "49.3" "777.7" "294.7" "188.5" "247.1" "145.3" NA
"1977" "53.3" "70.0" "58.9" "34.2" "85.2" "54.6" "54.3" "66.1" "63.7" "42.8" "97.5" "125.0" "805.5" "172.5" "178.3" "175.0" "204.0" NA
"1978" "89.0" "55.0" "75.0" "79.2" "80.0" "79.3" "63.4" "131.3" "87.7" "40.9" "63.9" "59.0" "903.7" "269.0" "234.2" "274.0" "192.5" NA
"1979" "38.5" "137.7" "43.3" "54.1" "42.0" "25.4" "63.2" "47.3" "36.6" "60.4" "20.0" "92.7" "661.2" "235.2" "139.4" "135.9" "117.0" NA
"1980" "41.4" "71.0" "70.7" "66.4" "80.0" "95.3" "61.1" "73.0" "74.3" "29.5" "96.6" "178.2" "937.5" "205.1" "217.0" "229.5" "200.5" NA
"1981" "20.2" "92.9" "85.9" "87.8" "99.6" "161.0" "132.4" "61.3" "65.8" "76.2" "57.8" "95.1" "1036.0" "291.2" "273.3" "354.7" "199.9" NA
"1982" "132.0" "112.3" "69.1" "47.9" "38.2" "59.8" "99.2" "95.3" "87.1" "74.3" "71.6" "69.5" "956.2" "339.4" "155.1" "254.3" "233.0" NA
"1983" "122.5" "96.6" "76.0" "59.4" "26.5" "86.9" "143.1" "72.0" "48.1" "72.9" "130.0" "69.8" "1003.9" "288.6" "161.9" "302.1" "251.0" NA
"1984" "128.5" "41.0" "65.1" "61.2" "114.2" "106.7" "17.4" "51.8" "66.7" "53.6" "130.4" "86.2" "922.7" "239.3" "240.5" "175.9" "250.7" NA
"1985" "12.3" "34.1" "35.9" "86.6" "63.3" "78.6" "10.5" "98.7" "126.9" "142.4" "92.4" "30.8" "812.6" "132.6" "185.8" "187.8" "361.7" NA
"1986" "84.6" "57.9" "54.8" "83.9" "69.3" "125.4" "93.3" "36.3" "55.8" "43.9" "108.7" "46.6" "860.6" "173.3" "208.0" "255.1" "208.4" NA
"1987" "62.6" "21.0" "70.6" "59.8" "67.9" "49.0" "103.8" "37.5" "34.6" "16.0" "77.2" "130.8" "730.8" "130.2" "198.3" "190.3" "127.8" NA
"1988" "79.5" "79.1" "82.1" "89.7" "91.7" "116.8" "37.4" "37.8" "115.8" "87.1" "127.5" "78.8" "1023.4" "289.4" "263.5" "192.0" "330.4" NA
"1989" "115.4" "22.6" "64.4" "60.9" "68.8" "134.8" "15.6" "128.7" "37.5" "79.3" "189.8" "81.4" "999.3" "216.8" "194.1" "279.0" "306.7" NA
"1990" "119.3" "81.6" "31.0" "37.8" "123.0" "111.8" "56.4" "53.9" "10.1" "128.2" "192.7" "165.0" "1110.7" "282.3" "191.8" "222.2" "330.9" NA
"1991" "79.1" "77.6" "44.2" "71.1" "58.2" "44.4" "78.2" "59.0" "15.9" "19.8" "123.4" "51.2" "722.1" "321.6" "173.5" "181.6" "159.1" NA
"1992" "144.2" "61.9" "22.9" "91.8" "63.3" "44.9" "44.4" "24.0" "67.4" "51.8" "78.2" "113.4" "808.2" "257.2" "178.1" "113.3" "197.4" NA
"1993" "89.4" "3.3" "65.2" "86.1" "64.0" "116.8" "79.6" "65.3" "42.4" "54.8" "52.5" "89.4" "808.9" "206.1" "215.4" "261.7" "149.7" NA
"1994" "105.6" "78.0" "38.7" "63.1" "55.1" "74.9" "32.7" "54.4" "21.9" "77.1" "71.4" "77.6" "750.4" "273.0" "156.8" "161.9" "170.4" NA
"1995" "76.4" "44.4" "98.7" "37.3" "29.3" "53.8" "95.7" "116.2" "42.3" "99.9" "197.9" "102.7" "994.8" "198.5" "165.3" "265.7" "340.2" NA
"1996" "74.2" "70.5" "44.9" "80.6" "102.6" "57.6" "50.8" "24.0" "54.1" "94.3" "112.0" "115.6" "881.3" "247.5" "228.2" "132.4" "260.4" NA
"1997" "97.1" "48.1" "82.1" "62.0" "36.3" "92.0" "120.7" "49.5" "120.9" "93.2" "61.6" "66.2" "929.8" "260.9" "180.4" "262.2" "275.7" NA
"1998" "121.3" "36.9" "63.1" "45.3" "70.8" "55.6" "101.8" "55.2" "20.7" "92.7" "107.2" "143.7" "914.3" "224.4" "179.2" "212.6" "220.6" NA
"1999" "90.7" "81.9" "62.6" "46.1" "49.4" "98.5" "30.4" "110.6" "28.6" "92.4" "152.9" "105.8" "949.9" "316.3" "158.1" "239.5" "273.9" NA
"2000" "64.3" "NA" "NA" "NA" "NA" "85.2" "46.6" "32.3" "68.0" "48.6" "43.1" "58.6" "NA" "NA" "NA" "164.1" "159.8" NA
"2001" "28.7" "18.4" "76.1" "81.8" "45.2" "134.1" "40.5" "25.2" "44.5" "90.8" "65.9" "80.0" "731.2" "105.7" "203.1" "199.8" "201.2" NA
"2002" "108.7" "80.8" "51.8" "48.4" "111.9" "71.3" "45.2" "29.0" "46.2" "11.5" "80.6" "88.5" "773.9" "269.4" "212.1" "145.5" "138.3" NA
"2003" "108.0" "26.2" "166.7" "63.5" "63.0" "52.8" "13.8" "12.3" "43.1" "102.7" "117.8" "54.5" "824.4" "222.6" "293.2" "78.9" "263.6" NA
"2004" "124.5" "35.2" "69.8" "32.9" "83.7" "71.3" "38.7" "87.1" "129.1" "56.6" "93.1" "91.9" "913.9" "214.3" "186.4" "197.0" "278.8" NA
"2005" "86.8" "15.3" "50.6" "57.9" "72.9" "123.7" "66.3" "34.5" "78.4" "95.6" "57.5" "80.4" "819.8" "194.0" "181.4" "224.5" "231.4" NA
"2006" "142.4" "79.5" "36.0" "73.9" "72.6" "82.9" "63.6" "40.8" "24.8" "53.4" "157.6" "67.8" "895.3" "302.3" "182.5" "187.3" "235.8" NA
"2007" "85.1" "48.3" "126.3" "NA" "55.9" "NA" "15.8" "32.1" "52.5" "98.9" "76.4" "99.5" "NA" "201.2" "NA" "NA" "227.8" NA
"2008" "74.5" "62.1" "48.6" "48.6" "40.2" "75.5" "34.8" "113.4" "14.3" "NA" "NA" "NA" "NA" "236.1" "137.5" "223.8" "NA" NA
"2009" "126.6" "32.5" "53.3" "23.3" "61.6" "44.8" "72.6" "45.0" "NA" "NA" "NA" "NA" "NA" "NA" "138.3" "162.5" "NA" NA
"2010" "NA" "NA" "NA" "NA" "61.1" "63.3" "39.3" "43.0" "76.4" "44.1" "89.7" "58.2" "NA" "NA" "NA" "145.6" "210.2" NA
"2011" "148.0" "65.0" "86.2" "65.0" "43.4" "95.5" "113.9" "16.0" "30.6" "72.6" "106.3" "53.7" "896.2" "271.3" "194.6" "225.4" "209.6" NA
"2012" "110.2" "56.0" "153.6" "66.3" "42.9" "190.7" "47.5" "22.9" "18.0" "140.6" "147.5" "63.7" "1060.0" "219.8" "262.9" "261.1" "306.2" NA
"2013" "78.7" "39.6" "73.8" "62.6" "80.5" "132.1" "20.4" "43.2" "132.6" "26.6" "85.8" "89.8" "865.6" "181.9" "216.9" "195.7" "245.0" NA
"2014" "83.2" "58.3" "79.3" "72.2" "76.4" "72.4" "21.2" "47.3" "60.1" "119.0" "130.3" "94.6" "914.3" "231.3" "227.9" "140.9" "309.5" NA
"2015" "86.9" "74.0" "94.2" "50.9" "45.0" "49.1" "40.0" "32.5" "65.2" "61.0" "151.6" "98.0" "848.4" "255.5" "190.1" "121.6" "277.8" NA
"2016" "80.1" "96.3" "92.7" "39.0" "123.3" "87.9" "50.7" "34.7" "82.5" "148.5" "103.2" "76.0" "1014.8" "274.3" "255.0" "173.3" "334.1" NA
"2017" "38.4" "112.4" "164.9" "81.1" "70.0" "58.0" "19.6" "30.2" "17.7" "92.7" "99.7" "70.7" "855.5" "226.8" "316.1" "107.8" "210.2" NA
