"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1997" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1998" "NA" "NA" "NA" "NA" "NA" "NA" "92.5" "12.6" "34.4" "7.4" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1999" "NA" "NA" "NA" "NA" "NA" "NA" "21.4" "48.4" "NA" "NA" "10.8" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "NA" "3.6" "8.0" "3.2" "NA" "0.0" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "NA" "NA" "NA" "NA" "NA" "46.1" "12.2" "76.8" "15.5" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2002" "NA" "NA" "NA" "NA" "17.6" "29.0" "139.2" "51.6" "NA" "15.9" "NA" "NA" "NA" "NA" "NA" "219.9" "NA" NA
"2003" "NA" "0.9" "NA" "NA" "2.1" "43.2" "NA" "NA" "21.4" "36.2" "25.9" "7.2" "NA" "NA" "NA" "NA" "83.6" NA
"2004" "16.3" "26.7" "41.5" "24.4" "23.2" "22.6" "28.5" "12.4" "NA" "NA" "6.1" "18.3" "NA" "50.2" "89.1" "63.4" "NA" NA
"2005" "32.8" "19.6" "14.3" "14.7" "21.6" "36.5" "53.3" "63.7" "39.9" "32.7" "75.0" "NA" "NA" "70.6" "50.6" "153.5" "147.5" NA
"2006" "21.2" "11.6" "13.2" "22.8" "35.4" "26.1" "48.9" "64.7" "28.4" "35.2" "16.4" "13.0" "337.0" "NA" "71.4" "139.7" "80.1" NA
"2007" "16.4" "12.3" "18.5" "2.9" "3.5" "23.9" "51.5" "29.4" "63.9" "38.4" "NA" "NA" "NA" "41.7" "24.9" "104.8" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
