"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1913" " NA" " NA" " NA" " NA" " NA" "    16.3" "    19.2" "    17.8" "    13.5" "    10.3" "     3.5" "    -3.3" " NA" " NA" " NA" "    17.8" "     9.1"
"1914" "   -12.4" "   -14.1" " NA" " NA" "    12.3" "    14.8" "    17.9" "    17.0" "    13.1" "    10.0" "     0.2" "    -7.7" " NA" "    -9.9" " NA" "    16.6" "     7.8"
"1915" "    -8.3" "    -6.8" "    -4.0" "     9.6" "    10.0" "    16.3" "    18.6" "    17.4" "    15.8" "     9.7" "     3.1" "    -6.0" "     6.3" "    -7.6" "     5.2" "    17.4" "     9.5"
"1916" "    -6.8" "   -10.4" "    -7.9" "     6.1" "    11.5" "    15.8" "    21.5" "    19.0" "    14.1" "     8.3" "     0.3" "    -7.7" "     5.3" "    -7.7" "     3.2" "    18.8" "     7.6"
"1917" "   -12.8" "   -13.2" "    -3.3" "     4.4" "     8.8" "    15.4" "    20.0" "    19.4" "    12.9" "     6.6" "    -3.3" "   -14.8" "     3.3" "   -11.2" "     3.3" "    18.3" "     5.4"
"1918" "   -14.9" "   -10.1" "    -4.1" "     5.3" "    12.6" "    14.7" "    18.8" "    16.7" "    11.7" "     8.1" "     2.6" "    -5.1" "     4.7" "   -13.3" "     4.6" "    16.7" "     7.5"
"1919" "    -6.6" "    -8.2" "    -3.8" "     3.4" "    12.4" "    19.3" "    18.8" "    16.5" "    12.5" "     7.3" "     0.9" "    -7.1" "     5.5" "    -6.6" "     4.0" "    18.2" "     6.9"
"1920" "   -15.6" "   -10.3" "    -1.3" "     3.8" "    11.3" "    16.2" "    16.7" "    19.3" "    14.1" "     9.9" "    -0.8" "    -6.5" "     4.7" "   -11.0" "     4.6" "    17.4" "     7.7"
"1921" "    -7.5" "    -6.8" "     0.9" "     8.0" "    12.7" "    18.1" "    23.0" "    17.7" "    14.6" "     8.1" "    -0.8" "    -6.6" "     6.8" "    -6.9" "     7.2" "    19.6" "     7.3"
"1922" "   -11.1" "    -8.8" "    -2.3" "     4.9" "    13.2" "    16.4" "    19.1" "    18.3" "    15.1" "     7.1" "     1.6" "    -7.5" "     5.5" "    -8.8" "     5.3" "    17.9" "     7.9"
"1923" "   -13.7" "   -13.1" "    -7.2" "     4.0" "    10.4" "    17.5" "    18.0" "    17.1" "    14.6" "     7.7" "     2.7" "    -0.7" "     4.8" "   -11.4" "     2.4" "    17.5" "     8.3"
"1924" "    -9.0" "   -12.5" "    -1.8" "     4.5" "     9.2" "    15.0" "    18.2" "    17.3" "    12.6" "     8.9" "     1.7" "    -8.9" "     4.6" "    -7.4" "     4.0" "    16.8" "     7.7"
"1925" "   -12.3" "    -5.2" "     0.6" "     6.4" "     9.8" "    17.8" "    18.0" "    18.8" "    13.9" "     4.1" "     1.2" "    -7.5" "     5.5" "    -8.8" "     5.6" "    18.2" "     6.4"
"1926" "    -9.1" "   -10.9" "    -7.2" "     0.9" "    10.8" "    14.7" "    18.7" "    17.4" "    13.1" "     7.5" "     0.9" "    -9.1" "     4.0" "    -9.2" "     1.5" "    16.9" "     7.2"
"1927" "   -10.7" "    -7.9" "    -0.3" "     5.9" "    11.4" "    15.3" "    18.8" "    16.5" "    14.2" "     9.8" "     3.1" "    -4.9" "     5.9" "    -9.2" "     5.7" "    16.9" "     9.0"
"1928" "    -8.4" "    -8.8" "    -3.9" "     3.2" "    12.2" "    16.0" "    20.1" "    20.2" "    12.5" "     8.8" "     1.4" "    -3.1" "     5.9" "    -7.4" "     3.8" "    18.8" "     7.6"
"1929" "    -9.7" "    -9.5" "    -0.2" "     5.7" "    10.9" "    17.3" "    19.0" "    16.8" "    15.8" "     7.8" "     0.8" "    -8.7" "     5.5" "    -7.4" "     5.5" "    17.7" "     8.1"
"1930" "    -8.0" "    -8.1" "    -2.9" "     4.9" "    12.7" "    18.9" "    18.6" "    17.5" "    15.2" "     8.5" "     2.8" "    -5.8" "     6.2" "    -8.3" "     4.9" "    18.3" "     8.8"
"1931" "   -10.8" "    -8.5" "    -0.3" "     6.3" "    11.9" "    16.4" "    20.8" "    17.9" "    15.9" "     9.7" "     4.3" "    -4.9" "     6.6" "    -8.4" "     6.0" "    18.4" "    10.0"
"1932" "    -2.7" "    -8.2" "    -5.9" "     2.6" "    12.4" "    17.3" "    18.3" "    18.8" "    14.9" "     9.1" "    -0.7" "    -3.6" "     6.0" "    -5.3" "     3.0" "    18.1" "     7.8"
"1933" "    -3.4" "    -5.8" "    -4.1" "     5.9" "    13.1" "    17.9" "    19.6" "    18.6" "    14.8" "     6.9" "    -5.3" "   -13.0" "     5.4" "    -4.3" "     5.0" "    18.7" "     5.5"
"1934" "    -9.7" "   -16.6" "    -5.1" "     4.7" "    12.2" "    17.3" "    19.6" "    16.3" "    17.1" "     6.2" "     3.4" "   -10.3" "     4.6" "   -13.1" "     3.9" "    17.7" "     8.9"
"1935" "   -13.9" "   -10.8" "    -3.8" "     5.6" "     9.6" "    17.1" "    21.0" "    19.2" "    12.3" "     7.7" "     2.2" "   -10.5" "     4.6" "   -11.7" "     3.8" "    19.1" "     7.4"
"1936" "   -11.5" "   -12.6" "    -0.4" "     4.2" "    13.1" "    16.7" "    18.5" "    17.6" "    14.6" "     7.7" "    -1.8" "    -6.1" "     5.0" "   -11.5" "     5.6" "    17.6" "     6.8"
"1937" "    -4.3" "    -5.9" "    -6.8" "     5.1" "    13.2" "    17.5" "    20.5" "    21.1" "    14.1" "     6.7" "     1.6" "    -8.4" "     6.2" "    -5.4" "     3.8" "    19.7" "     7.5"
"1938" "   -11.3" "    -8.1" "    -2.8" "     7.1" "    12.1" "    17.8" "    20.0" "    20.5" "    12.5" "     9.5" "     2.3" "    -6.1" "     6.1" "    -9.3" "     5.5" "    19.4" "     8.1"
"1939" "   -10.1" "   -10.2" "    -6.5" "     2.6" "    13.0" "    17.2" "    19.8" "    20.1" "    13.7" "     7.8" "    -1.1" "    -6.1" "     5.0" "    -8.8" "     3.0" "    19.0" "     6.8"
"1940" "   -13.4" "   -11.3" "    -6.8" "     3.3" "    13.0" "    16.9" "    19.7" "    18.5" "    14.6" "     5.9" "    -0.1" "    -7.3" "     4.4" "   -10.3" "     3.2" "    18.4" "     6.8"
"1941" "   -12.1" "    -9.3" "    -6.7" "     8.5" "    13.4" "    18.8" "    20.7" "    16.8" "    15.5" "     7.8" "     2.2" "    -6.4" "     5.8" "    -9.6" "     5.1" "    18.8" "     8.5"
"1942" "   -10.3" "   -10.6" "     0.4" "     8.1" "    14.7" "    18.0" "    20.0" "    18.8" "    14.7" "     9.6" "     1.4" "    -9.3" "     6.3" "    -9.1" "     7.7" "    18.9" "     8.6"
"1943" "   -14.2" "    -8.1" "    -4.4" "     2.2" "    12.5" "    18.8" "    20.3" "    18.7" "    13.0" "     8.0" "     1.7" "    -8.3" "     5.0" "   -10.5" "     3.4" "    19.3" "     7.6"
"1944" "    -6.6" "    -8.9" "    -4.4" "     3.7" "    15.8" "    17.8" "    20.8" "    21.0" "    15.1" "     8.0" "     1.8" "   -10.1" "     6.2" "    -7.9" "     5.0" "    19.9" "     8.3"
"1945" "   -15.4" "    -8.4" "     3.3" "     8.6" "    10.7" "    16.9" "    19.7" "    19.0" "    15.7" "     8.2" "     1.5" "    -9.3" "     5.9" "   -11.3" "     7.5" "    18.5" "     8.5"
"1946" "    -9.6" "   -11.7" "     4.2" "     5.8" "    11.3" "    16.6" "    19.2" "    17.5" "    15.9" "    10.4" "     3.0" "    -5.5" "     6.4" "   -10.2" "     7.1" "    17.8" "     9.8"
"1947" "    -8.9" "    -9.9" "    -3.0" "     4.1" "    11.0" "    17.1" "    20.4" "    21.6" "    15.4" "    12.2" "     0.5" "    -9.0" "     6.0" "    -8.1" "     4.0" "    19.7" "     9.4"
"1948" "   -12.0" "   -10.9" "    -2.6" "     7.3" "    11.7" "    16.1" "    20.2" "    19.4" "    15.7" "     7.6" "     5.9" "    -3.4" "     6.3" "   -10.6" "     5.5" "    18.6" "     9.7"
"1949" "    -6.8" "    -5.9" "    -3.4" "     6.6" "    12.7" "    19.8" "    21.1" "    20.5" "    14.1" "    11.0" "    -0.7" "    -4.0" "     7.1" "    -5.4" "     5.3" "    20.5" "     8.1"
"1950" "    -4.6" "   -10.8" "    -6.6" "     3.8" "    12.8" "    17.4" "    19.5" "    17.9" "    12.3" "     9.4" "     3.3" "    -6.7" "     5.6" "    -6.5" "     3.3" "    18.3" "     8.3"
"1951" "    -8.8" "    -7.7" "    -1.0" "     7.0" "    13.6" "    17.0" "    19.6" "    17.4" "    14.6" "     9.1" "    -0.8" "    -6.4" "     6.1" "    -7.7" "     6.5" "    18.0" "     7.6"
"1952" "    -8.7" "    -5.3" "    -2.4" "     8.0" "    10.7" "    18.0" "    21.1" "    18.8" "    15.6" " NA" "     3.4" "    -3.8" " NA" "    -6.8" "     5.4" "    19.3" " NA"
"1953" "    -6.7" "    -4.9" "     0.6" "     6.1" "    13.5" "    17.8" "    19.8" "    18.5" "    14.7" "     8.8" "     5.0" "    -1.4" "     7.7" "    -5.1" "     6.7" "    18.7" "     9.5"
"1954" "   -13.0" "    -4.7" "    -3.1" "     6.1" "    11.9" "    17.7" "    18.3" "    16.8" "    13.7" "    10.8" "     2.8" "    -6.8" "     5.9" "    -6.4" "     5.0" "    17.6" "     9.1"
