"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1935" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     5.1" "     5.8" " NA" " NA" " NA" " NA" " NA"
"1936" "     3.7" "    -1.5" "     3.6" "     8.8" "    13.1" "    15.5" "    16.3" "    17.2" "    12.7" "    10.8" "     5.4" "     3.2" "     9.1" "     2.7" "     8.5" "    16.3" "     9.6"
"1937" "    -2.3" "     1.7" "     6.2" "     7.4" "    11.1" "    15.4" "    17.4" "    15.6" "    13.7" "    10.1" "     5.7" "     3.6" "     8.8" "     0.9" "     8.2" "    16.1" "     9.8"
"1938" "     3.8" "     2.7" "     5.4" "     8.7" "    12.1" "    16.2" "    18.1" "    15.7" "    15.1" "     9.7" "     4.2" "     3.2" "     9.6" "     3.4" "     8.7" "    16.7" "     9.7"
"1939" "     4.2" "     1.9" "     5.8" "     8.9" "    12.3" "    14.6" "    16.3" "    17.6" "    13.6" "     9.1" "     8.0" "     6.2" "     9.9" "     3.1" "     9.0" "    16.2" "    10.2"
"1940" "     4.1" "     5.0" "     7.2" "    10.0" "    12.9" "    16.3" "    17.3" "    17.5" "    15.2" " NA" " NA" " NA" " NA" "     5.1" "    10.0" "    17.0" " NA"
"1941" " NA" "     5.1" "     8.0" "    10.6" "    12.0" "    15.0" "    18.4" "    17.1" "    12.4" "    10.1" "     6.8" "     3.6" " NA" " NA" "    10.2" "    16.8" "     9.8"
"1942" "     3.4" "     4.3" "     5.2" "     8.6" "    12.7" "    15.2" "    18.3" "    18.5" "    14.0" "     9.7" "     4.0" "     3.2" "     9.8" "     3.8" "     8.8" "    17.3" "     9.2"
"1943" " NA" " NA" " NA" " NA" " NA" " NA" "    16.0" "    16.0" "    14.2" "     9.6" "     6.4" "     3.3" " NA" " NA" " NA" " NA" "    10.1"
"1944" "     3.9" "     3.7" "     4.3" "     8.0" "    11.0" "    14.7" "    18.1" "    17.1" "    15.0" "    11.1" "     7.9" "     3.2" "     9.8" "     3.6" "     7.8" "    16.6" "    11.3"
"1945" "     4.2" "     4.8" "     5.1" "     7.7" "    13.0" "    14.5" "    17.8" "    17.0" "    12.6" "     9.7" "     4.5" "     3.9" "     9.6" "     4.1" "     8.6" "    16.4" "     8.9"
"1946" "     4.2" "     4.3" "     5.3" "     7.7" "    13.5" "    14.0" "    16.2" "    17.2" "    13.2" "     7.4" "     3.7" "     2.3" "     9.1" "     4.1" "     8.8" "    15.8" "     8.1"
"1947" "     1.3" "     3.7" "     6.3" "     9.0" "    13.3" "    14.2" "    15.8" "    16.0" "    13.2" "     9.3" "     4.6" "     4.4" "     9.3" "     2.4" "     9.5" "    15.3" "     9.0"
"1948" "     2.8" "     2.5" "     4.4" "     6.3" "    11.3" "    16.7" "    16.4" "    15.1" "    12.9" "     8.2" "     4.6" "     0.8" "     8.5" "     3.2" "     7.3" "    16.1" "     8.6"
"1949" "    -0.9" "     0.9" "     5.0" "     7.8" "    12.6" "    14.3" "    16.0" "    15.2" "    13.8" "     7.5" "     7.7" "     1.4" "     8.4" "     0.3" "     8.5" "    15.2" "     9.7"
"1950" "    -6.1" "     3.2" "     4.2" "     6.3" "     9.8" "    14.7" "    17.1" "    16.1" "    13.2" "     7.5" "     4.4" "     5.1" "     8.0" "    -0.5" "     6.8" "    16.0" "     8.4"
"1951" "     1.4" "     2.8" "     2.5" "     7.9" "    11.5" "    15.8" "    17.5" "    16.1" "    13.4" "     8.3" "     5.1" "     1.2" "     8.6" "     3.1" "     7.3" "    16.5" "     8.9"
"1952" "     1.4" "     3.4" "     4.9" "     7.9" "    11.5" "    13.2" "    17.1" "    17.1" "    13.8" "    10.2" "     5.0" "     4.7" "     9.2" "     2.0" "     8.1" "    15.8" "     9.7"
"1953" "     4.1" "     4.3" "     5.4" "     8.3" "    11.3" "    13.7" "    17.0" "    16.8" "    13.7" "     9.7" "     7.5" "     4.7" "     9.7" "     4.4" "     8.3" "    15.8" "    10.3"
"1954" "    -0.3" "     4.3" "     4.0" "     6.6" "    12.1" "    13.2" "    15.4" "    16.3" "    14.0" "     8.9" "     8.0" "     4.2" "     8.9" "     2.9" "     7.6" "    15.0" "    10.3"
"1955" "     3.7" "     3.2" "     2.7" "     6.4" "     9.9" "    13.9" "    16.0" "    15.7" "    13.5" "     8.9" "     2.8" "     1.7" "     8.2" "     3.7" "     6.3" "    15.2" "     8.4"
"1956" "     2.7" "     1.6" "     4.0" "     9.2" "    13.5" "    13.2" "    18.3" "    17.7" "    13.1" "     8.2" "     4.5" "     3.9" "     9.2" "     2.0" "     8.9" "    16.4" "     8.6"
"1957" "    -0.9" "     2.3" "     5.1" "     8.9" "    14.3" "    15.7" "    15.7" "    15.8" "    15.8" "     8.8" "     5.4" "     5.1" "     9.3" "     1.8" "     9.4" "    15.7" "    10.0"
"1958" "     5.3" "     6.8" "     6.2" "     8.4" "    14.9" "    19.0" "    21.2" "    18.3" "    13.8" "     9.8" "     4.4" "     5.5" "    11.1" "     5.7" "     9.8" "    19.5" "     9.3"
"1959" "     3.4" "     3.8" "     5.5" "     8.6" "    11.8" "    15.0" "    18.2" "    16.5" "    13.3" "     9.4" "     5.1" "     4.4" "     9.6" "     4.2" "     8.6" "    16.6" "     9.3"
"1960" "     2.6" "     4.1" "     5.0" "     8.9" "    10.8" "    14.4" "    18.6" "    15.7" "    12.9" "     9.9" "     5.5" "     4.1" "     9.4" "     3.7" "     8.2" "    16.2" "     9.4"
"1961" "     4.6" "     5.3" "     6.1" "     8.5" "    12.5" "    16.7" "    18.9" "    19.5" "    13.3" "     8.5" "     4.6" "     3.3" "    10.2" "     4.7" "     9.0" "    18.4" "     8.8"
