"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1907" " NA" " NA" " NA" "     5.6" " NA" " NA" "    20.0" "    17.5" "    14.9" "    11.3" "     5.3" "     1.8" " NA" " NA" " NA" " NA" "    10.5"
"1908" "    -0.1" "    -0.1" "     4.3" " NA" "    13.0" "    17.5" "    20.4" "    18.7" "    14.3" "     8.8" "     5.5" " NA" " NA" "     0.5" " NA" "    18.9" "     9.5"
"1909" "    -7.8" "     0.9" "     4.5" "     8.5" "    12.3" "    16.6" "    18.2" "    17.7" "    14.9" "     8.3" "     3.5" "    -3.0" "     7.9" " NA" "     8.4" "    17.5" "     8.9"
"1910" "    -2.0" "    -3.7" "     6.4" "     9.7" "    14.1" "    15.6" "    19.6" "    16.6" "    13.9" "     9.5" " NA" " NA" " NA" "    -2.9" "    10.1" "    17.3" " NA"
"1911" " NA" " NA" "     3.7" "     7.3" "    12.3" "    16.2" "    19.2" "    17.9" "    13.4" "     8.2" "     1.0" "    -0.8" " NA" " NA" "     7.8" "    17.8" "     7.5"
"1912" "    -3.0" "     1.8" "     0.8" "     8.8" "    13.2" "    17.8" "    18.2" "    16.8" "    12.2" "     7.2" "     4.3" "     1.2" "     8.3" "    -0.7" "     7.6" "    17.6" "     7.9"
"1913" "    -5.2" "    -4.5" "     1.6" "     8.9" "    12.6" "    16.6" "    18.6" "    19.0" "    13.8" "     7.3" "     3.9" "     0.8" "     7.8" "    -2.8" "     7.7" "    18.1" "     8.3"
"1914" "     1.3" "    -0.8" "     5.0" "    10.2" "    13.7" "    16.8" "    21.0" "    20.0" "    13.5" "    10.0" "     4.7" "    -3.2" "     9.4" "     0.4" "     9.6" "    19.3" "     9.4"
"1915" "    -2.9" "     2.6" "     6.1" "    11.5" "    13.6" "    16.8" "    18.8" "    21.3" "    13.9" "    10.4" "     1.9" "    -0.4" "     9.5" "    -1.2" "    10.4" "    19.0" "     8.7"
"1916" "   -10.8" "    -3.1" "     4.5" "     9.5" "    12.0" "    16.1" "    18.0" "    19.1" "    14.6" "     8.1" "     0.7" "    -4.4" "     7.0" "    -4.8" "     8.7" "    17.7" "     7.8"
"1917" "    -4.0" "    -3.3" "     1.1" "     7.7" "    12.7" "    15.6" "    20.7" "    20.0" "    14.9" "     9.6" "     5.8" "    -1.6" "     8.3" "    -3.9" "     7.2" "    18.8" "    10.1"
"1918" "    -0.7" "    -2.0" "     4.7" "     9.1" "    12.7" "    17.7" "    20.4" "    18.9" "    15.9" "    10.7" "     3.5" "     0.5" "     9.3" "    -1.4" "     8.8" "    19.0" "    10.0"
"1919" "    -0.4" "    -1.0" "     2.3" "     9.3" "    13.0" "    15.4" "    21.0" "    20.1" "    14.4" "     6.5" "     1.2" "    -3.5" "     8.2" "    -0.3" "     8.2" "    18.8" "     7.4"
"1920" "    -3.4" "    -0.2" "     4.1" "     7.3" "    11.8" "    16.2" "    21.7" "    20.4" "    13.9" "     7.7" "     4.5" "     2.0" "     8.8" "    -2.4" "     7.7" "    19.4" "     8.7"
"1921" "    -0.7" "     0.7" "     4.7" "     7.5" "    13.3" "    17.8" "    20.0" "    19.2" "    13.3" "     9.6" "     2.4" "    -2.9" "     8.7" "     0.7" "     8.5" "    19.0" "     8.4"
"1922" "    -5.2" "    -5.1" "     2.4" "     7.8" "    12.6" "    19.4" "    20.8" "    19.2" "    15.6" "     9.6" "     2.0" "    -4.4" "     7.9" "    -4.4" "     7.6" "    19.8" "     9.1"
"1923" "    -0.1" "    -2.6" "     3.6" "     9.6" "    13.4" "    17.2" "    21.5" "    20.1" "    15.4" "     9.7" "     4.6" "     0.6" "     9.4" "    -2.4" "     8.9" "    19.6" "     9.9"
"1924" "    -4.5" "     4.7" "     4.0" "     9.1" "    16.0" "    18.2" "    20.8" "    19.7" "    16.4" "     9.6" "     2.3" "    -4.3" "     9.3" "     0.3" "     9.7" "    19.6" "     9.4"
