"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1887" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1888" "   -17.5" "    -3.9" "    -7.7" "     1.8" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -7.1" " NA" " NA" " NA" " NA" " NA"
"1889" "   -10.8" "    -8.2" "    -0.1" "     4.4" "     7.1" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -8.7" "     3.8" " NA" " NA"
"1890" "   -19.1" "   -15.5" "    -4.3" "     0.0" "     6.9" "     9.2" "    12.5" "    12.2" "     7.8" "     1.7" "     1.5" "    -2.3" "     0.9" " NA" "     0.9" "    11.3" "     3.7"
"1891" "    -5.6" "   -16.9" "    -5.7" "     2.6" "     6.9" "     9.2" "    13.1" "    12.2" "     7.7" "     3.5" "    -4.3" "    -7.3" "     1.3" "    -8.3" "     1.3" "    11.5" "     2.3"
"1892" "    -9.7" "    -8.1" "    -1.8" "    -0.9" "     4.5" " NA" " NA" " NA" " NA" " NA" "    -6.5" "   -11.1" " NA" "    -8.4" "     0.6" " NA" " NA"
"1893" "   -10.1" "   -14.9" "    -5.6" " NA" " NA" "     8.3" " NA" "    12.6" "     7.6" "     0.8" "    -8.7" "    -6.3" " NA" "   -12.0" " NA" " NA" "    -0.1"
"1894" "   -12.5" "   -10.0" "    -4.7" "     2.3" "     6.7" "    10.1" "    13.3" "    13.3" "     5.9" " NA" " NA" "    -8.7" " NA" "    -9.6" "     1.4" "    12.2" " NA"
"1895" "   -12.5" "    -8.0" "    -3.7" " NA" " NA" "     9.3" "    12.3" "    12.1" "     4.7" "     4.2" "    -3.2" "    -7.4" " NA" "    -9.7" " NA" "    11.2" "     1.9"
"1896" "   -11.0" "    -3.8" "    -6.0" "     0.4" "     5.1" "    10.4" "    15.3" "    12.4" "     6.9" "     3.5" "   -16.2" "    -3.1" "     1.2" "    -7.4" "    -0.2" "    12.7" "    -1.9"
"1897" "   -10.6" "    -8.6" "    -9.2" "     4.0" "    10.6" "    11.1" "    12.1" "    13.2" "     8.3" "     4.0" "   -10.1" "    -7.9" "     1.4" "    -7.4" "     1.8" "    12.1" "     0.7"
"1898" "    -8.1" "    -6.8" "    -7.5" "     2.3" "     6.6" "    10.1" "    13.0" "    14.7" "     8.4" "     1.4" "    -5.8" "    -6.7" "     1.8" "    -7.6" "     0.5" "    12.6" "     1.3"
"1899" "    -8.7" "   -13.6" "    -8.6" "     0.2" "     4.2" "     9.1" "    13.3" "     9.6" "     9.3" "     1.5" "     1.8" "    -6.4" "     1.0" "    -9.7" "    -1.4" "    10.7" "     4.2"
"1900" "    -4.6" "    -8.7" "    -2.4" "     4.8" "     8.1" "    12.5" "    12.8" "    10.1" "     6.7" "     2.2" "    -5.6" "    -3.1" "     2.7" "    -6.6" "     3.5" "    11.8" "     1.1"
"1901" "    -9.4" "    -8.3" "    -2.3" "     0.8" "     8.1" "     7.8" "    12.6" "    13.2" "     5.6" "     5.8" "    -1.8" "    -4.4" "     2.3" "    -6.9" "     2.2" "    11.2" "     3.2"
"1902" "    -9.8" "    -5.9" "    -5.0" "     1.5" "     7.2" "     8.3" "    12.4" "    11.9" "     6.8" "     4.2" "    -5.1" "    -9.7" "     1.4" "    -6.7" "     1.2" "    10.9" "     2.0"
"1903" "    -7.2" "    -8.7" "    -8.3" "     0.0" "     5.5" "    12.9" "    11.4" "    11.4" "     5.9" "     4.7" "    -5.0" "    -4.2" "     1.5" "    -8.5" "    -0.9" "    11.9" "     1.9"
"1904" "    -7.6" "   -13.8" "    -8.6" "     3.9" "     6.3" "     9.8" "    14.8" "    12.4" "     9.1" "     5.5" "     1.9" "    -6.5" "     2.3" "    -8.5" "     0.5" "    12.3" "     5.5"
"1905" "   -10.7" "    -8.7" "     0.8" "     2.8" "     5.9" "     9.3" "    14.3" "    13.3" "     8.8" "     0.3" "    -1.1" "    -5.1" "     2.5" "    -8.6" "     3.2" "    12.3" "     2.7"
"1906" "    -6.9" "    -5.0" "    -4.2" "     5.2" "     6.2" "    10.1" "    16.9" "    13.1" "     9.1" "     4.4" "    -4.9" "    -8.9" "     2.9" "    -5.7" "     2.4" "    13.4" "     2.9"
"1907" "   -19.5" "    -5.8" "    -5.2" "     0.4" "     5.5" "    10.1" "    13.2" "    10.4" "     7.8" "     6.4" "    -0.6" "    -6.5" "     1.4" "   -11.4" "     0.2" "    11.2" "     4.5"
"1908" "    -6.6" "    -7.7" "    -5.4" "     3.1" "     7.2" "    10.4" "    14.9" "    12.7" "     9.3" "     2.1" "    -1.1" "    -8.7" "     2.5" "    -6.9" "     1.6" "    12.7" "     3.4"
"1909" "   -16.2" "    -9.1" "    -2.8" "    -1.7" "     5.7" "    10.8" "    13.6" "    12.0" "    10.0" "     3.4" "    -6.2" "   -11.7" "     0.7" "   -11.3" "     0.4" "    12.1" "     2.4"
"1910" "    -8.8" "   -12.3" "     1.0" "     5.0" "     7.7" "    10.2" "    14.3" "    10.4" "     7.5" "     4.6" "    -3.6" "    -5.2" "     2.6" "   -10.9" "     4.6" "    11.6" "     2.8"
"1911" "   -14.3" "    -9.5" "     0.1" "     0.2" "     5.6" "    11.2" "    12.8" "    10.3" "     6.6" "     2.4" "    -7.8" "    -9.4" "     0.7" "    -9.7" "     2.0" "    11.4" "     0.4"
"1912" "   -10.9" "    -5.1" "    -6.1" "     3.5" "     7.6" "    12.8" "    11.2" "    11.2" "     6.0" "     1.6" "    -2.1" "    -5.7" "     2.0" "    -8.5" "     1.7" "    11.7" "     1.8"
"1913" "   -13.4" "   -11.0" "    -7.4" "     2.0" "     6.0" "    11.9" "    13.1" "    13.4" "     8.3" "     1.1" "    -2.1" "    -7.4" "     1.2" "   -10.0" "     0.2" "    12.8" "     2.4"
"1914" "    -8.5" "    -7.6" "    -2.2" "     3.1" "     6.9" "    10.8" "    15.7" "    13.4" "     8.0" "     4.8" "    -1.9" "   -11.8" "     2.6" "    -7.8" "     2.6" "    13.3" "     3.6"
"1915" "    -8.5" "    -4.6" "    -0.1" "     6.2" "     7.4" "     9.5" "    12.1" "    15.3" "     7.2" "     4.6" "    -4.7" "    -7.8" "     3.1" "    -8.3" "     4.5" "    12.3" "     2.4"
"1916" "   -24.5" "    -8.9" "    -2.8" "     3.0" "     4.7" "    10.2" "    13.5" "    12.6" "     8.1" "     2.8" "    -4.9" "   -13.1" "     0.1" "   -13.7" "     1.6" "    12.1" "     2.0"
