"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1888" " NA" " NA" " NA" " NA" " NA" "    17.9" "    16.7" "    16.6" "    11.0" "     3.0" "    -0.7" "    -6.4" " NA" " NA" " NA" "    17.1" "     4.4"
"1889" "    -6.5" "   -14.0" "    -2.0" "     5.3" "    11.6" "    13.9" "    18.4" "    15.8" "    13.8" "     2.9" "     0.5" "    -4.4" "     4.6" "    -9.0" "     5.0" "    16.0" "     5.7"
"1890" "    -8.0" "    -8.1" "    -6.8" "     3.2" "     8.1" "    17.5" "    17.4" "    15.3" "    12.1" "     7.1" "    -1.3" "   -12.6" "     3.7" "    -6.8" "     1.5" "    16.7" "     6.0"
"1891" "    -9.6" "    -8.4" "    -5.0" "     3.5" "     9.5" "    16.6" "    15.5" "    16.6" "    15.2" "     6.0" "    -0.8" "    -2.3" "     4.7" "   -10.2" "     2.7" "    16.2" "     6.8"
"1892" "   -11.7" "    -8.4" "    -5.7" "     3.0" "     9.9" "    16.9" "    17.8" "    17.5" "    13.1" "     6.2" "    -2.0" "    -8.4" "     4.0" "    -7.5" "     2.4" "    17.4" "     5.8"
"1893" "   -15.6" "   -12.8" "    -5.8" "     2.0" "    10.0" "    18.2" "    17.6" "    16.8" "    11.3" "     7.9" "    -0.2" "   -10.8" "     3.2" "   -12.3" "     2.1" "    17.5" "     6.3"
"1894" "    -8.4" "   -11.9" "    -1.0" "     5.9" "    10.4" "    17.1" "    18.5" "    15.7" "    14.7" "     8.2" "    -3.4" "    -6.0" "     5.0" "   -10.4" "     5.1" "    17.1" "     6.5"
"1895" "   -11.6" "   -11.5" "    -9.2" "     4.2" "    12.3" "    18.1" "    16.1" "    16.5" "    13.7" "     3.4" "    -0.9" "    -6.0" "     3.8" "    -9.7" "     2.4" "    16.9" "     5.4"
"1896" "   -12.0" "   -10.2" "    -8.7" "     6.4" "    13.8" "    16.3" "    18.3" "    17.7" "    11.6" "     5.2" "     1.2" "    -7.8" "     4.3" "    -9.4" "     3.8" "    17.4" "     6.0"
"1897" "    -9.5" "    -8.8" "    -4.1" "     4.4" "    10.4" "    13.6" "    20.7" "    15.9" "    13.7" "     7.8" "    -1.6" "    -7.4" "     4.6" "    -8.7" "     3.6" "    16.7" "     6.6"
