"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1893" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -2.2" "   -15.6" " NA" " NA" " NA" " NA" " NA" " NA"
"1894" "   -31.8" "   -23.7" " NA" "   -10.8" "     3.7" "     9.3" " NA" " NA" " NA" "     0.0" "   -15.4" "   -22.5" " NA" " NA" " NA" " NA" " NA"
"1895" " NA" "   -21.9" "   -16.1" "     0.6" "     3.2" "    10.4" "    14.9" "    11.5" "     5.7" "    -0.1" "   -16.7" "   -23.3" " NA" " NA" "    -4.1" "    12.3" "    -3.7"
"1896" "   -32.6" "   -23.4" "   -16.3" "    -9.5" "     3.7" "     9.3" "    14.0" "    13.0" "     6.9" "     0.1" "   -15.7" "    -0.1" "    -4.2" "   -26.4" "    -7.4" "    12.1" "    -2.9"
"1897" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -2.6" "   -17.3" "   -20.3" " NA" " NA" " NA" " NA" " NA"
"1898" "   -21.4" "   -26.4" "   -15.3" "     1.1" "     7.6" "     8.7" "    14.0" "    13.3" "     8.3" "    -4.3" "   -20.8" "   -19.9" "    -4.6" "   -22.7" "    -2.2" "    12.0" "    -5.6"
"1899" "   -26.9" "   -29.9" "   -24.7" "    -8.1" "     1.1" " NA" "    13.3" "    10.2" "     7.4" "    -2.7" "    -8.5" "   -22.1" " NA" "   -25.6" "   -10.6" " NA" "    -1.3"
"1900" "   -28.3" "   -28.3" "   -17.6" "     0.7" "     5.8" "    10.8" "    13.6" "    12.2" "     7.2" "    -1.0" "   -14.9" "   -21.1" "    -5.1" "   -26.2" "    -3.7" "    12.2" "    -2.9"
"1901" "   -27.5" "   -22.8" "   -16.0" "    -5.2" "     3.5" "     7.9" "    12.5" "    13.1" "     6.7" "     1.6" "   -18.1" "   -22.1" "    -5.5" "   -23.8" "    -5.9" "    11.2" "    -3.3"
"1902" "   -25.1" "   -16.7" "   -20.4" "    -8.3" "     2.6" "     5.1" " NA" "    12.9" "     5.4" "     1.9" "   -16.9" "   -23.5" " NA" "   -21.3" "    -8.7" " NA" "    -3.2"
"1903" "   -24.8" "   -18.3" "   -17.4" "    -8.0" "     0.7" "     9.8" "    15.0" "    14.5" "     1.5" "    -1.8" "   -12.4" "   -20.6" "    -5.2" "   -22.2" "    -8.2" "    13.1" "    -4.2"
"1904" "   -27.4" "   -29.7" "   -18.9" "     1.2" "     3.1" "     8.2" "    13.5" "    12.1" "     4.2" "     1.7" "    -9.4" "   -22.5" "    -5.3" "   -25.9" "    -4.9" "    11.3" "    -1.2"
"1905" "   -23.7" "   -20.0" "   -15.1" "    -2.4" "     5.5" "     9.4" "    14.3" "    13.3" "     6.7" "    -3.2" "    -9.0" "   -23.5" "    -4.0" "   -22.1" "    -4.0" "    12.3" "    -1.8"
"1906" "   -30.2" "   -26.4" "   -13.9" "    -2.2" "     4.0" "     8.6" "    16.9" "     9.3" "     5.3" "     0.6" "   -11.7" "   -26.2" "    -5.5" "   -26.7" "    -4.0" "    11.6" "    -1.9"
"1907" "   -29.0" "   -25.1" "   -19.2" "   -12.2" "    -2.4" "     5.3" "    10.3" "     8.9" "     4.5" "     0.4" "   -11.5" "   -22.3" "    -7.7" "   -26.8" "   -11.3" "     8.2" "    -2.2"
"1908" "   -24.1" "   -22.2" "   -26.3" "   -10.3" "     3.2" "     7.8" " NA" "    13.1" "     7.0" "     0.0" "   -15.1" "   -23.8" " NA" "   -22.9" "   -11.1" " NA" "    -2.7"
"1909" "   -31.2" "   -29.8" "   -14.7" "   -12.4" "     1.6" "    11.5" "    14.8" "    12.8" "     8.6" "    -0.8" "   -19.1" " NA" " NA" "   -28.3" "    -8.5" "    13.0" "    -3.8"
"1910" "   -22.1" "   -26.9" "   -16.0" "    -4.6" "     3.0" "    11.7" "    15.2" "    11.6" "     6.0" "     1.0" "   -11.9" "   -21.4" "    -4.5" " NA" "    -5.9" "    12.8" "    -1.6"
