2203914,TUKTOYAKTUK    ,NT, station joined    , Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
2203914,TUKTOYAKTUK    ,NT, station jointe    , Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1957, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     4.8, ,    -4.2, ,   -20.6, ,   -27.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -6.7, 
 1958,   -22.7, ,   -30.3, ,   -20.2, ,   -12.2, ,    -0.7, ,    12.6, ,    15.8, ,    16.3, ,     8.0, ,    -4.8, ,   -17.0, ,   -22.2, ,    -6.5, ,   -26.9, ,   -11.0, ,    14.9, ,    -4.6, 
 1959,   -26.0, ,   -20.0, ,   -26.2, ,   -12.9, ,    -3.4, ,     7.7, ,    12.6, ,     8.7, ,     3.4, ,    -6.6, ,   -18.7, ,   -23.7, ,    -8.8, ,   -22.7, ,   -14.2, ,     9.7, ,    -7.3, 
 1960,   -28.9, , -9999.9,M,   -22.7, ,   -14.4, ,    -1.3, ,     9.0, ,    11.9, ,    10.8, ,     3.3, ,    -5.2, ,   -20.7, ,   -19.6, , -9999.9,M, -9999.9,M,   -12.8, ,    10.6, ,    -7.5, 
 1961,   -24.8, ,   -28.0, ,   -26.2, ,   -18.0, ,     0.1, ,    10.2, ,    16.6, ,    11.3, ,     4.4, ,    -7.5, ,   -18.5, ,   -27.2, ,    -9.0, ,   -24.1, ,   -14.7, ,    12.7, ,    -7.2, 
 1962, -9999.9,M,   -19.8, ,   -22.8, ,   -11.7, ,    -4.0, ,    11.2, ,    15.9, ,    16.1, ,     5.1, ,    -1.9, ,   -15.9, ,   -17.6, , -9999.9,M, -9999.9,M,   -12.8, ,    14.4, ,    -4.2, 
 1963,   -25.1, ,   -25.1, ,   -22.3, ,    -7.4, ,     0.9, ,    10.0, ,    16.0, ,    13.5, ,     4.3, ,    -5.5, ,   -19.2, ,   -16.4, ,    -6.4, ,   -22.6, ,    -9.6, ,    13.2, ,    -6.8, 
 1964,   -25.9, ,   -26.2, ,   -27.0, ,   -18.5, ,    -2.2, ,     6.3, ,    13.1, ,    12.0, ,     3.7, ,    -3.6, ,   -14.3, ,   -24.8, ,    -9.0, ,   -22.8, ,   -15.9, ,    10.5, ,    -4.7, 
 1965,   -27.1, ,   -31.8, ,   -15.9, ,    -9.3, ,    -1.1, ,     6.3, ,    16.2, ,    13.0, ,     3.9, ,    -6.8, ,   -12.7, ,   -20.5, ,    -7.2, ,   -27.9, ,    -8.8, ,    11.8, ,    -5.2, 
 1966,   -31.4, ,   -27.2, ,   -22.2, ,   -16.6, ,     0.4, ,    11.2, ,    15.9, ,    10.6, ,     7.1, ,    -5.3, ,   -17.2, ,   -20.0, ,    -7.9, ,   -26.4, ,   -12.8, ,    12.6, ,    -5.1, 
