2202103,FORT SIMPSON   ,NT, station joined    , Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
2202103,FORT SIMPSON   ,NT, station jointe    , Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1895, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -15.2, ,   -24.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1896, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1897, -9999.9,M, -9999.9,M,   -14.4, ,     0.9, ,     9.5, ,    20.1, ,    21.7, ,    19.3, ,     8.7, ,    -2.4, ,   -13.7, ,   -19.0, , -9999.9,M, -9999.9,M,    -1.3, ,    20.4, ,    -2.5, 
 1898,   -18.7, ,   -23.5, ,    -7.8, ,     8.4, ,    16.6, ,    18.1, ,    20.8, ,    20.4, ,    13.1, ,    -2.6, ,   -18.8, ,   -17.0, ,     0.8, ,   -20.4, ,     5.7, ,    19.8, ,    -2.8, 
 1899,   -21.9, ,   -25.0, ,   -15.8, ,     1.6, ,     7.9, ,    18.7, ,    21.4, ,    18.7, ,    12.3, ,    -1.8, ,    -9.9, ,   -21.5, ,    -1.3, ,   -21.3, ,    -2.1, ,    19.6, ,     0.2, 
 1900,   -26.8, ,   -23.0, ,   -10.7, ,     5.1, ,    11.5, ,    20.8, ,    20.8, ,    18.4, ,    13.8, ,    -1.6, ,   -14.8, ,   -21.8, ,    -0.7, ,   -23.8, ,     2.0, ,    20.0, ,    -0.9, 
 1901,   -25.3, ,   -20.1, ,    -9.7, ,     1.7, ,    12.8, ,    19.8, ,    21.9, ,    19.0, ,    11.3, ,     3.4, ,   -18.0, ,   -20.1, ,    -0.3, ,   -22.4, ,     1.6, ,    20.2, ,    -1.1, 
 1902,   -24.9, ,   -13.6, ,   -17.1, ,     0.0, ,    11.4, ,    16.3, ,    19.9, ,    19.4, ,    10.5, ,     4.6, ,   -16.1, ,   -24.3, ,    -1.2, ,   -19.5, ,    -1.9, ,    18.5, ,    -0.3, 
 1903, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     8.6, ,    19.7, ,    21.9, ,    20.6, ,    11.5, ,    -1.9, ,   -16.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    20.7, ,    -2.2, 
 1904,   -26.6, ,   -27.0, ,   -11.8, ,     8.5, ,    11.2, ,    18.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.6, , -9999.9,M, -9999.9,M
 1905,   -22.6, ,   -16.1, ,   -11.9, ,     3.7, ,    15.7, ,    20.5, ,    20.9, , -9999.9,M,    10.3, ,    -0.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.5, , -9999.9,M, -9999.9,M
 1906, -9999.9,M, -9999.9,M, -9999.9,M,     5.9, ,    17.9, ,    19.1, ,    25.1, ,    17.3, ,    11.5, ,     3.5, ,    -9.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    20.5, ,     1.8, 
 1907,   -25.3, ,   -22.3, ,   -10.7, ,    -1.0, ,     9.2, ,    18.4, ,    21.9, , -9999.9,M, -9999.9,M,     2.6, , -9999.9,M,   -21.2, , -9999.9,M, -9999.9,M,    -0.8, , -9999.9,M, -9999.9,M
 1908,   -22.6, ,   -17.5, ,   -17.0, ,     0.1, ,    10.9, ,    16.7, , -9999.9,M,    22.5, , -9999.9,M,     2.7, ,   -14.1, ,   -21.8, , -9999.9,M,   -20.4, ,    -2.0, , -9999.9,M, -9999.9,M
 1909,   -27.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1910, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    18.4, ,    12.5, ,     2.4, ,   -11.5, ,   -21.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     1.1, 
 1911,   -29.6, ,   -15.1, ,    -8.0, ,     3.7, ,    15.0, ,    20.9, ,    24.3, ,    18.6, ,    11.6, ,     5.5, ,   -12.1, ,   -18.6, ,     1.4, ,   -22.1, ,     3.6, ,    21.3, ,     1.7, 
 1912,   -21.7, ,   -15.6, ,    -6.5, ,     2.1, ,    16.2, ,    19.0, ,    21.0, ,    22.0, ,    16.6, ,     4.4, ,    -9.4, ,   -22.6, ,     2.1, ,   -18.6, ,     3.9, ,    20.7, ,     3.9, 
 1913,   -29.7, ,   -16.4, ,   -11.4, ,     3.0, ,    14.9, ,    22.1, ,    24.7, ,    20.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -22.9, ,     2.2, ,    22.6, , -9999.9,M
 1914, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    22.1, ,    12.6, ,     5.0, ,   -11.9, ,   -21.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     1.9, 
 1915,   -21.3, ,   -18.7, ,    -6.6, ,    11.7, ,    13.7, ,    19.9, ,    24.3, ,    23.5, ,    12.6, ,    -1.4, ,   -12.7, ,   -18.1, ,     2.2, ,   -20.4, ,     6.3, ,    22.6, ,    -0.5, 
 1916,   -22.0, ,   -16.4, ,   -14.4, ,     6.7, ,    16.2, ,    22.3, ,    22.2, ,    20.7, ,    14.7, ,     2.0, ,    -8.2, ,   -24.7, ,     1.6, ,   -18.8, ,     2.8, ,    21.7, ,     2.8, 
