3073641,KEG RIVER      ,AB, station joined    , Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
3073641,KEG RIVER      ,AB, station jointe    , Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1935, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    19.2, ,    16.7, ,     6.5, ,    -7.0, ,    -8.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     5.4, 
 1936,   -21.3, ,   -21.7, ,    -1.0, ,     4.6, ,    19.3, ,    19.6, ,    22.2, ,    23.0, ,    12.3, ,     8.5, ,     4.4, ,   -13.7, ,     4.7, ,   -17.2, ,     7.6, ,    21.6, ,     8.4, 
 1937,   -13.7, ,   -10.3, ,    -2.3, ,    10.9, ,    17.4, ,    23.7, ,    24.0, ,    20.8, ,    18.9, ,     9.6, ,    -7.6, ,   -17.2, ,     6.2, ,   -12.6, ,     8.7, ,    22.8, ,     7.0, 
 1938,   -11.5, ,   -13.8, ,     1.0, ,     9.3, ,    16.6, ,    21.7, ,    24.7, ,    20.7, ,    23.7, ,    12.7, ,    -2.4, ,    -7.0, ,     8.0, ,   -14.2, ,     9.0, ,    22.4, ,    11.3, 
 1939,   -13.6, ,   -15.6, ,    -5.1, ,     9.6, ,    16.5, ,    20.0, ,    22.4, ,    22.5, ,    14.4, ,     4.6, ,     0.7, ,    -3.5, ,     6.1, ,   -12.1, ,     7.0, ,    21.6, ,     6.6, 
 1940,   -12.0, ,    -7.9, ,     0.3, ,    10.0, ,    17.6, ,    18.6, ,    23.0, ,    23.0, ,    21.7, ,     9.9, ,    -8.8, ,   -13.5, ,     6.8, ,    -7.8, ,     9.3, ,    21.5, ,     7.6, 
 1941,   -16.0, ,    -9.1, ,     0.5, ,    13.3, ,    14.0, ,    22.1, ,    25.7, ,    20.6, ,    11.7, ,     8.4, ,    -3.2, ,   -12.2, ,     6.3, ,   -12.9, ,     9.3, ,    22.8, ,     5.6, 
 1942,    -1.2, ,    -6.3, ,     2.6, ,     7.6, ,    18.5, ,    22.9, ,    23.7, ,    23.4, ,    17.3, ,    11.0, ,    -7.5, ,   -20.0, ,     7.7, ,    -6.6, ,     9.6, ,    23.3, ,     6.9, 
 1943,   -12.3, ,    -4.6, ,    -5.3, ,    12.7, ,    15.5, ,    20.2, ,    22.9, ,    21.1, ,    19.2, ,    10.7, ,     4.1, ,    -3.1, ,     8.4, ,   -12.3, ,     7.6, ,    21.4, ,    11.3, 
 1944,    -3.0, ,    -9.2, ,    -1.2, ,    13.5, ,    19.4, ,    20.7, ,    23.7, ,    22.6, ,    17.2, ,    11.9, ,    -3.9, ,    -3.9, ,     9.0, ,    -5.1, ,    10.6, ,    22.3, ,     8.4, 
 1945,   -10.3, ,    -6.2, ,     2.4, ,     1.5, ,    16.6, ,    21.8, ,    23.5, ,    25.6, ,    14.6, ,    11.5, ,   -11.3, ,   -18.0, ,     6.0, ,    -6.8, ,     6.8, ,    23.6, ,     4.9, 
