8300301,CHARLOTTETOWN  ,PE, station joined    , Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
8300301,CHARLOTTETOWN  ,PE, station jointe    , Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1872, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     5.5, ,    -3.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1873,    -3.2, ,    -5.2, ,     1.6, ,     6.0, ,    12.9, ,    18.9, ,    23.3, ,    21.8, ,    17.3, ,    12.8, ,     2.6, ,    -2.3, ,     8.9, ,    -4.0, ,     6.8, ,    21.3, ,    10.9, 
 1874,    -1.3, ,    -5.0, ,     1.7, ,     3.3, ,    14.4, ,    15.9, ,    23.2, ,    22.7, ,    19.5, ,    14.8, ,     4.2, ,    -2.6, ,     9.2, ,    -2.9, ,     6.5, ,    20.6, ,    12.8, 
 1875,    -9.5, ,    -6.0, ,    -3.4, ,     3.5, ,    12.1, ,    20.1, ,    21.5, ,    23.6, ,    16.2, ,    10.2, ,     1.7, ,    -2.3, ,     7.3, ,    -6.0, ,     4.1, ,    21.7, ,     9.4, 
 1876,    -4.0, ,    -3.1, ,     0.0, ,     4.5, ,    10.8, ,    20.5, ,    22.1, ,    22.9, ,    16.0, ,     9.8, ,     4.7, ,    -3.4, ,     8.4, ,    -3.1, ,     5.1, ,    21.8, ,    10.2, 
 1877,    -6.0, ,    -1.9, ,     1.0, ,     7.1, ,    11.4, ,    20.7, ,    21.9, ,    22.4, ,    19.0, ,     9.6, ,     6.0, ,     0.5, ,     9.3, ,    -3.8, ,     6.5, ,    21.7, ,    11.5, 
 1878,    -2.9, ,    -3.4, ,     1.3, ,     7.5, ,    13.4, ,    20.6, ,    21.8, ,    21.8, ,    19.3, ,    13.7, ,     5.9, ,    -1.0, ,     9.8, ,    -1.9, ,     7.4, ,    21.4, ,    13.0, 
 1879,    -4.9, ,    -3.1, ,     0.1, ,     5.6, ,    15.4, ,    18.0, ,    20.4, ,    21.2, ,    17.7, ,    11.4, ,     3.8, ,    -2.2, ,     8.6, ,    -3.0, ,     7.0, ,    19.9, ,    11.0, 
 1880,    -0.2, ,    -2.4, ,    -3.8, ,     5.2, ,    13.1, ,    17.7, ,    23.7, ,    22.0, ,    19.1, ,    13.0, ,     3.7, ,    -1.9, ,     9.1, ,    -1.6, ,     4.8, ,    21.1, ,    11.9, 
 1881,    -5.7, ,    -2.3, ,     1.7, ,     4.9, ,    12.4, ,    17.0, ,    21.0, ,    22.1, ,    18.2, ,    10.6, ,     5.6, ,     1.3, ,     8.9, ,    -3.3, ,     6.3, ,    20.0, ,    11.5, 
