3023560,JENNER         ,AB, station not joined, Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
3023560,JENNER         ,AB, station non jointe, Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1915, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    29.4,a,    18.1,a,    17.0,a,     6.7,a,     1.5,a, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    13.9,a
 1916,   -22.0,a,    -4.5,a,     4.2,a,    14.6,a,    17.2,a,    20.8,a,    26.5,a,    24.4,a,    20.0,a,    11.9,a,     5.8,a,   -10.6,a,     9.0,a,    -8.3,a,    12.0,a,    23.9,a,    12.6,a
 1917,   -10.9,a,   -11.3,a,    -0.5,a,     9.6,a,    20.2,a,    23.7,a,    31.5,a,    26.4,a,    20.4,a,    10.4,a,    14.5,a, -9999.9,M, -9999.9,M,   -10.9,a,     9.8,a,    27.2,a,    15.1,a
 1918, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    12.7,a,    22.2,a,    23.2,a,    21.9,a,    16.2,a,    11.2,a,     1.3,a,    -3.3,a, -9999.9,M, -9999.9,M, -9999.9,M,    22.4,a,     9.6,a
 1919,     1.2, ,    -8.9, ,    -6.4, ,    12.9, ,    19.6, ,    25.3, ,    27.6, ,    26.5, ,    19.3, ,     4.8, ,    -4.2, , -9999.9,M, -9999.9,M,    -3.7,a,     8.7, ,    26.5, ,     6.6, 
 1920, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    28.8, ,    27.8, ,    23.1, ,    13.8, ,     2.4, ,    -4.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    13.1, 
 1921,    -5.0, ,    -2.9, ,    -1.4, ,     9.7, ,    16.7, ,    26.7, ,    27.6, ,    26.5, ,    16.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -4.0, ,     8.3, ,    26.9, , -9999.9,M
 1922, -9999.9,M, -9999.9,M, -9999.9,M,     9.9, ,    18.2, ,    25.0, ,    26.6, ,    27.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    26.2, , -9999.9,M
 1923, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    24.4, ,    24.7, ,    22.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1924,   -10.2, ,     1.0, ,     1.8, ,    11.5, ,    19.3, ,    22.8, ,    27.9, ,    22.4, ,    21.7, ,    15.5, ,     0.4, ,   -12.2, ,    10.2, , -9999.9,M,    10.9, ,    24.4, ,    12.5, 
 1925,   -10.8, ,    -8.2, ,    -1.2, ,    13.6, ,    19.9, ,    23.2, ,    26.9, ,    26.1, ,    18.2, ,     5.8, ,     4.9, ,    -0.1, ,     9.9, ,   -10.4, ,    10.8, ,    25.4, ,     9.6, 
 1926,    -1.2, ,    -2.0, ,     5.4, ,    14.9, ,    20.4, ,    24.5, ,    28.6, ,    24.8, ,    12.7, ,    13.8, ,    -0.1, ,    -8.7, ,    11.1, ,    -1.1, ,    13.6, ,    26.0, ,     8.8, 
 1927,    -9.4, ,    -8.4, ,     2.7, ,    10.5, ,    13.3, ,    21.1, ,    24.2, ,    24.4, ,    19.3, ,    14.3, ,    -5.5, ,   -15.4, ,     7.6, ,    -8.8, ,     8.8, ,    23.2, ,     9.4, 
 1928,    -2.9, ,    -0.2, ,     5.5, ,     9.4, ,    23.2, ,    20.2, ,    25.2, ,    24.6, ,    20.8, ,    11.0, ,     7.5, ,     1.3, ,    12.1, ,    -6.2, ,    12.7, ,    23.3, ,    13.1, 
 1929,   -13.6, ,   -10.6, ,     5.5, ,     8.7, ,    17.9, ,    24.2, ,    29.4, ,    29.5, ,    17.8, ,    16.6, ,     4.3, ,    -6.4, ,    10.3, ,    -7.6, ,    10.7, ,    27.7, ,    12.9, 
 1930,   -16.3, ,     1.1, ,     4.2, ,    16.0, ,    17.7, ,    22.3, ,    29.1, ,    29.0, ,    20.2, ,    10.3, ,     5.2, ,     1.5, ,    11.7, ,    -7.2, ,    12.6, ,    26.8, ,    11.9, 
 1931,     2.5, ,     7.4, ,     4.1, ,    14.9, ,    20.8, ,    24.9, ,    27.5, ,    27.5, ,    19.7, ,    14.8, ,     1.6, ,    -2.6, ,    13.6, ,     3.8, ,    13.3, ,    26.6, ,    12.0, 
 1932,    -7.7, ,    -7.3, ,    -3.8, ,    13.5, ,    19.3, ,    23.4, ,    27.6, ,    26.2, ,    19.6, ,     9.9, ,     1.8, ,    -4.4, ,     9.8, ,    -5.9, ,     9.7, ,    25.7, ,    10.4, 
 1933,    -4.4, ,    -5.9, ,     4.8, ,    10.8, ,    17.7, ,    26.6, ,    28.8, ,    27.1, ,    19.2, ,    10.5, ,     5.0, ,   -12.0, ,    10.7, ,    -4.9, ,    11.1, ,    27.5, ,    11.6, 
