7024740,MONTREAL TAVISH,QC, station joined    , Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
7024740,MONTREAL TAVISH,QC, station jointe    , Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1871, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    26.2, ,    26.5, ,    21.3, ,    14.1, ,     3.5, ,    -4.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    13.0, 
 1872,    -3.1, ,    -0.4, ,    -0.5, ,    13.3, ,    20.5, ,    24.9, ,    27.0, ,    27.4, ,    22.8, ,    13.8, ,     4.0, ,    -6.7, ,    11.9, ,    -2.6, ,    11.1, ,    26.4, ,    13.5, 
 1873,    -6.1, ,    -3.1, ,     2.1, ,     9.8, ,    19.0, ,    23.8, ,    26.5, ,    26.1, ,    20.9, ,    15.9, ,     0.6, , -9999.9,M, -9999.9,M,    -5.3, ,    10.3, ,    25.5, ,    12.5, 
 1874,    -5.2, ,    -5.1, ,     0.2, ,     4.1, ,    16.3, ,    21.3, ,    24.4, ,    23.8, ,    21.0, ,    12.8, ,     2.9, ,    -5.1, ,     9.3, , -9999.9,M,     6.9, ,    23.2, ,    12.2, 
 1875,   -10.4, ,    -8.7, ,    -2.0, ,     6.6, ,    16.3, ,    22.8, ,    23.7, ,    25.0, ,    17.3, ,     8.6, ,    -0.6, ,    -4.3, ,     7.9, ,    -8.1, ,     7.0, ,    23.8, ,     8.4, 
 1876,    -3.2, ,    -5.0, ,    -0.3, ,     7.6, ,    15.8, ,    24.2, ,    25.7, ,    26.2, ,    17.2, ,     9.5, ,     3.8, ,    -7.8, ,     9.5, ,    -4.2, ,     7.7, ,    25.4, ,    10.2, 
 1877,    -7.5, ,     1.2, ,     0.2, ,    12.2, ,    17.9, ,    22.9, ,    26.3, ,    25.3, ,    21.8, ,    10.4, ,     5.1, ,     0.6, ,    11.4, ,    -4.7, ,    10.1, ,    24.8, ,    12.4, 
 1878,    -5.4, ,    -1.3, ,     4.5, ,    13.1, ,    17.1, ,    22.5, ,    26.4, ,    24.4, ,    21.0, ,    14.6, ,     3.4, ,    -3.1, ,    11.4, ,    -2.0, ,    11.6, ,    24.4, ,    13.0, 
 1879,    -6.2, ,    -6.6, ,     0.9, ,     8.0, ,    19.7, ,    21.0, ,    24.0, ,    22.4, ,    18.0, ,    16.4, ,     3.7, ,    -3.1, ,     9.9, ,    -5.3, ,     9.5, ,    22.5, ,    12.7, 
 1880,     0.9, ,    -1.2, ,     0.2, ,     8.8, ,    20.7, ,    23.1, ,    25.6, ,    24.3, ,    21.4, ,    12.3, ,     2.2, ,    -5.5, ,    11.1, ,    -1.1, ,     9.9, ,    24.3, ,    12.0, 
 1881,    -7.9, ,    -3.6, ,     2.7, ,     9.2, ,    18.7, ,    21.7, ,    26.0, ,    25.4, ,    22.4, ,    11.8, ,     4.4, ,     2.0, ,    11.1, ,    -5.7, ,    10.2, ,    24.4, ,    12.9, 
 1882,    -5.9, ,    -2.4, ,     0.7, ,     5.9, ,    15.2, ,    22.1, ,    24.5, ,    25.4, ,    19.0, ,    14.4, ,     2.9, ,    -4.8, ,     9.8, ,    -2.1, ,     7.3, ,    24.0, ,    12.1, 
 1883,    -8.6, ,    -5.7, ,    -3.3, ,     6.9, ,    15.4, ,    23.8, ,    24.4, ,    23.9, ,    18.5, ,    10.3, ,     5.0, ,    -4.2, ,     8.9, ,    -6.4, ,     6.3, ,    24.0, ,    11.3, 
 1884,    -9.5, ,    -3.4, ,    -0.4, ,     9.0, ,    16.4, ,    25.5, ,    23.4, ,    25.6, ,    21.1, ,    10.8, ,     3.0, ,    -4.0, ,     9.8, ,    -5.7, ,     8.3, ,    24.8, ,    11.6, 
 1885,    -5.9, ,    -9.6, ,    -5.9, ,     7.4, ,    18.4, ,    22.3, ,    25.3, ,    22.0, ,    17.8, ,    10.7, ,     2.8, ,    -3.4, ,     8.5, ,    -6.5, ,     6.6, ,    23.2, ,    10.4, 
 1886,    -6.3, ,    -6.1, ,    -1.5, ,    11.7, ,    17.9, ,    21.8, ,    24.6, ,    24.3, ,    18.6, ,    12.5, ,     3.8, ,    -5.7, ,     9.6, ,    -5.3, ,     9.4, ,    23.6, ,    11.6, 
