3036682,VAUXHALL       ,AB, station joined    , Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
3036682,VAUXHALL       ,AB, station jointe    , Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1913, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     8.1, ,     3.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1914,    -4.3, ,    -8.6, ,     6.8, ,    14.9, ,    19.2, ,    23.7, ,    31.0, ,    26.0, ,    21.4, ,    12.8, ,     6.9, ,    -9.1, ,    11.7, ,    -3.1, ,    13.6, ,    26.9, ,    13.7, 
 1915,    -6.2, ,    -4.4, ,     1.3, ,    19.0, ,    18.1, ,    19.2, ,    22.4, ,    28.8, ,    17.0, ,    16.7, ,     4.6, ,     2.9, ,    11.6, ,    -6.6, ,    12.8, ,    23.5, ,    12.8, 
 1916,   -17.3, ,    -2.4, ,     5.6, ,    14.4, ,    15.3, ,    20.1, ,    25.6, ,    24.2, ,    19.3, , -9999.9,M,     5.0, ,    -7.3, , -9999.9,M,    -5.6, ,    11.8, ,    23.3, , -9999.9,M
 1917,    -6.3, ,    -8.8, ,     1.1, ,     9.3, ,    18.1, ,    21.4, ,    31.2, ,    25.7, ,    19.9, ,    11.7, ,    14.8, ,    -8.7, ,    10.8, ,    -7.5, ,     9.5, ,    26.1, ,    15.5, 
 1918,    -6.1, ,    -4.0, ,     5.9, ,    13.9, ,    18.0, ,    26.9, ,    28.0, ,    26.2, ,    21.7, ,    16.9, ,     7.7, ,     0.3, ,    13.0, ,    -6.3, ,    12.6, ,    27.0, ,    15.4, 
 1919,     6.1, ,    -4.8, ,    -2.1, ,    14.6, ,    19.6, ,    26.4, ,    29.2, ,    27.7, ,    20.7, ,     7.6, ,    -1.3, ,    -3.2, ,    11.7, ,     0.5, ,    10.7, ,    27.8, ,     9.0, 
 1920,    -6.8, ,     0.6, ,     1.6, ,     5.3, ,    17.2, ,    22.9, ,    27.6, ,    26.4, ,    22.2, ,    13.0, ,     6.5, ,    -1.7, ,    11.2, ,    -3.1, ,     8.0, ,    25.6, ,    13.9, 
 1921,    -2.7, ,    -1.5, ,    -0.6, ,    11.6, ,    17.2, ,    25.1, ,    27.5, ,    27.0, ,    17.0, ,    17.3, ,    -0.8, ,    -4.5, ,    11.1, ,    -2.0, ,     9.4, ,    26.5, ,    11.2, 
 1922,    -6.4, ,   -13.1, ,     1.4, ,     9.9, ,    17.5, ,    24.1, ,    25.7, ,    27.3, ,    22.8, ,    15.4, ,     5.8, ,    -7.5, ,    10.2, ,    -8.0, ,     9.6, ,    25.7, ,    14.7, 
 1923,    -2.2, ,    -4.0, ,     3.1, ,    11.8, ,    18.7, ,    21.6, ,    25.4, ,    24.5, ,    21.8, ,    14.5, ,    10.3, ,     1.1, ,    12.2, ,    -4.6, ,    11.2, ,    23.8, ,    15.5, 
 1924,    -6.2, ,     3.8, ,     3.3, ,    11.9, ,    19.7, ,    20.4, ,    27.8, ,    23.3, ,    21.6, ,    15.7, ,     2.4, ,    -9.6, ,    11.2, ,    -0.4, ,    11.6, ,    23.8, ,    13.2, 
 1925,    -5.8, ,    -4.9, ,     2.7, ,    13.6, ,    19.8, ,    23.2, ,    27.0, ,    26.4, ,    16.3, ,     6.9, ,     6.2, ,     2.5, ,    11.2, ,    -6.8, ,    12.0, ,    25.5, ,     9.8, 
 1926,     0.4, ,     2.9, ,     7.9, ,    15.3, ,    19.6, ,    23.2, ,    29.4, ,    22.9, ,    12.0, ,    14.6, ,     1.4, ,    -3.3, ,    12.2, ,     1.9, ,    14.3, ,    25.2, ,     9.3, 
 1927,    -4.6, ,    -4.8, ,     4.8, ,    10.8, ,    13.0, ,    21.3, ,    24.1, ,    23.2, ,    17.4, ,    15.3, ,    -5.0, ,   -11.0, ,     8.7, ,    -4.2, ,     9.5, ,    22.9, ,     9.2, 
