1925,    28.5, ,    39.5, ,    32.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     5.7, ,     7.1, ,    28.8, ,   142.9, ,   111.5, ,    32.5, ,     0.0, ,    13.6, ,
1926,    17.2, ,    12.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,    14.8, ,     9.1, ,    28.4, ,    84.5, ,    58.5, ,     0.0, ,     0.0, ,    26.5, ,
1927,    19.8, ,    24.5, ,     8.1, ,    10.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.3, ,    44.9, ,   142.2, ,    72.7, ,    18.6, ,     0.0, ,    34.3, ,
1928,    19.5, ,     8.4, ,    16.9, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    11.0, ,    25.3, ,    86.2, ,    72.8, ,    21.9, ,     0.0, ,    11.1, ,
1929,    26.2, ,     3.8, ,     8.9, ,     5.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     5.6, ,    10.6, ,    61.1, ,    55.3, ,    14.7, ,     0.0, ,     5.7, ,
1930,    13.3, ,    23.6, ,    12.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.8, ,     9.9, ,    17.5, ,    89.2, ,    47.5, ,    12.1, ,     0.0, ,    22.7, ,
1931,    19.3, ,     1.5, ,    11.7, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.4, ,    13.9, ,    23.0, ,    84.5, ,    38.3, ,    14.4, ,     0.0, ,    26.3, ,
1932,    10.9, ,    30.1, ,    11.5, ,     3.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.6, ,    29.4, ,    11.5, ,   113.8, ,    64.0, ,    15.3, ,     0.0, ,    46.0, ,
1933,    34.1, ,    22.6, ,    41.2, ,     2.6, ,     0.0, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,    25.4, ,     7.9, ,    43.5, ,   182.1, ,    68.2, ,    43.8, ,     4.8, ,    33.3, ,
1934,    26.4, ,     8.6, ,    24.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     8.2, ,    25.9, ,    12.9, ,   106.2, ,    78.5, ,    24.1, ,     0.0, ,    34.2, ,
1935,    40.7, ,    20.3, ,    23.6, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,    28.8, ,    39.6, ,   160.9, ,    73.9, ,    24.3, ,     0.0, ,    36.0, ,
1936,    41.5, ,    21.0, ,    31.0, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     1.8, ,     3.1, ,    21.8, ,   122.9, ,   102.1, ,    33.7, ,     0.0, ,     5.0, ,
1937,    27.5, ,    15.9, ,     3.1, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.6, ,    15.1, ,    93.7, ,    65.1, ,    12.6, ,     0.0, ,    22.6, ,
1938,    27.3, ,    34.8, ,    11.6, ,     0.1, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.6, ,    21.8, ,   116.7, ,    77.3, ,    12.1, ,     0.0, ,    20.6, ,
1939,    57.7, ,    49.4, ,    12.1, ,    25.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.7, ,    22.9, ,    23.4, ,   214.3, ,   129.0, ,    37.2, ,     0.0, ,    46.5, ,
1940,    50.4, ,    22.4, ,     8.5, ,     8.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    26.2, ,    21.5, ,   137.6, ,    96.2, ,    17.0, ,     0.0, ,    26.3, ,
1941,    13.3, ,    28.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.5, ,    47.7, ,    99.2, ,    63.5, ,     0.0, ,     0.0, ,     9.5, ,
1942,    16.6, ,     7.1, ,     7.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    28.7, ,    56.1, ,   118.0, ,    71.5, ,     7.1, ,     0.0, ,    31.0, ,
1943,    16.7, ,    40.6, ,    22.7, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,     3.6, ,    13.0, ,   101.3, ,   113.4, ,    25.1, ,     0.0, ,     5.9, ,
1944,    19.2, ,    37.0, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.7, ,    32.1, ,   107.1, ,    69.1, ,     1.2, ,     0.0, ,    17.7, ,
1945,    50.1, ,     9.6, ,     7.1, ,     8.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.2, ,    71.6, ,    45.4, ,   224.5, ,    91.8, ,    15.6, ,     0.0, ,   103.9, ,
1946,    54.7, ,    31.0, ,    13.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,    23.9, ,    35.7, ,   164.5, ,   131.1, ,    13.2, ,     0.0, ,    29.9, ,
1947,    38.1, ,    25.1, ,     7.1, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    29.8, ,    52.4, ,   158.5, ,    98.9, ,    10.7, ,     0.0, ,    32.2, ,
1948,    40.7, ,    50.1, ,    16.7, ,    12.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    55.0, ,    33.4, ,   208.6, ,   143.2, ,    29.3, ,     0.0, ,    55.1, ,
1949,    50.5, ,    44.0, ,    14.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,     7.2, ,    74.0, ,   192.9, ,   127.8, ,    14.3, ,     0.0, ,    10.2, ,
1950,    13.1, ,    46.5, ,    19.1, ,    27.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.7, ,    69.4, ,    62.2, ,   246.5, ,   133.6, ,    46.5, ,     0.0, ,    78.1, ,
1951,    17.8, ,    50.3, ,    20.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, ,    15.5, ,    53.7, ,    26.2, ,   187.5, ,   130.4, ,    20.3, ,     0.0, ,    72.8, ,
1952,    71.6, ,    45.4, ,    17.9, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.4, ,    21.2, ,   171.9, ,   143.2, ,    20.3, ,     0.0, ,    13.4, ,
1953,    79.2, ,    14.5, ,    12.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     3.6, ,    16.2, ,    37.1, ,   162.8, ,   114.9, ,    12.0, ,     0.0, ,    20.0, ,
1954,    32.0, ,    38.4, ,     7.8, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.2, ,    48.5, ,   128.9, ,   107.5, ,     9.6, ,     0.0, ,     0.4, ,
1955,    21.0, ,    44.2, ,    22.6, ,     0.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,    56.7, ,    56.2, ,   206.5, ,   113.7, ,    23.2, ,     0.0, ,    61.9, ,
1956,    50.2, ,    50.0, ,    34.4, ,     8.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,     9.1, ,    66.3, ,   224.2, ,   156.5, ,    42.8, ,     0.0, ,    14.9, ,
1957,    25.0, ,    28.0, ,    26.9, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,    39.0, ,    56.5, ,   182.2, ,   119.3, ,    32.0, ,     0.0, ,    40.6, ,
1958,    37.8, ,    36.9, ,    32.0, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     6.8, ,    29.6, ,    53.5, ,   212.1, ,   131.3, ,    42.6, ,     0.0, ,    41.3, ,
1959,    69.7, ,    32.6, ,    15.1, ,    44.4, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.4, ,    62.8, ,    20.0, ,   256.8, ,   155.7, ,    60.3, ,     0.0, ,    74.2, ,
1960,    27.7, ,    28.6, ,    25.4, ,    18.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,    27.7, ,    34.3, ,   164.7, ,    76.3, ,    43.7, ,     0.0, ,    30.3, ,
1961,    24.1, ,    34.4, ,    12.2, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    16.3, ,    29.8, ,    44.4, ,   164.3, ,    92.8, ,    15.3, ,     0.0, ,    46.1, ,
1962,    36.9, ,     1.6, ,    13.1, ,     0.1, ,     6.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.3, ,    20.7, ,    64.0, ,   153.8, ,    82.9, ,    19.2, ,     0.0, ,    32.0, ,
1963,    16.3, ,    23.5, ,    38.6, ,    11.4, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    37.8, ,    33.4, ,   162.8, ,   103.9, ,    51.5, ,     0.0, ,    38.1, ,
1964,    37.3, ,    16.5, ,    48.2, ,     2.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, ,    44.4, ,    32.2, ,   185.6, ,    87.2, ,    50.6, ,     0.0, ,    49.0, ,
1965,    53.3, ,    21.6, ,     5.0, ,    13.4, ,     9.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,    15.9, ,    21.1, ,   142.6, ,   107.0, ,    28.1, ,     0.0, ,    18.6, ,
1966,    94.0, ,    18.8, ,    14.7, ,    14.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.8, ,    41.0, ,    56.9, ,   260.3, ,   134.0, ,    28.7, ,     0.0, ,    61.8, ,
1967,    43.2, ,    19.8, ,    32.6, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.8, ,    34.5, ,    63.2, ,   207.0, ,   119.9, ,    37.6, ,     0.0, ,    43.3, ,
1968,    46.4, ,    19.6, ,    17.1, ,    13.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.6, ,    23.4, ,    33.8, ,   173.3, ,   129.2, ,    30.5, ,     0.0, ,    43.0, ,
1969,    29.4, ,     7.4, ,    24.4, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.2, ,    25.8, ,    43.1, ,   147.6, ,    70.6, ,    30.8, ,     0.0, ,    37.0, ,
1970,    35.4, ,    22.8, ,    19.4, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    42.3, ,    47.5, ,   171.9, ,   101.3, ,    22.9, ,     0.0, ,    43.3, ,
1971,    57.6, ,    23.8, ,    42.8, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,    26.8, ,    39.2, ,    82.6, ,   279.8, ,   128.9, ,    48.1, ,     0.0, ,    67.7, ,
1972,    53.0, ,    66.6, ,    33.9, ,     7.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.1, ,     3.4, ,    20.7, ,    84.2, ,   276.3, ,   202.3, ,    41.3, ,     0.0, ,    31.1, ,
1973,    24.9, ,    21.4, ,    12.4, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.7, ,    79.5, ,    56.9, ,   203.7, ,   130.6, ,    14.3, ,     0.0, ,    86.2, ,
1974,   102.2, ,    40.9, ,    38.0, ,    11.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.8, ,     0.0, ,    43.3, ,    48.8, ,   289.6, ,   200.0, ,    49.6, ,     0.0, ,    48.1, ,
1975,    47.2, ,    10.0, ,    33.4, ,    20.5, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.2, ,    57.3, ,    72.3, ,   248.4, ,   106.0, ,    54.4, ,     0.0, ,    64.6, ,
1976,    90.9, ,    30.2, ,    27.3, ,     1.7, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    50.6, ,   214.7, ,   193.4, ,    29.8, ,     0.0, ,    13.2, ,
1977,    49.1, ,    17.2, ,    37.6, ,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    23.7, ,    42.9, ,   175.3, ,   117.0, ,    41.3, ,     0.0, ,    24.8, ,
1978,    29.3, ,    12.5, ,    12.8, ,     2.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    46.1, ,    39.5, ,   148.5, ,    84.7, ,    15.3, ,     0.0, ,    51.9, ,
1979,    31.1, ,    55.6, ,     1.0, ,    10.9, ,     9.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     1.5, ,    48.1, ,   157.6, ,   126.1, ,    21.1, ,     0.0, ,     1.7, ,
1980,    26.2, ,    15.4, ,    17.2, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,     7.3, ,    79.5, ,   152.1, ,    89.6, ,    19.1, ,     0.0, ,    12.0, ,
1981,    10.0, ,    17.3, ,     4.9, ,    14.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,    14.2, ,    22.5, ,    88.4, ,   106.8, ,    19.4, ,     0.0, ,    19.2, ,
1982,   123.7, ,    77.4, ,    11.3, ,     2.5, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,    32.8, ,    40.7, ,   291.2, ,   223.5, ,    15.4, ,     0.0, ,    34.0, ,
1983,    41.4, ,    17.9, ,    13.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    17.0, ,    19.6, ,   109.9, ,   100.0, ,    13.1, ,     0.0, ,    18.0, ,
1984,    29.9, ,    14.1, ,    13.9, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    33.8, ,    29.9, ,   130.4, ,    63.5, ,    14.2, ,     0.0, ,    42.3, ,
1985,    17.4, ,    26.5, ,    17.6, ,    15.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    13.9, ,    19.7, ,    11.1, ,   121.3, ,    73.7, ,    32.7, ,     0.0, ,    33.7, ,
1986,    39.9, ,    23.0, ,    24.2, ,     2.3, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,    62.8, ,    16.7, ,   172.8, ,    74.0, ,    27.6, ,     0.0, ,    65.6, ,
1987,    16.9, ,     6.1, ,    33.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    31.2, ,    32.9, ,   121.5, ,    39.7, ,    33.5, ,     0.0, ,    32.1, ,
1988,    67.1, ,    34.1, ,     7.6, ,     9.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    14.8, ,    61.8, ,   196.9, ,   134.0, ,    16.8, ,     0.0, ,    17.2, ,
1989,    42.7, ,    11.6, ,    29.2, ,     9.7, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,    21.8, ,    47.0, ,   165.0, ,   116.1, ,    39.4, ,     0.0, ,    24.3, ,
1990,    48.1, ,    37.5, ,    32.9, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.2, ,    46.3, ,    58.6, ,   248.1, ,   132.6, ,    33.4, ,     0.0, ,    70.5, ,
1991,    22.6, ,     6.3, ,     6.1, ,     9.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.9, ,    47.9, ,    50.1, ,   154.8, ,    87.5, ,    16.0, ,     0.0, ,    59.8, ,
1992,    43.4, ,    37.6, ,     0.3, ,     1.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,    24.4, ,    17.7, ,    56.8, ,   185.5, ,   131.1, ,     1.8, ,     0.0, ,    46.0, ,
1993,    20.1, ,     0.0, ,     8.1, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    13.5, ,    35.8, ,    81.0, ,    76.9, ,    11.5, ,     0.0, ,    13.6, ,
1994,    91.3, ,    75.4, ,     6.3, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    48.7, ,    27.8, ,   254.2, ,   202.6, ,     9.1, ,     0.0, ,    50.5, ,
1995,    25.5, ,    31.9, ,    33.9, ,     2.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    40.7, ,    55.6, ,   190.6, ,    85.2, ,    35.9, ,     0.0, ,    41.8, ,
1996,    32.9, ,     8.7, ,    13.9, ,     7.3, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.5, ,    64.2, ,    36.9, ,   185.4, ,    97.2, ,    24.2, ,     0.0, ,    82.7, ,
1997,    62.0, ,    16.2, ,    37.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.3, ,     9.0, ,    38.9, ,   181.4, ,   115.1, ,    38.0, ,     0.0, ,    26.3, ,
1998,    29.4, ,    33.8, ,    22.7, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    10.9, ,    65.3, ,   162.7, ,   102.1, ,    23.0, ,     0.0, ,    11.1, ,
1999,    46.5, ,    44.6, ,     9.3, ,     6.6, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,     4.8, ,    23.5, ,    37.1, ,   174.7, ,   156.5, ,    16.2, ,     0.0, ,    30.1, ,
2000,    47.8, ,    11.5, ,    29.3, ,     1.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,     5.7, ,    24.9, ,   122.8, ,    96.4, ,    30.7, ,     0.0, ,     7.9, ,
2001,    23.4, ,    16.9, ,    17.6, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.6, ,    22.8, ,    42.9, ,   132.3, ,    65.1, ,    20.8, ,     0.0, ,    28.4, ,
2002,    25.8, ,    24.2, ,    23.1, ,    46.2, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.8, ,     6.8, ,    14.9, ,   156.4, ,    93.0, ,    79.8, ,     0.0, ,    11.6, ,
2003,    67.6, ,    23.8, ,    29.0, ,     5.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    21.2, ,    13.9, ,   161.9, ,   106.3, ,    34.3, ,     0.0, ,    22.2, ,
2004,    44.9, ,    20.1, ,    17.7, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.5, ,    19.6, ,    34.2, ,   154.5, ,    78.9, ,    18.2, ,     0.0, ,    37.1, ,
