1939,    16.4, ,     4.2, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,     0.0, ,     6.7, ,    34.8, ,    52.0, ,     3.2, ,     0.0, ,     4.3, ,
1940,     4.7, ,     4.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     2.2, ,    16.2, ,    15.7, ,     0.0, ,     0.0, ,     4.9, ,
1941,     6.1, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    10.5, ,    10.5, ,     0.0, ,     0.0, ,     0.0, ,
1942,     3.1, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.2, ,    32.9, ,    51.4, ,     6.4, ,     0.0, ,     0.0, ,    14.2, ,
1943, -9999.9,M,     8.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.9, , -9999.9,M, -9999.9,M,     0.2, ,     0.0, ,     0.0, ,
1944,     2.1, ,    13.1, ,     7.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    20.8, ,    43.6, ,    29.2, ,     7.1, ,     0.0, ,     0.4, ,
1945,     8.8, ,     7.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.1, ,    10.8, ,    41.4, ,    37.3, ,     0.0, ,     0.0, ,    14.1, ,
1946,    25.9, ,     8.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,     3.6, ,    46.9, ,    45.6, ,     0.0, ,     0.0, ,     8.5, ,
1947,    10.6, ,    17.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    16.4, ,    46.6, ,    31.5, ,     0.1, ,     0.0, ,     2.2, ,
1948,     6.6, ,    22.6, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    22.8, ,    56.1, ,    45.6, ,     3.1, ,     0.0, ,     1.1, ,
1949,    13.7, ,    29.5, ,    22.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    62.3, ,   128.0, ,    65.9, ,    22.6, ,     0.0, ,     0.0, ,
1950,    13.6, ,    14.9, ,    10.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.0, ,    16.2, ,    63.7, ,    90.9, ,    10.9, ,     0.0, ,     8.0, ,
1951,    41.1, ,    18.9, ,    27.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    51.1, ,   140.4, ,    76.2, ,    27.1, ,     0.0, ,     2.2, ,
1952,    32.8, ,     9.9, ,     2.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.6, ,    63.9, ,    93.8, ,     2.6, ,     0.0, ,     0.0, ,
1953,    17.5, ,    12.6, ,     0.0, ,     7.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.4, ,    47.0, ,    48.6, ,     7.6, ,     0.0, ,     0.0, ,
1954,    28.5, , -9999.9,M,     1.8, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.7, , -9999.9,M, -9999.9,M,     2.2, ,     0.0, ,     0.0, ,
1955,    16.0, ,    12.6, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    36.8, ,    49.6, ,   115.3, ,    35.2, ,     0.3, ,     0.0, ,    36.8, ,
1956,    18.7, ,    12.7, ,    12.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,    26.0, ,    74.8, ,    81.0, ,    12.7, ,     0.0, ,     4.7, ,
1957,    32.8, ,    12.3, ,    12.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     4.3, ,     1.7, ,    63.4, ,    71.0, ,    12.1, ,     0.0, ,     4.6, ,
1958,    13.3, ,     1.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.9, ,    13.1, ,    39.4, ,    16.9, ,     0.1, ,     0.0, ,    10.9, ,
1959,    32.5, ,    15.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,     4.4, ,    56.3, ,    60.7, ,     0.0, ,     0.0, ,     4.3, ,
1960,    18.1, ,     3.6, ,     8.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.1, ,    14.7, ,    47.3, ,    26.0, ,     8.9, ,     0.0, ,     2.1, ,
1961,    10.0, ,     4.2, ,     1.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.8, ,    37.4, ,    71.6, ,    28.8, ,     1.2, ,     0.0, ,    18.8, ,
1962,    12.3, ,     0.6, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,     4.6, ,    25.3, ,    50.2, ,     6.8, ,     0.0, ,     1.1, ,
1963,     8.2, ,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,    36.8, ,    52.6, ,    16.1, ,     0.0, ,     0.0, ,     4.2, ,
1964,    25.9, ,     7.1, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    23.6, ,    70.4, ,    69.8, ,     0.7, ,     0.0, ,    13.2, ,
1965,    37.5, ,     4.5, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    22.3, ,    68.7, ,    65.6, ,     2.1, ,     0.0, ,     2.4, ,
1966,    39.1, ,     1.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    15.8, , -9999.9,M,    62.7, ,     0.1, ,     0.0, , -9999.9,M,
1967,    12.7, ,     4.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    23.3, ,    46.7, ,    33.3, ,     0.1, ,     0.0, ,     5.8, ,
1968,    14.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    36.4, ,    51.3, ,    38.1, ,     0.0, ,     0.0, ,     0.1, ,
1969,    37.0, ,    14.4, ,     7.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.8, ,    69.9, ,    87.8, ,     7.8, ,     0.0, ,     0.0, ,
1970,    36.5, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.2, ,    19.7, ,    74.2, ,    49.0, ,     0.0, ,     0.0, ,    16.2, ,
1971,    44.5, ,    20.8, ,    13.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,     1.8, ,    77.0, ,   160.8, ,    84.9, ,    13.4, ,     0.0, ,     5.3, ,
1972,    45.4, ,    15.4, ,     7.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.7, ,    75.3, ,   137.7, ,     7.8, ,     0.0, ,     0.0, ,
1973,     9.1, ,    27.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.6, ,     1.3, ,    73.8, ,    43.7, ,     0.0, ,     0.0, ,    35.6, ,
1974,    22.8, ,     3.8, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,    26.4, ,    57.7, ,    27.9, ,     3.4, ,     0.0, ,     1.3, ,
1975,    45.5, ,    46.2, ,     5.8, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.9, ,    28.2, , -9999.9,M,   118.1, , -9999.9,M,     0.0, ,    28.9, ,
1976,    24.0, ,     7.7, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    14.1, ,    47.4, ,    59.9, ,     1.5, ,     0.0, ,     0.1, ,
1977,    19.5, ,     0.2, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,    33.8, ,     5.8, ,     0.0, , -9999.9,M,
1978, -9999.9,M,    11.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.3, , -9999.9,M, -9999.9,M, -9999.9,M,     0.1, ,     0.0, ,     3.3, ,
1979, -9999.9,M,     9.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     8.8, , -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.1, ,
1980, -9999.9,M,    23.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, , -9999.9,M, -9999.9,M, -9999.9,M,     0.1, ,     0.0, ,     5.1, ,
1981, -9999.9,M,    12.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,
1982, -9999.9,M,     4.7, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, , -9999.9,M, -9999.9,M, -9999.9,M,     0.8, ,     0.0, ,     7.4, ,
1983, -9999.9,M,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.8, ,
1984, -9999.9,M,     0.3, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    18.1, , -9999.9,M, -9999.9,M, -9999.9,M,     0.4, ,     0.0, ,    19.9, ,
1985, -9999.9,M,    15.9, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     5.2, ,    15.6, , -9999.9,M, -9999.9,M,     2.7, ,     0.0, ,     6.1, ,
1986, -9999.9,M,    30.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     7.5, ,
1987, -9999.9,M,     2.0, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,     8.8, , -9999.9,M, -9999.9,M,     1.8, ,     0.0, ,     0.5, ,
1988, -9999.9,M,     4.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,    19.2, , -9999.9,M, -9999.9,M,     0.1, ,     0.0, ,     5.4, ,
1989, -9999.9,M,    10.5, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     5.2, , -9999.9,M, -9999.9,M,     1.5, ,     0.0, ,     0.2, ,
1990, -9999.9,M,     4.5, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, , -9999.9,M, -9999.9,M, -9999.9,M,     1.0, ,     0.0, ,    11.0, ,
1991, -9999.9,M,     1.3, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,     1.6, , -9999.9,M, -9999.9,M,     2.8, ,     0.0, ,     5.2, ,
1992,     9.7, ,     3.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,    48.6, ,    65.1, ,    15.2, ,     0.0, ,     0.0, ,     2.9, ,
1993,    19.1, ,     2.3, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,    17.5, ,    44.9, ,    70.0, ,     0.9, ,     0.0, ,     5.1, ,
1994,     7.0, ,    11.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.7, ,    16.9, ,    50.2, ,    36.1, ,     0.0, ,     0.0, ,    14.7, ,
1995,     5.8, ,     1.9, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.4, ,    38.1, ,    82.9, ,    24.6, ,     6.8, ,     0.0, ,    30.4, ,
1996,    26.8, ,     2.4, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.6, ,    47.9, ,   114.8, ,    67.2, ,     3.2, ,     0.0, ,    34.6, ,
1997,    12.0, ,     7.1, ,    22.4, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     2.5, , -9999.9,M,    67.1, , -9999.9,M,     0.0, ,     0.1, ,
1998,    42.5, ,     6.4, ,     2.1, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.7, ,    87.2, ,    51.4, ,     2.5, ,     0.0, ,     0.0, ,
1999,     9.4, ,     3.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,    19.5, ,    33.0, ,    48.7, ,     0.1, ,     0.0, ,     0.5, ,
2000,    42.7, ,     7.7, ,     0.0, ,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    29.4, ,    90.1, ,    69.8, ,     4.5, ,     0.0, ,     5.8, ,
2001,    11.5, ,    14.5, ,     1.5, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.7, ,    34.6, ,    68.1, ,    55.4, ,     1.9, ,     0.0, ,     5.7, ,
2002,    21.2, ,    11.4, ,    25.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.8, ,    68.9, ,    67.3, ,    25.4, ,     0.0, ,     0.0, ,
2003,    19.0, ,     1.2, ,     5.9, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,    10.8, ,    45.0, ,    31.0, ,     6.8, ,     0.0, ,     7.3, ,
2004,    46.3, ,     5.0, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.0, ,    26.4, ,    84.4, ,    62.1, ,     2.7, ,     0.0, ,     4.0, ,
2005,    27.4, ,     0.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,     4.3, ,    42.2, ,    53.9, ,     0.2, ,     0.0, ,    10.2, ,
2006,    10.9, ,     9.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,    28.7, , -9999.9,M,    24.6, ,     0.2, ,     0.0, , -9999.9,M,
2007,    24.2, ,     5.3, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, ,    49.1, ,    82.4, ,    58.2, ,     0.2, ,     0.0, ,     3.6, ,
2008,    39.0, ,    25.3, ,     0.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    45.3, ,   110.3, ,   113.5, ,     0.7, ,     0.0, ,     0.0, ,
2009,    27.2, ,    10.7, ,     0.8, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     0.3, ,    19.9, , -9999.9,M,    83.2, ,     2.5, ,     0.0, , -9999.9,M,
2010,     4.5, ,     1.4, , -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    25.8, , -9999.9,M, -9999.9,M, -9999.9,M,
2011, -9999.9,M,    21.9, ,     7.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.1, ,     2.7, , -9999.9,M, -9999.9,M,     7.2, ,     0.0, ,    10.1, ,
2012,    21.8, ,    20.8, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.3, ,    31.0, ,    82.6, ,    45.3, ,     2.7, ,     0.0, ,     6.3, ,
2013,    34.3, ,     2.5, ,     9.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    10.4, ,    57.7, ,    67.8, ,     9.3, ,     0.0, ,     1.1, ,
2014,     8.0, ,    10.3, ,     8.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.4, ,    11.7, ,    49.2, ,    28.7, ,     8.8, ,     0.0, ,    10.4, ,
2015,    36.1, ,     5.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    36.1, ,    78.5, ,    52.8, ,     0.2, ,     0.0, ,     1.1, ,
2016,    38.6, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    46.8, ,    88.8, ,    78.2, ,     0.0, ,     0.0, ,     0.0, ,
2017,    18.8, ,    26.7, ,    16.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.6, ,    57.3, ,   139.8, ,    92.3, ,    16.4, ,     0.0, ,    20.6, ,
