1929,    39.6, ,     6.5, ,     4.6, ,     4.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.9, ,    31.8, ,    98.0, ,    57.8, ,     9.3, ,     0.0, ,    10.9, ,
1930,    30.3, ,    19.8, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.8, ,    14.1, ,    12.8, ,    84.1, ,    81.8, ,     2.4, ,     0.0, ,    18.9, ,
1931,     8.9, ,    15.5, ,    17.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.9, ,    45.5, ,   114.2, ,    37.2, ,    17.5, ,     0.0, ,    26.9, ,
1932,    24.7, ,    29.3, ,    11.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.9, ,    10.6, ,    14.8, ,    96.5, ,    99.4, ,    11.2, ,     0.0, ,    16.5, ,
1933,    21.1, ,    35.5, ,    21.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.2, ,     0.0, ,    54.4, ,   153.5, ,    71.5, ,    21.3, ,     0.0, ,    21.2, ,
1934,    36.2, ,     0.3, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.7, ,    65.1, ,   125.2, ,    90.8, ,     5.0, ,     0.0, ,    18.7, ,
1935,    66.1, ,     0.0, ,     4.8, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.9, ,    18.8, ,   106.4, ,   131.2, ,     5.6, ,     0.0, ,    15.9, ,
1936,    38.3, ,    30.5, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,    39.4, ,   120.1, ,    87.5, ,     4.2, ,     0.0, ,     7.7, ,
1937,    60.6, ,    56.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.3, ,    27.8, ,    28.3, ,   182.8, ,   156.7, ,     0.1, ,     0.0, ,    37.1, ,
1938,    34.2, ,    25.4, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    69.5, ,   143.0, ,    87.9, ,     0.7, ,     0.0, ,    13.2, ,
1939,    37.4, ,     9.4, ,     8.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.6, ,     0.0, ,     5.4, ,    70.9, ,   116.3, ,     8.1, ,     0.0, ,    10.6, ,
1940,    23.0, ,    23.4, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.0, ,     5.9, ,    77.6, ,    51.8, ,     2.3, ,     0.0, ,    23.0, ,
1941,     9.6, ,     8.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,    15.1, , -9999.9,M,    24.4, ,     0.0, ,     0.0, , -9999.9,M,
1942, -9999.9,M, -9999.9,M,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.2, ,    50.3, , -9999.9,M, -9999.9,M,     1.2, ,     0.0, ,    28.2, ,
1943,    38.6, ,     9.7, ,     7.7, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    50.3, ,   109.9, ,    98.6, ,    11.2, ,     0.0, ,     0.0, ,
1944,     5.8, ,    21.8, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    10.5, ,    43.9, ,    77.9, ,     3.5, ,     0.0, ,     2.3, ,
1945,    23.3, ,     8.8, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.9, ,    35.8, ,    20.2, ,   114.9, ,    42.6, ,     7.0, ,     0.0, ,    55.7, ,
1946,    46.6, ,    18.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,    35.3, ,    53.8, ,   159.4, ,    85.5, ,     0.0, ,     0.0, ,    40.3, ,
1947,    25.6, ,    29.3, ,     2.9, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.6, ,    31.0, ,   118.2, ,   108.7, ,     4.7, ,     0.0, ,    27.6, ,
1948,     5.8, ,    30.3, ,     9.8, ,     5.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.2, ,    28.0, ,    94.9, ,    67.1, ,    15.6, ,     0.0, ,    15.2, ,
1949,    12.8, ,    44.2, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    55.9, ,   118.8, ,    85.0, ,     3.5, ,     0.0, ,     2.3, ,
1950,    38.5, ,    10.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.7, ,    21.0, ,    88.8, ,   105.0, ,     0.1, ,     0.0, ,    18.7, ,
1951,    93.4, ,    23.3, ,    36.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, ,    61.8, ,   219.2, ,   137.7, ,    36.1, ,     0.0, ,     4.6, ,
1952,    44.4, ,    11.7, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.5, ,    79.5, ,   117.9, ,     7.0, ,     0.0, ,     0.0, ,
1953,    43.2, ,    17.5, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    36.3, ,   101.7, ,    77.1, ,     2.3, ,     0.0, ,     2.4, ,
1954,    18.2, ,     8.2, ,    12.4, ,    11.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.6, ,    71.1, ,    62.8, ,    24.1, ,     0.0, ,     0.0, ,
1955,    23.8, ,     9.4, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,    53.8, ,    10.6, ,     0.0, , -9999.9,M,
1956, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,     8.2, ,    56.9, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,    11.7, ,
1957,    41.8, ,    16.4, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, ,     6.5, ,    18.6, , -9999.9,M,   115.0, , -9999.9,M,     0.0, ,    10.1, ,
1958,    17.3, ,     8.2, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     6.4, ,    37.2, , -9999.9,M,    44.1, ,     1.4, ,     0.0, , -9999.9,M,
1959,    40.0, ,    16.3, ,     7.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    39.7, ,     9.1, ,   114.6, ,    93.5, ,     7.2, ,     0.0, ,    42.0, ,
1960,    36.3, ,     6.1, ,     5.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.1, ,    37.3, ,    94.4, ,    51.5, ,     5.6, ,     0.0, ,     9.1, ,
1961,    17.5, ,    17.6, ,     2.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.2, ,    27.5, ,    46.4, ,   111.3, ,    72.4, ,     2.0, ,     0.0, ,    27.8, ,
1962,    58.3, ,     1.3, ,     8.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,    10.8, ,    84.0, ,   105.9, ,     8.2, ,     0.0, ,     5.5, ,
1963,    33.4, ,     7.5, ,     2.4, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     9.3, ,    37.3, ,    90.3, ,    51.7, ,     2.6, ,     0.0, ,     9.5, ,
1964,    34.0, ,    14.9, ,    19.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.5, ,    54.4, ,   158.9, ,    86.3, ,    20.0, ,     0.0, ,    35.5, ,
1965,    54.7, ,    51.9, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.3, ,    26.3, ,   146.6, ,   160.9, ,     2.4, ,     0.0, ,    11.3, ,
1966,    61.0, ,    16.7, ,     0.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.2, ,    22.6, ,   115.9, ,   104.1, ,     0.4, ,     0.0, ,    15.2, ,
1967,    54.4, ,    11.3, ,    14.9, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    11.3, ,    52.1, , -9999.9,M,    88.3, ,    16.0, ,     0.0, , -9999.9,M,
1968,    27.5, ,     8.9, ,     1.8, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.8, ,    77.0, ,   128.3, ,    88.6, ,     2.1, ,     0.0, ,    12.8, ,
1969,    56.2, ,     8.7, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,    39.1, ,   106.6, ,   141.8, ,     1.0, ,     0.0, ,     1.7, ,
1970,    47.1, ,     6.6, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    19.8, ,    34.9, ,   108.9, ,    92.8, ,     0.0, ,     0.3, ,    19.9, ,
1971,    72.4, ,    24.8, ,    13.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,     2.2, ,   122.4, ,   241.6, ,   132.0, ,    13.9, ,     0.0, ,     8.2, ,
1972,    60.8, ,    26.7, ,     8.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.9, ,     0.4, ,    23.7, ,   126.4, ,   209.9, ,     8.9, ,     0.0, ,     6.4, ,
1973,    10.5, ,    15.0, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    44.3, ,    19.2, ,    91.3, ,    49.3, ,     2.2, ,     0.0, ,    44.4, ,
1974,    37.4, ,    24.2, ,    13.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    19.6, ,    50.1, ,   144.9, ,    80.8, ,    13.6, ,     0.0, ,    19.7, ,
1975,    64.0, ,    49.7, ,     2.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    50.6, ,    30.1, ,   197.7, ,   163.8, ,     2.4, ,     0.0, ,    51.5, ,
1976,    55.8, ,    21.4, ,     2.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, ,    20.8, ,   105.1, ,   107.3, ,     2.4, ,     0.0, ,     4.6, ,
1977,    22.7, ,    13.1, ,     5.9, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    57.6, ,    40.1, ,   139.7, ,    56.6, ,     6.3, ,     0.0, ,    57.6, ,
1978,    20.0, ,    18.9, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.3, ,    32.3, ,    83.3, ,    79.0, ,     0.7, ,     0.0, ,    11.3, ,
1979,    31.1, ,    26.1, ,     8.2, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,    23.2, ,    97.5, ,    89.5, ,    14.6, ,     0.0, ,     2.5, ,
1980,     6.5, ,    15.6, ,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.4, ,    70.8, ,   111.0, ,    45.2, ,     3.7, ,     0.0, ,    14.4, ,
1981,     3.2, ,     5.9, ,     0.0, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    25.6, ,    38.2, ,    79.9, ,     0.3, ,     0.0, ,     3.2, ,
1982,    88.6, ,    30.2, ,    13.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.6, ,    10.5, ,   168.9, ,   144.4, ,    14.0, ,     0.0, ,    25.6, ,
1983,    14.1, ,     4.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.8, ,    33.6, ,    61.6, ,    28.7, ,     0.0, ,     0.0, ,     9.8, ,
1984,    29.1, ,     1.9, ,     0.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.5, ,    45.5, ,    60.1, ,   143.8, ,    64.7, ,     0.6, ,     0.0, ,    52.0, ,
1985,     8.0, ,    28.0, ,     7.6, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.1, ,    11.3, ,    28.2, ,    94.0, ,    96.0, ,    10.5, ,     0.0, ,    19.4, ,
1986,    24.2, ,    32.2, ,     3.6, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.1, ,    22.8, ,   111.2, ,    84.6, ,     3.9, ,     0.0, ,    28.1, ,
1987,    22.1, ,    10.8, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.5, ,    20.5, ,    64.0, ,    55.8, ,     0.1, ,     0.0, ,    10.5, ,
1988,    14.0, ,    33.1, ,     0.4, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.7, ,    51.4, ,   108.8, ,    67.6, ,     1.6, ,     0.0, ,     8.7, ,
1989,    28.5, ,     6.8, ,     0.1, ,     4.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    18.6, ,    38.7, ,    97.5, ,    86.7, ,     4.6, ,     0.0, ,    18.8, ,
1990,    43.2, ,    12.6, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,    36.3, ,    61.8, ,   155.3, ,    94.5, ,     0.6, ,     0.0, ,    37.1, ,
1991,    20.7, ,     0.9, ,     8.5, ,     2.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.0, ,    35.6, ,    13.4, ,    89.1, ,    83.4, ,    10.5, ,     0.0, ,    43.6, ,
1992,    27.6, ,    10.2, ,     0.1, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,    10.3, ,    74.9, ,   125.3, ,    51.2, ,     1.1, ,     0.0, ,    11.3, ,
1993,    36.9, ,     5.0, ,     8.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.6, ,    27.4, ,    84.3, ,   116.8, ,     8.5, ,     0.0, ,     6.6, ,
1994,    24.2, ,    34.6, ,     1.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    33.0, ,     5.7, , -9999.9,M,    86.2, , -9999.9,M,     0.0, ,    33.1, ,
1995,    20.2, ,     6.9, ,    15.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    47.7, ,    26.6, ,   116.5, ,    32.8, ,    15.1, ,     0.0, ,    47.7, ,
1996,    43.1, ,     7.2, ,     4.5, ,     0.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    44.0, ,    62.6, ,   164.3, ,    76.9, ,     5.0, ,     0.0, ,    46.4, ,
1997,    26.7, ,    10.1, ,    15.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.3, ,    23.3, ,    80.9, ,    99.4, ,    15.5, ,     0.0, ,     5.3, ,
1998,    26.6, ,     5.1, ,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,    62.3, ,   106.2, ,    55.0, ,     4.5, ,     0.0, ,     7.7, ,
1999,    41.6, ,     5.9, ,     6.6, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.6, ,    37.1, ,   101.0, ,   109.8, ,     6.8, ,     0.0, ,     9.6, ,
2000,    45.2, ,     4.2, ,     2.3, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,    47.1, ,   106.4, ,    86.5, ,     4.9, ,     0.0, ,     4.9, ,
2001,    13.1, ,    17.8, ,     9.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.7, ,    54.8, ,   112.5, ,    78.0, ,     9.2, ,     0.0, ,    17.7, ,
2002,    46.7, ,    25.0, ,     9.4, ,     0.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.1, ,   100.5, ,   126.4, ,     9.8, ,     0.0, ,     0.0, ,
2003,    27.0, ,     3.7, ,     5.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.3, ,    17.5, ,    87.9, ,    49.8, ,     5.5, ,     0.0, ,    34.3, ,
2004,    39.1, ,     8.3, ,     9.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,    23.2, ,    40.2, ,   124.7, ,    65.0, ,     9.4, ,     0.0, ,    27.6, ,
2005,    31.8, ,     2.1, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.4, ,     7.0, ,    63.6, ,    74.2, ,     3.2, ,     0.0, ,    19.4, ,
2006,    24.9, ,     8.1, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    42.7, ,    32.2, ,   110.4, ,    40.0, ,     2.3, ,     0.0, ,    42.9, ,
2007,    41.4, ,     9.6, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,    68.3, ,   130.5, ,    83.2, ,     6.2, ,     0.0, ,     5.1, ,
2008,    31.9, ,    19.0, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,    75.9, ,   133.3, ,   119.1, ,     2.6, ,     0.0, ,     3.9, ,
2009,    26.3, ,    34.0, ,     2.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    10.4, ,    23.1, ,    97.1, ,   136.3, ,     2.1, ,     0.0, ,    11.5, ,
2010,     3.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.0, ,    15.5, ,    31.6, ,    26.3, ,     0.0, ,     0.0, ,    13.0, ,
2011,    47.0, ,    25.0, ,    13.3, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     8.2, ,    22.4, ,   116.7, ,    87.4, ,    13.9, ,     0.0, ,     8.4, ,
2012,    24.3, ,    18.5, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     2.0, ,    58.9, ,   106.2, ,    65.2, ,     2.3, ,     0.0, ,     2.3, ,
2013,    31.9, ,    10.9, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.4, ,    51.2, ,   118.5, ,   101.6, ,     5.1, ,     0.0, ,    19.4, ,
2014,    19.5, ,    10.3, ,    20.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.9, ,    13.2, ,    81.6, ,    81.1, ,    20.6, ,     0.0, ,    17.9, ,
2015,    48.2, ,    19.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.7, ,    34.8, ,   120.0, ,    80.7, ,     0.0, ,     0.0, ,    17.7, ,
2016,    15.9, ,     4.6, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    35.0, ,    59.1, ,    55.3, ,     1.8, ,     0.0, ,     1.8, ,
2017,    22.2, ,    28.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,    85.7, , -9999.9,M, -9999.9,M, -9999.9,M,
