1932,    22.3, ,    27.2, ,     9.0, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.0, ,    37.3, ,    30.5, ,   139.0, ,    66.9, ,    12.8, ,     0.0, ,    46.3, ,
1933,    32.7, ,     9.0, ,    14.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.9, ,     3.9, ,    53.1, ,   135.8, ,    72.2, ,    14.1, ,     0.0, ,    26.8, ,
1934,    27.1, ,     7.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,    25.2, ,    19.8, ,    85.2, ,    88.2, ,     0.0, ,     0.0, ,    30.4, ,
1935,    32.1, ,    13.6, ,    29.8, ,    15.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.6, ,    27.9, ,   132.9, ,    65.5, ,    45.7, ,     0.0, ,    13.6, ,
1936,    21.9, ,    31.5, ,    14.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.4, ,     0.9, ,    39.0, ,   127.6, ,    81.2, ,    14.0, ,     0.0, ,    21.3, ,
1937,    24.0, ,    31.6, ,    15.8, ,    15.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    33.5, ,    37.3, ,   157.7, ,    94.5, ,    31.0, ,     0.0, ,    33.9, ,
1938,    21.4, ,    20.0, ,    28.9, ,     0.0, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.2, ,    31.1, ,   121.2, ,    78.8, ,    29.4, ,     0.0, ,    19.2, ,
1939,    12.6, ,    18.4, ,     6.5, ,    10.1, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.9, ,    22.5, ,    39.1, ,   124.5, ,    62.2, ,    17.8, ,     0.0, ,    36.5, ,
1940,    42.2, ,    11.3, ,     9.6, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,    20.2, ,    30.0, ,   117.9, ,    92.6, ,    11.3, ,     0.0, ,    23.1, ,
1941,    30.2, ,     2.7, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,    25.6, ,    53.3, ,   126.3, ,    62.9, ,     7.0, ,     0.0, ,    33.0, ,
1942,    12.0, ,     8.1, ,     6.9, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.4, ,    34.0, ,    38.9, ,   123.2, ,    73.4, ,     7.8, ,     0.0, ,    56.4, ,
1943,    13.4, ,    15.5, ,    12.5, ,     1.8, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.3, ,     6.2, ,     6.1, ,    64.9, ,    67.8, ,    17.4, ,     0.0, ,    12.5, ,
1944,    18.3, ,    36.8, ,    15.2, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.3, ,    25.4, ,    27.5, ,   133.1, ,    61.3, ,    18.7, ,     0.0, ,    31.7, ,
1945,    32.3, ,    24.3, ,    24.7, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,     7.0, ,    56.7, ,    30.9, ,   187.2, ,    84.1, ,    34.2, ,     0.0, ,    65.5, ,
1946,    59.7, ,     9.9, ,     7.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.8, ,    26.0, ,    67.3, ,   175.4, ,   100.5, ,     7.7, ,     0.0, ,    30.7, ,
1947,   162.1, ,    23.0, ,    12.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.2, ,    63.3, ,   289.4, ,   252.4, ,    12.7, ,     0.0, ,    28.2, ,
1948,    31.8, ,    15.8, ,     5.4, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.9, ,    36.5, ,   113.7, ,   111.0, ,     5.7, ,     0.0, ,    23.9, ,
1949,    43.9, ,    29.4, ,    10.1, ,     3.6, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    12.1, ,    53.1, ,   156.5, ,   109.8, ,    14.1, ,     0.0, ,    15.9, ,
1950,    15.0, ,    29.7, ,     7.5, ,    21.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    44.6, ,    33.3, ,   155.3, ,    97.9, ,    28.8, ,     0.0, ,    48.4, ,
1951,    15.5, ,    27.5, ,    18.5, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    22.9, ,    43.9, ,    19.7, ,   150.5, ,    76.3, ,    19.9, ,     0.0, ,    67.8, ,
1952,    64.5, ,    21.6, ,    36.9, ,    15.0, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.6, ,    24.0, ,   176.9, ,   105.7, ,    52.3, ,     0.0, ,    14.6, ,
1953,    51.8, ,    14.3, ,    11.9, ,     7.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    45.1, ,    53.0, ,   188.2, ,    90.1, ,    19.4, ,     0.0, ,    49.6, ,
1954,    18.2, ,    32.8, ,     4.2, ,     6.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     1.4, ,    32.5, ,    95.6, ,   104.0, ,    10.3, ,     0.0, ,     1.8, ,
1955,    41.0, ,    16.6, ,    28.9, ,     3.0, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.8, ,    35.6, ,    46.5, ,   185.1, ,    90.2, ,    32.6, ,     0.0, ,    48.4, ,
1956,    57.1, ,    44.2, ,    24.5, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    11.1, ,    48.4, ,   114.8, ,   304.6, ,   147.8, ,    27.9, ,     0.0, ,    60.6, ,
1957,    21.5, ,    22.6, ,    15.5, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,    18.7, ,    73.0, ,   159.7, ,   158.9, ,    19.6, ,     0.0, ,    23.0, ,
1958,    30.8, ,    39.7, ,    47.4, ,     4.3, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,     5.3, ,    19.7, ,    39.7, ,   188.8, ,   143.4, ,    52.1, ,     0.0, ,    26.5, ,
1959,    74.3, ,    42.6, ,    12.5, ,    16.8, ,     9.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,    82.8, ,    28.6, ,   271.6, ,   156.6, ,    39.1, ,     0.0, ,    87.0, ,
1960,    22.1, ,    16.2, ,    30.3, ,    13.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.6, ,    46.6, ,    43.0, ,   177.7, ,    67.0, ,    44.1, ,     0.0, ,    52.2, ,
1961,    27.4, ,    37.4, ,     8.3, ,     3.4, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    11.0, ,    45.9, ,    55.5, ,   190.4, ,   107.7, ,    13.0, ,     0.0, ,    57.1, ,
1962,    77.1, ,     5.5, ,     8.3, ,     1.3, ,     7.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    47.3, ,    55.4, ,   206.8, ,   138.1, ,    16.9, ,     0.0, ,    51.9, ,
1963,    19.9, ,    27.6, ,    14.8, ,     5.4, ,     5.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    68.9, ,    49.9, ,   191.8, ,   102.9, ,    25.4, ,     0.0, ,    69.1, ,
1964,    44.5, ,    22.0, ,    49.8, ,    13.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.2, ,    42.6, ,    39.7, ,   233.6, ,   116.5, ,    63.5, ,     0.0, ,    63.8, ,
1965,    86.0, ,    25.5, ,    10.0, ,    16.7, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     3.2, ,    27.1, ,    43.6, ,   219.2, ,   151.2, ,    33.6, ,     0.0, ,    30.6, ,
1966,   130.1, ,    31.7, ,    27.3, ,     5.6, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.1, ,    42.9, ,    52.5, ,   310.1, ,   205.3, ,    33.8, ,     0.0, ,    62.0, ,
1967,    49.1, ,    53.6, ,    20.1, ,     7.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.6, ,    19.9, ,    76.3, ,   234.2, ,   155.3, ,    27.6, ,     0.0, ,    27.6, ,
1968,    85.7, ,    30.8, ,    16.2, ,    13.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.5, ,    22.0, ,    37.8, ,   216.0, ,   192.8, ,    29.3, ,     0.0, ,    32.5, ,
1969,    25.3, ,    34.5, ,    15.6, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,    17.6, ,    30.6, ,   126.1, ,    97.6, ,    17.4, ,     0.0, ,    18.4, ,
1970,    34.1, ,    12.1, ,    14.4, ,     6.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     4.2, ,    30.1, ,    29.2, ,   130.9, ,    76.8, ,    20.9, ,     0.0, ,    34.6, ,
1971,    88.1, ,    18.7, ,    19.5, ,    14.0, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.8, ,    52.5, ,    69.1, ,   280.7, ,   136.1, ,    34.4, ,     0.0, ,    70.4, ,
1972,    63.7, ,    74.2, ,    43.9, ,    17.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    19.0, ,    35.1, ,    94.6, ,   352.0, ,   207.0, ,    60.9, ,     0.0, ,    58.6, ,
1973,    37.2, ,    19.0, ,    10.5, ,     1.5, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    19.1, ,    36.1, ,    48.9, ,   173.2, ,   150.8, ,    12.7, ,     0.0, ,    55.5, ,
1974,   110.8, ,    35.8, ,    39.2, ,     2.4, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     1.3, ,    26.7, ,    45.7, ,   262.6, ,   195.5, ,    42.1, ,     0.0, ,    28.2, ,
1975,    55.3, ,    14.9, ,    20.1, ,    12.7, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,    73.7, ,    69.6, ,   253.4, ,   115.8, ,    33.7, ,     0.0, ,    80.0, ,
1976,    72.2, ,    31.1, ,    30.2, ,     2.0, ,     0.4, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     2.7, ,    22.6, ,    65.1, ,   226.6, ,   172.9, ,    32.6, ,     0.2, ,    25.3, ,
1977,    44.4, ,    19.3, ,    29.2, ,     2.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.7, ,    48.6, ,    57.9, ,   207.8, ,   128.7, ,    31.9, ,     0.0, ,    54.3, ,
1978,    18.5, ,    17.8, ,     6.2, ,     6.9, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,    39.9, ,    37.7, ,   132.9, ,    94.1, ,    13.8, ,     0.0, ,    45.1, ,
1979,    52.2, ,    51.4, ,     9.3, ,    13.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,    44.5, , -9999.9,M,   141.3, ,    22.9, ,     0.0, , -9999.9,M,
1980,    46.8, ,    14.1, ,    16.5, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.7, ,     8.1, ,    61.5, ,   153.8, ,   105.4, ,    17.6, ,     0.0, ,    13.9, ,
1981,     3.2, ,    15.2, ,    19.7, ,    15.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, ,    30.9, ,    32.1, ,   120.8, ,    79.9, ,    35.8, ,     0.0, ,    34.5, ,
1982,   133.0, ,    49.2, ,     9.2, ,     6.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,    28.7, ,    30.9, ,   258.6, ,   214.2, ,    15.7, ,     0.0, ,    29.9, ,
1983,    46.6, ,    12.7, ,    10.2, ,     8.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     4.1, ,    20.8, ,    22.1, ,   125.2, ,    90.2, ,    18.6, ,     0.0, ,    25.2, ,
1984,    24.1, ,    17.4, ,     9.5, ,     2.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    36.0, ,    42.7, ,   133.9, ,    63.6, ,    11.8, ,     0.0, ,    37.8, ,
1985,    12.9, ,    41.2, ,    18.9, ,     9.2, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,    21.2, ,     8.4, ,   122.6, ,    96.8, ,    28.8, ,     0.0, ,    31.3, ,
1986,    32.4, ,    22.6, ,    23.4, ,     4.6, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    72.2, ,    24.4, ,   180.9, ,    63.3, ,    29.0, ,     0.0, ,    72.6, ,
1987,    29.1, ,     7.4, ,    23.7, ,     1.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    24.5, ,    34.3, ,   121.9, ,    60.9, ,    25.5, ,     0.0, ,    25.6, ,
1988,    48.2, ,    38.3, ,     6.6, ,    10.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    15.1, ,    48.0, ,   166.6, ,   120.8, ,    16.7, ,     0.0, ,    15.5, ,
1989,    68.1, ,     5.4, ,    20.7, ,    10.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    23.6, ,    53.8, ,   182.5, ,   121.5, ,    31.4, ,     0.0, ,    23.8, ,
1990,    89.7, ,    36.5, ,    16.9, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.0, ,    68.6, ,    63.1, ,   288.7, ,   180.0, ,    17.9, ,     0.0, ,    81.6, ,
1991,    17.4, ,    17.8, ,    18.0, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.0, ,    37.2, ,    93.5, ,   198.7, ,    98.3, ,    19.9, ,     0.0, ,    50.2, ,
1992,    38.3, ,    48.1, ,     0.8, ,     7.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.5, ,    32.8, ,    73.8, ,   227.4, ,   179.9, ,     8.8, ,     0.0, ,    58.3, ,
1993,    22.6, ,     1.1, ,     5.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    16.8, ,    35.3, ,    81.5, ,    97.5, ,     5.4, ,     0.0, ,    17.0, ,
1994,    90.7, ,    42.8, ,    10.1, ,    16.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    44.0, ,    35.9, ,   240.7, ,   168.8, ,    26.7, ,     0.0, ,    44.6, ,
1995,    19.3, ,    24.1, ,    19.4, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    54.5, ,    64.8, ,   182.5, ,    79.3, ,    19.7, ,     0.0, ,    54.5, ,
1996,    58.0, ,     8.6, ,    11.5, ,     7.0, ,     6.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,   123.5, ,    59.3, ,   281.7, ,   131.4, ,    25.1, ,     0.0, ,   130.7, ,
1997,    55.0, ,     9.5, ,    20.1, ,     2.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,    19.2, ,    19.6, ,    30.8, ,   156.4, ,   123.8, ,    22.1, ,     0.2, ,    38.8, ,
1998,    34.8, ,    16.4, ,    10.2, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    11.2, ,    83.5, ,   158.7, ,    82.0, ,    12.4, ,     0.0, ,    11.6, ,
1999,    34.9, ,    30.1, ,    10.1, ,     2.8, ,     1.0, ,     0.2, ,     0.0, ,     0.0, ,     0.2, ,     5.4, ,    18.3, ,    43.1, ,   146.2, ,   148.5, ,    13.9, ,     0.2, ,    24.0, ,
2000,    39.6, ,    13.5, ,    11.5, ,     4.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,     2.7, ,    51.9, ,   127.9, ,    96.2, ,    15.8, ,     0.0, ,     7.0, ,
2001,    33.7, ,    11.8, ,    17.8, ,     1.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    36.1, ,    43.7, ,   150.0, ,    97.4, ,    20.2, ,     0.0, ,    40.6, ,
2002,    39.5, ,    25.0, ,    47.6, ,    27.2, ,     8.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     4.9, ,    11.7, ,   169.5, ,   108.2, ,    83.5, ,     0.0, ,     9.8, ,
2003,    46.6, ,    18.0, ,    30.6, ,     3.0, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,    21.2, ,    29.7, ,   159.1, ,    76.3, ,    35.9, ,     0.0, ,    28.9, ,
2004,    54.8, ,    10.2, ,    28.9, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    38.2, ,    34.0, ,   175.0, ,    94.6, ,    29.3, ,     0.0, ,    46.7, ,
2005,    15.9, ,    23.5, ,     4.8, ,     4.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    22.4, ,    18.6, ,    89.8, ,    73.4, ,     9.2, ,     0.0, ,    22.6, ,
2006,    37.3, ,    10.7, ,    10.7, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    58.7, ,    47.6, ,    39.2, ,   204.9, ,    66.6, ,    11.4, ,     0.0, ,   106.3, ,
2007,    47.1, ,    35.8, ,    25.4, ,     3.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.2, ,    39.6, ,    47.8, ,   210.4, ,   122.1, ,    28.9, ,     0.0, ,    50.8, ,
2008,    34.2, ,    33.6, ,    19.9, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.3, ,    62.1, ,    60.7, ,   215.3, ,   115.6, ,    21.3, ,     0.0, ,    65.4, ,
2009,    46.0, ,    24.3, ,    21.0, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.2, ,    45.0, ,    23.3, ,   183.2, ,   131.0, ,    27.3, ,     0.0, ,    62.2, ,
2010,    34.0, ,     8.2, ,     7.7, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.6, ,    46.3, ,   111.4, ,    65.5, ,     8.3, ,     0.0, ,    14.6, ,
2011,    48.7, ,    34.7, ,    14.0, ,    19.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     2.2, ,    56.7, ,    45.7, ,   222.1, ,   129.8, ,    33.9, ,     0.0, ,    59.1, ,
2012,    55.6, ,    28.9, ,    15.7, ,     0.2, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.4, ,    51.8, ,    39.9, ,   210.0, ,   130.2, ,    16.5, ,     0.0, ,    69.2, ,
2013,    27.7, ,    18.9, ,    20.6, ,     8.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.6, ,    55.0, ,   157.2, ,    86.5, ,    29.0, ,     0.0, ,    26.6, ,
2014,    24.4, ,    26.1, ,    10.5, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    13.5, ,    30.0, ,   105.9, ,   105.5, ,    11.7, ,     0.0, ,    13.7, ,
2015,    54.2, ,    36.7, ,     1.3, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,     8.1, ,    59.9, ,   163.5, ,   120.9, ,     3.8, ,     0.0, ,     9.0, ,
2016,    15.5, ,    22.5, ,     8.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    13.6, ,    29.5, ,    90.0, ,    97.8, ,     8.4, ,     0.0, ,    14.2, ,
2017,    14.7, ,     3.7, ,     7.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.3, ,   104.0, ,    15.2, ,   154.4, ,    47.9, ,     7.7, ,     0.0, ,   113.2, ,
