1938, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1939, -9999.9,M, -9999.9,M, -9999.9,M,    11.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.0, ,    20.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1940, -9999.9,M, -9999.9,M, -9999.9,M,    10.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1941, -9999.9,M, -9999.9,M, -9999.9,M,     5.3, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1942, -9999.9,M, -9999.9,M, -9999.9,M,    11.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1943, -9999.9,M, -9999.9,M, -9999.9,M,     5.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1944, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1945, -9999.9,M, -9999.9,M, -9999.9,M,    19.4, ,     9.0, ,    11.4, ,     0.0, ,     0.0, ,     5.5, ,    15.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    11.4, , -9999.9,M,
1946, -9999.9,M, -9999.9,M, -9999.9,M,     1.9, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1947, -9999.9,M, -9999.9,M, -9999.9,M,    12.3, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1948, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1949, -9999.9,M, -9999.9,M, -9999.9,M,     8.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1950, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.9, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,    24.0, ,    37.7, ,    27.2, , -9999.9,M, -9999.9,M, -9999.9,M,     4.8, ,    61.7, ,
1951,    12.8, ,     6.7, ,    26.8, ,     7.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    10.7, ,     8.1, ,     8.0, ,    81.5, ,    46.7, ,    34.5, ,     0.0, ,    19.5, ,
1952,    13.3, ,    16.1, ,     8.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    13.3, ,     6.6, ,    57.6, ,    37.4, ,     8.0, ,     0.0, ,    13.6, ,
1953,    28.1, , -9999.9,M,    50.7, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.7, ,    22.7, ,    13.3, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,    33.4, ,
1954,    21.4, ,     9.4, , -9999.9,M,    21.9, ,    42.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.4, ,    14.7, ,    12.1, , -9999.9,M,    44.1, , -9999.9,M,     0.0, ,    25.1, ,
1955,    18.9, ,     4.0, ,     9.4, ,    22.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    82.7, ,    33.4, ,   171.0, ,    35.0, ,    31.8, ,     0.0, ,    82.9, ,
1956,    34.6, ,    27.8, ,    17.3, ,     5.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.1, ,    22.7, ,   127.9, ,    95.8, ,    22.7, ,     0.0, ,    20.1, ,
1957,    10.6, ,    16.1, ,    26.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.1, ,    21.1, ,    27.9, ,   122.4, ,    49.4, ,    26.7, ,     0.0, ,    41.1, ,
1958,    25.4, ,    27.9, ,     2.7, ,    23.2, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    13.3, ,    18.8, , -9999.9,M,    81.2, ,    25.9, ,     0.1, , -9999.9,M,
1959,    31.0, ,    12.2, ,    21.1, ,    15.0, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,    33.3, ,    16.9, ,   135.6, ,    62.0, ,    39.6, ,     0.0, ,    35.8, ,
1960,     7.9, ,    29.0, ,    76.7, ,    12.0, ,     5.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     3.4, ,    26.9, ,    14.8, ,   176.1, ,    53.8, ,    94.0, ,     0.1, ,    30.3, ,
1961,     4.4, ,    32.8, ,    23.0, ,    19.5, ,     1.6, ,     0.0, ,     0.0, ,     0.0, ,    12.2, ,    51.1, ,    48.7, ,    26.1, ,   219.3, ,    52.0, ,    44.1, ,     0.0, ,   111.9, ,
1962,    22.1, ,    10.9, ,    26.2, ,    15.0, ,    17.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.2, ,    33.8, ,    32.7, ,   166.5, ,    59.1, ,    58.8, ,     0.0, ,    42.0, ,
1963,    25.7, ,     8.2, ,    43.1, ,     2.9, ,    36.3, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.1, ,    20.3, ,    13.7, ,   150.6, ,    66.6, ,    82.4, ,     0.0, ,    20.6, ,
1964,    43.2, ,    29.5, , -9999.9,M,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,    16.3, ,    28.2, , -9999.9,M,    86.4, , -9999.9,M,     0.0, , -9999.9,M,
1965,    17.4, ,    69.7, ,    12.5, ,     0.6, ,     9.6, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,     0.1, ,    47.1, ,    31.1, ,   189.7, ,   115.3, ,    22.7, ,     0.0, ,    48.8, ,
1966,    14.9, ,    22.9, ,    29.7, ,    17.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.3, ,    32.5, ,    39.0, ,   170.0, ,    69.0, ,    47.4, ,     0.0, ,    45.8, ,
1967,    38.0, ,    19.0, ,    13.1, ,    21.7, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,    43.3, ,    34.9, ,    33.6, ,   203.8, ,    96.0, ,    34.9, ,     0.1, ,    78.2, ,
1968,    26.8, ,     9.5, ,    17.7, ,    19.1, ,     1.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    27.6, ,    50.2, ,   152.6, ,    69.8, ,    38.3, ,     0.1, ,    27.8, ,
1969,    20.2, ,    21.3, ,    10.8, ,     8.2, ,     2.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     8.9, ,    22.3, ,    99.3, ,    91.7, ,    21.6, ,     0.1, ,    13.8, ,
1970,    17.4, ,    18.8, ,    20.4, ,    60.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     6.9, ,    29.7, ,    26.9, ,   180.6, ,    58.5, ,    80.7, ,     0.0, ,    36.8, ,
1971,    21.9, ,    34.9, ,    24.2, ,     5.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    15.3, ,    26.3, ,    47.7, ,   175.8, ,    83.6, ,    29.6, ,     0.0, ,    41.8, ,
1972,    21.9, ,    26.9, ,    31.3, ,    44.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.6, ,     7.9, ,    34.8, ,    20.8, ,   207.6, ,    96.4, ,    75.8, ,     0.0, ,    62.3, ,
1973,    29.8, ,    17.8, ,    26.2, ,    43.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    71.0, ,    22.9, ,   212.1, ,    68.5, ,    69.9, ,     0.0, ,    71.6, ,
1974,    33.9, ,    22.2, ,    50.7, ,     5.5, ,     2.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,    16.1, ,    17.5, ,    18.7, ,   167.3, ,    79.0, ,    58.2, ,     0.0, ,    34.3, ,
1975,    52.6, ,    10.4, ,     4.2, ,    23.6, ,    31.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    10.3, ,    20.7, ,   153.4, ,    81.8, ,    58.8, ,     0.0, ,    10.8, ,
1976,    22.1, ,     7.5, ,    13.9, ,    26.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.7, ,    10.5, ,    14.1, ,   118.6, ,    50.3, ,    40.7, ,     0.0, ,    34.2, ,
1977,     2.5, ,    19.1, ,    13.3, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    30.2, ,    17.3, ,    83.5, ,    35.8, ,    14.2, ,     0.0, ,    30.3, ,
1978,     9.0, ,     9.5, ,    47.1, ,    16.9, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.8, ,    22.7, ,    25.1, ,   150.2, ,    35.8, ,    70.2, ,     0.0, ,    36.4, ,
1979,     4.1, ,     8.8, ,    21.5, ,    29.1, ,    10.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,    16.8, ,     9.8, ,    13.6, ,   114.2, ,    38.0, ,    60.6, ,     0.0, ,    27.1, ,
1980,    24.7, ,    14.2, ,    36.8, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     5.1, ,    16.5, ,    37.2, ,   134.8, ,    52.4, ,    36.9, ,     0.0, ,    21.9, ,
1981,    11.6, ,    18.3, ,     6.2, ,    15.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.4, ,     9.8, ,    33.1, ,   107.6, ,    67.0, ,    21.5, ,     0.0, ,    23.1, ,
1982,     7.8, ,    25.8, ,    36.6, ,     8.4, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.1, ,    38.8, ,   133.3, ,    66.6, ,    49.8, ,     0.0, ,    11.1, ,
1983,    17.8, ,     9.0, ,    16.0, ,    29.5, ,    15.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, , -9999.9,M, -9999.9,M, -9999.9,M,    65.7, ,    60.8, ,     0.0, , -9999.9,M,
1984,    26.3, ,    13.5, ,     8.5, ,     2.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     8.0, ,    10.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    11.5, ,     0.0, , -9999.9,M,
1985,    10.9, ,    19.1, ,     8.9, ,     2.5, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.1, ,    14.7, ,    10.1, ,    30.3, ,    96.8, , -9999.9,M,    11.4, ,     0.1, ,    24.9, ,
1986,    13.1, ,     3.6, ,     9.5, ,    37.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,    24.6, ,    25.4, ,   115.3, ,    47.0, ,    47.1, ,     0.0, ,    26.1, ,
1987,    25.5, ,    31.3, ,    14.0, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,     3.9, ,     8.2, ,    88.1, ,    82.2, ,    14.2, ,     0.0, ,     8.9, ,
1988,    28.4, ,     8.4, ,    18.6, ,    13.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     6.5, ,    12.5, ,    88.3, ,    45.0, ,    32.3, ,     0.0, ,     6.7, ,
1989,     7.1, ,     8.0, ,    19.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    16.9, ,    33.7, ,     1.7, , -9999.9,M,    27.6, ,    19.6, ,     0.0, , -9999.9,M,
1990, -9999.9,M,     0.0, ,     0.0, ,     0.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    10.3, ,    47.9, ,     5.8, , -9999.9,M, -9999.9,M,     0.3, ,     0.0, , -9999.9,M,
1991,     7.7, ,     0.2, ,     0.0, ,     9.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    62.0, ,     8.8, ,    12.5, ,   100.8, ,    13.7, ,     9.6, ,     0.0, ,    70.8, ,
1992,    20.3, ,    21.5, ,     7.1, ,    18.0, ,     0.0, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,    18.6, ,    10.3, ,    19.1, ,   115.9, ,    54.3, ,    25.0, ,     1.1, ,    28.9, ,
1993,     5.6, ,    14.0, ,     5.6, ,    48.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    13.5, ,    20.1, ,   110.3, ,    38.7, ,    53.9, ,     0.0, ,    16.8, ,
1994,    14.5, ,    16.9, ,    31.1, ,    11.0, ,    10.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    28.7, ,    34.0, ,   147.8, ,    51.5, ,    52.6, ,     0.0, ,    29.7, ,
1995,    16.5, ,    10.8, ,    18.1, ,    13.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     7.5, ,    19.2, ,    28.7, ,   116.6, ,    61.4, ,    31.6, ,     0.0, ,    28.9, ,
1996,    12.6, ,    22.5, ,    23.1, ,     4.6, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,    30.8, ,    22.7, ,   121.8, ,    63.8, ,    29.0, ,     0.0, ,    35.0, ,
1997,    28.6, ,    13.0, ,    19.7, ,    24.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,    10.9, ,    32.9, ,   136.5, ,    64.3, ,    43.7, ,     0.0, ,    18.3, ,
1998,    27.3, ,    14.1, ,    11.8, ,    18.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    29.7, ,    25.3, ,   127.4, ,    74.3, ,    30.8, ,     0.0, ,    29.8, ,
1999,    10.7, ,    19.2, ,     6.7, ,    18.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,     2.1, ,    13.9, ,    62.6, ,   134.3, ,    55.3, ,    24.7, ,     0.0, ,    17.0, ,
2000,    18.0, ,    11.7, ,    11.6, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     1.3, ,    28.9, ,    15.1, ,    89.0, ,    92.2, ,    14.0, ,     0.0, ,    30.3, ,
2001,    27.2, ,    12.9, ,    38.9, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    20.2, ,     7.6, ,   115.2, ,    55.3, ,    47.1, ,     0.0, ,    20.4, ,
2002,     8.6, ,    28.7, ,     7.4, ,    19.6, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    17.3, ,    21.2, ,   107.2, ,    44.9, ,    29.0, ,     0.0, ,    19.7, ,
2003,     6.7, ,    15.9, ,    15.9, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.6, ,     9.9, ,     2.7, ,    79.8, ,    43.8, ,    18.1, ,     0.0, ,    36.5, ,
2004,    43.5, ,    33.8, ,    11.3, ,     9.4, ,     9.6, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     8.4, ,    12.7, ,    41.5, ,   170.3, ,    80.0, ,    30.3, ,     0.0, ,    21.2, ,
2005,    28.9, ,    12.0, ,    23.3, ,    17.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.1, ,    26.7, ,   121.2, ,    82.4, ,    40.4, ,     0.0, ,    13.1, ,
2006,    44.2, ,    26.2, ,     7.7, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    75.0, ,    19.9, ,   177.1, ,    97.1, ,     7.9, ,     0.0, ,    78.8, ,
2007,    26.6, ,    39.0, ,    23.9, ,     3.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     8.4, ,     3.1, ,    34.5, ,    27.4, ,   166.2, ,    85.5, ,    27.2, ,     0.0, ,    46.0, ,
2008,    24.7, ,    18.5, ,    22.4, ,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.3, ,    16.1, ,   102.2, ,    70.6, ,    25.6, ,     0.0, ,    17.3, ,
2009,    38.1, ,    26.6, ,    31.8, ,     1.3, ,    18.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    10.6, ,    22.5, ,   155.1, ,    80.8, ,    51.5, ,     0.0, ,    16.4, ,
2010,    36.0, ,    19.8, ,    19.2, ,    19.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,    14.1, ,    29.3, ,   145.0, ,    78.3, ,    38.5, ,     0.0, ,    21.4, ,
2011,    47.7, ,    18.4, ,     7.7, ,     3.4, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    22.7, ,    31.1, ,   141.7, ,    95.4, ,    21.7, ,     0.0, ,    22.8, ,
2012,    34.9, ,    13.9, ,    14.1, ,    31.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.5, ,    24.7, ,    28.0, ,   162.7, ,    79.8, ,    45.8, ,     0.0, ,    40.2, ,
2013,    35.0, ,    21.3, ,     6.4, ,    21.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    66.7, ,    24.3, ,   177.7, ,    84.3, ,    28.0, ,     0.0, ,    69.1, ,
2014,    53.9, ,    28.7, ,    23.5, ,    19.1, ,     0.4, ,     0.1, ,     0.0, ,     0.0, ,     2.1, ,    21.3, ,    35.6, ,    27.6, ,   212.5, ,   106.8, ,    43.1, ,     0.1, ,    59.1, ,
2015,    17.2, ,    22.4, ,     4.9, ,     9.7, ,    13.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    35.2, ,    32.1, ,   139.0, ,    67.2, ,    27.6, ,     0.0, ,    39.7, ,
2016,    13.0, ,    18.2, ,    30.1, ,    11.7, ,    10.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    73.7, ,    10.0, ,    13.9, ,   181.1, ,    63.3, ,    52.3, ,     0.0, ,    83.7, ,
2017,     9.0, ,     2.3, ,    63.0, ,    12.6, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.8, ,    54.3, ,    16.0, ,   174.2, ,    25.1, ,    77.8, ,     0.0, ,    69.1, ,
