1923,    31.4, ,    28.3, ,    19.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.8, ,     0.0, ,    10.4, ,    16.4, ,   112.4, ,    80.0, ,    19.2, ,     0.0, ,    17.2, ,
1924,    41.7, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.8, ,    35.0, ,   117.2, ,    64.9, ,     0.0, ,     0.0, ,    33.8, ,
1925,    38.7, ,    24.7, ,     5.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.1, ,     0.0, ,     0.0, ,    78.0, ,    98.4, ,     5.4, ,     0.0, ,     9.1, ,
1926,    23.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.9, ,    35.1, ,    66.8, ,    23.9, ,     0.0, ,     0.0, ,     7.9, ,
1927,    24.7, ,    15.7, ,     4.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.8, ,    65.2, ,   144.0, ,    75.5, ,     4.4, ,     0.0, ,    33.8, ,
1928,    36.1, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     7.9, , -9999.9,M,   103.6, ,     0.0, ,     0.0, , -9999.9,M,
1929,    34.0, ,    13.5, ,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.8, ,    23.5, ,    87.3, ,    55.4, ,     4.5, ,     0.0, ,    11.8, ,
1930,    20.3, ,     5.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     5.6, ,    16.2, ,    52.9, ,    49.5, ,     0.2, ,     0.0, ,    10.5, ,
1931,     9.1, ,    14.7, ,    10.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.0, ,    28.2, ,    93.9, ,    40.0, ,    10.9, ,     0.0, ,    31.0, ,
1932,    27.0, ,    18.0, ,    13.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.2, ,    69.7, ,    73.1, ,    13.5, ,     0.0, ,     0.0, ,
1933,    15.8, ,    25.9, ,     0.0, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.9, ,    11.3, ,    45.9, ,   126.2, ,    52.9, ,     2.3, ,     0.0, ,    36.2, ,
1934,    26.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,    29.3, ,    57.1, ,    72.6, ,     0.0, ,     0.0, ,     1.2, ,
1935,   106.2, ,     4.7, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,     6.4, ,     9.7, ,   138.3, ,   140.1, ,     6.8, ,     0.0, ,    10.9, ,
1936,    44.0, ,    45.9, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.9, ,    36.9, ,   138.6, ,    99.6, ,     3.8, ,     0.0, ,     7.9, ,
1937,    40.8, ,    43.2, ,     2.2, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.5, ,    44.0, ,   166.8, ,   120.9, ,     3.4, ,     0.0, ,    35.5, ,
1938,    33.3, ,    34.5, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.8, ,    28.4, ,   112.8, ,   111.8, ,     0.7, ,     0.0, ,    15.8, ,
1939,    37.8, ,    29.0, ,    12.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     6.4, ,    85.3, ,    95.2, ,    12.0, ,     0.0, ,     0.1, ,
1940,    23.7, ,    14.7, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.3, ,     6.8, ,    75.7, ,    44.8, ,     2.3, ,     0.0, ,    28.3, ,
1941,    14.6, ,     7.9, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,    10.2, ,    36.3, ,    29.3, ,     0.1, ,     0.0, ,     3.5, ,
1942,     5.8, ,     0.5, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    14.2, ,    36.9, ,    65.1, ,    16.5, ,     7.0, ,     0.0, ,    14.9, ,
1943,    33.6, ,    20.5, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.8, ,    17.5, ,    81.4, ,    91.0, ,     3.0, ,     0.0, ,     6.8, ,
1944,    10.8, ,    22.9, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.4, ,    10.9, ,    53.3, ,    51.2, ,     5.3, ,     0.0, ,     3.4, ,
1945,    22.8, ,     7.6, ,     8.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,     4.8, ,    15.5, ,    63.8, ,    41.3, ,     8.6, ,     0.0, ,     9.3, ,
1946,    35.1, ,    30.5, ,     4.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,    22.6, ,    29.4, ,   127.2, ,    81.1, ,     4.4, ,     0.0, ,    27.8, ,
1947,    25.6, ,    36.1, ,     2.7, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.8, , -9999.9,M, -9999.9,M,    91.1, ,     6.5, ,     0.0, ,    24.8, ,
1948,    21.9, ,    28.2, ,     6.8, ,     6.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    10.4, ,    13.7, ,    88.8, , -9999.9,M,    13.6, ,     0.0, ,    11.3, ,
1949,    14.6, ,    29.4, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.5, ,    62.3, ,   107.2, ,    57.8, ,     0.3, ,     0.0, ,     0.6, ,
1950,    42.4, ,    14.3, ,     1.7, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    25.2, ,     6.1, ,    95.4, ,   119.0, ,     5.1, ,     0.0, ,    27.5, ,
1951,    56.8, ,    10.4, ,    16.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    59.7, ,   145.5, ,    73.4, ,    16.4, ,     0.0, ,     2.2, ,
1952,    33.7, ,     7.1, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,     8.5, ,    60.6, ,   100.5, ,    10.6, ,     0.0, ,     0.7, ,
1953,    64.9, ,    14.5, ,     2.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,    24.2, ,   109.0, ,    87.9, ,     2.8, ,     0.0, ,     2.7, ,
1954,    23.4, ,    12.7, ,    10.0, ,     8.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,     0.0, ,    20.8, ,    76.9, ,    60.2, ,    18.2, ,     0.0, ,     1.9, ,
1955,    24.8, ,    14.7, ,    23.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,    34.4, ,    33.2, ,   131.6, ,    60.3, ,    23.2, ,     0.0, ,    35.6, ,
1956,    39.4, ,    27.9, ,     6.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.0, ,     4.5, ,    69.8, ,   150.5, ,   100.4, ,     6.0, ,     0.0, ,     7.5, ,
1957,    36.8, ,    19.2, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, ,     6.4, ,    20.8, ,    90.5, ,   125.8, ,     2.7, ,     0.0, ,    11.0, ,
1958,    13.6, ,     3.9, ,     6.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,     0.1, ,    26.8, ,    25.0, ,    78.1, ,    38.2, ,     6.9, ,     0.0, ,    28.7, ,
1959,    30.1, ,    24.9, ,     8.1, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    27.6, ,     7.8, ,    98.8, ,    80.0, ,     8.3, ,     0.0, ,    27.7, ,
1960,    13.6, ,     9.3, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    30.5, ,    69.8, ,    30.8, ,     3.2, ,     0.0, ,    13.2, ,
1961,     3.1, ,    13.4, ,     4.0, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.2, ,    19.7, ,    42.6, ,    84.3, ,    47.0, ,     5.1, ,     0.0, ,    20.0, ,
1962,    50.4, ,     0.3, ,    11.5, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,    18.1, ,    86.0, ,    93.3, ,    11.7, ,     0.0, ,     5.5, ,
1963,    16.4, ,     8.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     7.4, ,    16.0, ,    49.0, ,    43.4, ,     0.2, ,     0.0, ,     7.5, ,
1964,    20.8, ,     9.6, ,     9.6, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.3, ,    42.5, ,   116.1, ,    46.4, ,     9.9, ,     0.0, ,    33.3, ,
1965,    53.9, ,    36.1, ,     1.4, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.1, ,    36.6, ,   139.2, ,   132.5, ,     1.6, ,     0.0, ,    11.1, ,
1966,    73.5, ,    20.1, ,     0.7, ,    11.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    18.6, ,    16.4, ,   140.8, ,   130.2, ,    12.1, ,     0.0, ,    18.7, ,
1967,    35.5, ,    13.4, ,     9.2, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     5.4, ,    31.1, ,    95.9, ,    65.3, ,    10.3, ,     0.0, ,     5.5, ,
1968,    22.1, ,     2.3, ,     0.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.5, ,    33.2, ,    67.7, ,    55.6, ,     0.6, ,     0.0, ,     9.5, ,
1969,    55.7, ,     3.0, ,     6.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    20.8, ,    89.0, ,    92.0, ,     6.2, ,     0.0, ,     3.2, ,
1970,    34.0, ,     2.6, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,    15.6, ,    28.2, ,    81.9, ,    57.4, ,     0.2, ,     0.0, ,    16.9, ,
1971,    64.0, ,    13.4, ,    10.2, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,     7.7, ,    81.6, ,   183.8, ,   105.7, ,    10.6, ,     0.0, ,    14.1, ,
1972,    64.4, ,    49.3, ,    10.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,     7.7, ,    15.1, ,   152.4, ,   195.3, ,    10.5, ,     0.0, ,    13.1, ,
1973,     6.3, ,    21.1, ,     0.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.4, ,     8.6, ,    74.2, ,    42.5, ,     0.9, ,     0.0, ,    37.4, ,
1974,    48.4, ,    17.2, ,     4.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, ,    27.7, ,   101.6, ,    74.2, ,     4.7, ,     0.0, ,     3.6, ,
1975,    42.7, ,    46.9, ,     3.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    44.5, ,    25.1, ,   162.8, ,   117.2, ,     3.6, ,     0.0, ,    44.6, ,
1976,    34.7, ,    20.4, ,     3.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.1, ,    20.4, ,    83.0, ,    80.2, ,     3.4, ,     0.0, ,     4.1, ,
1977,    24.3, ,     6.4, ,     5.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.1, ,    29.4, ,   100.1, ,    51.1, ,     5.9, ,     0.0, ,    34.1, ,
1978,    33.4, ,    18.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    24.9, ,    30.9, ,   108.1, ,    81.6, ,     0.1, ,     0.0, ,    25.0, ,
1979,    23.8, ,    22.7, ,     2.0, ,     1.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    43.9, ,    94.9, ,    77.4, ,     3.6, ,     0.0, ,     0.9, ,
1980,    12.3, ,     4.5, ,    11.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    26.5, ,    81.3, , -9999.9,M,    60.7, ,    11.4, ,     0.0, , -9999.9,M,
1981,     2.1, ,     2.3, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    25.9, ,    31.5, ,    85.7, ,     0.2, ,     0.0, ,     0.9, ,
1982,    29.3, ,     5.6, ,     5.9, ,     0.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     1.6, ,     5.2, ,    48.2, ,    60.8, ,     6.4, ,     0.0, ,     1.7, ,
1983,    25.9, ,     2.5, ,     0.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,     9.5, ,    37.3, ,    76.8, ,    33.7, ,     0.3, ,     0.0, ,    10.6, ,
1984,    68.7, ,     2.3, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.1, ,    23.1, ,    62.8, ,   174.7, ,   108.4, ,     0.6, ,     0.0, ,    40.3, ,
1985,    24.5, ,    37.2, ,     7.2, ,     5.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.9, ,     7.4, ,    16.6, ,   105.4, ,   124.4, ,    12.9, ,     0.0, ,    14.3, ,
1986,    20.7, ,    24.1, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.8, ,     8.5, ,    90.5, ,    61.3, ,     1.4, ,     0.0, ,    35.8, ,
1987,     6.3, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    13.5, ,    32.7, ,    25.3, ,     0.0, ,     0.0, ,     2.3, ,
1988,     6.1, ,    40.3, ,     0.3, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     5.6, ,    48.2, ,   101.3, ,    60.0, ,     0.9, ,     0.0, ,     5.7, ,
1989,    17.2, ,    17.8, ,     0.8, ,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,    31.2, ,    33.5, ,   106.7, ,    83.3, ,     4.4, ,     0.0, ,    33.7, ,
1990,    32.5, ,    19.0, ,     0.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    24.7, ,    69.4, ,   146.5, ,    85.1, ,     0.4, ,     0.0, ,    25.2, ,
1991,     9.9, ,     0.2, ,    14.6, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.8, ,    25.1, ,    17.2, ,    78.7, ,    79.5, ,    16.5, ,     0.0, ,    34.9, ,
1992,    17.6, ,     3.8, ,     0.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    24.8, ,    47.4, ,    94.4, ,    38.5, ,     0.3, ,     0.0, ,    25.3, ,
1993,    19.7, ,     4.5, ,     8.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.0, ,    15.3, ,    66.2, ,    71.5, ,     8.7, ,     0.0, ,    18.0, ,
1994,    25.0, ,    26.5, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    21.0, ,     8.0, ,    81.9, ,    66.9, ,     0.4, ,     0.0, ,    21.9, ,
1995,    13.1, ,     3.7, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.8, ,    29.9, ,    77.3, ,    24.8, ,     2.8, ,     0.0, ,    27.8, ,
1996,    29.4, ,     3.0, ,     1.5, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    27.2, ,    45.4, ,   107.8, ,    62.3, ,     2.0, ,     0.0, ,    28.1, ,
1997,    29.7, ,    10.0, ,     7.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,    21.7, ,    76.4, ,    85.2, ,     7.5, ,     0.0, ,     7.5, ,
1998,    10.4, ,     4.4, ,     6.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.1, ,    35.6, ,    59.4, ,    36.5, ,     6.9, ,     0.0, ,     2.1, ,
1999,    52.1, ,     3.4, ,    16.7, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,    19.2, ,    95.9, ,    91.1, ,    16.9, ,     0.0, ,     4.2, ,
2000,    39.2, ,     4.1, ,     0.4, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.6, ,    38.2, ,    93.4, ,    62.5, ,     5.2, ,     0.0, ,     6.6, ,
2001,     8.5, ,    16.7, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,     7.0, ,    20.2, ,    57.9, ,    63.5, ,     3.6, ,     0.0, ,     8.8, ,
2002,    31.7, ,    12.2, ,    11.1, ,     0.3, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.1, ,    80.4, ,    64.2, ,    13.4, ,     0.0, ,     0.0, ,
2003,    18.1, ,     3.1, ,    20.5, ,     4.4, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.5, ,    11.1, ,    84.9, ,    44.3, ,    26.1, ,     0.0, ,    26.5, ,
2004,    42.5, ,     7.0, ,     6.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.6, ,    28.3, ,    24.1, ,   117.2, ,    60.5, ,     6.7, ,     0.0, ,    36.9, ,
2005,    28.0, ,     4.8, ,     3.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.9, ,    11.9, ,    62.5, ,    56.9, ,     3.9, ,     0.0, ,    13.9, ,
2006,    12.0, ,     8.7, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,    29.6, ,    28.0, ,    79.3, ,    32.6, ,     0.4, ,     0.0, ,    30.1, ,
2007,    23.6, ,    11.9, ,     1.4, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,    25.2, ,    72.3, ,    63.5, ,     4.2, ,     0.0, ,     7.5, ,
2008,    16.9, ,     9.1, ,     3.4, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,    51.2, ,     8.7, ,     0.0, , -9999.9,M,
2009, -9999.9,M, -9999.9,M,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,     4.4, ,    36.7, , -9999.9,M, -9999.9,M,     4.6, ,     0.0, ,     9.1, ,
2010,     3.7, ,     0.8, ,     0.1, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.3, ,     3.3, ,    21.2, ,    41.1, ,     1.1, ,     0.0, ,    12.3, ,
2011,    55.4, ,    21.6, ,     5.8, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.4, ,    12.5, ,   112.9, ,    80.4, ,     8.0, ,     0.0, ,    15.4, ,
2012,    37.6, ,    18.1, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,     1.1, ,    45.3, ,   113.5, ,    68.2, ,     6.4, ,     0.0, ,     6.2, ,
2013,    39.9, ,    11.3, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.4, ,    72.9, ,   148.5, ,    96.5, ,     5.1, ,     0.0, ,    19.4, ,
2014,    28.3, ,     8.0, ,    10.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.5, , -9999.9,M, -9999.9,M,   109.2, ,    10.9, ,     0.0, ,    10.5, ,
2015,    50.8, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.2, ,    12.3, ,    93.8, , -9999.9,M,     0.0, ,     0.0, ,    24.2, ,
2016,    13.4, ,     3.9, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    42.3, ,    60.2, ,    29.6, ,     0.3, ,     0.0, ,     0.3, ,
2017,    13.6, ,    32.1, ,    23.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,    58.6, ,   135.3, ,    88.0, ,    23.6, ,     0.0, ,     7.4, ,
