1944,     0.0, ,     0.0, ,     5.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,     0.0, ,     5.4, ,     0.0, ,     0.0, ,
1945,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,
1946,     0.0, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     0.8, ,     7.9, ,     2.1, ,     0.0, ,     0.0, ,     4.9, ,
1947,     7.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,
1948,     0.0, ,     0.0, ,     0.0, ,     4.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,     6.5, ,    16.1, ,     0.0, ,     4.1, ,     0.0, ,     5.4, ,
1949,    13.0, ,    27.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.4, ,    62.6, ,    46.7, ,     0.0, ,     0.0, ,     0.0, ,
1950,    59.9, ,     0.0, ,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    63.5, ,    82.3, ,     3.7, ,     0.0, ,     0.0, ,
1951,     0.0, ,     0.0, ,    12.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.1, ,    14.4, ,     0.0, ,    12.3, ,     0.0, ,     0.0, ,
1952,    13.4, ,     2.1, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.6, ,    17.6, ,     1.1, ,     0.0, ,     0.0, ,
1953,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,
1954,    29.4, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.1, ,    31.1, ,     0.0, ,     0.0, ,     0.0, ,
1955,     0.0, ,     0.4, ,     1.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.7, ,     0.9, ,    19.7, ,     0.4, ,     1.7, ,     0.0, ,    16.7, ,
1956,     2.5, ,    30.6, ,    13.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.3, ,    56.6, ,    34.0, ,    13.1, ,     0.0, ,     0.0, ,
1957,    12.2, ,     6.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    19.5, ,    29.1, ,     0.2, ,     0.0, ,     0.0, ,
1958,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,
1959,     6.5, ,    13.6, ,     4.5, ,     0.8, ,     0.2, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.4, ,     0.2, ,     1.1, ,    27.6, ,    20.1, ,     5.6, ,     0.2, ,     0.6, ,
1960,     1.7, ,     0.4, ,     3.9, ,     1.7, ,     0.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     4.5, ,     0.2, ,    13.6, ,     3.2, ,     6.3, ,     0.2, ,     4.7, ,
1961,     0.6, ,     3.3, ,    15.9, ,     4.8, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     8.6, ,     8.6, ,    42.7, ,     4.1, ,    20.9, ,     0.2, ,     9.1, ,
1962,     7.5, ,    22.3, ,     8.9, ,     0.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,     4.7, ,     2.8, ,    47.7, ,    38.4, ,     9.6, ,     0.0, ,     5.4, ,
1963,     0.6, ,     0.2, ,     9.9, ,     0.2, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,     6.0, ,     0.0, ,    19.6, ,     3.6, ,    11.0, ,     0.0, ,     7.8, ,
1964,    20.5, ,     0.6, ,     4.8, ,     2.8, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.5, ,    45.7, ,    91.1, ,    21.1, ,     8.9, ,     0.0, ,    15.5, ,
1965,    33.7, ,     0.6, ,     0.2, ,     0.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,    29.4, ,    64.8, ,    80.0, ,     0.8, ,     0.0, ,     0.2, ,
1966,    34.8, ,     1.5, ,     6.2, ,    11.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.6, ,    61.3, ,    65.6, ,    17.5, ,     0.0, ,     0.0, ,
1967,     8.8, ,     2.4, ,    13.7, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,    30.8, ,    18.8, ,    14.5, ,     0.0, ,     0.0, ,
1968,    19.0, ,     0.0, ,     0.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    17.1, ,    37.1, ,    24.0, ,     0.6, ,     0.0, ,     0.4, ,
1969,    91.4, ,    17.7, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   109.5, ,   126.2, ,     0.4, ,     0.0, ,     0.0, ,
1970,     1.8, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,    16.9, ,    20.8, ,     1.8, ,     0.2, ,     0.0, ,     1.9, ,
1971,    43.8, ,    19.9, ,    42.7, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,    51.5, ,   158.5, ,    80.5, ,    43.1, ,     0.0, ,     0.2, ,
1972,    27.0, ,     6.3, ,     8.0, ,    35.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,    81.8, ,    84.9, ,    43.3, ,     0.0, ,     0.0, ,
1973,     3.5, ,     0.0, ,     6.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    20.1, ,     0.7, ,    31.4, ,     8.6, ,     7.1, ,     0.0, ,    20.1, ,
1974,     8.4, ,    14.5, ,    13.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    37.6, ,    23.6, ,    13.6, ,     0.0, ,     0.0, ,
1975,    33.2, ,     3.7, ,     2.2, ,    14.5, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.9, ,    13.6, ,    81.5, ,    37.9, ,    17.1, ,     0.0, ,    13.9, ,
1976,     0.0, ,    13.5, ,     4.7, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.5, ,    27.1, ,     6.0, ,     0.0, ,     0.0, ,
1977,     0.0, ,     0.0, ,     0.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,    15.9, ,    21.8, ,     0.0, ,     0.9, ,     0.0, ,     5.0, ,
1978,     3.6, ,     1.0, ,     0.8, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     9.9, ,    16.1, ,    20.4, ,     1.4, ,     0.0, ,     0.2, ,
1979,     1.8, ,     6.3, ,     0.2, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, , -9999.9,M,    17.9, , -9999.9,M, -9999.9,M,     0.1, ,
1980,    21.1, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    29.7, ,    21.1, ,     0.1, ,     0.0, ,     0.0, ,
1981,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,     4.6, ,     8.5, ,     0.1, ,     0.0, ,     0.0, ,
1982,     3.1, ,    11.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    14.7, ,    18.8, ,     0.0, ,     0.0, ,     0.0, ,
1983,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,
1984,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,     0.0, ,     9.5, ,    10.2, ,     0.2, ,     0.0, ,     0.0, ,     0.6, ,
1985,     0.0, ,     1.8, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.0, ,     0.2, ,    23.2, ,    11.3, ,     4.2, ,     0.0, ,    17.0, ,
1986,     0.0, ,     3.9, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,     4.1, ,     0.4, ,     0.0, ,     0.0, ,
1987,     0.1, ,     1.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     2.4, ,     1.9, ,     0.1, ,     0.0, ,     0.0, ,
1988,     1.7, ,     0.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,     2.3, ,     5.7, ,     2.5, ,     0.1, ,     0.0, ,     1.1, ,
1989,     8.3, ,     3.2, ,     1.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.5, ,    13.8, ,     2.0, ,     0.0, ,     0.0, ,
1990,     3.6, ,    23.7, ,     2.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     7.0, ,    36.8, ,    27.4, ,     2.0, ,     0.0, ,     0.4, ,
1991,     0.0, ,     0.0, ,     8.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.7, ,     7.0, ,     8.7, ,     0.0, ,     0.0, ,
1992,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,     2.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,
1993,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,
1994,     0.0, ,     5.8, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,     9.5, ,     5.8, ,     3.2, ,     0.0, ,     0.0, ,
1995,     0.0, ,     5.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.2, ,     6.0, ,     6.2, ,     0.0, ,     0.0, ,     0.2, ,
1996,     2.2, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.9, ,     8.2, ,    21.5, ,     6.7, ,     0.0, ,     0.0, ,     6.9, ,
1997,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,
1998,     0.0, ,     0.0, ,     2.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,     5.3, ,     0.0, ,     2.9, ,     0.0, ,     0.0, ,
1999,     0.2, ,    17.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.1, ,    20.5, ,     0.0, ,     0.0, ,     0.0, ,
2000,    17.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    17.8, ,    17.7, ,     0.0, ,     0.0, ,     0.0, ,
2001,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,
2002,     1.7, ,     0.0, ,    10.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.7, ,     1.7, ,    10.0, ,     0.0, ,     0.0, ,
2003,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
2004,     6.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     6.1, ,     0.0, ,     0.0, , -9999.9,M,
2005,     0.8, ,     0.0, ,     0.2, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     0.0, ,     2.2, ,     0.8, ,     0.6, ,     0.0, ,     0.8, ,
2006,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,     0.1, ,     5.2, ,     0.0, ,     0.1, ,     0.0, ,     4.9, ,
2007,     1.5, ,     2.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M, -9999.9,M,     4.0, , -9999.9,M, -9999.9,M, -9999.9,M,
2008,    19.1, ,     1.0, ,    39.0, ,     6.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    15.5, ,    80.8, , -9999.9,M,    45.1, ,     0.0, ,     0.1, ,
2009,     5.9, ,     6.5, ,    11.0, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    24.3, ,    28.0, ,    11.7, ,     0.0, ,     0.1, ,
2010,     0.0, ,     0.0, ,     3.2, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,     2.4, ,    14.0, ,     0.0, ,     6.2, ,     0.0, ,     5.4, ,
2011,     0.8, ,    19.1, ,     3.0, ,     8.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.3, ,     0.1, ,    41.9, ,    22.4, ,    11.5, ,     0.0, ,    10.3, ,
2012,    15.3, ,     3.6, ,     8.0, ,     2.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    18.1, ,    49.6, ,    19.0, ,    10.7, ,     0.0, ,     1.8, ,
2013,     0.1, ,     0.2, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     1.4, ,    18.4, ,     1.0, ,     0.0, ,     0.0, ,
2014,     0.0, ,     7.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,     7.6, ,     0.0, ,     0.0, ,     0.0, ,
2015,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
2016,     0.0, ,     0.8, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     2.0, ,     3.2, ,     0.8, ,     0.1, ,     0.0, ,     0.2, ,
2017,     0.0, ,     9.4, ,    15.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.3, ,    11.4, ,    15.9, ,     0.0, ,     0.0, ,
