"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1943" " NA" " NA" " NA" " NA" " NA" " NA" "    24.4" "    19.5" "    15.0" "    10.4" "    -0.2" "   -10.1" " NA" " NA" " NA" " NA" "     8.4"
"1944" "    -6.2" "    -9.1" "    -3.2" "     4.9" "    18.5" "    20.9" "    23.7" "    23.5" "    17.4" "     7.6" "     2.0" "    -8.9" "     7.6" "    -8.5" "     6.7" "    22.7" "     9.0"
"1945" "   -14.0" "    -7.2" "     3.6" "     9.2" "    13.8" "    20.4" "    23.9" "    22.1" "    16.8" "     6.8" "     0.8" "    -8.3" "     7.3" "   -10.0" "     8.9" "    22.1" "     8.1"
"1946" "   -10.0" "   -11.3" "     4.4" "     5.8" "    13.4" "    20.2" "    22.1" "    19.4" "    19.0" "    12.2" "     0.1" "    -8.7" "     7.2" "    -9.9" "     7.9" "    20.6" "    10.4"
"1947" "    -9.5" "    -8.2" "    -1.0" "     1.9" "    11.3" "    21.3" "    24.0" "    25.4" "    15.3" "    14.7" "     1.0" "    -9.8" "     7.2" "    -8.8" "     4.1" "    23.6" "    10.3"
"1948" "   -12.9" "   -10.9" "    -2.1" "     6.4" "    15.0" "    21.1" "    22.1" "    22.2" "    18.4" "     9.8" "     4.4" "    -4.2" "     7.4" "   -11.2" "     6.4" "    21.8" "    10.9"
"1949" "    -7.2" "    -6.8" "    -3.1" "     6.9" "    13.8" "    22.6" "    25.1" "    22.8" "    15.2" "    11.1" "    -2.6" "    -4.9" "     7.7" "    -6.1" "     5.9" "    23.5" "     7.9"
"1950" "    -7.2" "   -10.9" "    -3.8" "     3.8" "    16.9" "    20.4" "    22.9" " NA" "    15.4" "     8.7" "     2.0" " NA" " NA" "    -7.7" "     5.6" " NA" "     8.7"
"1951" " NA" " NA" " NA" " NA" " NA" " NA" "    22.6" "    21.0" "    18.3" "    10.4" "    -2.2" "    -8.1" " NA" " NA" " NA" " NA" "     8.8"
"1952" "    -8.7" "    -5.5" "    -1.2" "     8.5" "    13.5" "    20.6" "    25.2" "    22.0" "    16.5" "     5.9" "     1.5" "    -4.6" "     7.8" "    -7.4" "     6.9" "    22.6" "     8.0"
"1953" "    -6.9" "    -6.1" "    -0.4" "     6.0" "    17.3" "    21.0" "    23.2" "    22.6" "    16.2" "    11.5" "     4.1" "    -4.8" "     8.6" "    -5.9" "     7.6" "    22.3" "    10.6"
"1954" "   -13.5" "    -2.9" "    -2.8" "     6.7" "    13.4" "    20.9" "    20.8" "    19.7" "    14.2" "     9.1" "     1.2" "    -7.2" "     6.6" "    -7.1" "     5.8" "    20.5" "     8.2"
"1955" "   -11.6" "    -7.3" "    -4.0" "     9.3" "    16.9" "    24.0" "    25.5" "    23.5" "    14.7" "     9.7" "    -0.5" " NA" " NA" "    -8.7" "     7.4" "    24.3" "     8.0"
"1956" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1957" " NA" "    -5.8" "    -0.2" "     6.8" "    14.4" "    21.4" "    20.9" "    19.0" "    16.2" "     9.3" "     2.1" "    -4.2" " NA" " NA" "     7.0" "    20.4" "     9.2"
"1958" "    -7.7" "   -10.6" "     2.3" "     8.9" "    12.8" "    17.2" "    22.1" "    19.6" "    16.1" "     8.3" "     1.0" "   -11.9" "     6.5" "    -7.5" "     8.0" "    19.6" "     8.5"
"1959" " NA" " NA" "    -2.6" " NA" " NA" "    20.4" "    25.3" "    21.8" "    17.7" "     7.4" " NA" "    -6.4" " NA" " NA" " NA" "    22.5" " NA"
"1960" "    -8.9" "    -4.6" "    -5.0" "     6.2" "    18.7" "    20.1" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -6.6" "     6.6" " NA" " NA"
"1961" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1962" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1963" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1964" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1965" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1966" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1967" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1968" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1969" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1970" " NA" " NA" " NA" "     6.1" "    13.4" "    20.0" "    23.3" "    21.9" "    14.1" "    11.5" "     2.0" "   -11.0" " NA" " NA" " NA" "    21.7" "     9.2"
"1971" "   -12.9" "    -7.4" "    -2.4" "     5.6" "    15.6" "    21.8" "    20.9" "    20.1" "    18.0" "    11.3" "    -0.6" "    -8.3" "     6.8" "   -10.4" "     6.3" "    20.9" "     9.6"
"1972" "    -8.8" "   -10.7" "    -5.0" "     4.7" "    16.4" "    19.1" "    22.3" "    19.1" "    15.0" "     5.2" "    -1.2" "    -9.6" "     5.5" "    -9.3" "     5.4" "    20.2" "     6.3"
"1973" "    -7.7" "    -9.5" "     2.9" "     6.2" "    14.0" "    21.3" "    23.2" "    23.0" "    14.5" "    10.8" "    -1.5" "    -7.3" "     7.5" "    -8.9" "     7.7" "    22.5" "     7.9"
"1974" "   -10.5" "   -10.7" "    -3.9" "     5.2" "     9.4" "    20.7" "    21.9" "    21.5" "    13.3" "     5.5" "     0.5" "    -4.1" "     5.7" "    -9.5" "     3.6" "    21.4" "     6.4"
"1975" "    -9.2" "    -8.1" "    -2.7" "     3.8" "    19.5" "    21.8" "    24.3" "    21.8" "    13.8" "     9.2" "     1.3" "    -8.8" "     7.2" "    -7.1" "     6.9" "    22.6" "     8.1"
"1976" "   -12.5" "    -6.0" "    -1.5" "     7.1" "    14.0" "    23.4" "    21.2" "    20.4" "    14.5" "     4.5" "    -2.9" "   -11.9" "     5.9" "    -9.1" "     6.5" "    21.7" "     5.4"
"1977" "   -12.8" "    -7.4" "     2.0" "     7.2" "    18.0" "    18.0" "    21.3" "    19.0" "    13.4" "     8.4" "     1.8" "    -9.0" "     6.7" "   -10.7" "     9.1" "    19.4" "     7.9"
"1978" "   -11.9" "   -10.3" "    -3.7" "     4.4" "    18.5" "    19.4" "    22.0" "    20.9" "    12.9" "     6.6" " NA" " NA" " NA" "   -10.4" "     6.4" "    20.8" " NA"
"1979" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1980" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1981" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1982" " NA" " NA" " NA" " NA" " NA" " NA" "    23.1" "    17.6" "    16.4" "    10.1" "     1.3" "    -4.1" " NA" " NA" " NA" " NA" "     9.3"
"1983" "    -9.9" "    -7.3" " NA" " NA" "     9.0" " NA" "    23.2" "    24.2" " NA" " NA" " NA" " NA" " NA" "    -7.1" " NA" " NA" " NA"
"1984" "   -11.9" "    -2.4" "    -4.5" "    11.2" "    12.0" "    19.5" "    22.0" "    22.9" "    15.1" "    12.2" "     3.0" "    -2.4" "     8.1" " NA" "     6.2" "    21.5" "    10.1"
"1985" "   -13.5" "    -7.6" "    -4.2" "     6.1" "    15.3" "    19.8" "    21.4" "    20.9" "    17.2" "    10.1" "    -0.3" "    -9.3" "     6.3" "    -7.8" "     5.7" "    20.7" "     9.0"
"1986" "    -9.5" "    -8.1" "    -1.0" "    11.3" "    16.0" "    18.2" "    21.3" "    19.8" "    13.8" "     6.7" "    -1.8" "    -5.0" "     6.8" "    -9.0" "     8.8" "    19.8" "     6.2"
"1987" "    -8.7" "    -8.3" "     3.1" "    12.4" "    15.3" "    20.8" "    22.8" "    20.1" "    15.3" "     6.2" "     0.0" "    -4.6" "     7.9" "    -7.3" "    10.3" "    21.2" "     7.2"
"1988" "    -8.7" "    -8.3" "    -1.3" "     6.0" "    18.0" "    19.9" "    24.5" "    20.2" "    14.1" "     5.7" "     0.9" "    -9.8" "     6.8" "    -7.2" "     7.6" "    21.5" "     6.9"
"1989" "    -8.7" "   -11.8" "    -7.3" "     3.0" "    16.0" "    19.9" "    24.2" "    21.3" "    16.2" "     8.8" " NA" "   -16.5" " NA" "   -10.1" "     3.9" "    21.8" " NA"
"1990" "    -7.4" "    -8.9" "    -1.9" "     7.7" "    14.7" "    19.1" "    22.6" "    22.6" "    14.2" "     7.6" "     1.8" "    -8.0" "     7.0" "   -10.9" "     6.8" "    21.4" "     7.9"
"1991" "   -13.2" "    -7.9" "    -5.8" "     5.5" "    16.2" "    21.5" "    23.5" "    22.7" "    15.7" "    11.2" " NA" " NA" " NA" "    -9.7" "     5.3" "    22.6" " NA"
"1992" "   -11.4" "   -11.6" " NA" "     4.9" "    17.3" " NA" " NA" "    21.7" "    17.1" "    10.3" "     1.3" "    -4.8" " NA" " NA" " NA" " NA" "     9.6"
"1993" "   -11.4" "   -16.4" "    -5.4" "     9.8" "    15.3" "    21.0" "    23.7" "    23.2" "    14.8" "     7.3" "     1.4" "    -5.0" "     6.5" "   -10.9" "     6.6" "    22.6" "     7.8"
"1994" "   -17.0" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -4.9" " NA" " NA" " NA" " NA" " NA"
"1995" "    -9.0" "   -11.1" "    -0.1" "     2.3" "    14.1" "    23.8" "    23.1" "    22.2" "    14.7" "    11.4" "    -3.2" "   -10.3" "     6.5" "    -8.3" "     5.4" "    23.0" "     7.6"
"1996" "   -11.6" "    -9.2" "    -2.5" "     4.3" "    13.0" " NA" " NA" "    20.9" "    14.6" "     7.4" "    -1.9" "    -4.5" " NA" "   -10.4" "     4.9" " NA" "     6.7"
"1997" "   -12.4" "    -8.3" "    -4.5" "     5.9" " NA" "    21.7" "    21.3" "    18.6" "    14.2" " NA" "    -1.8" "    -7.2" " NA" "    -8.4" " NA" "    20.5" " NA"
"1998" "    -8.3" "    -2.9" " NA" " NA" "    19.7" "    19.7" " NA" " NA" " NA" "     8.3" "    -0.9" "    -4.7" " NA" "    -6.1" " NA" " NA" " NA"
"1999" "   -10.6" "    -4.5" "    -2.7" "     4.8" "    19.3" "    22.8" "    25.1" "    22.5" " NA" " NA" "     2.5" "    -5.5" " NA" "    -6.6" "     7.1" "    23.5" " NA"
