"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1880" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    16.6" "    14.7" "    10.5" "    -2.0" "   -16.2" " NA" " NA" " NA" " NA" "     7.7"
"1881" "   -12.2" "    -9.5" "     4.8" "     8.3" "    15.0" "    17.6" " NA" " NA" "    13.0" "     5.4" "    -1.1" "    -3.4" " NA" "   -12.6" "     9.4" " NA" "     5.8"
"1882" "    -8.1" "    -4.6" "    -4.8" "     9.3" "    15.8" "    19.5" "    20.9" "    21.7" "    15.7" "     4.8" "    -1.6" "    -7.8" "     6.7" "    -5.4" "     6.8" "    20.7" "     6.3"
"1883" "   -15.4" "    -8.4" "     0.6" "    10.8" "    14.6" "    19.2" "    21.5" "    20.8" "    16.2" " NA" "    -6.4" "    -7.8" " NA" "   -10.5" "     8.7" "    20.5" " NA"
"1884" "    -8.9" "   -12.2" "     1.2" "    10.0" "    19.5" "    19.6" "    20.6" "    20.8" "    13.3" "     8.4" "     3.2" "   -12.9" "     6.9" "    -9.6" "    10.2" "    20.3" "     8.3"
"1885" "   -14.5" "    -8.8" "     5.6" "    12.1" "    17.6" "    22.6" "    20.4" "    21.6" "    16.8" "    11.4" "     2.1" "    -4.8" "     8.5" "   -12.1" "    11.8" "    21.5" "    10.1"
"1886" "   -20.3" "    -4.3" "     1.4" "    10.6" "    16.5" "    21.3" "    23.7" "    19.5" "    14.3" "    12.5" "     1.9" "    -9.4" "     7.3" "    -9.8" "     9.5" "    21.5" "     9.6"
"1887" "   -16.0" "   -17.8" " NA" " NA" "    17.5" "    18.3" "    20.3" "    19.3" "    15.9" "     9.0" "    -0.1" "   -11.0" " NA" "   -14.4" " NA" "    19.3" "     8.3"
"1888" "   -15.6" "    -5.7" "    -4.6" "     5.8" "    15.9" "    17.9" "    20.2" "    19.8" "    18.7" "    10.7" "     0.4" "    -2.0" "     6.8" "   -10.8" "     5.7" "    19.3" "     9.9"
"1889" "    -0.6" "    -0.4" "     8.1" "    14.1" "    18.0" "    20.7" "    22.7" "    22.6" "    15.0" "    13.7" "     2.2" "    -8.9" "    10.6" "    -1.0" "    13.4" "    22.0" "    10.3"
"1890" "   -17.0" "   -11.4" "     1.1" "     8.1" "    17.2" "    20.5" "    21.1" "    20.9" "    17.0" "    10.8" "     7.2" "    -1.6" "     7.8" "   -12.4" "     8.8" "    20.8" "    11.7"
"1891" "    -1.3" "   -11.0" "     1.1" "    14.7" "    17.2" "    19.1" "    22.0" "    19.8" "    16.3" "    10.7" "    -0.2" "    -3.3" "     8.8" "    -4.6" "    11.0" "    20.3" "     8.9"
