"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1916" " NA" " NA" "    -3.5" "     6.7" "    14.0" "    18.3" "    26.7" "    23.9" "    16.0" "    10.6" "     3.0" "    -2.5" " NA" " NA" "     5.7" "    23.0" "     9.9"
"1917" "    -3.5" "    -9.6" "     0.1" "     6.8" "    13.1" "    19.5" "    22.8" "    20.6" "    17.1" "     7.1" "     2.5" "    -7.7" "     7.4" "    -5.2" "     6.7" "    21.0" "     8.9"
"1918" "   -11.8" "    -6.9" "     1.1" "     7.6" "    14.6" "    18.0" "    22.3" "    21.7" "    14.3" "    11.4" "     5.8" "    -0.4" "     8.1" "    -8.8" "     7.8" "    20.7" "    10.5"
"1919" "    -2.4" "    -2.5" "     0.6" "     7.0" "    15.0" "    25.2" "    24.7" "    21.7" "    18.6" "    10.9" "     2.3" "    -5.6" "     9.6" "    -1.8" "     7.5" "    23.9" "    10.6"
"1920" "   -11.6" "    -6.1" "    -0.4" "     4.1" "    14.9" "    20.7" "    20.7" "    22.4" "    19.5" "    15.2" "     2.0" "    -1.3" "     8.3" "    -7.8" "     6.2" "    21.3" "    12.2"
"1921" "    -3.2" "    -2.0" "     1.9" "    12.0" "    16.4" "    23.1" "    28.6" "    20.8" "    20.5" "    11.9" "     1.2" "    -2.1" "    10.8" "    -2.2" "    10.1" "    24.2" "    11.2"
"1922" "    -6.0" "    -4.3" "     1.1" "     7.0" "    18.6" "    21.0" "    21.5" "    22.3" "    19.3" "    10.7" "     5.2" "    -2.5" "     9.5" "    -4.1" "     8.9" "    21.6" "    11.7"
"1923" "    -6.3" "    -7.2" "    -4.2" "     4.5" "    14.0" "    22.1" "    24.7" "    20.2" "    18.7" "    11.4" "     4.6" "     1.1" "     8.6" "    -5.3" "     4.8" "    22.3" "    11.6"
"1924" "    -6.4" "    -7.4" "     0.3" "     7.3" "    12.5" "    19.7" "    21.6" "    20.7" "    16.4" "    14.6" "     4.0" "    -5.1" "     8.2" "    -4.2" "     6.7" "    20.7" "    11.7"
"1925" "    -5.5" "    -2.8" "     2.2" "    10.6" "    12.6" "    21.2" "    22.0" "    24.3" "    18.4" "     6.7" "     3.6" "    -2.6" "     9.2" "    -4.5" "     8.5" "    22.5" "     9.6"
"1926" "    -4.5" "    -4.8" "    -3.3" "     3.7" "    14.5" "    17.4" "    23.2" "    22.4" "    16.4" "    10.1" "     2.7" "    -4.0" "     7.8" "    -4.0" "     5.0" "    21.0" "     9.7"
"1927" "    -4.7" "    -3.8" "     3.1" "     8.6" "    14.6" "    19.3" "    23.5" "    20.8" "    20.2" "    13.5" "     3.4" "    -2.4" "     9.7" "    -4.2" "     8.8" "    21.2" "    12.4"
"1928" "    -4.5" "    -4.0" "    -1.3" "     5.4" "    15.6" "    19.4" "    23.2" "    23.5" " NA" "    11.6" "     4.1" "     0.6" " NA" "    -3.6" "     6.6" "    22.0" " NA"
"1929" "    -6.6" "    -6.9" "     2.4" "     9.4" "    13.2" "    19.6" "    23.4" "    20.9" " NA" "     9.9" "     2.5" "    -4.1" " NA" "    -4.3" "     8.3" "    21.3" " NA"
"1930" "    -6.1" "    -3.6" "    -0.3" "     7.5" "    17.6" "    20.8" " NA" "    24.6" " NA" "    11.1" "     5.7" "    -1.5" " NA" "    -4.6" "     8.3" " NA" " NA"
"1931" "    -5.0" "    -0.9" "     0.7" "    10.0" "    16.9" "    22.4" "    25.4" "    22.9" " NA" "    15.0" "     8.8" "     1.9" " NA" "    -2.5" "     9.2" "    23.6" " NA"
"1932" "     1.2" "    -1.8" "    -1.9" "     8.0" "    15.2" "    22.5" " NA" "    23.8" " NA" "    11.5" "     3.0" "    -0.9" " NA" "     0.4" "     7.1" " NA" " NA"
"1933" "    -0.8" "    -4.7" "    -0.5" " NA" "    15.9" "    22.9" "    24.4" "    23.4" " NA" "    10.5" "     0.3" "    -3.9" " NA" "    -2.1" " NA" "    23.6" " NA"
"1934" "    -3.3" "    -8.7" "    -2.1" "     5.8" "    16.1" " NA" "    25.0" "    20.5" "    17.5" "    10.1" "     6.0" "    -3.9" " NA" "    -5.3" "     6.6" " NA" "    11.2"
"1935" "    -6.3" "    -5.6" "     0.8" "     8.8" "    14.5" "    19.3" "    25.8" "    23.8" "    17.1" "    10.9" "     3.1" "    -5.0" "     8.9" "    -5.3" "     8.0" "    23.0" "    10.4"
"1936" "    -7.7" "    -9.2" "     0.6" "     3.9" "    15.3" "    19.0" "    26.2" "    22.4" "    18.1" "     8.9" "     0.3" "    -0.3" "     8.1" "    -7.3" "     6.6" "    22.5" "     9.1"
"1937" "    -2.7" "    -2.6" "    -2.0" "     7.2" "    16.3" "    21.0" "    24.9" "    24.6" "    17.0" "     9.1" "     3.4" "    -3.8" "     9.4" "    -1.9" "     7.2" "    23.5" "     9.8"
