"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1940" " NA" " NA" "   -17.4" "    -6.7" "     0.7" "     5.1" "    10.0" "    10.2" "     6.5" "    -1.2" "   -11.0" "   -14.5" " NA" " NA" "    -7.8" "     8.4" "    -1.9"
"1941" "   -21.0" "   -18.1" "   -15.2" "    -3.0" "     3.3" "     8.1" "     9.4" "     7.8" "     6.4" "    -0.7" "    -7.9" "   -14.4" "    -3.8" "   -17.9" "    -5.0" "     8.4" "    -0.7"
"1942" "   -21.2" "   -18.9" "   -10.8" "    -2.8" "     1.9" "     7.6" "     7.9" "     9.3" "     4.5" "    -0.3" "    -8.3" "   -20.7" "    -4.3" "   -18.2" "    -3.9" "     8.3" "    -1.4"
"1943" "   -22.1" "   -17.8" "   -16.7" "    -7.6" "     1.2" "     5.6" "     9.0" "     7.6" "     3.1" "    -1.9" "    -9.5" "   -19.2" "    -5.7" "   -20.2" "    -7.7" "     7.4" "    -2.8"
"1944" "   -13.4" "   -19.6" "   -17.2" "    -7.2" "     3.8" "     5.4" "     7.7" "    10.7" "     5.7" "    -1.2" "    -6.3" "   -16.0" "    -4.0" "   -17.4" "    -6.9" "     7.9" "    -0.6"
"1945" "   -26.3" "   -17.5" "    -7.3" "    -5.4" "    -1.4" "     4.0" "     6.8" "     8.7" "     4.7" "    -2.3" "    -9.5" "   -18.8" "    -5.4" "   -19.9" "    -4.7" "     6.5" "    -2.4"
"1946" "   -19.7" "   -22.7" "    -9.5" "    -5.2" "     0.6" " NA" "     7.5" "     4.7" "     3.0" "     0.1" "    -7.9" "   -16.2" " NA" "   -20.4" "    -4.7" " NA" "    -1.6"
"1947" "   -19.4" "   -19.6" "   -13.1" "    -8.3" "    -2.5" "     5.6" "     8.9" "    11.7" "     5.0" "     3.4" "    -7.7" "   -17.9" "    -4.5" "   -18.4" "    -8.0" "     8.7" "     0.2"
"1948" "   -24.2" "   -20.8" "   -15.2" "    -3.5" "     0.2" "     5.3" "     8.8" "     9.1" "     6.8" "     0.6" "    -3.7" "   -11.5" "    -4.0" "   -21.0" "    -6.2" "     7.7" "     1.2"
"1949" "   -16.8" "   -18.7" "   -17.7" "    -5.0" "     0.7" "     7.0" "     9.9" "    10.4" " NA" "     0.6" "   -11.5" "   -14.6" " NA" "   -15.7" "    -7.3" "     9.1" " NA"
"1950" "   -20.5" " NA" " NA" " NA" "     2.9" "     7.5" "     9.7" "     8.1" "     5.9" "     1.2" "    -9.7" "   -18.3" " NA" " NA" " NA" "     8.4" "    -0.9"
"1951" "   -19.7" "   -15.5" "   -10.8" "    -2.0" " NA" "     9.1" "    10.8" "     8.9" "     6.0" "    -2.6" "    -9.9" "   -15.2" " NA" "   -17.8" " NA" "     9.6" "    -2.2"
"1952" "   -17.8" "   -15.9" "   -12.1" "    -2.4" "     1.4" "     6.4" "     9.8" "     9.4" "     7.2" "    -2.9" "    -6.4" "   -11.2" "    -2.9" "   -16.3" "    -4.4" "     8.5" "    -0.7"
"1953" "   -17.0" "   -15.6" "   -10.3" "    -4.5" "     1.1" "     6.4" "     9.9" "    11.2" "     4.7" "     1.6" "    -4.2" "   -14.5" "    -2.6" "   -14.6" "    -4.6" "     9.2" "     0.7"
"1954" "   -23.1" "   -11.3" "   -15.1" "    -5.9" "    -0.4" "     7.9" "     7.9" "     8.8" " NA" "    -0.1" "    -5.7" "   -13.7" " NA" "   -16.3" "    -7.1" "     8.2" " NA"
"1955" "   -18.2" "   -18.0" "   -15.9" "    -0.6" "     2.2" "     8.8" "    12.6" "    12.3" "     6.1" "     1.5" "    -8.0" " NA" " NA" "   -16.6" "    -4.8" "    11.2" "    -0.1"
"1956" " NA" "   -16.5" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     0.0" "    -8.4" " NA" " NA" " NA" " NA" " NA" " NA"
"1957" " NA" " NA" " NA" " NA" " NA" "     5.6" "     8.5" "     8.1" " NA" "     0.8" "    -5.0" "   -13.6" " NA" " NA" " NA" "     7.4" " NA"
"1958" "   -16.7" "   -20.8" "    -9.0" "    -3.0" "     0.7" "     5.2" "     9.7" "     9.1" "     7.1" "     1.6" "    -5.9" " NA" " NA" "   -17.0" "    -3.8" "     8.0" "     0.9"
"1959" "   -22.4" "   -22.6" "   -13.3" "    -5.6" "     2.7" "     6.8" "     9.2" "    12.6" "     7.1" "    -1.8" "   -12.6" "   -12.6" "    -4.4" " NA" "    -5.4" "     9.5" "    -2.4"
"1960" "   -17.3" "   -17.0" "   -17.1" "    -4.2" "     3.1" "     5.7" "     7.7" "     9.8" "     5.3" "    -0.1" "    -3.4" " NA" " NA" "   -15.6" "    -6.1" "     7.7" "     0.6"
"1961" "   -23.0" "   -16.4" "   -12.1" "    -4.1" "     0.1" "     4.5" "    10.2" "     9.3" "     6.3" "     0.3" "    -6.5" "   -15.8" "    -3.9" " NA" "    -5.4" "     8.0" "     0.0"
"1962" "   -22.9" "   -22.5" "   -10.4" "    -6.1" "     3.8" "     6.6" "     9.6" "     9.1" "     4.9" "     1.8" "    -5.3" " NA" " NA" "   -20.4" "    -4.2" "     8.4" "     0.5"
"1963" "   -23.9" "   -22.7" " NA" " NA" "     0.7" " NA" "     9.7" "     8.7" "     3.7" "     4.0" "    -4.0" "   -18.2" " NA" " NA" " NA" " NA" "     1.2"
"1964" "   -13.4" "   -16.6" "   -14.6" "    -4.6" "     4.3" "     5.5" "    11.4" "     7.9" "     5.3" "    -1.9" "    -7.4" "   -19.9" "    -3.7" "   -16.1" "    -5.0" "     8.3" "    -1.3"
"1965" "   -22.0" "   -20.4" "   -14.3" "    -4.3" "     2.8" "     5.4" "     6.2" "     7.9" "     3.8" "    -0.2" "    -7.7" "   -10.2" "    -4.4" "   -20.8" "    -5.3" "     6.5" "    -1.4"
"1966" " NA" "   -15.6" "   -10.2" "    -4.4" "    -1.9" "     6.9" "     9.4" "     9.5" " NA" "     0.2" "    -9.0" "   -17.2" " NA" " NA" "    -5.5" "     8.6" " NA"
"1967" "   -19.3" "   -24.1" "   -13.3" "    -6.2" "     0.1" "     7.5" "     8.0" "     7.8" "     5.0" "     0.0" "    -9.0" " NA" " NA" "   -20.2" "    -6.5" "     7.8" "    -1.3"
"1968" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1969" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     4.8" "    -1.0" " NA" "   -15.3" " NA" " NA" " NA" " NA" " NA"
"1970" "   -22.7" "   -23.8" "   -14.7" "    -5.0" "     0.6" "     5.4" "     9.8" "     9.6" "     5.9" "     2.9" "    -6.7" "   -18.1" "    -4.7" "   -20.6" "    -6.4" "     8.3" "     0.7"
"1971" "   -23.7" "   -19.8" "   -15.5" "    -5.6" "    -0.7" "     6.8" "     5.9" "     7.6" "     6.8" "     4.4" "    -6.7" "   -14.5" "    -4.6" "   -20.5" "    -7.3" "     6.8" "     1.5"
"1972" "   -23.4" "   -23.0" "   -16.9" "    -7.3" "     1.9" "     4.4" "     6.5" "     8.1" "     2.6" "    -1.6" "    -7.3" "   -20.0" "    -6.3" "   -20.3" "    -7.4" "     6.3" "    -2.1"
"1973" "   -18.3" "   -21.6" "    -7.4" "    -4.2" "     0.6" "     6.1" "     8.8" "    12.0" "     4.9" "     2.2" "    -6.5" "   -18.1" "    -3.5" "   -20.0" "    -3.7" "     9.0" "     0.2"
"1974" "   -22.8" "   -23.7" "   -15.2" "    -5.3" "     0.9" "     6.9" "    10.7" "    10.7" "     4.4" "     0.7" "    -3.8" "   -10.0" "    -3.9" "   -21.5" "    -6.5" "     9.4" "     0.4"
"1975" "   -17.5" "   -15.6" "   -13.1" "    -6.8" "     5.8" "     8.2" "    11.3" "    10.9" "     5.0" "     2.0" "    -5.0" "   -16.3" "    -2.6" "   -14.4" "    -4.7" "    10.1" "     0.7"
"1976" "   -23.3" "   -15.6" "   -12.9" "    -2.5" "     2.1" "     8.6" "    10.4" "    10.6" "     4.4" "    -0.3" "    -8.0" "   -23.5" "    -4.2" "   -18.4" "    -4.4" "     9.9" "    -1.3"
"1977" "   -23.0" "   -16.1" "    -9.0" "    -5.1" "     2.4" "     3.5" "     8.3" "     6.7" "     5.4" "     0.0" "    -4.9" "   -15.5" "    -3.9" "   -20.9" "    -3.9" "     6.2" "     0.2"
"1978" "   -21.4" "   -21.9" "   -17.5" "    -5.9" "     3.0" "     3.6" "     7.4" " NA" "     4.8" " NA" " NA" " NA" " NA" "   -19.6" "    -6.8" " NA" " NA"
"1979" "   -21.9" "   -24.6" "   -11.1" "    -6.6" "     0.8" "     4.9" " NA" "     7.9" "     4.0" "    -1.1" " NA" " NA" " NA" " NA" "    -5.6" " NA" " NA"
"1980" "   -19.9" " NA" " NA" "    -2.7" "     2.3" "     3.9" "     8.0" "    11.2" "     4.0" "    -2.2" "    -7.6" "   -23.1" " NA" " NA" " NA" "     7.7" "    -1.9"
"1981" "   -21.4" "   -14.8" "    -8.8" "    -4.5" "    -0.1" "     4.1" "     7.8" "     9.0" "     3.7" "    -2.7" "    -6.1" "   -12.8" "    -3.9" "   -19.8" "    -4.5" "     7.0" "    -1.7"
"1982" "   -29.2" "   -22.1" "   -14.1" "    -8.8" "     3.8" "     2.5" "     7.9" "     7.6" "     6.3" "     2.0" "    -6.4" "   -13.3" "    -5.3" "   -21.4" "    -6.4" "     6.0" "     0.6"
"1983" "   -20.2" "   -15.4" "   -11.1" "    -5.2" "    -0.5" "     5.5" "    10.4" "    11.7" "    10.1" "     0.2" "    -5.4" "   -20.9" "    -3.4" "   -16.3" "    -5.6" "     9.2" "     1.6"
"1984" "   -25.7" "   -10.6" "   -16.7" "    -2.6" "    -0.7" "     6.4" "     8.3" "    10.2" "     3.9" "     1.8" "    -5.0" "   -16.4" "    -3.9" "   -19.1" "    -6.7" "     8.3" "     0.2"
"1985" "   -21.6" "   -18.7" "   -12.7" "    -3.9" "     1.3" "     3.6" "     6.6" "     8.0" "     6.0" "     0.4" "    -7.6" "   -22.0" "    -5.1" "   -18.9" "    -5.1" "     6.1" "    -0.4"
"1986" "   -22.0" "   -19.9" "   -12.0" "    -1.5" "     3.4" "     3.0" "     9.2" "     8.3" "     4.5" "    -0.5" "    -8.7" "   -11.9" "    -4.0" "   -21.3" "    -3.4" "     6.8" "    -1.6"
"1987" "   -15.7" "   -16.5" "   -11.6" "    -1.9" "     2.1" "     7.2" "    10.9" "     9.7" "     6.8" "    -0.6" "    -6.4" "   -10.6" "    -2.2" "   -14.7" "    -3.8" "     9.3" "    -0.1"
"1988" "   -21.0" "   -23.3" "   -14.6" "    -3.8" "     1.7" "     5.1" "    10.2" "    11.2" "     6.3" "    -0.9" "    -3.9" "   -18.6" "    -4.3" "   -18.3" "    -5.6" "     8.8" "     0.5"
"1989" "   -17.7" "   -22.9" "   -17.0" "    -5.2" "     1.8" "     5.6" "     8.4" "     8.8" "     5.1" "    -0.3" "   -10.5" "   -24.8" "    -5.7" "   -19.7" "    -6.8" "     7.6" "    -1.9"
"1990" "   -15.0" "   -18.8" "   -11.6" "    -4.2" "     0.9" "     5.8" "     8.2" "     9.7" "     4.7" "    -1.3" "    -4.7" "   -15.2" "    -3.5" "   -19.5" "    -5.0" "     7.9" "    -0.4"
"1991" "   -22.2" "   -17.2" "   -11.4" "    -2.9" "     3.5" "     7.7" "    10.1" "    10.2" "     4.6" "     0.4" "    -6.5" "   -14.4" "    -3.2" "   -18.2" "    -3.6" "     9.3" "    -0.5"
"1992" "   -18.3" "   -16.4" "   -14.6" "    -5.2" "     1.7" "     3.6" "     5.4" "     7.4" "     5.1" "    -0.2" "    -6.1" "   -14.0" "    -4.3" "   -16.4" "    -6.0" "     5.5" "    -0.4"
"1993" "   -20.3" "   -22.7" "   -14.2" "    -5.3" "     1.5" "     4.1" "     9.3" "    10.8" "     2.7" "    -1.9" "    -8.0" "   -13.9" "    -4.8" "   -19.0" "    -6.0" "     8.1" "    -2.4"
"1994" "   -30.0" "   -23.6" "   -11.1" "    -6.5" "    -0.2" "     6.5" "     8.3" "     7.2" "     6.9" "     2.5" "    -4.3" "    -7.6" "    -4.3" "   -22.5" "    -5.9" "     7.3" "     1.7"
"1995" "   -15.9" "   -21.6" "    -9.9" "    -5.6" "     1.3" "     8.6" "    10.1" "    11.3" "     4.1" "     2.2" "   -12.7" "   -17.8" "    -3.8" "   -15.0" "    -4.7" "    10.0" "    -2.1"
"1996" "   -24.5" "   -22.6" "   -16.3" "    -7.1" "    -2.2" "     6.4" "     7.5" "     9.2" "     7.4" "     0.3" "    -7.4" "   -12.3" "    -5.1" "   -21.6" "    -8.5" "     7.7" "     0.1"
