"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1932" " NA" " NA" " NA" " NA" " NA" "    10.1" "    11.7" "    13.3" "     8.7" "     3.0" "    -7.7" "   -11.6" " NA" " NA" " NA" "    11.7" "     1.3"
"1933" "   -12.0" "   -14.8" "   -10.1" "     0.2" "     5.6" "    11.4" "    13.2" "    12.3" "     9.1" "     0.9" "   -12.1" "   -20.8" "    -1.4" "   -12.8" "    -1.4" "    12.3" "    -0.7"
"1934" "   -18.2" "   -26.9" "   -13.0" "    -1.5" "     4.7" "    11.6" "    13.6" "     9.3" "    11.2" "     0.6" "    -2.0" "   -16.8" "    -2.3" "   -22.0" "    -3.3" "    11.5" "     3.3"
"1935" "   -22.0" "   -19.2" "   -11.3" "     0.5" "     3.8" "    10.8" "    14.7" "    13.0" "     6.2" "     1.6" "    -2.1" "   -14.1" "    -1.5" "   -19.3" "    -2.3" "    12.8" "     1.9"
"1936" "   -17.7" "   -21.5" "    -5.9" "    -1.1" "     6.1" "    10.4" "    12.2" "    10.9" "     7.9" "     0.9" "    -8.4" "   -14.4" "    -1.7" "   -17.8" "    -0.3" "    11.2" "     0.1"
"1937" "   -12.9" "   -13.3" "   -11.8" "    -1.2" "     6.8" "    11.4" "    14.4" "    15.0" "     8.0" "     1.9" "    -2.7" "   -14.6" "     0.1" "   -13.5" "    -2.1" "    13.6" "     2.4"
"1938" "   -20.1" "   -16.9" "   -11.2" "     0.9" "     5.3" "    11.7" "    14.2" "    13.7" "     6.2" " NA" "    -3.3" "   -12.4" " NA" "   -17.2" "    -1.7" "    13.2" " NA"
"1939" "   -18.3" "   -18.6" "   -14.4" "    -3.1" "     3.9" "    10.3" "    12.8" "    12.6" "     6.2" "     0.5" "    -6.8" "   -11.9" "    -2.2" "   -16.4" "    -4.5" "    11.9" "     0.0"
"1940" "   -21.1" " NA" " NA" "    -2.6" "     5.6" "    10.0" "    13.1" "    12.0" "     7.9" "    -0.8" "    -4.4" "   -14.8" " NA" " NA" " NA" "    11.7" "     0.9"
"1941" "   -19.1" "   -15.5" "   -12.1" "     0.7" "     5.6" "    11.4" "    14.4" "     9.8" "     7.0" "     0.9" "    -4.9" "   -11.8" "    -1.1" "   -16.5" "    -1.9" "    11.9" "     1.0"
"1942" "   -18.9" "   -16.4" "    -5.4" "     0.2" "     7.3" "    10.2" "    12.6" "    11.7" "     7.2" "     1.4" "    -5.0" "   -18.5" "    -1.1" "   -15.7" "     0.7" "    11.5" "     1.2"
"1943" "   -20.9" "   -16.2" "   -13.2" "    -5.6" "     5.0" "    11.1" "    13.2" "    11.7" "     5.9" "     2.5" "    -3.7" "   -19.4" "    -2.5" "   -18.5" "    -4.6" "    12.0" "     1.6"
"1944" "   -17.3" "   -20.0" "   -13.8" "    -5.1" " NA" "     9.7" "    11.6" "    11.5" "     6.9" "    -0.5" "    -4.9" "   -20.0" " NA" "   -18.9" " NA" "    10.9" "     0.5"
"1945" "   -24.6" "   -17.9" "    -6.8" "    -0.4" "     3.3" "     8.3" "    11.6" "    11.9" "     9.1" "     1.1" "    -4.0" "   -15.2" "    -2.0" "   -20.8" "    -1.3" "    10.6" "     2.1"
"1946" "   -18.2" "   -22.1" "    -6.0" "    -1.2" "     3.9" "     9.3" "    11.5" "    11.0" "     7.9" "     1.2" "    -4.5" "   -15.4" "    -1.9" "   -18.5" "    -1.1" "    10.6" "     1.5"
"1947" "   -20.3" "   -19.8" "    -9.0" "    -4.6" "     2.9" "     9.8" "    14.8" "    13.9" "     7.0" "     3.4" "    -6.8" "   -17.1" "    -2.2" "   -18.5" "    -3.6" "    12.8" "     1.2"
"1948" "   -21.9" "   -23.4" "   -13.2" "    -1.7" "     4.7" "     8.8" "    12.4" "    12.9" "     7.7" "     0.9" "    -0.4" "   -10.4" "    -2.0" "   -20.8" "    -3.4" "    11.4" "     2.7"
"1949" "   -14.4" "   -17.0" "   -11.1" "    -0.5" "     4.1" "    12.2" "    13.1" "    11.6" "     5.7" "     2.1" "    -7.7" "   -12.6" "    -1.2" "   -13.9" "    -2.5" "    12.3" "     0.0"
