"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1922" " NA" "   -26.6" "   -11.7" "    -1.7" "     5.5" "     7.0" "     8.1" "     9.2" "     2.1" "    -6.5" "    -9.8" "   -20.5" " NA" " NA" "    -2.6" "     8.1" "    -4.7"
"1923" "   -16.7" "   -21.7" "   -13.1" "    -3.4" "     2.7" "    10.3" "    13.7" "     6.8" "     1.5" "    -2.7" "    -8.2" "   -14.1" "    -3.7" "   -19.6" "    -4.6" "    10.3" "    -3.1"
"1924" "   -23.9" "   -12.3" "   -11.0" "    -6.1" "    -2.6" "     4.8" "     7.0" "     7.2" "     1.8" "    -1.8" "   -12.4" "   -22.1" "    -6.0" "   -16.8" "    -6.6" "     6.3" "    -4.1"
"1925" "   -21.7" "   -14.3" "   -11.4" "    -1.5" "    -1.4" "     7.1" "     6.6" "     4.4" "     2.1" "    -7.2" "    -8.4" "   -13.8" "    -5.0" "   -19.4" "    -4.8" "     6.0" "    -4.5"
"1926" "   -12.2" "   -11.2" "    -5.7" "    -3.9" "     3.7" "     4.8" "     8.9" "     5.7" "     0.2" "    -2.0" "   -11.3" "   -18.2" "    -3.4" "   -12.4" "    -2.0" "     6.5" "    -4.4"
"1927" "   -17.5" "   -20.6" "    -8.8" "    -1.0" "     2.4" "     8.0" "    10.2" "     5.3" "     3.5" "     1.1" "   -13.2" "   -24.6" "    -4.6" "   -18.8" "    -2.5" "     7.8" "    -2.9"
"1928" "   -15.6" "   -11.4" "    -7.1" "    -4.9" "     5.2" "     7.1" "    10.4" "     7.3" "     2.0" "    -4.0" "    -8.2" "   -12.3" "    -2.6" "   -17.2" "    -2.3" "     8.3" "    -3.4"
"1929" "   -26.7" "   -22.2" "    -6.5" "    -4.3" "     0.3" "     8.5" "     9.4" "     9.7" "     3.5" "    -0.5" "    -7.3" "   -17.5" "    -4.5" "   -20.4" "    -3.5" "     9.2" "    -1.4"
"1930" "   -23.9" "    -8.0" "    -9.3" "     1.3" "     2.3" "     8.0" "    12.1" "    10.4" "     3.9" "    -3.5" "    -8.2" "   -10.9" "    -2.2" "   -16.5" "    -1.9" "    10.2" "    -2.6"
"1931" "   -11.5" "    -7.0" "    -8.7" "    -2.8" "     3.0" "     8.9" "    11.3" "     8.8" "     4.5" "    -2.4" "    -9.6" "   -11.4" "    -1.4" "    -9.8" "    -2.8" "     9.7" "    -2.5"
"1932" "   -18.6" "   -16.6" "   -14.3" "     0.9" "     4.7" "    11.0" "    11.7" "    10.5" "     3.5" "    -2.9" "    -9.4" "   -16.2" "    -3.0" "   -15.5" "    -2.9" "    11.1" "    -2.9"
"1933" "   -15.7" "   -19.0" "    -6.9" "    -2.5" "     5.4" "    11.5" "    10.9" "     9.5" " NA" "    -2.8" "    -4.0" "   -19.5" " NA" "   -17.0" "    -1.3" "    10.6" " NA"
"1934" "   -12.1" "    -9.7" "    -8.6" "    -1.1" "     6.9" "     7.7" "    10.7" "     7.9" "     1.8" "    -0.4" "    -6.5" "   -16.6" "    -1.7" "   -13.8" "    -0.9" "     8.8" "    -1.7"
"1935" "   -23.8" "   -11.4" "   -11.2" "    -3.6" "     3.0" "     9.0" "    12.4" "     6.9" "     4.0" "    -3.6" "   -12.8" "   -12.1" "    -3.6" "   -17.3" "    -3.9" "     9.4" "    -4.1"
"1936" "   -22.6" "   -32.0" "    -8.8" "    -4.5" "     6.6" "     8.5" "    14.0" " NA" "     4.5" "    -1.8" "    -8.0" "   -16.3" " NA" "   -22.2" "    -2.2" " NA" "    -1.8"
"1937" "   -28.9" "   -20.4" "    -9.7" "    -0.8" "     3.7" "     9.1" "    13.9" "     9.6" "     5.3" "     1.0" "    -8.9" "   -16.2" "    -3.5" "   -21.9" "    -2.3" "    10.9" "    -0.9"
"1938" "   -14.3" "   -20.8" "    -6.2" "    -1.1" "     4.7" "    10.4" "    11.0" "     7.6" "     7.1" "     0.3" "    -9.7" "   -11.9" "    -1.9" "   -17.1" "    -0.9" "     9.7" "    -0.8"
