"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1898" " NA" " NA" " NA" " NA" "     6.1" "    10.6" "    13.2" "    13.2" "     8.0" "     4.0" "    -0.2" "    -9.7" " NA" " NA" " NA" "    12.3" "     3.9"
"1899" "   -13.5" "   -12.1" "    -8.2" "    -1.2" "     3.4" "    10.0" "    12.6" "    12.2" "     7.7" "     3.2" "    -3.8" "    -7.2" "     0.3" "   -11.8" "    -2.0" "    11.6" "     2.4"
"1900" "   -12.1" "   -10.2" "    -8.5" "    -0.5" "     3.3" "     9.9" "    12.6" "    11.8" "     8.6" "     5.6" "    -1.9" "   -11.2" "     0.6" "    -9.8" "    -1.9" "    11.4" "     4.1"
"1901" "   -12.6" "   -10.5" "    -7.0" "     1.0" "     6.5" "    11.0" "    13.1" "    12.6" " NA" "     2.6" "    -2.9" "    -7.5" " NA" "   -11.4" "     0.2" "    12.2" " NA"
"1902" "   -12.3" "    -9.6" "    -2.3" "     0.7" "     4.0" "     8.4" "    11.9" "    12.7" "     8.9" "     2.3" "    -1.4" "   -10.9" "     1.0" "    -9.8" "     0.8" "    11.0" "     3.3"
"1903" "   -12.4" "   -10.8" "    -3.9" "    -1.4" "     4.1" "     9.2" "    12.3" "     9.6" "     8.3" "     2.4" "    -4.1" "   -12.4" "     0.1" "   -11.4" "    -0.4" "    10.4" "     2.2"
"1904" "   -15.6" "   -17.5" "    -9.5" "    -1.5" "     6.8" "     8.9" "    13.9" "    10.5" "     6.3" "     0.9" "    -4.6" "   -14.1" "    -1.3" "   -15.2" "    -1.4" "    11.1" "     0.9"
"1905" "   -16.6" "   -14.8" "    -9.4" "    -0.4" "     4.1" "     8.2" "    13.0" "    10.2" "     8.4" "     0.2" "    -4.4" "   -10.6" "    -1.0" "   -15.2" "    -1.9" "    10.5" "     1.4"
"1906" "    -9.3" "   -11.1" "    -9.1" "    -1.4" "     4.8" "     8.3" "    13.5" "    12.4" "     7.7" "     2.1" "    -0.8" "   -11.0" "     0.5" "   -10.3" "    -1.9" "    11.4" "     3.0"
"1907" "   -14.9" "   -15.6" "    -9.7" "    -1.5" "     2.9" "     8.8" "    13.3" "    11.8" "     9.0" "     1.0" "    -2.7" "    -7.6" "    -0.4" "   -13.8" "    -2.8" "    11.3" "     2.4"
"1908" "   -12.9" "   -13.4" "    -8.1" "    -2.8" "     5.5" "    10.2" "    12.7" "    11.1" "     8.6" "     3.1" "    -2.1" "   -12.0" "     0.0" "   -11.3" "    -1.8" "    11.3" "     3.2"
"1909" "   -14.4" "   -12.9" "    -5.9" "    -1.3" "     4.4" "    10.2" "    12.7" "    11.7" "     9.6" "     4.6" "    -0.9" "    -8.2" "     0.8" "   -13.1" "    -0.9" "    11.5" "     4.4"
"1910" "    -9.4" "   -11.7" "    -4.4" "     2.5" "     5.3" "     9.4" "    13.4" "    10.8" " NA" "     2.7" "    -0.5" "   -10.1" " NA" "    -9.8" "     1.1" "    11.2" " NA"
"1911" "   -13.0" "   -16.0" "    -8.7" "    -2.0" "     6.3" "     9.9" "    14.2" "    12.4" "     6.9" "     0.6" "    -4.9" "    -6.9" "    -0.1" "   -13.0" "    -1.5" "    12.2" "     0.9"
"1912" "   -15.4" "   -12.5" "    -7.1" "    -2.0" "     5.2" "     8.5" "    13.0" "    10.5" "     6.7" "     1.9" "    -2.9" "    -9.1" "    -0.3" "   -11.6" "    -1.3" "    10.7" "     1.9"
"1913" "   -10.1" "   -15.0" "    -5.3" "     0.6" "     3.3" "     8.2" "    12.4" "    11.3" "     6.9" "     8.6" "    -2.3" "    -8.5" "     0.8" "   -11.4" "    -0.5" "    10.6" "     4.4"
"1914" "   -14.3" "   -17.8" "    -5.1" "    -3.7" "     5.7" "     7.4" "    11.3" "    11.2" "     8.2" "     2.5" "    -3.9" "   -11.8" "    -0.9" "   -13.5" "    -1.0" "    10.0" "     2.3"
"1915" "   -10.6" "    -8.9" "    -6.2" "    -0.2" "     3.8" "     9.3" "    12.5" "    12.1" "     8.2" "     2.3" "     0.3" "    -5.9" "     1.4" "   -10.4" "    -0.9" "    11.3" "     3.6"
"1916" "   -11.3" "   -13.1" "   -10.0" "    -0.6" "     4.7" "    10.4" "    13.2" "    12.4" "     7.3" "     1.8" "    -5.1" "    -7.5" "     0.2" "   -10.1" "    -2.0" "    12.0" "     1.3"
"1917" "   -13.7" "   -14.8" "    -7.4" "    -0.4" "     1.9" "    11.0" "    13.7" "    14.2" "     6.1" "     3.0" "    -4.2" "   -14.0" "    -0.4" "   -12.0" "    -2.0" "    13.0" "     1.6"
"1918" "   -14.9" "   -15.5" "   -11.2" "    -1.6" "     6.2" "     8.8" "    13.6" "    10.5" "     8.1" "     2.8" "    -2.9" "    -9.2" "    -0.4" "   -14.8" "    -2.2" "    11.0" "     2.7"
"1919" "   -11.6" "    -8.9" "    -5.4" "     0.3" "     4.4" "     9.7" "    13.2" "    11.8" "     8.7" "     0.3" "    -2.0" "   -14.1" "     0.5" "    -9.9" "    -0.2" "    11.6" "     2.3"
"1920" "   -17.7" "   -11.5" "    -6.8" "    -1.1" "     3.9" "     9.4" "    13.5" "    13.8" "    10.0" "     5.0" "    -5.3" "    -8.4" "     0.4" "   -14.4" "    -1.3" "    12.2" "     3.2"
"1921" "   -12.3" "   -15.1" "    -3.6" "     0.8" "     5.7" "     9.7" "    14.0" "    10.6" "     8.6" "     2.7" "    -4.3" "   -10.3" "     0.5" "   -11.9" "     1.0" "    11.4" "     2.3"
"1922" "   -15.0" "   -14.9" "    -5.5" "     0.3" "     6.1" "    12.8" "    13.3" "    13.5" "     7.8" "     3.5" "    -3.5" "   -11.6" "     0.6" "   -13.4" "     0.3" "    13.2" "     2.6"
"1923" "   -16.0" "   -16.9" "   -12.3" "    -1.3" "     4.6" "     8.8" "    12.4" "    10.5" "     7.8" "     3.7" "    -0.1" "    -5.3" "    -0.3" "   -14.8" "    -3.0" "    10.6" "     3.8"
"1924" "   -14.0" "   -14.2" "    -4.4" "    -1.2" "     5.9" "     9.8" "    13.1" "    13.0" "     7.7" "     2.8" "    -2.0" "   -11.4" "     0.4" "   -11.2" "     0.1" "    12.0" "     2.8"
"1925" "   -16.9" "    -8.4" "    -3.6" "    -1.2" "     4.4" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "   -12.2" "    -0.1" " NA" " NA"
"1926" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     5.9" "     2.8" "    -3.8" "   -12.6" " NA" " NA" " NA" " NA" "     1.6"
"1927" "    -9.8" "   -15.2" "    -7.0" "    -1.5" "     4.2" "     7.9" "    13.7" "    11.0" "     7.6" "     4.6" "    -0.5" "    -7.7" "     0.6" "   -12.5" "    -1.4" "    10.9" "     3.9"
"1928" "   -13.4" "   -12.6" "    -7.6" "    -1.3" "     5.7" "     8.5" "    13.0" "    13.8" "     7.0" "     1.7" "    -5.0" "    -7.0" "     0.2" "   -11.2" "    -1.1" "    11.8" "     1.2"
"1929" "   -11.9" "   -14.1" "    -7.0" "    -1.3" "     4.8" "     9.3" "    12.1" "    11.5" "     7.2" "     2.8" "    -4.2" "   -12.1" "    -0.2" "   -11.0" "    -1.2" "    11.0" "     1.9"
"1930" "   -13.7" "   -14.4" "    -5.9" "    -2.5" "     3.1" "    12.2" "    12.2" "    10.6" "     7.3" "     3.5" "    -4.2" "   -10.5" "    -0.2" "   -13.4" "    -1.8" "    11.7" "     2.2"
