1914,    88.6, ,    24.3, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,     5.0, ,   125.2, ,   112.9, ,     2.3, ,     0.0, ,     5.0, ,
1915,     3.5, ,    23.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    10.1, ,    50.1, ,    87.6, ,    32.2, ,     0.0, ,     0.0, ,    10.2, ,
1916,    22.5, ,     5.9, ,    37.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,     0.3, ,    50.6, ,   120.4, ,    78.5, ,    37.6, ,     0.0, ,     3.9, ,
1917,    34.0, ,    60.3, ,    43.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,     2.3, ,   119.3, ,   261.6, ,   144.8, ,    43.4, ,     0.0, ,     4.7, ,
1918,    28.7, ,    45.6, ,    28.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    47.3, ,   152.1, ,   193.6, ,    28.0, ,     0.0, ,     2.4, ,
1919,    21.5, ,    14.1, ,    31.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    38.6, ,     4.7, ,   112.5, ,    82.9, ,    31.2, ,     0.0, ,    40.9, ,
1920,    67.9, ,     0.0, ,    14.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     7.1, ,    41.0, ,   130.5, ,    72.6, ,    14.4, ,     0.0, ,     7.2, ,
1921,    79.0, ,     8.2, ,    22.5, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.1, ,    15.4, ,   133.4, ,   128.2, ,    23.7, ,     0.0, ,     7.1, ,
1922,    31.8, ,    59.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    16.5, ,   107.5, ,   106.3, ,     0.0, ,     0.0, ,     0.1, ,
1923,   102.7, ,     8.9, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    42.6, ,   164.9, ,   128.1, ,    10.6, ,     0.0, ,     0.1, ,
1924,     0.0, ,     7.2, ,     1.2, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.1, ,    28.3, ,    46.1, ,    49.8, ,     3.5, ,     0.0, ,     7.1, ,
1925,   101.5, ,    30.7, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.6, ,     1.2, ,    15.4, ,   177.3, ,   160.5, ,     5.0, ,     0.0, ,    24.8, ,
1926,    19.1, ,     7.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.6, ,    62.6, ,    99.4, ,    41.5, ,     0.0, ,     0.0, ,    10.6, ,
1927,    56.7, ,     0.0, ,    11.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   101.5, ,    66.2, ,   236.4, ,   119.3, ,    11.9, ,     0.0, ,   101.5, ,
1928,     7.1, ,     0.0, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.8, ,    25.9, ,    73.3, ,     7.0, ,     0.0, ,     0.0, ,
1929,    17.7, ,     4.2, ,    20.3, ,     8.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.8, ,    82.9, ,    33.7, ,    29.2, ,     0.0, ,     0.0, ,
1930,    27.3, ,    64.3, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,    18.7, ,     0.0, ,   118.7, ,   123.4, ,     2.4, ,     0.0, ,    24.7, ,
1931,     3.1, ,     7.0, ,    12.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.7, ,     7.1, ,    60.5, ,    10.0, ,    12.7, ,     0.0, ,    30.7, ,
1932,    11.8, ,    42.1, ,    10.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.0, ,    16.0, ,    93.8, ,    61.0, ,    10.9, ,     0.0, ,    13.0, ,
1933,    79.8, ,    37.8, ,     5.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.8, ,     0.0, ,   194.9, ,   336.2, ,   133.6, ,     5.9, ,     0.0, ,    17.8, ,
1934,    40.1, ,     0.0, ,     4.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    17.9, ,    62.8, ,   235.0, ,     4.7, ,     0.0, ,     0.1, ,
1935,    96.8, ,     0.0, ,    12.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.4, ,     0.0, ,   118.2, ,   114.7, ,    12.9, ,     0.0, ,     8.4, ,
1936,    20.0, ,    72.1, ,    25.9, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   115.7, ,   236.0, ,    92.1, ,    28.2, ,     0.0, ,     0.0, ,
1937,    42.4, ,   124.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    54.3, ,   220.8, ,   282.1, ,     0.1, ,     0.0, ,     0.0, ,
1938,    21.2, ,    13.1, ,    19.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.1, ,    56.6, ,   117.0, ,    88.6, ,    19.0, ,     0.0, ,     7.1, ,
1939,    11.8, ,    35.4, ,     8.3, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,     0.0, ,    11.8, ,    77.9, ,   103.8, ,    17.8, ,     0.0, ,     1.2, ,
1940,     2.3, ,     7.1, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,    14.1, ,    21.2, ,     1.2, ,     0.0, ,     0.0, ,
1941,    50.8, ,    10.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    49.5, ,   111.0, ,    65.0, ,     0.0, ,     0.0, ,     0.0, ,
1942,     0.0, ,     1.2, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    44.3, ,    26.2, ,    75.2, ,    50.7, ,     3.5, ,     0.0, ,    44.3, ,
1943,    29.5, ,    33.1, ,    16.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,    80.4, ,    88.8, ,    16.6, ,     0.0, ,     0.0, ,
1944,    36.6, ,     1.2, ,    32.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.8, ,   108.5, ,    39.1, ,    32.9, ,     0.0, ,     0.0, ,
1945,     5.9, ,     4.8, ,     2.3, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.6, ,    33.1, ,    66.2, ,    48.4, ,     5.9, ,     0.0, ,    16.6, ,
1946,    98.3, ,    15.4, ,    19.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.1, ,    77.9, ,   244.6, ,   146.8, ,    19.9, ,     0.0, ,    33.1, ,
1947,    79.3, ,    28.5, ,     2.3, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.6, ,    16.7, ,   152.7, ,   185.7, ,     4.7, ,     0.0, ,    23.6, ,
1948,    41.5, ,    50.9, ,    16.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.9, ,    85.0, ,   231.7, ,   109.0, ,    16.5, ,     0.0, ,    37.9, ,
1949,    42.6, ,    95.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    80.5, ,   218.8, ,   223.4, ,     0.0, ,     0.0, ,     0.0, ,
1950,    59.1, ,    60.3, ,     0.0, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    67.4, ,     9.5, ,   198.7, ,   199.8, ,     2.4, ,     0.0, ,    67.4, ,
1951,    68.5, ,    35.4, ,    18.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,     2.3, ,    67.2, ,   193.6, ,   113.4, ,    18.9, ,     0.0, ,     3.5, ,
1952,    78.0, ,    24.8, ,    32.0, ,    16.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.6, ,     3.6, ,   178.7, ,   170.1, ,    48.6, ,     0.0, ,    23.6, ,
1953,   154.8, ,     4.8, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    53.2, ,   216.2, ,   163.1, ,     3.5, ,     0.0, ,     0.0, ,
1954,    62.6, ,   126.2, ,     8.2, ,    27.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    48.5, ,   272.6, ,   242.0, ,    35.4, ,     0.0, ,     0.0, ,
1955,    27.1, ,    33.1, ,    11.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    83.9, ,    47.2, ,   203.0, ,   108.6, ,    11.8, ,     0.0, ,    83.9, ,
1956,    27.1, ,    81.3, ,    22.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.3, ,     4.7, ,    74.9, ,   218.7, ,   155.5, ,    22.4, ,     0.0, ,    13.0, ,
1957,    13.0, ,    46.0, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    92.6, ,   156.4, ,   133.9, ,     2.3, ,     0.0, ,     2.4, ,
1958,    26.0, ,     9.5, ,     9.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.7, ,    22.5, ,    98.7, ,   128.0, ,     9.0, ,     0.0, ,    31.7, ,
1959,    33.9, ,     2.4, ,    10.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.0, ,     8.8, ,    70.4, ,    58.9, ,    10.2, ,     0.0, ,    15.0, ,
1960,    20.2, ,    18.1, ,    18.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.3, ,    25.0, ,    87.2, ,    47.1, ,    18.5, ,     0.0, ,     5.3, ,
1961,    27.3, ,     8.9, ,     3.6, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    49.5, ,   100.0, ,   189.6, ,    61.2, ,     4.0, ,     0.0, ,    49.5, ,
1962,    18.4, ,     1.0, ,     4.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,    51.8, ,    78.9, ,   119.3, ,     4.9, ,     0.0, ,     2.9, ,
1963,     3.5, ,     3.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    28.8, ,    11.9, ,    47.4, ,    58.4, ,     0.1, ,     0.0, ,    28.9, ,
1964,    25.0, ,    17.8, ,    15.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.9, ,    63.6, ,   157.3, ,    54.7, ,    16.1, ,     0.0, ,    34.9, ,
1965,    76.1, ,    58.8, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,    33.3, ,   171.0, ,   198.4, ,     1.2, ,     0.0, ,     1.7, ,
1966,   137.7, ,    17.2, ,     0.1, ,     8.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.6, ,    19.4, ,   213.1, ,   188.2, ,     8.2, ,     0.0, ,    30.6, ,
1967,    81.9, ,    19.1, ,    13.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.4, ,    85.7, ,   213.1, ,   120.4, ,    13.0, ,     0.0, ,    13.4, ,
1968,    74.5, ,    57.4, ,     0.0, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.3, ,    95.6, ,   241.8, ,   217.6, ,     3.1, ,     0.0, ,    11.3, ,
1969,    74.4, ,    67.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,   145.4, ,   237.7, ,     0.1, ,     0.0, ,     0.0, ,
1970,    47.5, ,     0.0, ,     0.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    58.3, ,    96.1, ,   202.4, ,    50.7, ,     0.4, ,     0.0, ,    58.3, ,
1971,   150.9, ,    14.6, ,    16.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     8.6, ,   121.5, ,   312.0, ,   261.5, ,    16.3, ,     0.0, ,     8.7, ,
1972,   101.9, ,    85.7, ,    72.2, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    60.8, ,   321.3, ,   309.1, ,    72.9, ,     0.0, ,     0.0, ,
1973,     7.8, ,     9.2, ,     0.1, ,    11.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    42.2, ,    10.7, ,    81.9, ,    77.8, ,    11.9, ,     0.0, ,    42.2, ,
1974,   218.2, ,    39.6, ,    27.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.0, ,    19.9, ,   313.3, ,   268.6, ,    27.6, ,     0.0, ,     8.0, ,
1975,    60.6, ,    41.7, ,    13.8, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    79.4, ,    61.5, ,   261.4, ,   122.3, ,    18.1, ,     0.0, ,    79.4, ,
1976,    60.6, ,    12.0, ,    18.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    92.1, ,   134.1, ,    18.7, ,     0.0, ,     0.0, ,
1977,     2.5, ,     1.9, ,     4.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.6, ,    82.6, ,   124.4, ,     5.2, ,     4.7, ,     0.0, ,    32.6, ,
1978,    25.0, ,    17.3, ,    16.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    63.8, ,   136.2, ,   125.0, ,    16.9, ,     0.0, ,    13.2, ,
1979,    79.8, ,   153.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,    15.4, ,   250.2, ,   297.3, ,     0.2, ,     0.0, ,     1.0, ,
1980,    77.2, ,     0.4, ,     5.4, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,     8.0, , -9999.9,M,    93.0, ,     5.4, , -9999.9,M,     0.6, ,
1981,     0.3, ,     0.1, ,     0.2, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.7, ,    48.3, ,    53.0, ,     8.4, ,     0.5, ,     0.0, ,     3.7, ,
1982,   152.5, ,    77.6, ,     3.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     5.4, ,   240.9, ,   278.4, ,     3.3, ,     0.0, ,     2.2, ,
1983,     2.5, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.3, ,    23.6, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,
1984,    12.3, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    45.4, ,    22.9, ,    23.6, ,   107.8, ,    34.3, ,     0.0, ,     0.0, ,    68.3, ,
1985,     9.3, ,    33.7, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,    26.7, ,    15.6, ,    87.7, ,    66.6, ,     0.9, ,     0.0, ,    28.2, ,
1986,    11.7, ,    25.1, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    60.4, ,    10.2, ,   108.4, ,    52.4, ,     0.9, ,     0.0, ,    60.4, ,
1987,    16.6, ,    10.2, ,    19.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.4, ,    26.9, ,    89.2, ,    37.1, ,    19.1, ,     0.0, ,    16.4, ,
1988,     9.8, ,    46.6, ,     6.1, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.5, ,    16.2, ,    98.2, ,    83.2, ,     9.2, ,     0.0, ,    16.5, ,
1989,    94.4, ,     0.1, ,     9.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.3, ,     8.4, ,   124.2, ,   110.7, ,     9.0, ,     0.0, ,    12.3, ,
1990,    55.3, ,   153.0, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,   136.3, ,    91.8, ,   439.7, ,   216.7, ,     2.9, ,     0.0, ,   136.6, ,
1991,     1.6, ,    12.3, ,     7.3, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,     5.1, ,    20.8, ,    48.0, ,   105.7, ,     7.9, ,     0.0, ,     5.4, ,
1992,    15.8, ,     1.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    65.7, ,    91.1, ,    37.7, ,     0.1, ,     0.0, ,     8.5, ,
1993,    27.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,    13.3, ,    48.6, ,    93.3, ,     0.0, ,     0.0, ,     7.7, ,
1994,     2.5, ,   112.2, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    52.0, ,    31.2, ,   199.1, ,   128.0, ,     1.2, ,     0.0, ,    52.0, ,
1995,     4.2, ,    15.3, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    58.9, ,    62.9, ,   144.1, ,    50.7, ,     2.8, ,     0.0, ,    58.9, ,
1996,    65.8, ,     6.8, ,    10.3, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.2, ,    47.8, ,   153.7, ,   135.5, ,    15.2, ,     0.0, ,    18.2, ,
1997,    58.4, ,     0.1, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    11.3, ,    76.2, ,   106.4, ,     6.2, ,     0.0, ,     0.1, ,
1998,    19.4, ,     0.0, ,     1.9, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.9, ,    68.1, , -9999.9,M,    30.6, , -9999.9,M,     0.0, ,     5.9, ,
1999,   117.1, ,    11.2, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.6, , -9999.9,M, -9999.9,M,   196.4, ,     0.9, ,     0.0, ,     9.6, ,
2000,    22.5, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    80.4, ,   103.1, , -9999.9,M,     0.1, ,     0.0, ,     0.1, ,
2001,    25.2, ,     7.8, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.0, ,    62.2, ,   130.9, ,   113.4, ,     5.8, ,     0.0, ,    30.0, ,
2002,    27.5, ,     7.8, ,    25.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,    65.5, ,    97.5, ,    25.2, ,     0.0, ,     0.0, ,
2003,    15.3, ,     0.2, ,    30.0, ,     1.6, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    60.3, ,    17.3, , -9999.9,M,    20.4, , -9999.9,M,     0.0, ,    60.3, ,
2004,    66.4, ,     7.6, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.4, ,    24.2, ,   107.2, ,    91.3, ,     0.6, ,     0.0, ,     8.4, ,
2005,     4.4, ,    19.9, ,     1.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    14.2, ,     2.1, , -9999.9,M,    48.5, ,     1.3, ,     0.0, , -9999.9,M,
2006,     5.6, ,    19.4, ,     7.6, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    92.8, ,    11.2, ,   136.8, ,    27.0, ,     7.9, ,     0.0, ,    92.8, ,
2007,    94.7, ,     2.4, ,    13.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.4, ,    64.4, ,   209.6, ,   108.3, ,    13.6, ,     0.0, ,    34.4, ,
2008,    21.7, ,    41.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,    26.3, , -9999.9,M,   127.2, , -9999.9,M,     0.0, ,     0.5, ,
