1957,    32.1, ,   100.8, ,   146.2, ,    82.8, ,    96.2, ,     3.2, ,     0.0, ,     0.0, ,     3.7, ,    22.8, ,    50.5, ,    38.7, ,   577.2, ,   226.0, ,   325.3, ,     3.2, ,    77.0, ,
1958,    51.1, ,    56.6, ,    11.9, ,    82.4, ,     0.6, ,     0.4, ,     0.0, ,     0.0, ,    16.5, ,    50.0, ,    89.0, ,    47.5, ,   406.0, ,   146.5, ,    94.9, ,     0.4, ,   155.5, ,
1959,    63.8, ,    43.8, ,    90.3, ,    28.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     3.1, ,    38.7, ,    52.4, ,    51.2, ,   372.1, ,   155.1, ,   119.0, ,     0.0, ,    94.2, ,
1960,   125.0, ,    48.6, ,    58.7, ,   124.3, ,    14.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    17.8, ,    37.2, ,    60.3, ,   486.1, ,   224.8, ,   197.0, ,     0.0, ,    55.2, ,
1961,    92.4, ,    20.0, ,    42.9, ,    11.6, ,    17.7, ,     6.7, ,     0.0, ,     0.0, ,     0.2, ,    42.1, ,    46.6, ,    38.1, ,   318.3, ,   172.7, ,    72.2, ,     6.7, ,    89.0, ,
1962,    53.6, ,    67.7, ,    76.1, ,    74.3, ,    25.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    70.4, ,    62.5, ,    41.6, ,   471.8, ,   159.4, ,   175.9, ,     0.0, ,   132.9, ,
1963,   133.6, ,   101.1, ,    90.2, ,    38.0, ,     8.4, ,     1.3, ,     0.0, ,     0.0, ,    12.9, ,    21.3, ,    73.7, ,   143.4, ,   623.9, ,   276.3, ,   136.6, ,     1.3, ,   107.9, ,
1964,    51.3, ,   113.2, ,   149.1, ,    32.1, ,    18.9, ,     0.4, ,     0.0, ,     0.0, ,     0.4, ,    53.9, ,    72.8, ,    68.8, ,   560.9, ,   308.0, ,   200.1, ,     0.4, ,   127.1, ,
1965,   123.5, ,    56.3, ,   202.3, ,    48.1, ,    15.9, ,     0.0, ,     0.0, ,     0.2, ,     3.3, ,    32.3, ,    60.2, ,    69.2, ,   611.2, ,   248.6, ,   266.3, ,     0.2, ,    95.8, ,
1966,    78.9, ,    42.7, ,    42.5, ,    20.0, ,    34.7, ,     9.8, ,     0.0, ,     0.0, ,     0.6, ,    21.4, ,    67.5, ,   126.4, ,   444.6, ,   190.8, ,    97.3, ,     9.8, ,    89.5, ,
1967,   107.0, ,    61.7, ,    24.1, ,    33.5, ,    17.2, ,     1.1, ,     0.0, ,     0.0, ,     2.0, ,     2.8, ,    67.4, ,   109.8, ,   426.6, ,   295.2, ,    74.8, ,     1.1, ,    72.2, ,
1968,    93.2, ,    78.4, ,   113.9, ,    48.4, ,    11.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,    97.5, ,   132.2, ,   576.0, ,   281.4, ,   173.2, ,     0.6, ,    98.4, ,
1969,    66.9, ,    33.4, ,    85.3, ,    35.8, ,    20.8, ,     0.0, ,     0.4, ,     0.0, ,     7.2, ,    42.4, ,    55.6, ,   123.5, ,   471.3, ,   232.4, ,   142.0, ,     0.4, ,   105.2, ,
1970,    48.9, ,    36.9, ,   129.2, ,    60.9, ,    37.2, ,     3.8, ,     0.0, ,     0.0, ,     0.4, ,    16.5, ,    32.1, ,    86.9, ,   452.9, ,   209.2, ,   227.3, ,     3.8, ,    49.0, ,
1971,   104.2, ,    48.6, ,   159.9, ,    49.1, ,    36.3, ,     1.5, ,     0.0, ,     0.0, ,     7.9, ,     2.7, ,   138.6, ,    64.8, ,   613.6, ,   239.7, ,   245.4, ,     1.5, ,   149.2, ,
1972,    70.9, ,    55.4, ,    85.1, ,    68.6, ,    25.1, ,    14.4, ,     0.0, ,     0.0, ,     0.4, ,    13.3, ,    69.2, ,    55.9, ,   458.2, ,   191.0, ,   178.8, ,    14.4, ,    82.9, ,
1973,   106.4, ,    94.3, ,    46.2, ,    32.6, ,     7.6, ,    12.0, ,     0.0, ,     0.0, ,     0.6, ,    12.1, ,    42.2, ,   117.0, ,   470.9, ,   256.6, ,    86.4, ,    12.0, ,    54.9, ,
1974,    32.3, ,    94.2, ,    62.6, ,    81.3, ,    28.1, ,     1.9, ,     0.0, ,     0.0, ,     0.6, ,    31.8, ,    45.4, ,    54.6, ,   432.8, ,   243.4, ,   172.1, ,     1.9, ,    77.8, ,
1975,    31.1, ,    14.0, ,   148.1, ,    63.1, ,     9.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    76.1, ,   137.1, ,   487.6, ,    99.7, ,   220.7, ,     0.0, ,    84.7, ,
1976,   113.6, ,    45.9, ,    57.2, ,    70.1, ,     3.6, ,     0.0, ,     0.0, ,     0.2, ,     1.7, ,    58.2, ,    53.9, ,    74.8, ,   479.3, ,   296.6, ,   130.9, ,     0.2, ,   113.8, ,
1977,   153.5, ,    82.2, ,    35.4, ,    52.1, ,    63.9, ,     0.2, ,     0.0, ,     0.0, ,    28.5, ,    13.9, ,    41.9, ,   102.6, ,   574.1, ,   310.5, ,   151.4, ,     0.2, ,    84.2, ,
1978,    93.3, ,    85.5, ,   104.6, ,   114.3, ,    30.0, ,     5.5, ,     0.0, ,     0.2, ,    17.6, ,    64.4, ,    39.5, ,    76.2, ,   631.0, ,   281.4, ,   248.9, ,     5.7, ,   121.5, ,
1979,    58.5, ,   118.5, ,    79.2, ,    57.2, ,     0.8, ,     2.4, ,     0.0, ,     0.0, ,     5.6, ,    33.9, ,   100.2, ,   147.3, ,   603.7, ,   253.2, ,   137.2, ,     2.4, ,   139.7, ,
1980,   111.4, ,   117.3, ,    68.1, ,    27.2, ,    48.5, ,    29.0, ,     0.0, ,     0.0, ,    22.0, ,    37.4, ,   113.9, ,   116.7, ,   691.6, ,   376.0, ,   143.9, ,    29.0, ,   173.3, ,
1981,   136.2, ,    44.9, ,    71.4, ,   114.4, ,    41.9, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,    23.1, ,    95.3, ,    64.5, ,   592.4, ,   297.8, ,   227.6, ,     0.9, ,   118.4, ,
1982,   125.7, ,    80.2, ,   107.0, ,   127.0, ,    54.6, ,     0.2, ,     0.0, ,     0.0, ,     0.4, ,    10.5, ,    52.3, ,   152.0, ,   710.0, ,   270.3, ,   288.7, ,     0.2, ,    63.2, ,
1983,    72.3, ,   103.4, ,   182.4, ,    33.0, ,    35.3, ,     1.2, ,     0.0, ,     0.0, ,     0.4, ,    25.8, ,   171.0, ,   181.4, ,   806.2, ,   327.7, ,   250.6, ,     1.2, ,   197.2, ,
1984,    76.6, ,   150.4, ,    99.3, ,    60.1, ,    30.7, ,    18.7, ,     0.0, ,     0.0, ,     0.9, ,    19.4, ,   134.9, ,   162.4, ,   753.4, ,   408.3, ,   190.1, ,    18.7, ,   155.2, ,
1985,   266.3, ,    49.8, ,   125.3, ,    57.7, ,    21.9, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,    26.8, ,    21.8, ,    41.3, ,   614.7, ,   478.6, ,   204.9, ,     3.8, ,    48.6, ,
1986,   107.8, ,    34.5, ,    57.6, ,    16.0, ,     8.2, ,     2.4, ,     0.0, ,     0.0, ,     0.2, ,    26.2, ,    99.9, ,    55.2, ,   408.1, ,   183.6, ,    81.8, ,     2.4, ,   126.3, ,
1987,    26.5, ,   176.8, ,    38.4, ,     8.6, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     4.8, ,    39.8, ,    54.3, ,   358.9, ,   258.5, ,    56.5, ,     0.0, ,    44.8, ,
1988,   113.8, ,    84.1, ,    97.1, ,    11.0, ,     8.9, ,     4.7, ,     0.0, ,     0.0, ,     0.6, ,    28.1, ,    90.3, ,    51.4, ,   490.0, ,   252.2, ,   117.0, ,     4.7, ,   119.1, ,
1989,    30.2, ,    16.4, ,    49.9, ,    96.4, ,    11.3, ,     0.2, ,     0.0, ,     0.2, ,     4.2, ,     5.0, ,   138.9, ,   145.4, ,   498.1, ,    97.9, ,   157.6, ,     0.4, ,   148.0, ,
1990,    92.4, ,    48.8, ,    17.9, ,    59.8, ,    33.6, ,     1.8, ,     0.0, ,     0.0, ,     0.9, ,    26.5, ,    82.3, ,   107.0, ,   471.0, ,   286.6, ,   111.3, ,     1.8, ,   109.8, ,
1991,    43.5, ,    36.5, ,    66.2, ,    24.0, ,    12.5, ,     5.3, ,     0.7, ,     0.0, ,     0.2, ,    31.5, ,    62.8, ,    65.4, ,   348.5, ,   186.9, ,   102.7, ,     6.0, ,    94.5, ,
1992,    60.3, ,    29.5, ,   114.0, ,   116.0, ,    54.8, ,     2.9, ,     0.0, ,     0.0, ,     0.4, ,    30.0, ,    19.4, ,    54.2, ,   481.6, ,   155.3, ,   284.9, ,     2.9, ,    49.8, ,
1993,    33.3, ,    96.8, ,   113.7, ,    49.8, ,    16.4, ,     0.4, ,     0.0, ,     0.0, ,     0.9, ,    63.7, ,    28.1, ,    38.0, ,   441.2, ,   184.3, ,   180.0, ,     0.4, ,    92.7, ,
1994,   116.8, ,    56.4, ,    66.4, ,    65.5, ,     2.4, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     2.2, ,    88.4, ,   102.5, ,   501.1, ,   211.2, ,   134.3, ,     0.4, ,    90.6, ,
1995,    46.7, ,    35.6, ,   118.1, ,    32.5, ,     1.1, ,     0.8, ,     0.0, ,     0.0, ,     4.5, ,     6.1, ,    29.9, ,    62.4, ,   337.6, ,   184.8, ,   151.6, ,     0.8, ,    40.4, ,
1996,    71.3, ,   110.3, ,   121.3, ,    21.3, ,    38.6, ,     0.4, ,     0.0, ,     0.0, ,     0.2, ,    74.6, ,    43.0, ,    79.0, ,   559.9, ,   244.0, ,   181.2, ,     0.4, ,   117.7, ,
1997,    74.5, ,    18.9, ,    61.7, ,   110.4, ,    36.1, ,     4.5, ,     0.0, ,     0.0, ,     0.2, ,     8.2, ,    69.7, ,    53.6, ,   437.8, ,   172.4, ,   208.1, ,     4.5, ,    78.1, ,
1998,   130.1, ,    96.0, ,    89.7, ,    68.0, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,    66.2, ,    91.7, ,   550.6, ,   279.7, ,   159.2, ,     0.0, ,    73.6, ,
1999,   115.1, ,    51.8, ,   127.2, ,    52.8, ,     4.4, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,    72.5, ,    92.2, ,    60.2, ,   578.2, ,   258.7, ,   184.4, ,     1.9, ,   164.8, ,
2000,   145.6, ,    81.7, ,    46.4, ,    74.0, ,    25.3, ,     1.3, ,     0.0, ,     0.0, ,     1.3, ,    25.1, ,     3.9, ,   132.4, ,   537.1, ,   287.5, ,   145.7, ,     1.3, ,    30.4, ,
2001,    22.5, ,    96.2, ,   105.1, ,    55.9, ,     0.9, ,     4.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    66.4, ,   103.6, ,   467.9, ,   251.1, ,   161.9, ,     4.0, ,    79.7, ,
2002,    21.1, ,    95.5, ,    64.8, ,    49.1, ,    50.5, ,     1.6, ,     0.0, ,     0.0, ,     0.0, ,    47.3, ,    50.5, ,    49.3, ,   429.5, ,   220.1, ,   164.4, ,     1.6, ,    97.8, ,
2003,   122.8, ,   101.4, ,    84.7, ,    21.5, ,     1.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,    17.1, ,    43.2, ,    57.0, ,   449.5, ,   273.5, ,   107.7, ,     0.2, ,    60.4, ,
2004,   105.4, ,    92.1, ,    47.8, ,    73.6, ,     7.2, ,     0.2, ,     0.0, ,     0.0, ,     0.2, ,     4.5, ,    60.0, ,    92.5, ,   483.4, ,   254.5, ,   128.5, ,     0.2, ,    64.7, ,
2005,    90.8, ,    93.2, ,    38.3, ,     4.7, ,    39.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.4, ,    44.6, ,    77.2, ,   407.9, ,   276.6, ,    82.7, ,     0.0, ,    64.0, ,
2006,   161.1, ,    86.3, ,    61.1, ,    39.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    33.5, ,    39.6, ,   426.4, ,   324.5, ,   100.1, ,     0.0, ,    39.3, ,
2007,    86.7, ,    53.2, ,   111.8, ,    48.2, ,    32.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,    14.0, ,    82.2, ,    67.5, ,   496.4, ,   179.5, ,   192.7, ,     0.2, ,    96.1, ,
2008,    56.3, ,    37.0, ,    68.4, ,    54.4, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     7.7, ,    65.5, ,    99.8, ,   391.3, ,   160.8, ,   124.7, ,     0.0, ,    73.5, ,
2009,    79.0, ,    49.3, ,    98.9, ,    95.2, ,    17.8, ,     0.4, ,     0.0, ,     0.0, ,     0.5, ,    36.3, ,    52.9, ,    55.5, ,   485.8, ,   228.1, ,   211.9, ,     0.4, ,    89.7, ,
2010,    80.4, ,    76.8, ,    31.1, ,    40.5, ,    72.2, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     9.9, ,    10.9, ,    45.5, ,   367.7, ,   212.6, ,   143.8, ,     0.5, ,    20.8, ,
2011,    42.1, ,    24.3, ,    84.2, ,    63.0, ,    23.5, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    14.2, ,    53.4, ,   114.9, ,   419.9, ,   111.9, ,   170.6, ,     0.0, ,    68.0, ,
2012,   117.3, ,    98.2, ,    72.5, ,    78.8, ,    13.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.3, ,    47.1, ,   132.1, ,   573.6, ,   330.4, ,   164.6, ,     0.0, ,    61.5, ,
2013,    53.0, ,    90.5, ,    38.8, ,    27.5, ,    52.6, ,     4.3, ,     0.0, ,     0.0, ,     1.1, ,     5.6, ,    72.4, ,    21.4, ,   367.1, ,   275.7, ,   118.8, ,     4.3, ,    79.0, ,
2014,    83.1, ,    47.4, ,    83.5, ,    31.1, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    14.9, ,    91.4, ,    39.0, ,   391.9, ,   151.8, ,   116.1, ,     0.0, ,   106.4, ,
2015,   157.5, ,   103.7, ,    31.1, ,    28.6, ,     4.2, ,     0.4, ,     0.0, ,     0.0, ,     0.6, ,    27.3, ,    46.0, ,    31.9, ,   431.2, ,   300.1, ,    63.9, ,     0.4, ,    73.9, ,
2016,    41.7, ,    97.1, ,    85.4, ,    75.4, ,    15.8, ,     1.1, ,     0.0, ,     0.0, ,     0.5, ,    42.8, ,    28.6, ,    49.6, ,   437.9, ,   170.6, ,   176.6, ,     1.1, ,    71.9, ,
2017,    96.4, ,    70.8, ,    94.1, ,    20.4, ,    39.5, ,     0.0, ,     0.4, ,     0.0, ,     0.4, ,    12.9, ,   101.4, ,   102.2, ,   538.6, ,   216.8, ,   154.1, ,     0.4, ,   114.7, ,
