1916,    71.1, ,   138.0, ,    86.6, ,    34.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    11.1, ,    61.8, ,   403.1, ,   333.7, ,   120.9, ,     0.0, ,    11.3, ,
1917,   128.1, ,    64.2, ,   103.9, ,    13.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.5, ,    87.2, ,   431.3, ,   254.1, ,   117.2, ,     0.0, ,    34.5, ,
1918,   102.2, ,    77.3, ,    63.0, ,     9.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.9, ,    65.2, ,   329.2, ,   266.6, ,    72.7, ,     0.0, ,    11.9, ,
1919,    58.8, ,    50.6, ,    88.9, ,    14.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.8, ,    32.0, ,   262.8, ,   174.5, ,   103.7, ,     0.0, ,    17.8, ,
1920,    97.4, ,    71.4, ,    32.6, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.6, ,    47.9, ,   281.7, ,   200.8, ,    39.4, ,     0.0, ,    25.6, ,
1921,    42.6, ,    43.7, ,    16.9, ,     8.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    73.2, ,    41.9, ,   226.2, ,   134.2, ,    24.9, ,     0.0, ,    73.2, ,
1922,    52.5, ,    68.1, ,    21.5, ,    34.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.1, ,    14.7, ,    45.6, ,   243.6, ,   162.5, ,    55.6, ,     0.0, ,    21.8, ,
1923,   105.0, ,    76.8, ,    80.3, ,     5.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     8.3, ,    38.6, ,   315.4, ,   227.4, ,    86.4, ,     0.0, ,     8.6, ,
1924,   134.7, ,    89.2, ,    21.3, ,    24.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.5, ,    30.3, ,   310.6, ,   262.5, ,    45.8, ,     0.0, ,    10.5, ,
1925,    97.2, ,    28.7, ,    48.5, ,    11.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,    13.8, ,    51.5, ,   256.0, ,   156.2, ,    60.4, ,     0.0, ,    18.2, ,
1926,    48.5, ,    74.8, ,   132.4, ,    56.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,    38.3, ,    90.4, ,   445.4, ,   174.8, ,   189.2, ,     0.0, ,    42.5, ,
1927,    62.8, ,   143.1, ,    13.6, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.9, ,    44.5, ,   291.5, ,   296.2, ,    16.3, ,     0.0, ,    24.9, ,
1928,   108.6, ,    33.0, ,    62.3, ,    13.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    10.4, ,    38.9, ,   266.9, ,   186.2, ,    75.3, ,     0.0, ,    11.0, ,
1929,    68.7, ,    34.3, ,    24.1, ,     9.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    14.7, ,   105.0, ,   256.2, ,   141.9, ,    33.3, ,     0.0, ,    14.9, ,
1930,    42.8, ,    20.2, ,    25.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    17.8, ,    58.4, ,   164.6, ,   168.0, ,    25.3, ,     0.0, ,    18.0, ,
1931,    72.6, ,    36.1, ,    26.1, ,    11.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, ,    37.5, ,   187.7, ,   167.2, ,    37.9, ,     0.0, ,     3.6, ,
1932,    50.8, ,    56.5, ,    63.7, ,    41.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    37.0, ,    40.5, ,   289.8, ,   144.8, ,   104.7, ,     0.0, ,    37.3, ,
1933,    16.2, ,    42.9, ,    75.4, ,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.4, ,    59.7, ,    82.9, ,   307.9, ,    99.7, ,    78.7, ,     0.0, ,    87.1, ,
1934,    75.8, ,    53.9, ,    39.0, ,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,    22.2, ,    84.5, ,   280.3, ,   212.6, ,    42.2, ,     0.0, ,    23.8, ,
1935,    66.7, ,    44.5, ,    16.8, ,    11.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,     1.3, ,    57.8, ,   199.4, ,   195.7, ,    28.5, ,     0.0, ,     1.9, ,
1936,    68.8, ,    63.8, ,    38.3, ,    14.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.7, ,    18.6, ,    28.0, ,   241.1, ,   190.4, ,    53.2, ,     0.0, ,    27.3, ,
1937,    23.4, ,    27.4, ,    48.9, ,    10.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,     1.1, ,    85.5, ,   196.9, ,    78.9, ,    58.9, ,     0.0, ,     1.7, ,
1938,    37.9, ,    34.0, ,    30.5, ,    13.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.7, ,    37.7, ,   169.3, ,   157.4, ,    44.0, ,     0.0, ,    15.7, ,
1939,    77.6, ,    87.2, ,    60.2, ,    30.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     3.0, ,    47.2, ,   305.9, ,   202.5, ,    90.7, ,     0.0, ,     3.2, ,
1940,    34.0, ,    56.4, ,    94.2, ,    13.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    59.9, ,    41.0, ,   299.0, ,   137.6, ,   107.5, ,     0.0, ,    59.9, ,
1941,    70.7, ,    62.0, ,    41.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.1, ,    63.1, ,   243.5, ,   173.7, ,    41.6, ,     0.0, ,     6.1, ,
1942,    32.2, ,    46.3, ,    30.3, ,    11.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    28.5, ,   126.2, ,   275.0, ,   141.6, ,    41.6, ,     0.0, ,    28.7, ,
1943,    61.6, ,    62.6, ,    58.4, ,    42.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.5, ,    50.7, ,   289.5, ,   250.4, ,   101.1, ,     0.0, ,    13.5, ,
1944,    33.4, ,    37.7, ,    51.6, ,    23.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    47.8, ,    97.3, ,   291.9, ,   121.7, ,    75.5, ,     0.0, ,    48.1, ,
1945,    46.2, ,    71.7, ,    12.8, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,    37.3, ,    25.2, ,   196.5, ,   215.3, ,    13.3, ,     0.0, ,    40.1, ,
1946,    84.8, ,    38.5, ,     3.8, ,    19.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,    36.3, ,    69.7, ,   253.2, ,   148.5, ,    23.7, ,     0.0, ,    36.5, ,
1947,    63.7, ,    61.4, ,   128.8, ,    37.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.5, ,    45.3, ,   367.2, ,   194.8, ,   166.3, ,     0.0, ,    30.5, ,
1948,    42.8, ,    39.3, ,    36.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,    67.6, ,   191.6, ,   127.4, ,    36.7, ,     0.0, ,     5.2, ,
1949,    58.2, ,    30.1, ,    43.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    40.0, ,    35.7, ,   207.4, ,   155.9, ,    43.4, ,     0.0, ,    40.0, ,
1950,    56.2, ,    95.0, ,    64.2, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.0, ,    61.6, ,   296.2, ,   187.0, ,    68.4, ,     0.0, ,    15.0, ,
1951,    71.3, ,    45.2, ,    82.3, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    53.9, ,    94.8, , -9999.9,M,   178.1, , -9999.9,M,     0.0, ,    53.9, ,
1952,    64.8, ,    51.3, ,    47.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.0, ,    28.6, ,   193.7, ,   210.9, ,    47.0, ,     0.0, ,     2.0, ,
1953,    39.6, ,    16.8, ,     2.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    41.2, ,   104.6, ,    85.1, ,     3.1, ,     0.0, ,     3.8, ,
1954,    76.3, ,    72.1, ,    43.5, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,   101.5, ,   296.0, ,   189.5, ,    44.4, ,     0.0, ,     1.8, ,
1955,    48.1, ,    49.5, ,    71.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    14.8, ,    27.5, ,   211.5, ,   199.1, ,    71.5, ,     0.0, ,    14.9, ,
1956,    26.9, ,    66.1, ,    48.2, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.8, ,    44.9, ,   220.1, ,   120.5, ,    48.3, ,     0.0, ,    33.8, ,
1957,    60.8, ,    29.7, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     3.5, ,    35.5, ,   131.8, ,   135.5, ,     2.1, ,     0.0, ,     3.6, ,
1958,    47.6, ,    96.7, ,    55.2, ,    11.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.1, ,    58.5, ,   300.5, ,   179.8, ,    66.6, ,     0.0, ,    31.1, ,
1959,    87.8, ,    75.8, ,    29.6, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,    40.1, ,    74.5, ,   312.3, ,   222.1, ,    30.1, ,     0.0, ,    44.0, ,
1960,    56.2, ,   154.6, ,    26.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,    70.1, ,   309.4, ,   285.3, ,    26.9, ,     0.0, ,     1.5, ,
1961,    23.0, ,     9.5, ,    34.2, ,     8.7, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.2, ,    35.5, ,   124.5, ,   102.7, ,    45.2, ,     0.0, ,    11.2, ,
1962,    51.1, ,    71.7, ,    41.5, ,     9.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.4, ,    18.9, ,    54.5, ,   273.0, ,   158.3, ,    50.4, ,     0.0, ,    45.3, ,
1963,    36.6, ,    62.2, ,    45.3, ,     1.9, ,    13.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.6, ,    34.8, ,   215.8, ,   153.3, ,    60.5, ,     0.0, ,    21.6, ,
1964,    52.6, ,    35.4, ,    27.7, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    26.5, ,    43.5, ,   192.2, ,   122.8, ,    33.9, ,     0.0, ,    26.7, ,
1965,    60.9, ,    51.1, ,    25.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    10.5, ,    35.1, ,    37.2, ,   220.8, ,   155.6, ,    25.8, ,     0.0, ,    45.8, ,
1966,    89.6, ,    28.0, ,    23.0, ,     6.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,    12.4, ,    80.9, ,   242.4, ,   154.9, ,    28.9, ,     0.0, ,    14.9, ,
1967,    73.2, ,    65.7, ,    21.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    51.8, ,    24.1, ,   236.6, ,   219.8, ,    21.5, ,     0.0, ,    52.0, ,
1968,   103.1, ,    29.6, ,    31.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    46.5, ,    88.0, ,   299.3, ,   156.8, ,    31.8, ,     0.0, ,    46.8, ,
1969,    30.5, ,    32.5, ,    15.6, ,    10.7, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    13.8, ,    61.8, ,   168.0, ,   151.0, ,    27.6, ,     0.0, ,    15.6, ,
1970,    39.1, ,   106.8, ,    45.8, ,    44.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    21.2, ,   140.4, ,   398.1, ,   207.6, ,    90.5, ,     0.0, ,    21.3, ,
1971,    78.2, ,   175.7, ,    75.1, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    65.4, ,    56.7, ,   456.5, ,   394.3, ,    80.5, ,     0.0, ,    65.4, ,
1972,    72.1, ,   139.3, ,    65.8, ,     7.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    33.1, ,   116.2, ,   433.9, ,   268.1, ,    73.0, ,     0.0, ,    33.3, ,
1973,    41.5, ,    30.2, ,    13.4, ,    12.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    11.4, ,   131.8, ,   241.0, ,   187.9, ,    26.0, ,     0.0, ,    11.5, ,
1974,    43.6, ,    42.4, ,    99.7, ,     6.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.4, ,     9.5, ,    94.4, ,   296.7, ,   217.9, ,   106.3, ,     0.0, ,    10.0, ,
1975,    68.5, ,    48.0, ,    32.2, ,    37.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    18.6, ,    82.9, ,   288.3, ,   210.9, ,    70.2, ,     0.0, ,    18.7, ,
1976,    77.7, ,   106.1, ,    43.5, ,     2.0, ,     5.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,    25.3, ,    52.2, ,   317.0, ,   266.7, ,    50.7, ,     0.0, ,    30.4, ,
1977,    77.6, ,    47.8, ,    32.3, ,    17.7, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    38.0, ,   115.8, ,   329.6, ,   177.6, ,    50.5, ,     0.0, ,    38.0, ,
1978,   104.1, ,     6.9, ,    49.0, ,     3.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    21.7, ,   104.6, ,   289.9, ,   226.7, ,    52.5, ,     0.0, ,    21.8, ,
1979,   111.4, ,    26.0, ,     5.5, ,     9.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.1, ,    22.3, ,    38.8, ,   227.6, ,   242.1, ,    15.0, ,     0.0, ,    36.4, ,
1980,    33.8, ,    45.6, ,    39.0, ,     1.5, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    21.0, ,    77.3, ,   219.4, ,   118.2, ,    40.5, ,     0.1, ,    22.1, ,
1981,    48.8, ,    25.8, ,    24.5, ,     1.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.7, ,    11.6, ,    40.7, ,   164.2, ,   151.9, ,    25.6, ,     0.0, ,    23.3, ,
1982,    64.6, ,    40.4, ,    49.0, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     7.5, ,    24.1, ,   187.9, ,   145.7, ,    51.2, ,     0.0, ,     7.7, ,
1983,    40.8, ,    28.2, ,    15.3, ,    16.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    48.5, ,   113.7, ,   263.4, ,    93.1, ,    32.0, ,     0.0, ,    48.7, ,
1984,    41.0, ,    65.9, ,    22.8, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.4, ,   104.5, ,   238.1, ,   220.6, ,    23.3, ,     0.0, ,     3.4, ,
1985,    69.1, ,    27.4, ,    38.4, ,    13.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.6, ,    52.5, ,   219.8, ,   201.0, ,    52.2, ,     0.0, ,    18.6, ,
1986,    41.7, ,    23.3, ,    37.9, ,     3.5, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    25.3, ,    40.1, ,   172.2, ,   117.5, ,    41.7, ,     0.0, ,    25.4, ,
1987,    55.5, ,    35.2, ,    18.5, ,     9.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,    41.8, ,    56.0, ,   221.6, ,   130.8, ,    27.7, ,     0.0, ,    47.3, ,
1988,    28.9, ,    82.8, ,     7.4, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    29.3, ,     6.4, ,    34.7, ,   199.0, ,   167.7, ,    16.9, ,     0.0, ,    35.7, ,
1989,    53.7, ,    36.9, ,    51.5, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,    40.3, ,    60.4, ,   246.5, ,   125.3, ,    52.4, ,     0.0, ,    43.1, ,
1990,    61.0, ,    48.2, ,    15.1, ,    13.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.4, ,     9.8, ,    70.8, ,   220.1, ,   169.7, ,    28.9, ,     0.0, ,    11.1, ,
1991,    74.5, ,    43.0, ,    28.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,    69.7, ,   217.7, ,   188.3, ,    28.9, ,     0.0, ,     1.6, ,
1992,    41.8, ,   114.9, ,    41.3, ,    19.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     4.0, ,    14.3, ,    36.0, ,   272.3, ,   226.4, ,    61.1, ,     0.0, ,    18.5, ,
1993,    69.9, ,    78.9, ,    70.9, ,    20.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.7, ,     3.5, ,    46.7, ,   296.0, ,   184.8, ,    91.3, ,     0.0, ,     9.2, ,
1994,    85.8, ,    60.5, ,    65.5, ,    17.3, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.3, ,    40.6, ,   284.7, ,   193.1, ,    83.4, ,     0.0, ,    14.3, ,
1995,    55.2, ,    30.0, ,    10.2, ,     3.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,   119.5, ,    82.4, ,   301.8, ,   125.8, ,    14.1, ,     0.0, ,   120.1, ,
1996,    54.5, ,    21.2, ,    21.9, ,    17.7, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     9.6, ,    65.0, ,   191.0, ,   158.1, ,    40.3, ,     0.0, ,    10.0, ,
1997,   101.0, ,    47.3, ,    84.7, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    36.2, ,    47.1, ,    33.2, ,   357.8, ,   213.3, ,    93.0, ,     0.0, ,    83.3, ,
1998,    69.4, ,     8.6, ,    66.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.7, ,    22.2, ,   167.9, ,   111.2, ,    66.9, ,     0.0, ,     0.8, ,
1999,    74.6, ,    24.6, ,    89.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     1.7, ,    28.8, ,   219.4, ,   121.4, ,    89.4, ,     0.0, ,     2.0, ,
