1957,    54.5, ,    49.8, ,    14.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     1.7, ,   120.5, ,   119.8, ,    14.2, ,     0.0, ,     0.2, ,
1958,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    44.3, ,    45.4, ,     1.7, ,     0.0, ,     0.0, ,     1.1, ,
1959,    37.7, ,     1.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,     0.0, ,    45.4, ,    83.5, ,     0.2, ,     0.0, ,     6.0, ,
1960,     3.8, ,     0.6, ,    10.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,    15.5, ,     4.4, ,    10.9, ,     0.0, ,     0.2, ,
1961,    11.4, ,     6.7, ,    10.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    34.1, ,    66.0, ,    18.1, ,    10.5, ,     0.0, ,     3.2, ,
1962,    28.0, ,    20.9, ,    47.6, ,    13.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.4, ,     1.5, ,   111.9, ,    82.9, ,    61.0, ,     0.0, ,     0.6, ,
1963,     6.8, ,     4.9, ,     8.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,    10.5, ,    35.6, ,    13.3, ,     8.5, ,     0.0, ,     4.9, ,
1964,    44.6, ,     0.2, ,     1.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.4, ,   165.2, ,   224.9, ,    55.3, ,     1.5, ,     0.0, ,    13.4, ,
1965,    36.1, ,    16.1, ,     0.9, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    55.8, ,   110.0, ,   217.5, ,     1.3, ,     0.0, ,     0.6, ,
1966,    51.8, ,     0.7, ,    14.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,    73.8, ,   108.3, ,    14.8, ,     0.0, ,     0.0, ,
1967,    14.9, ,     0.2, ,    24.7, ,     8.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    56.3, ,   104.5, ,    21.5, ,    33.1, ,     0.0, ,     0.0, ,
1968,    44.0, ,     6.0, ,     0.2, ,     1.3, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    60.9, ,   112.7, ,   106.2, ,     1.6, ,     0.2, ,     0.0, ,
1969,   111.1, ,    12.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,   123.8, ,   184.3, ,     0.2, ,     0.0, ,     0.2, ,
1970,    17.6, ,     0.0, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    45.5, ,    31.1, ,    94.6, ,    17.6, ,     0.4, ,     0.0, ,    45.5, ,
1971,    59.0, ,    12.7, ,    43.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,   119.4, ,   234.6, ,   102.7, ,    43.3, ,     0.0, ,     0.2, ,
1972,    43.6, ,    23.1, ,    15.8, ,     8.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.4, ,   118.1, ,   186.1, ,    23.9, ,     0.0, ,     0.0, ,
1973,    24.0, ,     2.5, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    29.0, ,     3.8, ,    60.0, ,    53.8, ,     0.9, ,     0.0, ,    29.0, ,
1974,    35.4, ,     0.6, ,     3.7, ,     0.3, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.4, ,     0.4, ,    52.1, ,    39.8, ,     4.2, ,     0.0, ,    11.4, ,
1975,    66.6, ,    60.2, ,     2.2, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,    26.6, ,     6.0, ,   167.9, ,   127.2, ,     5.6, ,     0.0, ,    29.5, ,
1976,     0.2, ,    23.5, ,     3.3, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.4, ,    29.7, ,     3.7, ,     0.0, ,     0.0, ,
1977,    13.8, ,     0.2, ,     7.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.3, ,    28.9, ,    70.0, ,    14.0, ,     7.8, ,     0.0, ,    19.3, ,
1978,    97.7, ,    22.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    14.0, ,   134.6, ,   148.8, ,     0.0, ,     0.0, ,     0.7, ,
1979,    12.8, ,     6.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     7.1, ,    27.0, ,    33.5, ,     0.2, ,     0.0, ,     0.2, ,
1980,    67.1, ,     2.4, ,    15.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.3, ,    42.5, ,   135.8, ,    76.5, ,    15.5, ,     0.0, ,     8.3, ,
1981,     0.0, ,     2.0, ,     0.0, ,     4.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.1, ,    41.1, ,    44.5, ,     4.0, ,     0.0, ,     0.0, ,
1982,    27.6, ,     4.3, ,     0.4, ,     1.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.9, ,     0.0, ,    34.6, ,    67.0, ,     1.6, ,     0.0, ,     1.1, ,
1983,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,    19.8, ,    21.2, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,
1984,     3.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    45.1, ,    11.5, ,    61.1, ,    23.7, ,     0.0, ,     0.0, ,    45.7, ,
1985,     0.5, ,    13.3, ,     4.8, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.5, ,    18.5, ,    65.0, ,    25.3, ,     5.2, ,     0.0, ,    27.5, ,
1986,     1.4, ,    19.8, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,     0.2, ,    23.2, ,    39.7, ,     0.2, ,     0.0, ,     1.6, ,
1987,     2.4, ,     1.7, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,     6.6, ,     4.3, ,     1.3, ,     0.0, ,     0.0, ,
1988,     1.2, ,     0.6, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,     0.2, ,    10.2, ,     3.1, ,     0.4, ,     0.0, ,     7.7, ,
1989,    20.4, ,    33.3, ,     6.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     0.0, ,    60.6, ,    53.9, ,     6.5, ,     0.0, ,     0.4, ,
1990,    17.8, ,    15.0, ,     5.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    35.5, ,    74.2, ,    32.9, ,     5.9, ,     0.0, ,     0.0, ,
1991,    31.6, ,     1.9, ,    23.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,     0.0, ,     0.0, ,    59.4, ,    69.0, ,    23.4, ,     0.0, ,     2.5, ,
1992,     0.4, ,     0.2, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    49.2, ,    50.0, ,     0.6, ,     0.2, ,     0.0, ,     0.0, ,
1993,     6.3, ,     0.4, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     8.0, ,    55.9, ,     1.1, ,     0.0, ,     0.2, ,
1994,     0.0, ,    12.1, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    10.7, ,    26.4, ,    12.1, ,     3.0, ,     0.0, ,     0.6, ,
1995,     0.2, ,    15.9, ,    14.7, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     1.6, ,    33.2, ,    26.7, ,    15.0, ,     0.0, ,     0.4, ,
1996,    26.3, ,    15.7, ,    83.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    20.9, ,    87.9, ,   235.2, ,    43.6, ,    83.7, ,     0.0, ,    21.6, ,
1997,     8.0, ,     0.2, ,    16.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.0, ,    96.0, ,    16.8, ,     0.0, ,     0.0, ,
1998,    14.8, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.0, ,    38.0, ,    14.8, ,     0.2, ,     0.0, ,     0.0, ,
1999,     2.9, ,     2.1, ,    33.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    38.5, ,    27.9, ,    33.4, ,     0.0, ,     0.0, ,
2000,    34.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.1, ,    62.3, ,    34.5, ,     0.0, ,     0.0, ,     0.0, ,
2001,     0.0, ,     4.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    20.0, ,     2.5, ,    27.6, ,    33.0, ,     0.0, ,     0.0, ,    20.2, ,
2002,    18.3, ,     0.0, ,    28.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    46.6, ,    20.8, ,    28.0, ,     0.0, ,     0.0, ,
2003,     0.0, ,     0.0, ,    16.2, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    19.1, ,    36.4, ,     0.3, ,    16.9, ,     0.0, ,     0.4, ,
2004,    56.4, ,     1.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    58.4, ,    77.0, ,     0.2, ,     0.0, ,     0.0, ,
2005,    18.9, ,     0.6, ,     2.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,     2.8, ,    35.4, ,    19.8, ,     2.9, ,     0.0, ,    10.2, ,
2006,     0.0, ,    10.0, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    57.5, ,    13.5, ,    90.6, ,    12.9, ,     9.5, ,     0.0, ,    57.5, ,
2007,    11.1, ,     2.2, ,     0.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.3, ,    52.4, ,    71.8, ,    26.8, ,     0.8, ,     0.0, ,     5.3, ,
2008,    10.8, ,     1.9, ,     1.3, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,    72.3, ,    86.9, ,    65.2, ,     1.7, ,     0.0, ,     0.2, ,
2009,    10.9, ,     7.2, ,     4.7, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    13.9, ,    37.7, ,    90.3, ,     5.6, ,     0.0, ,     0.2, ,
2010,     0.0, ,     0.0, ,     3.4, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.2, ,     3.7, ,    22.7, ,    13.9, ,     3.8, ,     0.0, ,    15.2, ,
2011,    12.7, ,     8.8, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,     0.4, ,    31.2, ,    25.2, ,     3.4, ,     0.0, ,     5.8, ,
2012,     6.8, ,     1.3, ,     1.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,    28.5, ,    39.1, ,     8.5, ,     2.4, ,     0.0, ,     0.2, ,
2013,     0.6, ,     0.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.7, ,    12.0, ,    29.1, ,     0.6, ,     0.0, ,     0.0, ,
2014,     0.0, ,    31.8, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    32.6, ,    42.4, ,     0.4, ,     0.0, ,     0.0, ,
2015,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.5, ,     6.5, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,
2016,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.0, ,    21.5, ,    10.0, ,     0.0, ,     0.0, ,     0.0, ,
2017,     4.6, ,    68.3, ,    12.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.7, ,    10.5, ,   102.6, ,    90.8, ,    12.6, ,     0.0, ,     6.7, ,
