1935,    68.8, ,    36.5, ,     0.1, ,    12.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.5, ,    27.0, ,   154.7, ,   156.2, ,    12.9, ,     0.0, ,     9.5, ,
1936,    58.9, ,    50.9, ,    23.8, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,    35.0, ,    30.2, ,   208.4, ,   136.8, ,    27.0, ,     0.0, ,    41.4, ,
1937,    11.1, ,    25.5, ,    46.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   110.0, ,   192.9, ,    66.9, ,    46.3, ,     0.0, ,     0.0, ,
1938,    28.6, ,    15.9, ,    27.1, ,    25.5, , -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.1, ,    70.0, , -9999.9,M,   154.5, , -9999.9,M, -9999.9,M,     9.1, ,
1939,    23.3, ,   108.3, ,    28.7, ,     8.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.1, ,     0.0, ,     4.9, ,    57.2, ,   233.6, ,   201.6, ,    36.8, ,     0.0, ,     8.0, ,
1940,    38.3, ,    57.2, ,    81.3, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,   107.7, ,    45.0, ,   330.0, ,   152.6, ,    81.6, ,     0.0, ,   107.9, ,
1941,    87.0, ,    81.3, ,    72.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.1, ,    30.6, ,   271.9, ,   213.4, ,    72.6, ,     0.0, ,     0.3, ,
1942,   100.5, ,    97.1, ,    53.6, ,     4.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,    35.5, ,    57.3, ,   348.3, ,   228.2, ,    57.7, ,     0.0, ,    35.7, ,
1943,    40.5, ,    37.5, ,    12.9, ,    11.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    27.1, ,   130.0, ,   135.4, ,    24.7, ,     0.0, ,     0.2, ,
1944,    26.5, ,    43.5, ,    23.6, ,    11.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.3, ,   127.4, ,   262.8, ,    97.1, ,    35.0, ,     0.0, ,    30.3, ,
1945,   108.9, ,    38.8, ,     1.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.9, ,    33.4, ,   206.4, ,   275.1, ,     1.5, ,     0.0, ,    23.9, ,
1946,    90.6, ,    43.1, ,     0.4, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    36.4, ,     1.4, ,    89.6, ,   264.6, ,   167.1, ,     3.6, ,     0.0, ,    37.7, ,
1947,   102.0, ,    74.8, ,   140.5, ,    20.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    59.1, ,    71.6, ,   468.1, ,   266.3, ,   160.6, ,     0.0, ,    59.1, ,
1948,    98.2, ,    57.2, ,    42.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     4.8, ,    70.2, ,   273.5, ,   227.1, ,    42.9, ,     0.0, ,     4.9, ,
1949,    76.6, ,    62.2, ,    52.8, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    39.9, ,    30.4, ,   268.4, ,   209.1, ,    59.2, ,     0.0, ,    39.9, ,
1950,    73.5, ,   110.1, ,    73.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    43.0, ,    74.7, ,   374.5, ,   214.1, ,    73.2, ,     0.0, ,    43.0, ,
1951,    86.0, ,    32.0, ,    35.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    58.0, ,   116.1, ,   327.0, ,   192.6, ,    35.0, ,     0.0, ,    58.0, ,
1952,    57.7, ,    35.0, ,    31.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,     5.5, ,    87.6, ,   223.6, ,   208.8, ,    31.8, ,     0.0, ,    11.5, ,
1953,    53.2, ,    41.4, ,     3.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,    35.5, ,   139.8, ,   182.2, ,     3.3, ,     0.0, ,     6.4, ,
1954,   114.9, ,   164.7, ,    46.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.9, ,    92.3, ,   434.1, ,   315.1, ,    46.3, ,     0.0, ,    15.9, ,
1955,    65.5, ,    43.2, ,    81.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.8, ,     3.1, ,    28.9, ,   226.6, ,   201.0, ,    81.2, ,     0.0, ,     7.9, ,
1956,    73.9, ,    89.2, ,    95.8, ,     9.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.1, ,    60.5, ,   366.0, ,   191.9, ,   105.4, ,     0.0, ,    37.1, ,
1957,    78.5, ,    16.1, ,    29.0, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,    24.2, ,   154.0, ,   155.0, ,    29.3, ,     0.0, ,     6.0, ,
1958,    74.0, ,   113.2, ,    24.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.1, ,    60.7, ,   299.1, ,   211.3, ,    24.1, ,     0.0, ,    27.1, ,
1959,   119.7, ,   132.3, ,    24.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    41.7, ,    84.6, ,   403.1, ,   312.7, ,    24.6, ,     0.0, ,    41.8, ,
1960,    80.0, ,   129.5, ,    33.2, ,     1.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.5, ,    92.8, ,   343.6, ,   294.2, ,    34.8, ,     0.0, ,     6.5, ,
1961,    25.8, ,    11.2, ,    52.7, , -9999.9,M,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    17.8, ,    56.0, , -9999.9,M,   129.7, , -9999.9,M,     0.0, ,    17.9, ,
1962, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    26.4, ,    70.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    26.8, ,
1963,   100.6, ,    56.0, ,    36.6, ,    10.1, ,    13.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,    42.8, ,   263.4, ,   227.2, ,    60.2, ,     0.0, ,     3.9, ,
1964,    35.4, ,    49.6, ,    37.4, ,    26.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    15.9, ,    26.2, ,   191.5, ,   127.9, ,    64.2, ,     0.0, ,    16.0, ,
1965,    59.8, ,    28.8, ,    40.5, ,     2.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    12.0, ,    35.1, ,   178.9, ,   114.8, ,    43.0, ,     0.0, ,    12.2, ,
1966,   182.6, ,    37.8, ,    26.9, ,     8.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.2, ,    58.6, ,   331.6, ,   255.6, ,    35.3, ,     0.0, ,    17.2, ,
1967,    57.8, ,    58.5, ,    26.1, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.4, ,    37.6, ,   213.5, ,   175.0, ,    28.2, ,     0.0, ,    31.4, ,
1968,    65.6, ,    38.6, ,    38.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    47.7, ,    93.4, ,   283.8, ,   141.8, ,    38.1, ,     0.0, ,    48.1, ,
1969,    10.7, ,    45.2, ,    10.8, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    29.6, ,    75.7, ,   186.2, ,   149.3, ,    16.5, ,     0.0, ,    38.1, ,
1970,    67.8, ,    75.1, ,    19.9, ,    32.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    10.4, ,   119.3, ,   325.5, ,   218.6, ,    52.5, ,     0.0, ,    10.8, ,
1971,    48.5, ,   108.5, ,    84.5, ,     7.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    45.3, ,    36.7, ,   331.3, ,   276.2, ,    92.3, ,     0.0, ,    45.3, ,
1972,    64.7, ,   106.9, ,    56.4, ,     8.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.0, ,   111.5, ,   371.2, ,   208.3, ,    65.2, ,     0.0, ,    23.0, ,
1973,    42.3, ,    31.4, ,     5.9, ,    12.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    95.1, ,   190.4, ,   185.2, ,    17.9, ,     0.0, ,     3.8, ,
1974,    37.1, ,    39.0, ,    84.9, ,    16.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.6, ,    20.3, ,    53.2, ,   256.5, ,   171.2, ,   101.3, ,     0.0, ,    25.9, ,
1975,    56.1, ,    49.8, ,    32.4, ,    47.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.2, ,    80.8, ,   292.0, ,   159.1, ,    80.1, ,     0.0, ,    25.2, ,
1976,    87.2, ,    67.0, ,    66.0, ,     7.3, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,    68.1, ,    80.9, ,   384.0, ,   234.9, ,    79.0, ,     0.0, ,    70.0, ,
1977,    83.7, ,    32.4, ,    60.3, ,    12.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    48.4, ,   127.7, ,   364.5, ,   196.9, ,    72.3, ,     0.0, ,    48.4, ,
1978,   136.5, ,    17.6, ,    21.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.6, ,    48.2, ,   240.4, ,   281.8, ,    21.6, ,     0.0, ,    16.6, ,
1979,   135.7, ,    23.8, ,     0.0, ,    24.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,     0.0, ,    23.6, ,   210.0, ,   207.7, ,    24.6, ,     0.0, ,     2.3, ,
1980,    14.4, ,    40.1, ,    28.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     9.5, ,    65.6, ,   158.6, ,    78.2, ,    28.9, ,     0.0, ,     9.6, ,
1981,    43.9, ,    19.8, ,    28.8, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.4, ,    16.0, ,    60.7, ,   171.0, ,   129.3, ,    29.2, ,     0.0, ,    17.4, ,
1982,    69.4, ,    31.7, ,    44.4, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,     7.9, ,   164.7, ,   161.8, ,    45.5, ,     0.0, ,    10.2, ,
1983,    14.0, ,    30.0, ,    12.5, ,    20.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    33.5, ,    94.0, ,   204.9, ,    51.9, ,    33.3, ,     0.0, ,    33.6, ,
1984,    73.4, ,    65.9, ,    35.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,    65.7, ,   248.3, ,   233.3, ,    35.9, ,     0.0, ,     7.4, ,
1985,    98.1, ,    87.2, ,    50.9, ,    12.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.9, ,   116.0, ,   378.4, ,   251.0, ,    63.2, ,     0.0, ,    13.9, ,
1986,    34.0, ,    40.4, ,    37.1, ,     0.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    29.3, ,    23.1, ,   164.5, ,   190.4, ,    37.6, ,     0.0, ,    29.3, ,
1987,    71.5, ,    42.8, ,    27.2, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,    33.2, ,   188.5, ,   137.4, ,    33.5, ,     0.0, ,     7.5, ,
1988,    26.1, ,   106.7, ,     2.3, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.6, ,    12.3, ,    39.5, ,   206.8, ,   166.0, ,     8.7, ,     0.0, ,    25.9, ,
1989,    51.7, ,    71.4, ,    59.1, ,     4.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    44.4, ,    50.4, ,   283.5, ,   162.6, ,    63.2, ,     0.0, ,    46.7, ,
1990,    70.4, ,    60.4, ,    12.1, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.7, ,    31.0, ,   183.8, ,   181.2, ,    18.4, ,     0.0, ,     3.7, ,
1991,    77.1, ,    42.2, ,     9.6, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.3, ,    63.0, ,   201.6, ,   150.3, ,     9.9, ,     0.0, ,     9.3, ,
1992,    27.5, ,    60.7, ,    47.7, ,    13.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,    13.8, ,    63.8, ,   229.3, ,   151.3, ,    60.8, ,     0.0, ,    16.6, ,
1993,    81.4, ,   108.9, ,    70.6, ,    56.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, ,    12.0, ,    63.2, ,   403.6, ,   254.0, ,   127.1, ,     0.0, ,    23.0, ,
1994,    87.1, ,    79.1, ,    59.1, ,    47.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.5, ,    27.4, ,   306.6, ,   229.4, ,   106.5, ,     0.0, ,     6.5, ,
1995,    57.2, ,    54.9, ,    14.8, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    67.3, ,    62.1, ,   259.4, ,   139.5, ,    17.8, ,     0.0, ,    67.4, ,
1996,    45.6, ,    14.0, ,    29.9, ,     9.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.1, ,    43.1, ,   161.6, ,   121.7, ,    39.7, ,     0.0, ,    19.1, ,
1997,    85.7, ,    37.3, ,   102.3, ,     4.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.7, ,    29.4, ,    56.4, ,   321.8, ,   166.1, ,   106.2, ,     0.0, ,    36.1, ,
1998,    48.8, ,     4.1, ,    63.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,    14.9, ,   135.1, ,   109.3, ,    63.3, ,     0.0, ,     3.9, ,
1999,   148.2, ,    15.4, ,    87.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.4, ,    38.7, ,   291.2, ,   178.5, ,    87.6, ,     0.0, ,     1.4, ,
2000,    34.9, ,    62.6, ,    22.0, ,    32.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.0, ,   107.5, ,   276.8, ,   136.2, ,    54.8, ,     0.0, ,    17.0, ,
2001,    65.0, ,    45.4, ,    60.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    60.1, ,   230.8, ,   217.9, ,    60.3, ,     0.0, ,     0.0, ,
2002,    62.6, ,    36.1, ,    51.7, ,     8.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    46.1, ,    18.8, ,   223.8, ,   158.8, ,    60.2, ,     0.0, ,    46.1, ,
2003,   118.9, ,    40.6, ,    40.7, ,    26.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.0, ,    41.5, ,   278.4, ,   178.3, ,    67.3, ,     0.0, ,    10.0, ,
2004,    51.5, ,    62.5, ,    22.8, ,    14.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    50.0, ,   201.0, ,   155.5, ,    36.9, ,     0.0, ,     0.1, ,
2005,    63.9, ,    50.0, ,    30.7, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    49.1, ,   207.1, ,   163.9, ,    30.8, ,     0.0, ,    13.2, ,
2006,    41.7, ,    32.2, ,     4.3, ,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,     0.3, ,    19.2, ,   103.9, ,   123.0, ,     8.9, ,     0.0, ,     1.9, ,
2007,    34.6, ,    45.4, ,    35.6, ,    17.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,   112.2, ,   249.5, ,    99.3, ,    53.5, ,     0.0, ,     3.8, ,
2008,    74.3, ,   120.9, ,    59.2, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.1, ,     4.1, ,   113.7, ,   395.6, ,   307.4, ,    59.5, ,     0.0, ,    27.2, ,
2009,   108.5, ,    13.7, ,     5.1, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    50.8, ,   179.9, ,   235.9, ,     6.5, ,     0.0, ,     0.3, ,
2010,    45.8, ,    50.6, ,     0.2, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,    34.0, ,   134.6, ,   147.2, ,     4.1, ,     0.0, ,     0.2, ,
2011,    54.8, ,    80.8, ,    31.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,    17.2, ,   188.2, ,   169.6, ,    31.5, ,     0.0, ,     3.9, ,
2012,    39.8, ,    28.0, ,    16.5, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    79.3, ,   170.1, ,    85.0, ,    22.2, ,     0.0, ,     0.9, ,
2013,    28.9, ,    88.3, ,    20.2, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.8, ,    52.1, ,   215.7, ,   196.4, ,    20.7, ,     0.0, ,    25.8, ,
2014,    74.8, ,    67.4, ,    87.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.8, ,    31.7, ,   280.6, ,   194.4, ,    87.8, ,     0.0, ,    18.8, ,
2015,    63.9, ,    85.2, ,    14.9, ,     8.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.3, ,    21.6, ,   194.7, ,   180.7, ,    23.6, ,     0.0, ,     0.4, ,
2016,    19.0, ,    69.4, ,     7.7, ,    26.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.6, ,    51.2, ,   206.2, ,   110.0, ,    34.1, ,     0.0, ,    32.6, ,
2017,    15.2, ,    41.5, ,    51.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.9, ,   107.9, ,   228.0, ,   107.9, ,    51.5, ,     0.0, ,    11.9, ,
