1985,     0.0, ,    29.1, ,     2.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.2, ,     1.0, ,    56.6, ,    46.8, ,     2.3, ,     0.0, ,    24.2, ,
1986,     0.0, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     4.5, ,     5.2, ,     0.0, ,     0.0, ,     0.2, ,
1987,     0.8, ,     7.5, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.3, ,    16.8, ,     8.3, ,     0.2, ,     0.0, ,     0.0, ,
1988,     5.8, ,     2.2, ,     6.2, ,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.1, ,     0.7, ,    28.6, ,    16.3, ,    10.8, ,     0.0, ,     9.1, ,
1989,    23.0, ,     3.3, ,     3.6, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.8, ,    27.1, ,     4.5, ,     0.0, ,     0.0, ,
1990,    11.9, ,    43.2, ,     8.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.1, ,    19.1, ,    87.1, ,    55.1, ,     8.7, ,     0.0, ,     4.1, ,
1991,     0.1, ,     0.0, ,    17.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.9, ,    19.2, ,    17.8, ,     0.0, ,     0.0, ,
1992,     0.0, ,     0.8, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.8, ,    12.8, ,     0.8, ,     0.2, ,     0.0, ,     0.0, ,
1993,     2.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     2.3, ,    14.0, ,     0.0, ,     0.0, ,     0.1, ,
1994,     0.0, ,    16.6, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     7.6, ,    26.9, ,    16.6, ,     2.6, ,     0.0, ,     0.1, ,
1995,     0.0, ,    16.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.8, ,    17.8, ,    24.2, ,     0.1, ,     0.0, ,     0.2, ,
1996,    13.8, ,     6.6, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.9, ,     8.5, ,    38.3, ,    21.2, ,     0.4, ,     0.0, ,     8.9, ,
1997,     0.0, ,     0.0, ,    13.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    13.4, ,     8.5, ,    13.3, ,     0.0, ,     0.1, ,
1998,     0.9, ,     0.2, ,     8.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.4, ,    32.8, ,     1.2, ,     8.3, ,     0.0, ,     0.0, ,
1999,     2.7, ,    15.6, ,     0.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    19.8, ,    41.7, ,     1.3, ,     0.0, ,     0.0, ,
2000,    17.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    17.5, ,    17.6, ,     0.0, ,     0.0, ,     0.0, ,
2001,     0.0, ,     1.6, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     7.7, ,    12.0, ,     1.7, ,     2.6, ,     0.0, ,     0.2, ,
2002,     9.1, ,     0.8, ,    29.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    39.8, ,    17.6, ,    29.9, ,     0.0, ,     0.0, ,
2003,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,     0.1, ,     5.9, , -9999.9,M,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,
2004,    17.4, ,     0.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.0, ,    23.3, ,     0.6, ,     0.0, ,     0.0, ,
2005,     0.1, ,     2.5, ,     0.0, ,     0.1, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, , -9999.9,M,     2.6, ,     0.1, , -9999.9,M,     0.1, ,
2006,     0.0, ,     0.0, ,     4.1, ,     0.8, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    23.2, ,    13.3, ,    41.8, ,     0.0, ,     5.1, ,     0.1, ,    23.4, ,
2007,    11.7, ,    19.9, ,     4.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,    28.2, ,    65.8, ,    44.9, ,     4.3, ,     0.0, ,     1.7, ,
2008,    30.7, ,     3.3, ,    20.8, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.5, ,    90.3, ,    62.3, ,    21.8, ,     0.0, ,     0.0, ,
2009,    19.9, ,     9.1, ,     7.8, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,    46.0, ,    63.5, ,    12.8, ,     0.0, ,     0.0, ,
2010,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,     0.0, ,     1.8, ,     4.2, ,     0.1, ,     0.0, ,     1.7, ,
2011,     7.6, ,    15.9, ,    10.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,     0.0, ,    39.5, ,    23.5, ,    10.2, ,     0.0, ,     5.8, ,
2012,    14.7, ,     4.2, ,    18.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.8, ,    48.0, ,    18.9, ,    18.4, ,     0.0, ,     0.0, ,
2013,     0.0, ,     1.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,    11.9, ,    12.4, ,     0.1, ,     0.0, ,     0.0, ,
2014,     0.0, ,     0.5, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    10.7, ,     0.1, ,     0.0, ,     0.0, ,
2015,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
2016,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.6, , -9999.9,M,     1.7, , -9999.9,M, -9999.9,M,     0.0, ,
2017,     0.1, ,     6.9, ,     8.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     0.0, ,    16.2, ,    10.6, ,     8.4, ,     0.0, ,     0.8, ,
