"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1915" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    20.2" "    14.6" "     4.9" "    -3.2" " NA" " NA" " NA" " NA" "    13.2"
"1916" "    -1.7" "    -6.8" "    -0.1" "    10.5" "    16.5" "    19.7" "    28.6" "    26.6" "    20.0" "    14.4" "     4.8" "    -3.2" "    10.8" "    -3.9" "     9.0" "    25.0" "    13.1"
"1917" "    -5.5" "    -6.6" "     2.1" "     9.3" "    14.0" "    20.6" "    25.4" "    24.2" "    20.1" "     9.1" "     3.5" "    -7.8" "     9.0" "    -5.1" "     8.5" "    23.4" "    10.9"
"1918" "    -8.4" "    -5.0" "     2.3" "     7.8" "    18.8" "    22.0" "    25.5" "    22.8" "    15.8" "    15.3" "    12.2" "     1.9" "    10.9" "    -7.1" "     9.6" "    23.4" "    14.4"
"1919" "    -4.1" "    -2.0" "     0.6" "    12.0" "    21.8" "    26.3" "    25.5" "    23.8" "    21.5" "    19.4" "     6.4" "    -5.6" "    12.1" "    -1.4" "    11.5" "    25.2" "    15.8"
"1920" "   -10.8" "    -3.0" "     4.3" "    10.7" "    19.9" "    24.9" "    22.6" "    26.7" "    21.0" "    15.7" "     7.5" "     1.8" "    11.8" "    -6.5" "    11.6" "    24.7" "    14.7"
"1921" "    -2.2" "     1.9" "     6.0" "    14.1" "    22.1" "    27.5" "    28.8" "    19.1" "    19.1" "    13.3" "     4.1" "     1.9" "    13.0" "     0.5" "    14.1" "    25.1" "    12.2"
"1922" "    -6.7" "    -7.6" "     0.4" "     7.2" "    19.6" "    26.3" "    28.2" "    19.8" "    18.4" "    12.1" "     3.7" "    -1.1" "    10.0" "    -4.1" "     9.1" "    24.8" "    11.4"
"1923" "    -8.4" "    -6.8" "    -1.4" "     7.9" "    17.2" "    23.4" "    24.8" "    23.4" "    19.6" "    11.8" "     3.4" "     0.6" "     9.6" "    -5.4" "     7.9" "    23.9" "    11.6"
"1924" "    -5.7" "    -5.8" "     1.4" "     9.0" "    13.4" "    23.0" "    24.2" "    23.9" "    16.8" "    15.4" "     4.3" "    -6.6" "     9.4" "    -3.6" "     7.9" "    23.7" "    12.2"
"1925" "    -7.6" "    -0.9" "     4.2" "    11.3" "    15.4" "    23.0" "    23.3" "    26.1" "    19.5" "     7.5" "     3.7" "    -3.7" "    10.2" "    -5.0" "    10.3" "    24.1" "    10.2"
"1926" "    -4.0" "    -4.4" "    -1.6" "     5.4" "    17.5" "    19.9" "    24.6" "    22.4" "    17.5" "    10.7" "     2.7" "    -4.6" "     8.8" "    -4.0" "     7.1" "    22.3" "    10.3"
"1927" "    -5.3" "    -3.4" "     4.9" "    10.2" "    15.3" "    21.0" "    24.3" "    22.1" "    20.9" "    13.7" "     5.1" "    -2.1" "    10.6" "    -4.4" "    10.1" "    22.5" "    13.2"
"1928" "    -5.1" "    -3.8" "    -0.6" "     8.0" "    17.6" "    21.7" "    24.2" "    25.0" "    16.2" "    13.4" "     3.8" "    -0.3" "    10.0" "    -3.7" "     8.3" "    23.6" "    11.1"
"1929" "    -6.5" "    -5.0" "     2.9" "     9.7" "    16.9" "    22.5" "    25.2" "    23.0" "    22.4" "    11.5" "     3.4" "    -6.0" "    10.0" "    -3.9" "     9.8" "    23.6" "    12.4"
"1930" "    -5.3" "    -1.4" "     1.2" "    10.5" "    19.4" "    24.9" "    25.1" "    25.1" "    20.5" "    14.3" "     6.0" "    -3.0" "    11.4" "    -4.2" "    10.4" "    25.0" "    13.6"
"1931" "    -5.3" "    -2.1" "     3.4" "    12.7" "    19.8" "    24.5" "    28.7" "    25.6" "    23.4" "    16.2" "     9.6" "     0.2" "    13.1" "    -3.5" "    12.0" "    26.3" "    16.4"
"1932" "     0.3" "    -1.6" "     0.5" "     8.4" "    19.6" "    24.8" "    24.3" "    25.6" "    20.5" "    13.8" "     3.2" "    -0.3" "    11.6" "    -0.4" "     9.5" "    24.9" "    12.5"
"1933" "     0.6" "    -2.9" "     0.6" "    10.9" "    19.9" "    26.0" " NA" "    24.9" "    21.3" "    11.1" "    -0.3" "    -7.1" " NA" "    -0.9" "    10.5" " NA" "    10.7"
"1934" "    -4.6" "    -9.0" "     0.0" "     8.5" "    21.0" "    25.1" "    26.9" "    23.5" "    21.0" "    11.5" "     5.6" "    -6.2" "    10.3" "    -6.9" "     9.8" "    25.2" "    12.7"
"1935" "    -6.7" "    -4.0" "     3.2" "    10.7" "    16.8" "    22.3" "    27.2" "    25.1" "    17.4" "    13.4" "     4.7" "    -5.9" "    10.4" "    -5.6" "    10.2" "    24.9" "    11.8"
"1936" "    -6.4" "    -7.2" "     2.9" "     6.7" "    19.6" "    23.2" "    26.5" "    24.0" "    20.9" "    12.4" "     1.6" "    -0.3" "    10.3" "    -6.5" "     9.7" "    24.6" "    11.6"
"1937" "    -0.6" "    -0.4" "    -1.2" "     9.4" "    20.2" "    23.8" "    26.4" "    26.9" "    19.7" "    10.3" "     4.8" "    -4.0" "    11.3" "    -0.4" "     9.5" "    25.7" "    11.6"
"1938" "    -5.9" "    -3.3" "     3.6" "    11.5" "    18.1" "    23.8" "    26.1" "    25.1" "    17.3" "    14.9" "     6.6" "    -2.1" "    11.3" "    -4.4" "    11.1" "    25.0" "    12.9"
"1939" "    -4.4" "    -3.9" "    -0.2" "     6.5" "    18.7" "    23.1" "    25.8" "    25.5" "    19.6" "    11.9" "     3.0" "    -1.8" "    10.3" "    -3.5" "     8.3" "    24.8" "    11.5"
"1940" "    -7.6" "    -4.3" "    -2.1" "     8.2" "    18.0" "    22.0" "    25.6" "    24.0" "    19.1" "    10.8" "     3.2" "    -1.0" "     9.7" "    -4.6" "     8.0" "    23.9" "    11.0"
"1941" "    -6.8" "    -3.5" "     0.6" "    15.3" "    20.5" "    25.2" "    27.1" "    22.8" "    21.6" "    12.3" "     5.1" "    -1.7" "    11.5" "    -3.8" "    12.1" "    25.0" "    13.0"
"1942" "    -5.2" "    -5.8" "     3.2" "    14.6" "    18.6" "    23.5" "    25.3" "    23.9" "    19.3" "    13.5" "     3.9" "    -5.7" "    10.8" "    -4.2" "    12.1" "    24.2" "    12.2"
"1943" "    -9.4" "    -3.1" "    -1.6" "     5.2" "    17.6" "    24.5" "    26.3" "    23.2" "    17.6" "    11.6" "     3.5" "    -3.7" "     9.3" "    -6.1" "     7.1" "    24.7" "    10.9"
"1944" "    -1.8" "    -3.4" "    -0.4" "     8.1" "    22.5" "    23.9" "    25.9" "    26.4" "    19.1" "    12.4" "     3.9" "    -4.1" "    11.0" "    -3.0" "    10.1" "    25.4" "    11.8"
"1945" "    -9.5" "    -3.3" "     8.2" "    13.0" "    14.3" "    22.0" "    24.8" "    24.9" "    19.0" "    11.1" "     4.4" "    -4.4" "    10.4" "    -5.6" "    11.8" "    23.9" "    11.5"
"1946" "    -4.6" "    -5.9" "     9.6" "     9.9" "    16.5" "    22.5" "    25.8" "    22.3" "    21.5" "    15.3" "     6.0" "    -2.4" "    11.4" "    -5.0" "    12.0" "    23.5" "    14.3"
"1947" "    -3.9" "    -5.4" "     0.8" "     7.1" "    15.2" "    22.6" "    24.4" "    27.3" "    19.7" "    19.8" "     3.6" "    -4.8" "    10.5" "    -3.9" "     7.7" "    24.8" "    14.4"
"1948" "    -7.4" "    -3.9" "     3.1" "    12.0" "    16.6" "    23.2" "    25.7" "    24.9" "    21.6" "    12.7" "     8.1" "    -0.4" "    11.4" "    -5.4" "    10.6" "    24.6" "    14.1"
"1949" "    -3.0" "    -0.8" "     0.3" "    11.3" "    18.5" "    25.6" "    26.9" "    26.5" "    17.7" "    16.4" "     2.1" "    -0.6" "    11.7" "    -1.4" "    10.0" "    26.3" "    12.1"
"1950" "     0.3" "    -5.8" "    -0.6" "     6.9" "    18.5" "    23.2" "    24.4" "    22.7" "    18.2" "    14.6" "     4.5" "    -3.1" "    10.3" "    -2.0" "     8.3" "    23.4" "    12.4"
"1951" " NA" " NA" "     1.8" "     9.8" "    20.6" "    22.2" "    24.6" "    23.1" "    18.6" "    14.4" "     1.1" "    -2.8" " NA" " NA" "    10.7" "    23.3" "    11.4"
"1952" "    -3.4" "    -1.8" "     0.7" "    13.1" "    17.0" "    23.5" "    27.7" "    25.2" "    21.2" "    10.6" "     5.5" "    -0.2" "    11.6" "    -2.7" "    10.3" "    25.5" "    12.4"
"1953" "    -2.4" "    -0.3" "     3.8" "    10.0" "    20.5" "    23.7" "    26.0" "    26.0" "    20.8" "    15.4" "     7.3" "     0.4" "    12.6" "    -1.0" "    11.4" "    25.2" "    14.5"
"1954" "    -7.7" "     1.5" "     1.4" "    11.4" "    17.9" "    23.7" "    24.2" "    22.5" "    17.0" "    13.3" "     5.1" "    -3.3" "    10.6" "    -1.9" "    10.2" "    23.5" "    11.8"
"1955" "    -6.7" "    -2.7" "     0.1" "    13.6" "    20.6" "    25.1" "    29.1" "    27.2" "    21.3" "    14.4" "     2.7" "    -5.3" "    11.6" "    -4.2" "    11.4" "    27.1" "    12.8"
"1956" "    -4.0" "    -2.4" "     0.0" "     8.0" "    16.2" "    23.7" "    23.0" "    23.0" "    17.1" "    16.8" "     5.2" "    -1.5" "    10.4" "    -3.9" "     8.1" "    23.2" "    13.0"
"1957" "    -6.9" "    -0.5" "     4.2" "    13.0" "    17.5" "    23.8" "    25.7" "    23.0" "    20.1" "    13.8" "     5.7" "     0.6" "    11.7" "    -3.0" "    11.6" "    24.2" "    13.2"
"1958" "    -4.2" "    -6.8" "     4.5" "    13.6" "    17.2" "    20.4" "    25.0" "    24.3" "    20.1" "    14.6" "     7.9" " NA" " NA" "    -3.5" "    11.8" "    23.2" "    14.2"
"1959" " NA" "    -5.9" "     2.9" "    10.8" "    20.3" "    24.4" "    27.1" "    26.6" "    21.7" "    10.7" "     4.2" "    -2.9" " NA" " NA" "    11.3" "    26.0" "    12.2"
"1960" "    -4.7" "    -1.5" "    -1.0" "    10.9" "    20.6" "    23.0" "    24.3" "    25.2" "    21.2" "    14.0" "     7.2" "    -3.3" "    11.3" "    -3.0" "    10.2" "    24.2" "    14.1"
"1961" "    -7.6" "     0.6" "     2.5" "     8.3" "    16.1" "    22.2" "    25.0" "    24.8" "    23.2" "    15.7" "     5.0" "    -2.4" "    11.1" "    -3.4" "     9.0" "    24.0" "    14.6"
"1962" "    -6.1" "    -5.3" "     4.0" "    11.0" "    21.3" "    23.8" "    25.0" "    25.7" "    18.4" "    12.0" "     4.3" "    -1.8" "    11.0" "    -4.6" "    12.1" "    24.8" "    11.6"
"1963" "    -6.8" "    -5.9" "     3.5" "    11.1" "    17.9" "    25.7" "    26.2" "    22.3" "    18.0" "    19.1" "     6.6" "    -7.8" "    10.8" "    -4.8" "    10.8" "    24.7" "    14.6"
"1964" "    -1.7" "    -1.4" "     2.8" "    10.7" "    21.3" "    24.3" "    27.2" "    21.9" "    18.4" "    13.3" "     6.5" "    -1.8" "    11.8" "    -3.6" "    11.6" "    24.5" "    12.7"
"1965" "    -6.2" "    -3.1" "     0.7" "     8.1" "    21.9" "    23.3" "    23.1" "    23.0" "    19.4" "    11.7" "     3.3" "    -0.2" "    10.4" "    -3.7" "    10.2" "    23.1" "    11.5"
"1966" "    -6.1" "    -1.6" "     2.9" "     9.1" "    15.7" "    24.5" "    27.1" "    23.5" "    18.0" "    12.5" "     6.9" "    -3.3" "    10.8" "    -2.6" "     9.2" "    25.0" "    12.5"
"1967" "    -1.8" "    -6.8" "     1.5" "    10.3" "    14.4" "    24.7" "    25.0" "    23.4" "    19.9" "    11.9" "     1.8" "    -1.5" "    10.2" "    -4.0" "     8.7" "    24.4" "    11.2"
"1968" "    -7.2" "    -5.5" "     5.1" "    14.2" "    17.3" "    22.0" "    25.7" "    23.1" "    21.6" "    14.3" "     1.9" "    -5.8" "    10.6" "    -4.7" "    12.2" "    23.6" "    12.6"
"1969" "    -4.1" "    -1.9" "     1.1" "    11.6" "    17.5" "    22.0" "    25.5" "    26.0" "    19.2" "    11.6" "     4.3" "    -5.3" "    10.6" "    -3.9" "    10.1" "    24.5" "    11.7"
"1970" "    -8.4" "    -5.5" "     0.9" "    11.8" "    17.4" "    23.5" "    25.3" "    25.0" "    18.9" "    14.0" "     4.3" "    -6.6" "    10.1" "    -6.4" "    10.0" "    24.6" "    12.4"
"1971" "    -8.4" "    -3.4" "     0.6" "     8.5" "    19.5" "    24.4" "    23.7" "    23.4" "    21.7" "    17.3" "     2.8" "    -2.0" "    10.7" "    -6.1" "     9.5" "    23.8" "    13.9"
"1972" "    -3.6" "    -5.9" "    -2.2" "     6.6" "    19.9" "    21.1" "    25.1" "    22.7" "    19.1" "     9.1" "     1.4" "    -4.2" "     9.1" "    -3.8" "     8.1" "    23.0" "     9.9"
