"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1922" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    21.0" "    16.2" "     8.7" "     0.0" "   -10.9" " NA" " NA" " NA" " NA" "     8.3"
"1923" "   -10.6" "    -6.6" "    -2.4" "     8.8" "    15.3" "    21.9" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -9.4" "     7.2" " NA" " NA"
"1924" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    11.1" "    -2.3" "   -12.6" " NA" " NA" " NA" " NA" " NA"
"1925" "   -15.8" "   -10.4" "    -1.9" "     9.7" "    17.4" "    19.8" "    22.6" "    20.0" "    12.8" "     4.2" "    -2.1" "    -4.1" "     6.0" "   -12.9" "     8.4" "    20.8" "     5.0"
"1926" "    -3.3" "    -3.3" "     3.5" "    10.3" "    15.5" "    17.9" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -3.6" "     9.8" " NA" " NA"
"1927" "   -12.0" "    -9.3" "     1.6" "     7.3" "    13.6" "    19.0" " NA" " NA" "    14.2" "     7.1" "   -10.4" "   -21.6" " NA" " NA" "     7.5" " NA" "     3.6"
"1928" "    -9.1" "    -4.1" "    -0.5" "    -0.4" "    15.8" "    18.4" "    22.7" "    19.7" "    15.5" "     4.0" "     0.9" "    -5.6" "     6.4" "   -11.6" "     5.0" "    20.3" "     6.8"
"1929" "   -19.3" "   -15.3" "    -1.8" "     3.8" "    14.1" "    19.6" "    22.8" "    21.5" "    14.4" "    12.7" "     3.3" "   -11.6" "     5.4" "   -13.4" "     5.4" "    21.3" "    10.1"
"1930" "   -16.2" "    -5.3" "     0.0" "    11.0" "    13.5" "    18.2" "    23.0" "    22.2" "    14.2" "     6.0" "     2.4" "     1.5" "     7.5" "   -11.0" "     8.2" "    21.1" "     7.5"
"1931" "    -2.1" "     3.8" "    -1.8" "    11.4" "    16.2" "    19.6" "    22.3" "    21.3" "    14.4" "    10.2" "    -0.9" "    -4.5" "     9.2" "     1.1" "     8.6" "    21.1" "     7.9"
"1932" "   -11.3" "    -9.3" "    -5.8" "     8.8" "    16.9" "    20.8" "    21.7" "    22.9" "    16.8" "     5.8" "    -3.1" "    -7.9" "     6.4" "    -8.4" "     6.6" "    21.8" "     6.5"
"1933" "   -13.0" "    -8.9" "    -2.1" "     7.4" "    16.3" "    18.2" "    20.8" "    22.6" "    13.1" "     6.0" "     1.6" "   -22.3" "     5.0" "    -9.9" "     7.2" "    20.5" "     6.9"
"1934" "    -4.9" "    -0.4" "     0.9" "    12.6" "    17.5" "    18.0" "    20.7" "    20.4" "    11.2" "     9.3" "    -0.5" "   -11.2" "     7.8" "    -9.2" "    10.3" "    19.7" "     6.7"
"1935" "   -18.7" "     0.2" "    -5.6" "     4.4" "    14.0" "    16.9" "    22.8" "    19.4" "    16.3" "     9.4" "    -4.0" "    -5.4" "     5.8" "    -9.9" "     4.3" "    19.7" "     7.2"
