"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1887" "    -5.6" "    -4.0" "    -1.8" "     7.4" "    22.3" "    22.8" "    28.9" "    25.6" "    19.8" "     9.6" "     3.7" "    -1.9" "    10.6" " NA" "     9.3" "    25.8" "    11.0"
"1888" "    -7.5" "    -4.7" "    -3.3" "     6.4" "    14.8" "    24.1" "    24.7" "    23.9" "    19.4" "     7.8" "     5.4" "    -0.6" "     9.2" "    -4.7" "     6.0" "    24.2" "    10.9"
"1889" "    -1.8" "    -6.2" "     2.4" "     9.8" "    17.1" "    19.2" "    25.0" "    23.9" "    20.8" "     9.7" "     4.5" "     2.0" "    10.5" "    -2.9" "     9.8" "    22.7" "    11.7"
"1890" "     0.2" "    -0.7" "    -0.7" "    10.1" "    13.5" "    23.5" "    24.5" "    22.3" "    18.6" "    11.1" "     4.3" "    -3.3" "    10.3" "     0.5" "     7.6" "    23.4" "    11.3"
"1891" "    -2.3" "    -0.2" "    -1.4" "     9.3" "    17.3" "    23.3" "    22.4" "    23.0" "    22.5" "    11.7" "     4.3" "     2.0" "    11.0" "    -1.9" "     8.4" "    22.9" "    12.8"
"1892" "    -5.0" "    -2.5" "    -1.1" "     8.0" "    13.8" "    22.6" "    25.0" "    24.9" "    19.5" "    12.6" "     1.8" "    -3.2" "     9.7" "    -1.8" "     6.9" "    24.2" "    11.3"
"1893" "    -8.2" "    -4.9" "    -0.3" "     7.1" "    16.5" "    24.2" "    25.2" "    25.9" "    19.1" "    13.9" "     4.5" "    -2.7" "    10.0" "    -5.4" "     7.8" "    25.1" "    12.5"
"1894" "    -1.6" "    -4.9" "     4.4" "    10.8" "    16.4" "    23.4" "    26.3" "    24.4" "    21.8" "    12.8" "     1.7" "    -0.4" "    11.3" "    -3.1" "    10.5" "    24.7" "    12.1"
"1895" "    -5.1" "    -8.2" "    -2.3" "     9.4" "    18.8" "    25.8" "    24.6" "    23.5" "    21.7" "     9.1" "     4.6" "    -0.4" "    10.1" "    -4.6" "     8.6" "    24.6" "    11.8"
"1896" "    -5.2" "    -3.7" "    -2.6" "    11.9" "    21.4" "    23.1" "    25.2" "    26.1" "    19.0" "    10.4" "     6.5" "    -1.8" "    10.9" "    -3.1" "    10.2" "    24.8" "    12.0"
"1897" "    -3.6" "    -2.8" "     0.3" "     9.4" "    16.2" "    20.3" "    26.6" "    22.8" "    22.2" "    16.1" "     4.5" "    -1.3" "    10.9" "    -2.7" "     8.6" "    23.2" "    14.3"
"1898" "    -2.7" "    -2.2" "     5.8" "     9.3" "    16.8" "    23.3" "    27.7" "    26.6" "    22.9" "    12.9" "     3.8" "    -2.0" "    11.9" "    -2.1" "    10.6" "    25.9" "    13.2"
"1899" "    -4.7" "    -6.3" "    -1.4" "    10.7" "    17.6" "    23.4" "    25.1" "    27.9" "    18.0" "    14.6" "     5.9" "    -0.7" "    10.8" "    -4.3" "     9.0" "    25.5" "    12.8"
"1900" "    -1.7" "    -5.3" "    -1.7" "    11.2" "    19.6" "    25.4" "    27.2" "    29.3" "    25.5" "    20.7" "     6.4" "    -0.5" "    13.0" "    -2.6" "     9.7" "    27.3" "    17.5"
"1901" "    -2.8" "    -6.5" "    -0.2" "    10.6" "    17.2" "    23.5" "    27.6" "    24.6" "    20.1" "    13.1" "     3.3" "    -2.0" "    10.7" "    -3.3" "     9.2" "    25.2" "    12.2"
"1902" "    -3.6" "    -3.9" "     5.7" "    10.7" "    16.9" "    20.5" "    24.7" "    22.8" "    19.8" "    11.8" "     9.6" "    -2.7" "    11.0" "    -3.2" "    11.1" "    22.7" "    13.7"
"1903" "    -3.6" "    -3.0" "     6.6" "    10.4" "    20.7" "    21.1" "    25.5" "    21.6" "    20.5" "    13.8" "     3.7" "    -4.6" "    11.1" "    -3.1" "    12.6" "    22.7" "    12.7"
"1904" "    -7.7" "    -8.6" "    -0.5" "     5.6" "    20.9" "    22.5" "    24.8" "    23.4" "    21.2" "    11.8" "     4.3" "    -4.5" "     9.4" "    -7.0" "     8.7" "    23.6" "    12.4"
"1905" "    -5.5" "    -6.3" "     1.8" "    10.1" "    18.0" "    23.1" "    25.5" "    24.6" "    21.5" "    13.7" "     3.9" "    -0.4" "    10.8" "    -5.4" "    10.0" "    24.4" "    13.0"
"1906" "     0.5" "    -2.7" "    -1.5" "    11.3" "    17.8" "    23.8" "    24.9" "    26.3" "    23.7" "    12.6" "     4.0" "    -2.8" "    11.5" "    -0.9" "     9.2" "    25.0" "    13.4"
"1907" "    -4.0" "    -5.7" "     4.0" "     6.4" "    14.9" "    23.3" "    26.2" "    25.6" "    21.2" "    11.0" "     4.1" "    -0.8" "    10.5" "    -4.2" "     8.4" "    25.0" "    12.1"
"1908" "    -3.4" "    -4.9" "     1.5" "     9.0" "    17.9" "    25.2" "    26.8" "    24.6" "    27.5" "    16.6" "     5.9" "    -0.8" "    12.2" "    -3.0" "     9.5" "    25.5" "    16.7"
"1909" "    -1.6" "    -1.3" "     0.1" "     8.2" "    16.0" "    23.7" "    25.4" "    25.6" "    19.6" "    10.6" "     7.8" "    -2.3" "    11.0" "    -1.2" "     8.1" "    24.9" "    12.7"
"1910" "    -2.8" "    -4.5" "     7.2" "    12.9" "    15.9" "    22.6" "    26.6" "    24.2" "    20.3" "    14.7" "     2.4" "    -4.6" "    11.2" "    -3.2" "    12.0" "    24.5" "    12.5"
"1911" "    -2.3" "    -2.6" "     1.1" "     9.4" "    22.3" "    23.3" "    28.5" "    26.1" "    20.7" "    13.1" "     2.9" "     1.0" "    12.0" "    -3.2" "    10.9" "    26.0" "    12.2"
"1912" "    -8.6" "    -6.3" "    -2.1" "     8.5" "    18.1" "    22.0" "    25.8" "    21.1" "    20.9" "    13.7" "     5.8" "    -0.9" "     9.8" "    -4.6" "     8.2" "    23.0" "    13.5"
"1913" "     0.7" "    -5.1" "     2.8" "    11.1" "    17.4" "    25.7" "    26.6" "    26.9" "    20.4" "    14.2" "     7.5" "     1.7" "    12.5" "    -1.8" "    10.4" "    26.4" "    14.0"
"1914" "    -2.5" "    -7.1" "     0.4" "     8.0" "    19.5" "    22.7" "    27.1" "    24.8" "    20.5" "    16.1" "     4.3" "    -2.5" "    10.9" "    -2.6" "     9.3" "    24.9" "    13.6"
"1915" "    -4.1" "    -1.1" "     0.0" "    13.7" "    14.8" "    21.7" "    23.8" "    22.2" "    21.3" "    13.7" "     5.8" "    -2.3" "    10.8" "    -2.6" "     9.5" "    22.6" "    13.6"
"1916" "    -0.1" "    -5.8" "    -2.2" "     9.4" "    16.6" "    19.6" "    29.2" "    28.3" "    21.6" "    13.6" "     4.4" "    -2.1" "    11.0" "    -2.7" "     7.9" "    25.7" "    13.2"
"1917" "    -4.2" "    -6.7" "    -0.9" "     7.6" "    13.3" "    19.9" "    25.2" "    24.2" "    20.1" "     9.3" "     3.7" "    -5.8" "     8.8" "    -4.3" "     6.7" "    23.1" "    11.0"
"1918" "    -9.6" "    -4.3" "     2.9" "    11.2" "    19.1" "    20.6" "    26.2" "    27.7" "    16.5" "    14.1" "     6.6" "     0.6" "    11.0" "    -6.6" "    11.1" "    24.8" "    12.4"
"1919" "    -0.9" "    -1.9" "     2.8" "     8.6" "    15.9" "    27.5" "    28.0" "    24.1" "    21.6" "    14.8" "     3.9" "    -4.8" "    11.6" "    -0.7" "     9.1" "    26.5" "    13.4"
"1920" "    -8.3" "    -5.1" "     3.7" "     7.3" "    17.4" "    23.4" "    23.0" "    24.7" "    22.8" "    16.6" "     3.3" "    -0.1" "    10.7" "    -6.1" "     9.5" "    23.7" "    14.2"
"1921" "    -0.5" "    -1.3" "     5.7" "    13.8" "    19.3" "    25.3" "    29.6" "    23.9" "    23.8" "    12.4" "     2.4" "    -1.1" "    12.8" "    -0.6" "    12.9" "    26.3" "    12.9"
"1922" "    -4.0" "    -2.1" "     3.0" "    10.9" "    20.9" "    23.1" "    25.2" "    25.4" "    22.5" "    13.5" "     5.8" "    -0.7" "    12.0" "    -2.4" "    11.6" "    24.6" "    13.9"
"1923" "    -4.1" "    -6.0" "    -0.4" "     7.7" "    16.7" "    24.5" "    25.8" "    24.5" "    20.6" "    13.2" "     5.3" "     3.0" "    10.9" "    -3.6" "     8.0" "    24.9" "    13.0"
"1924" "    -4.1" "    -4.2" "     0.8" "     9.1" "    13.6" "    22.0" "    24.9" "    24.1" "    17.9" "    15.9" "     5.9" "    -3.9" "    10.2" "    -1.8" "     7.8" "    23.7" "    13.2"
"1925" "    -4.5" "    -0.6" "     3.6" "    12.5" "    14.7" "    24.2" "    24.9" "    26.7" "    19.9" "     7.8" "     4.0" "    -2.6" "    10.9" "    -3.0" "    10.3" "    25.3" "    10.6"
"1926" "    -2.9" "    -4.0" "    -2.0" "     5.1" "    17.3" "    21.2" "    26.0" "    24.0" "    19.3" "    11.7" "     4.2" " NA" " NA" "    -3.2" "     6.8" "    23.7" "    11.7"
"1927" "    -3.9" "    -1.6" "     3.9" "    10.3" "    14.8" "    20.2" "    24.9" "    22.5" "    22.3" "    15.9" "     7.2" "    -0.9" "    11.3" " NA" "     9.7" "    22.5" "    15.1"
"1928" "    -3.1" "    -2.8" "     0.8" "     8.6" "    17.5" "    21.4" "    25.6" "    25.9" "    19.2" "    14.4" "     5.3" "     0.8" "    11.1" "    -2.3" "     9.0" "    24.3" "    13.0"
"1929" "    -4.1" "    -4.2" "     5.3" "    10.7" "    15.9" "    23.2" "    26.4" "    23.4" "    22.9" "    12.7" "     4.3" "    -3.2" "    11.1" "    -2.5" "    10.6" "    24.3" "    13.3"
"1930" "    -3.5" "     0.0" "     0.8" "     9.9" "    19.4" "    24.1" "    27.4" "    26.8" "    23.7" "    13.8" "     7.0" "    -1.0" "    12.4" "    -2.2" "    10.0" "    26.1" "    14.8"
"1931" "    -1.9" "    -0.2" "     2.9" "    11.7" "    19.6" "    24.9" "    28.1" "    26.0" "    24.1" "    16.1" "    10.1" "     1.9" "    13.6" "    -1.0" "    11.4" "    26.3" "    16.8"
"1932" "     2.8" "     0.0" "     0.3" "     7.7" "    17.4" "    24.8" "    24.3" "    25.7" "    21.6" "    14.3" "     3.3" "     0.8" "    11.9" "     1.6" "     8.5" "    24.9" "    13.1"
"1933" "     2.0" "    -2.0" "     1.0" "    10.7" "    19.2" "    26.1" "    27.9" "    26.3" "    22.4" "    12.5" "     2.5" "    -2.5" "    12.2" "     0.3" "    10.3" "    26.8" "    12.5"
"1934" "    -1.8" "    -9.3" "    -1.0" "     8.3" "    21.0" "    25.7" "    28.5" "    24.9" "    22.0" "    13.5" "     7.6" "    -1.8" "    11.5" "    -4.5" "     9.4" "    26.4" "    14.4"
"1935" "    -3.9" "    -3.7" "     4.1" "     9.5" "    14.9" " NA" "    29.3" "    26.5" " NA" "    13.1" "     4.2" "    -3.9" " NA" "    -3.1" "     9.5" " NA" " NA"
"1936" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1937" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1938" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1939" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1940" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1941" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1942" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1943" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1944" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1945" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1946" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1947" "    -2.2" "    -5.7" "    -0.8" "     7.3" "    14.5" "    21.6" "    23.6" " NA" "    19.4" "    18.6" "     3.5" "    -2.7" " NA" " NA" "     7.0" " NA" "    13.8"
"1948" "    -7.4" "    -4.8" "     1.3" "    11.2" "    14.9" "    21.9" "    24.8" "    25.3" "    22.0" "    10.9" "     7.4" "    -0.8" "    10.6" "    -5.0" "     9.1" "    24.0" "    13.4"
"1949" "    -1.4" " NA" "     1.8" " NA" "    18.4" "    26.1" "    26.7" "    26.4" "    17.5" "    15.0" "     3.0" "    -0.2" " NA" " NA" " NA" "    26.4" "    11.8"
"1950" "     1.1" " NA" "    -2.4" "     5.0" "    15.5" "    21.9" "    23.4" " NA" "    17.4" "    14.0" "     3.7" " NA" " NA" " NA" "     6.0" " NA" "    11.7"
"1951" "    -2.7" "    -2.4" "     1.0" "     7.8" "    17.6" "    21.5" "    24.1" "    23.1" "    19.2" "    13.4" "     1.2" "    -1.6" "    10.2" " NA" "     8.8" "    22.9" "    11.3"
"1952" "    -2.0" "    -2.5" "    -0.6" "    13.4" "    15.7" " NA" "    27.1" "    24.6" "    21.2" "    10.2" "     7.1" "     0.1" " NA" "    -2.0" "     9.5" " NA" "    12.8"
"1953" "    -1.6" "    -0.5" "     2.2" "     8.9" "    17.0" "    22.9" "    25.6" "    25.7" "    20.4" "    15.9" "     7.5" " NA" " NA" "    -0.7" "     9.4" "    24.7" "    14.6"
"1954" "    -4.6" "     1.0" "     0.7" "    10.6" "    15.2" "    22.7" "    25.6" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     8.8" " NA" " NA"
"1955" " NA" " NA" "    -1.8" " NA" " NA" " NA" "    28.8" " NA" "    19.4" "    14.6" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1956" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1957" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1958" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1959" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     4.1" "    -0.8" " NA" " NA" " NA" " NA" " NA"
"1960" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1961" " NA" " NA" " NA" " NA" " NA" "    21.8" "    24.7" "    24.4" "    23.0" "    15.5" "     5.8" "    -1.2" " NA" " NA" " NA" "    23.6" "    14.8"
"1962" "    -5.8" "    -5.1" "     1.2" "    11.2" "    20.6" "    22.3" "    23.3" "    24.5" "    17.4" "    13.3" "     5.0" "    -2.4" "    10.5" "    -4.0" "    11.0" "    23.4" "    11.9"
"1963" "    -7.6" "    -6.5" "     3.1" "    11.4" "    16.0" "    23.8" "    25.3" "    22.1" "    18.4" "    19.0" "     7.3" "    -5.1" "    10.6" "    -5.5" "    10.2" "    23.7" "    14.9"
"1964" "    -1.9" "    -3.2" "     1.5" "     9.4" "    19.0" "    22.5" "    25.7" "    20.8" "    19.0" "    12.7" "     6.9" "    -0.9" "    11.0" "    -3.4" "    10.0" "    23.0" "    12.9"
"1965" "    -5.0" "    -3.3" "    -1.1" "     6.7" "    19.6" "    21.7" "    22.3" "    22.5" "    19.5" "    11.0" "     4.7" "     1.0" "    10.0" "    -3.1" "     8.4" "    22.2" "    11.7"
"1966" "    -4.7" "    -2.2" "     2.9" "     7.8" "    14.0" "    23.2" "    26.5" "    23.8" "    17.9" "    12.2" "     6.2" "    -1.4" "    10.5" "    -2.0" "     8.2" "    24.5" "    12.1"
"1967" "    -0.8" "    -5.8" "     1.1" "     9.9" "    12.5" "    24.4" "    23.2" "    21.8" "    19.2" "    12.0" "     2.2" "    -0.6" "     9.9" "    -2.7" "     7.8" "    23.1" "    11.1"
"1968" "    -5.7" "    -5.7" "     4.2" "    13.0" "    14.3" "    22.1" "    25.0" "    24.0" "    20.9" "    14.6" "     3.9" "    -3.1" "    10.6" "    -4.0" "    10.5" "    23.7" "    13.1"
"1969" "    -3.4" "    -2.6" "    -0.1" "    11.2" "    16.8" "    20.0" "    24.5" "    26.0" "    19.7" "    12.0" "     5.0" "    -3.8" "    10.4" "    -3.0" "     9.3" "    23.5" "    12.2"
"1970" "    -7.0" "    -3.6" "    -0.3" "    10.7" "    17.5" "    22.2" "    24.7" "    24.6" "    19.2" "    13.5" "     5.5" "    -3.0" "    10.3" "    -4.8" "     9.3" "    23.8" "    12.7"
"1971" "    -6.1" "    -2.9" "    -0.9" "     8.1" "    17.4" "    24.0" "    23.3" "    23.2" "    21.2" "    17.2" "     4.8" "     1.0" "    10.9" "    -4.0" "     8.2" "    23.5" "    14.4"
"1972" "    -3.2" "    -4.3" "    -1.8" "     5.9" "    19.2" "    19.9" "    24.6" "    22.8" "    20.2" "     9.8" "     2.2" "    -1.1" "     9.5" "    -2.2" "     7.8" "    22.4" "    10.7"
"1973" "    -2.3" "    -4.3" "     5.9" "    10.2" "    14.5" "    22.8" "    25.7" "    25.9" "    20.5" "    15.0" "     4.8" "    -2.0" "    11.4" "    -2.6" "    10.2" "    24.8" "    13.4"
"1974" "    -2.9" "    -5.1" "     0.7" "    11.6" "    14.6" "    21.8" "    25.5" "    25.0" "    18.3" "    12.0" "     5.4" "     0.3" "    10.6" "    -3.3" "     9.0" "    24.1" "    11.9"
"1975" "    -1.0" "    -2.7" "    -0.5" "     5.8" "    21.6" "    23.4" "    25.7" "    24.2" "    16.9" "    14.2" "     9.6" "    -2.4" "    11.2" "    -1.1" "     9.0" "    24.4" "    13.6"
"1976" "    -5.6" "     0.0" "     3.5" "    11.6" "    15.0" "    24.2" "    23.4" " NA" "    18.5" "     9.2" "     1.7" "    -4.8" " NA" "    -2.7" "    10.0" " NA" "     9.8"
"1977" "    -9.2" "    -4.1" "     5.0" "    13.0" "    21.2" "    21.8" "    25.3" "    22.3" "    17.8" "    11.8" "     5.7" "    -2.7" "    10.7" "    -6.0" "    13.1" "    23.1" "    11.8"
"1978" "    -5.9" "    -6.5" "    -0.1" "     7.8" "    18.3" "    22.4" "    25.1" "    24.7" "    19.0" "    11.9" "     5.8" "    -0.9" "    10.1" "    -5.0" "     8.7" "    24.1" "    12.2"
"1979" "    -6.2" "    -8.1" "     4.8" "     8.4" "    16.2" "    22.6" "    25.3" "    22.8" "    20.4" "    11.0" "     6.1" "     0.3" "    10.3" "    -5.1" "     9.8" "    23.6" "    12.5"
