"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1933" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     4.9" "   -10.1" "   -16.2" " NA" " NA" " NA" " NA" " NA"
"1934" "   -12.4" "   -16.6" "    -6.7" "     3.1" "    11.8" "    20.1" "    22.4" "    19.2" "    14.5" "     7.1" "    -0.3" "   -12.3" "     4.2" "   -15.1" "     2.7" "    20.6" "     7.1"
"1935" "   -18.2" "    -9.4" "    -4.2" "     3.1" "    10.5" "    18.8" "    22.9" "    22.0" "    13.4" "     8.3" "    -4.6" "   -10.7" "     4.3" "   -13.3" "     3.1" "    21.2" "     5.7"
"1936" "   -16.1" "   -16.1" "    -2.3" "     1.2" "    10.8" "    19.4" "    25.1" "    22.2" "    16.7" "     4.0" "    -6.7" "    -6.3" "     4.3" "   -14.3" "     3.2" "    22.2" "     4.7"
"1937" "   -13.1" "    -2.9" "    -7.7" "     6.9" "    16.6" "    21.1" "    23.0" "    24.2" "    15.6" "     5.7" "    -1.8" "   -10.5" "     6.4" "    -7.4" "     5.3" "    22.8" "     6.5"
"1938" "   -14.3" "   -10.1" "    -0.2" "     4.0" "    15.2" "    20.1" "    22.9" "    22.3" "    15.3" "    10.8" "    -2.2" "    -7.7" "     6.3" "   -11.6" "     6.3" "    21.8" "     8.0"
"1939" "   -12.5" "   -12.9" "    -8.2" "     2.0" "    13.2" "    20.3" "    23.9" "    21.5" "    14.5" "     5.1" "     0.5" "    -6.2" "     5.1" "   -11.0" "     2.3" "    21.9" "     6.7"
"1940" "   -11.8" "    -8.5" "    -6.4" "     3.3" "    11.5" "    18.4" "    23.4" "    22.5" "    17.9" "     7.3" "    -4.2" "    -8.7" "     5.4" "    -8.8" "     2.8" "    21.4" "     7.0"
"1941" "   -13.9" "    -8.8" "    -4.9" "     8.4" "    16.8" "    21.8" "    24.3" "    18.7" "    15.6" "     6.6" "    -2.6" "    -8.1" "     6.2" "   -10.5" "     6.8" "    21.6" "     6.5"
"1942" "   -13.0" "   -10.0" "     0.3" "     9.0" "    13.1" "    23.7" "    20.6" "    21.0" "    13.2" "     9.4" "     0.0" "   -13.2" "     6.2" "   -10.4" "     7.5" "    21.8" "     7.5"
"1943" "   -15.2" "    -8.5" "    -6.5" "     3.4" "    14.4" "    17.0" "    24.6" "    20.4" "    15.2" "     9.7" "    -1.2" "   -10.8" "     5.2" "   -12.3" "     3.8" "    20.7" "     7.9"
"1944" "    -5.2" "   -11.3" "    -5.2" "     3.6" "    16.2" "    20.1" "    24.4" "    22.6" "    16.4" "     7.3" "     0.0" "    -8.5" "     6.7" "    -9.1" "     4.9" "    22.4" "     7.9"
"1945" "   -16.3" "    -7.1" "     3.3" "     5.2" "    10.4" "    18.0" "    22.3" "    22.0" "    15.0" "     6.6" "    -2.1" "   -12.1" "     5.4" "   -10.6" "     6.3" "    20.8" "     6.5"
"1946" "   -12.8" "   -14.7" "     3.5" "     4.7" "    10.9" "    19.0" "    22.8" "    20.0" "    18.2" "    10.7" "    -1.1" "    -9.6" "     6.0" "   -13.2" "     6.4" "    20.6" "     9.3"
"1947" "   -10.3" "   -10.1" "    -3.8" "     0.4" "     8.3" "    19.4" "    24.4" "    24.3" "    15.6" "    15.9" "    -0.4" "    -9.5" "     6.2" "   -10.0" "     1.6" "    22.7" "    10.4"
"1948" "   -14.4" "   -12.0" "    -4.3" "     6.6" "    11.6" "    20.7" "    23.2" "    21.4" "    19.3" "    11.1" "     1.8" "    -5.9" "     6.6" "   -12.0" "     4.6" "    21.8" "    10.7"
"1949" "    -9.9" "   -11.0" "    -5.9" "     7.6" "    12.0" "    22.0" "    24.9" "    20.7" "    13.7" "    10.8" "    -2.9" "    -8.7" "     6.1" "    -8.9" "     4.6" "    22.5" "     7.2"
"1950" "   -15.9" "   -12.3" "    -6.3" "     0.3" "    13.0" "    16.5" "    22.0" "    19.9" "    15.9" "     7.8" "    -1.8" "   -10.7" "     4.0" "   -12.3" "     2.3" "    19.5" "     7.3"
"1951" "   -12.9" "    -9.5" "    -3.5" "     7.0" "    17.4" "    19.9" "    21.9" "    20.3" "    14.6" " NA" "    -3.9" "   -10.0" " NA" "   -11.0" "     7.0" "    20.7" " NA"
"1952" "   -12.1" "    -8.9" "    -2.1" "     9.8" "    13.5" "    20.1" "    24.0" "    22.3" "    15.9" "     5.1" " NA" " NA" " NA" "   -10.3" "     7.1" "    22.1" " NA"
"1953" "   -10.6" "    -8.2" "    -0.5" "     4.1" "    11.7" "    18.8" "    23.9" "    23.6" "    13.8" "    11.0" "     1.9" "    -8.8" "     6.7" " NA" "     5.1" "    22.1" "     8.9"
