"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1946" " NA" " NA" "   -19.8" "   -11.7" "    -2.4" "     5.3" "    15.4" "    14.9" "     3.0" "    -6.6" "   -17.7" "   -22.1" " NA" " NA" "   -11.3" "    11.9" "    -7.1"
"1947" "   -27.8" " NA" "   -19.3" "   -16.1" " NA" "     2.5" " NA" " NA" "     5.2" "    -0.3" "   -11.9" "   -22.2" " NA" " NA" " NA" " NA" "    -2.3"
"1948" "   -26.1" "   -31.0" "   -26.3" "   -15.5" "    -2.7" "     6.2" "    16.2" "    15.4" "     9.1" "    -1.3" "   -11.3" "   -24.6" "    -7.7" "   -26.4" "   -14.8" "    12.6" "    -1.2"
"1949" "   -31.0" "   -36.0" "   -22.5" " NA" " NA" " NA" " NA" " NA" "     6.6" "    -4.8" "   -17.1" "   -25.9" " NA" "   -30.5" " NA" " NA" "    -5.1"
"1950" "   -38.6" "   -29.8" "   -21.7" "   -13.7" "    -3.1" "     3.4" "    13.1" "    13.4" "     8.0" "    -4.0" "   -14.0" "   -20.5" "    -9.0" "   -31.4" "   -12.8" "    10.0" "    -3.3"
"1951" " NA" "   -31.5" "   -22.4" "   -11.3" "    -0.7" "     8.9" "    16.8" "    16.8" "     5.4" "    -4.8" "   -17.1" "   -28.1" " NA" " NA" "   -11.5" "    14.2" "    -5.5"
"1952" "   -31.1" "   -29.5" "   -19.6" "    -6.6" "     2.5" "     9.0" "    14.9" "    12.7" "     4.6" "    -7.8" "   -17.9" "   -19.8" "    -7.4" "   -29.6" "    -7.9" "    12.2" "    -7.0"
"1953" "   -33.0" "   -22.9" "   -20.6" "    -8.8" "    -2.5" "     6.8" "    15.2" "    15.5" "     5.9" "    -4.1" "   -11.1" "   -26.8" "    -7.2" "   -25.2" "   -10.6" "    12.5" "    -3.1"
"1954" "   -34.6" "   -26.6" "   -22.9" "   -14.9" "    -1.9" "     7.8" "    17.7" "    18.7" "     7.0" "    -2.7" "   -14.4" "   -23.9" "    -7.6" "   -29.3" "   -13.2" "    14.7" "    -3.4"
"1955" "   -28.6" "   -34.4" "   -25.0" "    -7.6" "    -1.8" "    10.0" "    16.4" "    12.7" "     4.8" "    -1.5" "   -15.6" "   -24.7" "    -7.9" "   -29.0" "   -11.5" "    13.0" "    -4.1"
"1956" "   -25.4" "   -29.7" "   -23.8" "   -14.3" "    -8.0" "     5.2" "    16.2" "    11.7" "     3.1" "    -8.0" "   -18.0" "   -30.4" "   -10.1" "   -26.6" "   -15.4" "    11.0" "    -7.6"
"1957" "   -32.9" "   -29.0" "   -20.2" "   -11.9" "    -4.2" "     4.8" "    14.1" "    13.1" "     6.5" "    -3.5" "   -16.9" "   -28.5" "    -9.1" "   -30.8" "   -12.1" "    10.7" "    -4.6"
"1958" "   -23.7" "   -32.1" "   -17.7" "   -15.6" "    -3.4" "     6.3" "    14.5" "    13.7" "     6.8" "    -1.4" "   -16.9" "   -25.6" "    -7.9" "   -28.1" "   -12.2" "    11.5" "    -3.8"
"1959" "   -25.8" "   -29.8" "   -24.5" "   -14.5" "    -5.4" "     4.1" "    14.3" "    11.3" "     6.1" "    -6.4" "   -16.6" "   -16.6" "    -8.7" "   -27.1" "   -14.8" "     9.9" "    -5.6"
"1960" "   -29.0" "   -28.0" "   -26.4" "   -12.7" "     0.4" "    12.8" "    16.5" "    14.9" "     6.2" "    -4.7" "   -18.4" "   -22.0" "    -7.5" "   -24.5" "   -12.9" "    14.7" "    -5.6"
"1961" "   -31.6" "   -26.0" "   -28.1" "   -12.2" "    -5.3" "     8.8" "    17.1" "    11.6" "     1.0" "    -8.4" "   -14.3" "   -21.5" "    -9.1" "   -26.5" "   -15.2" "    12.5" "    -7.2"
