" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1952" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    22.1" "    18.7" " NA" "    11.7" " NA" " NA" " NA" " NA" " NA" " NA"
"1953" " NA" " NA" "     4.6" "    10.2" "    16.4" "    21.1" "    26.2" "    23.2" "    20.8" "    13.2" "    10.2" "     3.4" " NA" " NA" "    10.4" "    23.5" "    14.7"
"1954" "    -5.3" "    -0.3" "     3.9" "     8.2" "    16.0" "    21.8" "    21.1" "    21.8" "    19.3" "    15.1" "     7.8" " NA" " NA" "    -0.7" "     9.4" "    21.6" "    14.1"
"1955" "    -0.8" "    -1.1" "     2.6" "     9.0" "    18.1" "    20.6" "    28.4" "    24.6" "    19.0" "    15.2" "     6.7" "    -6.0" "    11.4" " NA" "     9.9" "    24.5" "    13.6"
"1956" "     0.2" "    -3.3" "    -0.5" "     7.6" "    12.5" "    21.8" "    22.0" "    23.7" "    18.6" "    14.9" "    10.6" "    -1.4" "    10.6" "    -3.0" "     6.5" "    22.5" "    14.7"
"1957" "    -6.7" "    -2.9" "     2.5" "     9.9" "    17.2" "    23.7" "    24.3" "    26.0" "    19.0" "    12.6" "     4.0" "     0.0" "    10.8" "    -3.7" "     9.9" "    24.7" "    11.9"
"1958" "    -0.7" "    -4.5" "     1.7" "     8.4" "    11.7" "    16.0" "    20.7" "    24.0" "    20.5" " NA" "     9.2" " NA" " NA" "    -1.7" "     7.3" "    20.2" " NA"
"1959" " NA" "    -3.4" " NA" "    10.6" "    17.0" "    16.9" "    26.1" "    20.6" "    18.7" "    10.2" "     4.5" "    -1.5" " NA" " NA" " NA" "    21.2" "    11.1"
"1960" "    -6.4" "    -3.0" "    -2.8" " NA" "    20.8" "    22.2" "    24.3" "    27.0" "    20.0" "    10.9" "     4.9" "    -3.6" " NA" "    -3.6" " NA" "    24.5" "    11.9"
"1961" "    -9.2" "    -4.0" "     0.9" "     6.9" " NA" "    21.9" "    24.0" "    25.7" "    20.2" "    11.4" "     4.4" " NA" " NA" "    -5.6" " NA" "    23.9" "    12.0"
"1962" "    -6.6" " NA" "     5.1" "     8.6" "    15.8" "    24.1" "    20.0" "    22.8" "    17.0" "    11.5" "     5.2" "    -1.1" " NA" " NA" "     9.8" "    22.3" "    11.2"
"1963" "    -2.4" "    -5.7" "     1.8" "     7.0" "    17.5" "    23.2" "    25.5" "    21.1" "    18.6" "    16.0" "     7.2" " NA" " NA" "    -3.1" "     8.8" "    23.3" "    13.9"
"1964" "    -3.5" "    -1.6" "     2.0" "     9.2" "    18.3" "    22.3" "    24.8" "    22.1" "    18.2" "    11.9" "     4.7" "    -1.5" "    10.6" " NA" "     9.8" "    23.1" "    11.6"
"1965" "    -5.1" "    -3.3" "     2.1" "     8.4" "    15.6" "    23.5" "    24.7" "    23.2" "    19.5" "    11.0" "     2.8" "    -3.2" "     9.9" "    -3.3" "     8.7" "    23.8" "    11.1"
"1966" "    -2.5" "    -2.1" "     4.7" "     9.1" "    16.2" "    22.7" "    24.9" " NA" "    18.6" "    12.8" "     7.0" "    -0.1" " NA" "    -2.6" "    10.0" " NA" "    12.8"
"1967" "    -3.4" "    -5.5" "    -1.4" "     6.6" "    11.4" "    23.8" "    26.5" "    24.9" "    20.4" "    12.0" "     5.3" "    -1.2" "    10.0" "    -3.0" "     5.5" "    25.1" "    12.6"
"1968" "    -6.1" "    -4.6" "     2.7" "    10.6" "    16.7" "    21.4" "    27.0" "    22.8" "    21.2" "    15.1" "     3.1" "    -0.3" "    10.8" "    -4.0" "    10.0" "    23.7" "    13.1"
"1969" "    -2.1" "    -1.2" "     2.4" "     8.2" "    15.9" "    23.8" "    23.9" "    24.7" "    19.1" "    11.5" "     6.9" "    -0.2" "    11.1" "    -1.2" "     8.8" "    24.1" "    12.5"
"1970" "    -7.9" "    -1.7" "     3.0" "     9.2" "    16.5" "    22.6" "    27.1" "    24.8" "    16.8" "    13.9" "     6.5" "    -4.2" "    10.6" "    -3.3" "     9.6" "    24.8" "    12.4"
"1971" " NA" "    -3.2" "     2.4" "     8.1" "    17.7" "    22.0" "    25.6" "    24.1" "    20.5" "    15.0" "     4.7" "    -4.0" " NA" " NA" "     9.4" "    23.9" "    13.4"
"1972" "    -4.5" "    -5.2" "    -0.7" "     7.1" "    18.0" "    22.1" "    24.5" "    23.7" "    19.7" "    10.8" "     2.4" "    -5.4" "     9.4" "    -4.6" "     8.1" "    23.4" "    11.0"
"1973" "    -4.9" "    -2.2" "     4.7" "     8.8" "    14.3" "    24.5" "    27.2" "    24.5" "    18.7" "    12.6" "     2.9" "     2.9" "    11.2" "    -4.2" "     9.3" "    25.4" "    11.4"
"1974" "    -5.3" "    -3.8" "     1.1" "     7.4" "    12.7" "    23.8" "    24.4" "    25.4" "    18.8" "    10.1" "     5.0" "    -1.1" "     9.9" "    -2.1" "     7.1" "    24.5" "    11.3"
"1975" "    -4.0" "    -4.3" "     2.3" "     6.5" "    17.7" "    23.6" "    27.3" "    24.5" "    19.4" "    13.0" "     7.2" "    -3.5" "    10.8" "    -3.1" "     8.8" "    25.1" "    13.2"
"1976" "    -4.9" "    -2.5" "     2.3" "     9.5" "    17.8" "    25.1" "    24.4" "    24.4" "    18.7" "    12.3" "     3.2" "    -4.1" "    10.5" "    -3.6" "     9.9" "    24.6" "    11.4"
"1977" "    -4.7" "    -2.9" "     5.4" "     8.7" "    18.9" "    18.7" "    25.5" "    24.6" "    17.4" "    12.8" "     7.2" "    -1.7" "    10.8" "    -3.9" "    11.0" "    22.9" "    12.5"
"1978" "    -5.5" "    -2.7" "     1.2" "     7.0" "    19.5" "    22.2" "    25.7" "    26.3" "    17.4" "    11.9" "     4.6" "    -2.4" "    10.4" "    -3.3" "     9.2" "    24.7" "    11.3"
"1979" "    -2.8" "    -5.9" "     5.3" "     9.9" "    17.8" "    23.3" "    26.7" "    22.6" "    20.1" "    12.9" "     8.1" "    -0.3" "    11.5" "    -3.7" "    11.0" "    24.2" "    13.7"
"1980" "    -2.2" "    -3.2" "     2.1" "    11.3" "    17.4" "    22.5" "    24.6" "    26.2" "    17.4" "    10.3" "     5.1" "    -4.9" "    10.6" "    -1.9" "    10.3" "    24.4" "    10.9"
"1981" "    -7.1" "     3.3" "     3.9" "    10.6" "    19.0" "    23.0" "    26.0" "    24.7" "    18.2" "    11.3" "     4.4" "     0.4" "    11.5" "    -2.9" "    11.2" "    24.6" "    11.3"
"1982" "    -7.7" "    -4.7" "     1.8" "     8.2" "    18.2" "    21.8" "    27.0" "    22.6" "    19.4" "    13.8" "     5.5" "     0.7" "    10.6" "    -4.0" "     9.4" "    23.8" "    12.9"
"1983" "    -2.1" "    -2.2" "     3.1" "    10.4" "    14.9" "    24.7" "    25.0" "    24.9" "    22.1" "    13.4" "     5.4" "    -2.5" "    11.4" "    -1.2" "     9.5" "    24.9" "    13.6"
"1984" "    -6.2" "     0.5" "    -0.8" "     8.8" "    16.6" "    21.6" "    26.0" "    26.5" "    19.5" "    14.1" "     6.6" "    -1.7" "    11.0" "    -2.7" "     8.2" "    24.7" "    13.4"
"1985" "    -7.5" "    -1.3" "     2.0" "    10.2" "    17.0" "    20.6" "    26.6" "    24.5" "    21.4" "    12.7" "     2.5" "    -5.0" "    10.3" "    -3.5" "     9.7" "    23.9" "    12.2"
"1986" "    -3.4" "    -3.0" "     2.4" "    10.0" "    16.4" "    21.6" "    22.9" "    22.0" "    17.3" " NA" "     2.2" "    -1.8" " NA" "    -3.8" "     9.6" "    22.2" " NA"
"1987" "    -4.8" "    -3.8" "     3.7" "    12.7" "    18.6" "    22.1" "    25.9" "    24.2" "    18.7" "    13.3" "     4.4" "    -2.3" "    11.1" "    -3.5" "    11.7" "    24.1" "    12.1"
"1988" "    -4.5" "    -2.6" "     3.7" "     8.0" "    18.7" "    20.9" "    26.4" "    24.5" "    18.1" "    10.8" "     6.1" "    -3.4" "    10.6" "    -3.1" "    10.1" "    23.9" "    11.7"
"1989" "    -3.5" "    -4.0" "     1.9" "     7.7" "    19.6" "    22.0" "    26.0" "    24.0" "    19.7" "    13.3" "     2.5" "    -8.4" "    10.1" "    -3.6" "     9.7" "    24.0" "    11.8"
"1990" "    -1.9" "    -4.4" "     3.1" "     9.2" "    14.7" "    23.6" "    25.7" "    27.0" "    18.8" "    12.5" "     3.7" "     0.1" "    11.0" "    -4.9" "     9.0" "    25.4" "    11.7"
"1991" "    -6.5" "    -1.6" "     3.5" "     9.7" "    19.1" "    23.7" "    26.6" "    25.1" "    17.9" "    12.8" "     5.3" "    -3.4" "    11.0" "    -2.7" "    10.8" "    25.1" "    12.0"
"1992" "    -5.4" "    -4.8" "     0.9" "     8.5" "    19.2" "    22.3" "    22.7" "    23.6" "    20.8" "    11.4" "     3.4" "    -1.1" "    10.1" "    -4.5" "     9.5" "    22.9" "    11.9"
