" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1885" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -0.3" " NA" " NA" " NA" " NA" " NA"
"1886" "   -14.8" "    -0.5" "     0.4" "    13.1" "    18.1" "    24.8" "    29.4" "    25.0" "    18.1" "    12.3" "     2.8" "    -9.1" "    10.0" "    -5.2" "    10.5" "    26.4" "    11.1"
"1887" "   -14.8" "   -16.0" "     1.9" "    10.4" "    17.3" "    19.9" "    24.0" "    21.4" "    18.9" "    10.1" "     2.2" "    -7.6" "     7.3" "   -13.3" "     9.9" "    21.8" "    10.4"
"1888" "   -15.7" "    -5.5" "    -4.4" "     8.2" "    14.6" "    19.4" "    25.2" "    23.8" "    21.1" "    11.0" "     1.9" "    -0.7" "     8.2" "    -9.6" "     6.1" "    22.8" "    11.3"
"1889" "    -6.8" "    -3.8" "     7.1" "    15.7" "    17.0" "    23.1" "    24.3" "    27.8" "    19.0" "    16.9" "     2.9" "    -5.0" "    11.5" "    -3.8" "    13.3" "    25.1" "    12.9"
"1890" "   -16.4" "   -12.8" "    -1.5" "    10.9" "    17.0" "    22.4" "    27.4" "    24.0" "    16.5" "    10.0" "     6.9" "     2.0" "     8.9" "   -11.4" "     8.8" "    24.6" "    11.1"
"1891" "    -1.0" "   -12.5" "    -2.6" "    14.7" "    18.7" "    19.3" "    23.5" "    24.6" "    21.1" "    11.2" "    -0.3" "    -3.4" "     9.4" "    -3.8" "    10.3" "    22.5" "    10.7"
"1892" "    -8.7" "    -6.8" "     1.3" "     7.6" "    12.7" "    21.0" "    27.1" "    25.3" "    20.4" "    14.5" "    -2.1" "    -8.9" "     8.6" "    -6.3" "     7.2" "    24.5" "    10.9"
"1893" "    -9.3" "   -14.0" "    -5.9" "     4.6" "    17.8" "    22.0" "    26.4" "    27.0" "    18.7" "     8.1" "    -2.3" "    -6.1" "     7.3" "   -10.7" "     5.5" "    25.1" "     8.2"
"1894" "   -10.7" "    -7.5" "    -0.8" "    12.7" "    19.5" "    24.6" "    30.3" "    28.5" "    18.5" "    11.0" "     0.9" "    -5.0" "    10.2" "    -8.1" "    10.5" "    27.8" "    10.1"
"1895" "   -14.4" "    -8.7" "     1.1" "    16.2" "    18.1" "    20.1" "    24.6" "    24.6" "    15.3" "    12.8" "     0.2" "    -4.4" "     8.8" "    -9.4" "    11.8" "    23.1" "     9.4"
"1896" "    -9.3" "    -1.6" "    -2.2" "     9.2" "    15.1" "    23.5" "    28.0" "    23.2" "    16.4" "    12.3" "   -12.3" "    -1.1" "     8.4" "    -5.1" "     7.4" "    24.9" "     5.5"
"1897" "    -8.3" "    -8.0" "    -8.4" "    12.2" "    22.2" "    23.1" "    26.2" "    27.6" "    20.9" "    12.1" "    -5.1" "    -5.9" "     9.1" "    -5.8" "     8.7" "    25.6" "     9.3"
"1898" "    -4.1" "    -5.2" "    -5.8" "     6.9" "    17.5" "    21.5" "    26.2" "    26.0" "    19.0" "     7.3" "    -1.6" "    -4.1" "     8.6" "    -5.1" "     6.2" "    24.6" "     8.2"
"1899" "    -9.6" "   -14.6" "    -9.6" "     7.5" "    13.9" "    20.0" "    25.1" "    20.4" "    18.9" "     7.8" "     8.7" "    -4.5" "     7.0" "    -9.4" "     3.9" "    21.8" "    11.8"
"1900" "    -0.3" "    -9.3" "     0.5" "    15.9" "    20.9" "    25.4" "    26.3" "    23.5" "    15.8" "    11.0" "    -2.7" "     0.0" "    10.6" "    -4.7" "    12.4" "    25.1" "     8.0"
"1901" "    -8.1" "    -8.1" "     1.7" "    11.8" "    21.7" "    17.4" "    25.6" "    25.7" "    12.1" "    14.7" "     2.4" "    -2.9" "     9.5" "    -5.4" "    11.7" "    22.9" "     9.7"
"1902" "    -4.2" "    -5.9" "     0.2" "     9.7" "    18.1" "    16.5" "    23.0" "    24.6" "    18.4" "    13.1" "    -1.0" "    -7.8" "     8.7" "    -4.3" "     9.3" "    21.4" "    10.2"
"1903" "    -4.6" "    -6.9" "    -4.6" "    11.6" "    15.6" "    22.7" "    22.5" "    20.0" "    15.0" "    14.9" "    -0.7" "    -1.6" "     8.7" "    -6.4" "     7.5" "    21.7" "     9.7"
"1904" "    -7.5" "   -14.5" "    -7.0" "     8.3" "    16.7" "    22.2" "    25.7" "    23.6" "    17.5" "    13.3" "     8.6" "    -3.5" "     8.6" "    -7.9" "     6.0" "    23.8" "    13.1"
"1905" "    -9.5" "    -6.5" "     7.1" "    12.3" "    15.1" "    19.8" "    23.1" "    26.2" "    19.1" "     8.3" "     4.7" "    -1.5" "     9.9" "    -6.5" "    11.5" "    23.0" "    10.7"
"1906" "    -4.6" "    -2.8" "     1.1" "    16.0" "    14.8" "    20.2" "    26.8" "    25.0" "    20.1" "    12.6" "    -0.6" "    -6.7" "    10.2" "    -3.0" "    10.6" "    24.0" "    10.7"
"1907" "   -18.2" "    -5.5" "    -2.2" "     3.3" "    11.2" "    20.6" "    23.9" "    23.5" "    16.8" "    15.5" "     5.9" "    -1.6" "     7.8" "   -10.1" "     4.1" "    22.7" "    12.7"
"1908" "    -2.5" "    -5.1" "    -3.3" "    13.0" "    18.3" "    20.5" "    27.2" "    24.0" "    20.9" "     7.4" "     3.4" "    -3.0" "    10.1" "    -3.1" "     9.3" "    23.9" "    10.6"
"1909" "   -11.1" "    -7.7" "    -0.7" "     5.5" "    16.6" "    21.1" "    23.2" "    25.9" "    21.9" "    10.3" "     0.4" "    -8.8" "     8.1" "    -7.3" "     7.1" "    23.4" "    10.9"
"1910" "    -4.6" "    -9.7" "    11.2" "    17.7" "    17.9" "    22.9" "    26.0" "    19.7" "    16.7" "    13.1" "    -1.7" "    -5.5" "    10.3" "    -7.7" "    15.6" "    22.9" "     9.4"
"1911" "   -14.8" "    -8.0" "     3.6" "     9.8" "    15.7" "    23.4" "    22.6" "    20.8" "    15.0" "    10.1" "    -5.4" "    -6.2" "     7.2" "    -9.4" "     9.7" "    22.3" "     6.6"
"1912" "   -13.1" "    -6.2" "    -5.6" "    12.9" "    16.6" "    24.2" "    21.3" "    21.2" "    13.7" "    11.2" "     5.6" "    -0.8" "     8.4" "    -8.5" "     8.0" "    22.2" "    10.2"
"1913" "   -10.7" "    -7.1" "    -2.8" "    14.8" "    15.7" "    23.2" "    24.6" "    25.2" "    21.8" "     8.0" "     6.9" "     1.4" "    10.1" "    -6.2" "     9.2" "    24.3" "    12.2"
"1914" "    -4.6" "    -9.9" "     2.5" "    12.2" "    19.3" "    21.7" "    31.6" "    25.6" "    19.4" "    12.8" "     4.6" "    -8.3" "    10.6" "    -4.4" "    11.3" "    26.3" "    12.3"
"1915" "    -7.6" "    -3.1" "     2.0" "    18.6" "    17.3" "    18.0" "    20.8" "    27.2" "    15.6" "    14.3" "     3.0" "    -1.6" "    10.4" "    -6.3" "    12.6" "    22.0" "    11.0"
"1916" "   -19.6" "    -7.6" "     0.5" "    11.3" "    15.2" "    18.9" "    25.0" "    23.0" "    18.3" "     8.8" "     2.8" "   -11.0" "     7.1" "    -9.6" "     9.0" "    22.3" "    10.0"
"1917" "    -8.9" "   -13.0" "    -3.0" "     6.1" "    18.9" "    20.5" "    29.3" "    25.4" "    19.9" "     7.2" "    10.7" "   -11.7" "     8.5" "   -11.0" "     7.3" "    25.1" "    12.6"
