" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1927" " NA" "   -13.5" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1928" "    -8.9" " NA" " NA" " NA" " NA" "    21.4" "    27.8" " NA" "    18.0" "     7.0" "     0.3" "    -7.9" " NA" " NA" " NA" " NA" "     8.4"
"1929" "   -21.9" "   -12.7" " NA" "     7.1" "    13.1" "    20.9" "    24.6" "    24.6" "    14.5" "    11.0" "    -5.1" "   -15.2" " NA" "   -14.2" " NA" "    23.4" "     6.8"
"1930" "   -21.4" "   -12.1" "    -2.6" "     8.2" "    13.8" "    21.3" "    25.9" "    25.5" "    12.8" "     2.9" "    -4.3" "    -5.8" "     5.4" "   -16.2" "     6.5" "    24.2" "     3.8"
"1931" "   -12.5" "    -5.6" " NA" "     7.6" "    14.3" "    20.0" "    23.7" "    21.9" "    14.2" "     9.6" "    -3.6" "    -9.0" " NA" "    -8.0" " NA" "    21.9" "     6.7"
"1932" "   -15.2" "   -15.0" "   -11.3" "     5.4" "    17.2" "    21.5" "    23.8" "    23.4" "    15.6" "     1.5" "   -10.5" "   -17.1" "     3.3" "   -13.1" "     3.8" "    22.9" "     2.2"
"1933" "   -18.6" "   -17.2" "    -6.6" "     3.2" "    15.4" "    21.1" "    22.2" "    22.5" "    14.0" "     2.4" "   -10.3" "   -25.5" "     1.9" "   -17.6" "     4.0" "    21.9" "     2.0"
"1934" "   -16.1" "   -11.5" " NA" "     6.1" "    15.1" "    18.7" "    21.3" "    19.1" "    11.0" "     7.2" "    -4.6" "   -15.1" " NA" "   -17.7" " NA" "    19.7" "     4.5"
"1935" "   -22.7" "    -5.7" "    -8.1" "     4.7" "    16.2" "    18.2" "    25.1" "    20.1" "    13.4" "     3.8" "   -11.2" "   -13.0" "     3.4" "   -14.5" "     4.3" "    21.1" "     2.0"
"1936" "   -23.9" "   -22.0" "    -5.3" "     1.9" "    14.3" "    18.8" "    25.4" "    21.7" "    11.9" "     2.9" "    -4.0" "   -16.5" "     2.1" "   -19.6" "     3.6" "    22.0" "     3.6"
"1937" "   -23.1" "   -12.9" "    -4.8" "     7.4" "    18.2" "    21.9" "    26.7" "    22.5" "    14.2" "     5.9" "    -7.4" "   -17.4" "     4.3" "   -17.5" "     6.9" "    23.7" "     4.2"
"1938" "   -16.4" "   -12.2" "    -1.8" "     5.6" "    12.8" "    22.7" "    23.2" "    20.6" "    20.2" "    10.8" "    -7.6" "   -12.1" "     5.5" "   -15.3" "     5.5" "    22.2" "     7.8"
"1939" "   -16.6" "   -20.3" "    -7.6" "     6.6" "    13.6" "    16.9" "    24.3" "    22.9" "    13.1" "     1.0" "    -2.0" "    -6.8" "     3.8" "   -16.3" "     4.2" "    21.4" "     4.0"
"1940" "   -13.3" "   -11.2" " NA" "     6.4" "    17.1" " NA" "    24.0" "    23.6" "    19.9" "     7.7" "    -7.9" "   -12.2" " NA" "   -10.4" " NA" " NA" "     6.6"
"1941" "   -16.3" "   -10.8" "    -2.4" "     8.4" "    15.0" "    21.3" "    27.0" "    21.6" "    13.5" "     7.0" "    -4.0" "   -12.3" "     5.7" "   -13.1" "     7.0" "    23.3" "     5.5"
"1942" "    -9.9" "   -11.4" "     1.1" "     5.9" "    15.6" "    19.8" "    22.2" "    21.1" "    13.8" "     9.2" "    -9.3" "   -18.0" "     5.0" "   -11.2" "     7.5" "    21.0" "     4.6"
"1943" "   -20.0" "   -10.2" "    -8.5" "     7.5" "    11.3" "    17.3" "    24.6" "    21.1" "    13.9" "    10.3" "    -1.3" "   -10.0" "     4.7" "   -16.1" "     3.4" "    21.0" "     7.6"
"1944" "    -8.4" "   -14.4" "    -8.3" "    10.1" "    16.7" "    20.1" "    22.4" "    20.6" "    15.8" "     8.6" "    -4.7" "   -11.4" "     5.6" "   -10.9" "     6.2" "    21.0" "     6.6"
"1945" "   -15.6" "   -11.1" "    -0.6" "     0.0" "    10.3" "    17.1" "    23.3" "    22.2" "    12.2" "     7.1" "    -9.5" "   -16.4" "     3.3" "   -12.7" "     3.2" "    20.9" "     3.3"
"1946" "   -16.5" "   -16.2" "     0.4" "     9.1" "    11.3" "    18.3" "    23.7" "    21.3" "    15.3" "     3.5" "    -7.1" "   -17.4" "     3.8" "   -16.4" "     6.9" "    21.1" "     3.9"
