" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1955" " NA" " NA" " NA" "    12.2" "    17.5" "    25.2" "    27.5" "    24.3" "    16.1" "    10.8" "    -1.4" "   -10.4" " NA" " NA" " NA" "    25.7" "     8.5"
"1956" "   -10.4" "    -6.0" "    -4.0" "     4.2" "    10.4" "    22.0" "    21.2" "    21.4" "    12.7" "    13.5" "     1.0" "    -9.5" "     6.4" "    -8.9" "     3.5" "    21.5" "     9.1"
"1957" "   -15.2" "    -5.9" "    -0.8" "     7.2" "    15.3" "    20.8" "    24.0" "    21.8" "    15.6" "    10.1" "     0.7" "    -5.0" "     7.4" "   -10.2" "     7.2" "    22.2" "     8.8"
"1958" "    -8.5" "   -12.0" "     1.3" "    10.1" "    12.3" "    18.6" "    23.3" "    20.8" "    17.3" "     9.0" "     1.9" "   -11.5" "     6.9" "    -8.5" "     7.9" "    20.9" "     9.4"
"1959" "   -13.1" "    -9.6" "    -1.8" "     5.4" "    16.9" "    22.6" "    26.3" "    23.0" "    17.6" "     5.7" "    -4.6" "    -6.5" "     6.8" "   -11.4" "     6.8" "    24.0" "     6.2"
"1960" "    -9.7" "    -8.8" "    -5.8" "     5.8" "    16.9" "    21.0" "    22.3" "    23.6" "    16.2" "     9.5" "     2.2" "    -9.5" "     7.0" "    -8.3" "     5.6" "    22.3" "     9.3"
"1961" "   -12.6" "    -6.1" "    -0.9" "     6.4" "    12.7" "    19.1" "    23.7" "    22.4" "    18.7" "    10.4" "     2.2" "    -6.8" "     7.4" "    -9.4" "     6.1" "    21.7" "    10.4"
"1962" "   -13.5" "   -12.2" "     1.6" "     5.9" "    18.7" "    22.8" "    23.9" "    21.8" "    14.9" "    10.8" "     1.4" "    -7.3" "     7.4" "   -10.8" "     8.7" "    22.8" "     9.0"
"1963" "   -13.6" "   -11.7" "    -1.3" "     7.7" "    15.4" "    24.6" "    25.7" "    20.6" "    15.6" "    15.7" "     3.9" "   -11.4" "     7.6" "   -10.9" "     7.3" "    23.6" "    11.7"
"1964" "    -5.7" "    -5.8" "    -3.7" "     8.7" "    18.5" "    21.0" "    25.5" "    18.7" "    15.5" "     9.2" "     1.1" "    -9.9" "     7.8" "    -7.6" "     7.8" "    21.7" "     8.6"
