"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1917" "   -20.3" "   -13.1" "    -0.5" "     5.6" "    16.7" "    18.2" "    23.2" "    19.1" "    16.1" "     2.4" " NA" "   -12.1" " NA" " NA" "     7.3" "    20.2" " NA"
"1918" "   -11.9" "    -6.4" " NA" " NA" " NA" " NA" "    21.8" "    21.0" "    14.3" "     9.1" "     2.2" "    -5.7" " NA" "   -10.1" " NA" " NA" "     8.5"
"1919" "    -6.1" "    -7.0" "    -0.9" "    10.7" "    19.6" "    23.1" "    23.6" "    21.3" "    15.9" "     5.7" "    -4.2" "   -13.2" "     7.4" "    -6.3" "     9.8" "    22.7" "     5.8"
"1920" "   -14.1" "    -7.6" "     2.3" "     6.3" "    17.6" "    20.9" "    21.8" "    23.4" "    19.8" "    15.8" "     0.1" "    -5.5" "     8.4" "   -11.6" "     8.7" "    22.0" "    11.9"
"1921" "    -4.6" "    -4.1" "    -0.2" "    12.0" "    18.0" "    22.8" "    24.0" "    21.1" "    18.8" "    12.3" "    -2.5" "    -5.7" "     9.3" "    -4.7" "     9.9" "    22.6" "     9.5"
"1922" "    -9.2" "    -9.4" "     1.9" "     9.9" "    20.9" "    21.9" "    22.0" "    22.4" "    19.7" "    12.9" "     4.5" "    -9.8" "     9.0" "    -8.1" "    10.9" "    22.1" "    12.4"
"1923" "    -8.1" "    -9.6" "    -4.6" " NA" "    18.3" "    23.1" "    24.1" "    20.2" "    13.7" "     6.4" "     0.6" "    -6.3" " NA" "    -9.2" " NA" "    22.5" "     6.9"
"1924" "   -18.1" "    -7.0" "    -1.4" "     4.8" "    10.0" " NA" " NA" " NA" "    13.1" "    10.2" "    -5.4" "   -17.5" " NA" "   -10.5" "     4.5" " NA" "     6.0"
"1925" "   -14.4" "   -11.2" "    -2.6" "     9.0" "    11.0" "    15.6" "    18.4" "    18.6" "    11.6" "    -1.9" " NA" "   -15.7" " NA" "   -14.4" "     5.8" "    17.5" " NA"
"1926" " NA" "    -6.6" "    -3.1" "     6.2" "    18.2" "    17.0" "    22.1" "    20.6" "    13.1" "     6.5" "    -6.3" "   -10.8" " NA" " NA" "     7.1" "    19.9" "     4.4"
"1927" "   -11.5" "    -6.2" "     2.2" "     7.0" "    11.6" "    17.6" "    20.5" "    19.7" "    16.2" "    10.1" "    -3.6" "   -13.6" "     5.8" "    -9.5" "     6.9" "    19.3" "     7.6"
"1928" "    -9.9" "    -8.0" "    -1.1" "     4.6" "    17.8" "    18.1" "    21.7" "    20.9" "    14.1" "     8.5" "     0.9" "    -5.9" "     6.8" "   -10.5" "     7.1" "    20.2" "     7.8"
"1929" "   -17.6" "   -11.2" "     0.7" "     8.9" "    13.7" "    20.4" "    23.8" "    22.8" "    16.3" "    10.7" "    -3.3" "   -11.0" "     6.2" "   -11.6" "     7.8" "    22.3" "     7.9"
"1930" "   -15.8" "    -5.7" "    -1.5" "     9.5" "    15.4" "    20.8" "    22.6" "    23.7" "    16.7" "     9.4" "     1.2" "    -7.6" "     7.4" "   -10.8" "     7.8" "    22.4" "     9.1"
"1931" "    -7.7" "    -1.4" "    -0.2" "    11.0" "    15.3" "    22.1" "    23.4" "    21.2" "    18.7" "    12.9" "     3.2" "    -3.5" "     9.6" "    -5.6" "     8.7" "    22.2" "    11.6"
"1932" "    -7.1" "    -7.3" "    -4.9" "     9.0" "    17.7" "    23.3" "    22.0" "    22.3" "    16.7" "     6.7" "    -3.1" "   -10.0" "     7.1" "    -6.0" "     7.3" "    22.5" "     6.8"
"1933" "    -7.6" "   -10.7" "    -1.7" "     6.8" "    16.8" "    24.0" "    24.8" "    22.2" "    17.3" "     6.4" "    -5.1" "   -11.3" "     6.8" "    -9.4" "     7.3" "    23.7" "     6.2"
"1934" "    -7.4" "    -9.9" "    -3.1" "     4.7" "    18.1" "    18.4" "    22.4" "    19.2" "    14.0" "    10.2" "     1.1" "    -9.4" "     6.5" "    -9.5" "     6.6" "    20.0" "     8.4"
"1935" "   -13.4" "    -4.1" "    -1.1" "     7.5" "    15.6" "    18.1" "    24.5" "    21.2" "    15.4" "     8.9" "    -3.7" "    -6.2" "     6.9" "    -9.0" "     7.3" "    21.3" "     6.9"
"1936" "   -15.2" "   -15.3" "    -0.4" "     4.5" "    18.0" "    20.3" "    27.1" "    22.6" "    17.9" "     5.1" "    -4.2" "    -5.5" "     6.2" "   -12.2" "     7.4" "    23.3" "     6.3"
"1937" "   -14.9" "    -7.5" "    -1.1" "     6.3" "    17.5" "    20.6" "    23.2" "    23.3" "    14.8" "     6.5" "    -1.5" "   -10.7" "     6.4" "    -9.3" "     7.6" "    22.4" "     6.6"
"1938" "   -12.8" "    -5.3" "     4.0" "     7.3" "    14.3" "    19.6" "    22.0" "    22.3" "    17.0" "    13.0" "    -3.0" "    -8.3" "     7.5" "    -9.6" "     8.5" "    21.3" "     9.0"
"1939" "    -7.9" "   -13.0" "    -2.7" "     5.9" "    15.3" "    19.2" "    22.8" "    22.3" "    15.4" "     6.0" "     3.2" "    -2.1" "     7.0" "    -9.7" "     6.2" "    21.4" "     8.2"
"1940" "   -10.5" "    -5.3" "    -3.0" "     6.1" "    13.3" "    18.8" "    23.0" "    21.6" "    18.7" "    11.4" "    -3.8" "    -7.0" "     6.9" "    -6.0" "     5.5" "    21.1" "     8.8"
"1941" "    -8.6" "    -7.3" "    -0.6" "    12.2" "    17.2" "    21.0" "    23.8" "    20.1" "    15.9" "    12.1" "     0.5" "    -3.2" "     8.6" "    -7.6" "     9.6" "    21.6" "     9.5"
"1942" "    -7.5" "    -7.0" "     2.7" "    14.1" "    15.1" "    21.2" "    22.3" "    21.9" "    16.3" "    11.8" "     0.4" "   -11.0" "     8.4" "    -5.9" "    10.6" "    21.8" "     9.5"
"1943" "   -14.8" "    -5.4" "    -3.0" "     8.6" "    15.7" "    21.1" "    26.6" "    22.8" "    16.1" "    13.0" "    -1.6" "    -6.7" "     7.7" "   -10.4" "     7.1" "    23.5" "     9.2"
"1944" "    -3.0" "    -6.8" "    -2.8" "    10.3" "    17.3" "    22.1" "    23.9" "    22.6" "    17.6" "    12.9" "     1.6" "    -7.0" "     9.1" "    -5.5" "     8.3" "    22.9" "    10.7"
"1945" "   -12.2" "    -7.4" "     5.3" "     6.6" "    13.6" "    20.2" "    22.7" "    21.9" "    15.1" "    10.5" "    -3.4" "   -11.2" "     6.8" "    -8.9" "     8.5" "    21.6" "     7.4"
"1946" "   -12.1" "   -10.0" "     6.1" "     9.1" "    16.3" "    21.6" "    25.3" "    22.5" "    17.4" "    10.0" "    -0.6" "    -9.7" "     8.0" "   -11.1" "    10.5" "    23.1" "     8.9"
"1947" "    -8.0" "    -8.5" "    -0.5" "     6.0" "    13.3" "    19.0" "    26.7" "    25.9" "    16.6" "    15.4" "    -3.4" "    -9.2" "     7.8" "    -8.7" "     6.3" "    23.9" "     9.5"
"1948" "   -12.0" "    -8.8" "    -0.3" "     8.8" "    17.8" "    21.1" "    23.7" "    23.6" "    21.0" "    12.7" "     0.3" "    -7.3" "     8.4" "   -10.0" "     8.8" "    22.8" "    11.3"
