" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1929" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    11.6" "    10.0" "    -6.8" "   -16.8" " NA" " NA" " NA" " NA" "     4.9"
"1930" "   -21.1" "   -13.7" "    -3.2" "     6.1" "    13.0" "    22.2" "    25.1" "    23.9" " NA" " NA" " NA" " NA" " NA" "   -17.2" "     5.3" "    23.7" " NA"
"1931" " NA" " NA" " NA" " NA" "    11.4" "    18.6" "    22.7" "    21.3" "    13.5" "     9.8" "    -4.2" "    -9.7" " NA" " NA" " NA" "    20.9" "     6.4"
"1932" "   -15.8" "   -15.0" "   -11.7" "     4.7" "    16.3" "    20.4" "    21.6" "    22.7" "    15.0" "     2.3" "   -10.5" "   -16.2" "     2.8" "   -13.5" "     3.1" "    21.6" "     2.3"
"1933" "   -20.3" "   -18.3" "    -6.5" "     2.5" "    13.8" "    19.3" "    21.8" "    22.0" "    13.9" "     2.5" "   -10.9" "   -26.6" "     1.1" "   -18.3" "     3.3" "    21.0" "     1.8"
"1934" "   -15.8" "   -10.9" "    -7.2" "     4.3" "    14.2" "    18.7" "    21.6" "    18.3" "    10.6" "     7.0" "    -5.0" "   -15.4" "     3.4" "   -17.8" "     3.8" "    19.5" "     4.2"
"1935" "   -23.4" "    -4.8" "    -8.2" "     5.5" "    16.5" "    19.4" "    24.7" "    20.1" "    13.3" "     3.3" "   -11.7" "   -13.2" "     3.5" "   -14.5" "     4.6" "    21.4" "     1.6"
"1936" "   -24.4" "   -22.7" "    -5.3" "     1.6" "    13.8" "    18.4" "    25.1" "    21.2" "    11.7" "     2.3" "    -3.1" "   -16.7" "     1.8" "   -20.1" "     3.4" "    21.6" "     3.6"
"1937" "   -23.8" "   -12.4" "    -3.9" "     8.0" "    18.6" "    22.4" "    25.5" "    20.2" "    13.2" "     5.8" "    -6.9" "   -17.7" "     4.1" "   -17.6" "     7.6" "    22.7" "     4.0"
"1938" "   -16.5" "   -12.7" "    -0.9" "     6.0" "    13.3" "    23.2" "    24.2" "    21.1" "    20.4" "    11.3" "    -7.1" "   -11.3" "     5.9" "   -15.6" "     6.1" "    22.8" "     8.2"
"1939" "   -17.0" "   -19.2" "    -6.1" "     6.8" "    13.7" "    17.6" "    24.0" "    23.1" "    13.0" "     1.7" "    -2.1" "    -6.5" "     4.1" "   -15.8" "     4.8" "    21.6" "     4.2"
"1940" "   -13.7" "   -10.0" "    -3.2" "     6.2" "    17.5" "    17.6" "    24.1" "    23.8" "    20.7" "     7.3" "    -7.4" "   -12.1" "     5.9" "   -10.1" "     6.8" "    21.8" "     6.9"
"1941" "   -16.1" "    -9.7" "    -1.7" "     9.2" "    14.7" "    19.8" "    26.9" "    21.8" "    13.3" "     6.9" "    -4.3" "   -11.9" "     5.7" "   -12.6" "     7.4" "    22.8" "     5.3"
"1942" "    -9.6" "   -10.6" "     1.8" "     6.0" "    15.9" "    20.0" "    21.6" "    20.9" "    13.5" "     9.9" "    -9.0" "   -16.9" "     5.3" "   -10.7" "     7.9" "    20.8" "     4.8"
"1943" "   -19.7" "    -7.9" "    -7.5" "     8.2" "    11.8" "    18.7" "    25.3" "    21.0" "    14.6" "    11.4" "    -1.0" "   -11.6" "     5.3" "   -14.8" "     4.2" "    21.7" "     8.3"
"1944" "    -7.4" "   -13.7" "    -6.5" "    10.3" "    18.0" "    21.4" "    23.4" "    21.5" "    16.8" "     9.3" "    -4.3" "   -11.5" "     6.4" "   -10.9" "     7.3" "    22.1" "     7.3"
"1945" "   -16.2" "   -10.0" "    -0.8" "     0.1" "    10.2" "    17.7" "    24.4" "    21.7" "    11.9" "     6.4" "    -9.9" "   -17.3" "     3.2" "   -12.6" "     3.2" "    21.3" "     2.8"
"1946" "   -17.5" "   -17.0" "     0.8" "     8.7" "    10.8" "    17.4" "    22.7" "    21.3" "    14.8" "     3.0" "    -7.2" "   -17.0" "     3.4" "   -17.3" "     6.8" "    20.5" "     3.5"
"1947" "   -16.6" "   -16.0" "    -4.7" "     0.6" "    10.2" "    19.3" "    25.5" "    19.4" "    12.6" "     9.6" "    -7.6" "   -14.7" "     3.1" "   -16.5" "     2.0" "    21.4" "     4.9"
"1948" "   -13.9" "   -16.2" "    -7.8" "     1.3" "    16.6" "    21.5" "    24.1" "    20.6" "    17.4" "    11.4" "    -2.9" "   -15.5" "     4.7" "   -14.9" "     3.4" "    22.1" "     8.6"
"1949" "   -16.7" "   -17.5" "    -3.5" "     8.5" "    14.3" "    17.0" "    20.8" "    21.4" "    13.0" "     4.5" "    -2.6" "   -17.6" "     3.5" "   -16.6" "     6.4" "    19.7" "     5.0"
"1950" "   -28.6" "   -15.1" "    -6.4" "     3.1" "    14.4" "    17.7" "    21.9" "    17.3" "    15.6" "     4.2" "    -8.9" "   -16.6" "     1.6" "   -20.4" "     3.7" "    19.0" "     3.6"
"1951" "   -18.7" "   -13.3" "    -9.3" "     5.5" "    13.9" "    16.6" "    21.3" "    19.7" "    12.2" "     3.6" "    -8.0" "   -18.0" "     2.1" "   -16.2" "     3.4" "    19.2" "     2.6"
"1952" "   -20.0" "   -10.9" "    -3.8" "    11.4" "    15.7" "    18.9" "    20.5" "    19.5" "    13.6" "     6.3" "    -2.9" "    -9.6" "     4.9" "   -16.3" "     7.8" "    19.6" "     5.7"
"1953" "   -19.8" "    -9.0" "    -4.3" "     3.5" "    13.1" "    17.7" "    22.1" "    23.4" "    12.4" "     8.4" "    -0.6" "   -12.8" "     4.5" "   -12.8" "     4.1" "    21.1" "     6.7"
