" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1903" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    19.4" "    14.7" "    15.4" "    -0.3" "     2.9" " NA" " NA" " NA" " NA" "     9.9"
"1904" "    -2.4" "   -13.8" "    -4.0" "    14.4" "    16.6" "    20.7" "    25.5" "    23.7" "    17.9" "    13.6" "     9.5" "    -1.0" "    10.1" "    -4.4" "     9.0" "    23.3" "    13.7"
"1905" "    -6.8" "    -5.2" "     9.0" "    13.6" "    17.3" "    18.8" "    24.6" "    25.9" "    20.4" "    10.7" "     7.3" "    -1.1" "    11.2" "    -4.3" "    13.3" "    23.1" "    12.8"
"1906" "    -4.9" "     2.4" "     4.4" "    17.8" "    15.5" "    20.5" "    27.8" "    24.1" "    19.5" "    15.3" "     1.2" "    -7.4" "    11.4" "    -1.2" "    12.6" "    24.1" "    12.0"
"1907" "   -18.8" "    -4.9" "    -1.1" "     7.8" "    14.1" "    19.6" "    23.6" "    22.5" " NA" "    18.5" "     9.3" "    -0.3" " NA" "   -10.4" "     6.9" "    21.9" " NA"
"1908" "     2.5" " NA" "     3.2" "    15.8" "    17.6" "    18.4" "    25.3" "    22.9" "    20.9" "    12.2" "     8.0" "     0.2" " NA" " NA" "    12.2" "    22.2" "    13.7"
"1909" "    -8.9" "    -5.2" "     5.5" "     7.8" "    16.0" "    21.7" "    24.2" "    27.1" "    23.8" "    12.4" "    -0.5" "    -5.6" "     9.9" "    -4.6" "     9.8" "    24.3" "    11.9"
"1910" "    -0.6" "    -8.7" "    12.0" "    18.5" "    19.9" "    24.3" "    27.7" "    22.0" "    17.1" "    12.8" "     0.9" "    -3.3" "    11.9" "    -5.0" "    16.8" "    24.7" "    10.3"
"1911" "   -14.8" "    -6.6" "     6.7" "    11.0" "    16.1" "    22.9" "    22.6" "    18.8" "    15.0" "    11.7" " NA" " NA" " NA" "    -8.2" "    11.3" "    21.4" " NA"
"1912" " NA" " NA" "    -0.3" "    12.7" "    16.6" "    23.8" "    21.1" "    20.7" "    16.1" "    11.1" "     7.1" "     2.1" " NA" " NA" "     9.7" "    21.9" "    11.4"
"1913" "   -12.0" "    -5.8" "    -0.4" "    14.1" "    15.6" "    22.6" "    23.0" "    23.5" " NA" "     9.1" "     6.4" "     1.2" " NA" "    -5.2" "     9.8" "    23.0" " NA"
"1914" "    -6.0" " NA" " NA" "    12.1" " NA" "    21.5" "    26.8" "    22.3" " NA" "    11.6" "     4.6" "    -6.7" " NA" " NA" " NA" "    23.5" " NA"
"1915" "    -3.7" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -0.2" " NA" " NA" " NA" " NA" " NA"
"1916" "   -21.0" "    -4.1" "     1.6" "    12.2" "    13.8" "    19.0" "    23.8" "    22.0" "    17.2" "     9.9" "     5.2" "    -7.2" "     7.7" "    -8.4" "     9.2" "    21.6" "    10.8"
"1917" "    -7.8" "    -9.6" "     0.4" "     8.6" "    16.5" "    19.5" "    27.9" "    23.9" "    18.4" "     9.0" "    12.2" "   -11.0" "     9.0" "    -8.2" "     8.5" "    23.8" "    13.2"
"1918" "    -6.3" "    -4.7" "     2.8" "    12.4" "    16.7" "    25.2" "    26.5" "    25.9" "    20.2" "    13.8" "     6.7" "    -0.9" "    11.5" "    -7.3" "    10.6" "    25.9" "    13.6"
"1919" "     2.7" "    -5.3" "    -5.1" "    13.4" "    17.4" "    24.5" "    27.1" "    24.4" "    17.6" "     5.1" "    -4.5" "    -4.5" "     9.4" "    -1.2" "     8.6" "    25.3" "     6.1"
