" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1939" "    -1.7" "    -4.9" "     4.8" "    12.4" "    16.2" "    17.4" "    22.0" "    23.7" "    15.9" "     7.8" "     7.4" "     3.8" "    10.4" " NA" "    11.1" "    21.0" "    10.4"
"1940" "    -3.0" "    -0.2" "     8.3" " NA" "    17.2" "    19.6" "    22.3" "    21.7" "    19.8" "    11.3" "    -2.4" "    -0.5" " NA" "     0.2" " NA" "    21.2" "     9.6"
"1941" "     0.1" "     1.8" "     9.3" "    14.4" "    15.6" "    19.2" "    24.7" "    22.3" "    11.6" "     9.0" "     3.8" "    -1.3" "    10.9" "     0.5" "    13.1" "    22.1" "     8.1"
"1942" "    -1.0" "     0.8" "     5.5" "    12.4" "    19.1" "    20.6" " NA" " NA" "    15.9" "     9.8" "    -0.4" "    -2.1" " NA" "    -0.5" "    12.3" " NA" "     8.4"
"1943" "   -11.9" "     1.8" "     3.1" "    12.8" "    12.9" "    17.2" "    21.3" "    19.2" "    18.0" "     9.7" "     4.3" " NA" " NA" "    -4.1" "     9.6" "    19.2" "    10.7"
"1944" "    -1.6" "    -0.2" "     2.9" "    12.3" "    16.3" "    19.2" "    23.0" "    20.1" "    17.2" "    13.0" "     3.8" "    -4.7" "    10.1" " NA" "    10.5" "    20.8" "    11.3"
"1945" "    -2.9" "     1.5" "     5.1" "     8.9" "    18.3" "    18.2" "    23.4" "    22.9" "    15.1" "    11.2" "    -0.1" "    -2.3" "     9.9" "    -2.0" "    10.8" "    21.5" "     8.7"
"1946" "    -0.4" "     1.8" "     7.2" "    11.5" "    20.5" "    18.7" "    22.3" "    24.7" "    18.7" "     9.5" "    -2.7" "    -3.9" "    10.7" "    -0.3" "    13.1" "    21.9" "     8.5"
"1947" "    -5.2" "     0.3" "     7.9" "    13.1" "    18.6" "    17.4" "    23.6" "    22.8" " NA" " NA" "    -0.4" "    -0.5" " NA" "    -2.9" "    13.2" "    21.3" " NA"
"1948" "    -1.6" "    -3.5" "     2.7" "     6.6" "    17.4" "    22.0" "    19.7" "    18.4" "    14.8" "     9.5" "     1.4" "    -6.5" "     8.4" "    -1.9" "     8.9" "    20.0" "     8.6"
"1949" "    -7.0" "    -4.6" "     5.0" "    11.7" "    17.6" "    17.0" "    20.3" "    19.0" "    18.4" "     8.1" "     7.8" "    -7.4" "     8.8" "    -6.0" "    11.4" "    18.8" "    11.4"
"1950" "   -21.0" "     1.5" "     2.9" "     8.4" "    13.6" "    22.1" "    22.5" "    21.2" "    20.8" "     7.4" "    -1.9" "     0.2" "     8.1" "    -9.0" "     8.3" "    21.9" "     8.8"
"1951" "    -7.8" "    -2.4" "    -0.7" "    11.5" "    15.9" "    19.5" "    24.0" "    20.8" "    17.2" "     6.0" "     2.5" "    -8.6" "     8.2" "    -3.3" "     8.9" "    21.4" "     8.6"
"1952" "    -7.7" "    -0.4" "     3.4" "    10.9" "    16.2" "    16.6" "    21.6" "    21.8" "    18.4" "    12.9" "     2.2" "     0.6" "     9.7" "    -5.6" "    10.2" "    20.0" "    11.2"
"1953" "    -5.2" "     1.9" "     5.5" "     9.2" "    16.9" "    16.9" "    21.0" "    21.1" "    17.4" "    12.6" "     5.4" "    -1.2" "    10.1" "    -0.9" "    10.5" "    19.7" "    11.8"
"1954" "   -10.9" "     2.2" "     2.3" "     4.4" "    15.0" "    17.1" "    19.9" "    18.1" "    14.6" "     9.1" "     6.5" "    -0.4" "     8.2" "    -3.3" "     7.2" "    18.4" "    10.1"
"1955" "    -3.1" "    -2.0" "    -1.7" "     7.8" "    12.1" "    17.4" "    20.4" "    19.7" "    16.9" "     8.2" "    -6.6" "   -10.8" "     6.5" "    -1.8" "     6.1" "    19.2" "     6.2"
"1956" "    -7.8" "    -4.8" "     2.0" "    10.4" "    17.2" "    15.0" "    22.6" "    20.9" "    16.8" "     7.0" "     0.6" "    -3.3" "     8.1" "    -7.8" "     9.9" "    19.5" "     8.1"
"1957" "   -15.0" "    -4.3" "     3.7" "    10.0" "    18.3" "    17.6" "    17.4" "    17.5" "    18.4" "     7.0" "     1.4" "    -0.4" "     7.6" "    -7.5" "    10.7" "    17.5" "     8.9"
"1958" "     0.6" "    -0.4" "     3.8" "    10.0" "    19.5" "    22.0" "    25.4" "    22.9" "    14.7" "    11.5" "    -0.5" "    -1.8" "    10.6" "    -0.1" "    11.1" "    23.4" "     8.6"
"1959" "    -4.0" "    -2.8" "     5.8" "    11.4" "    14.5" "    18.2" "    22.7" "    17.5" "    13.4" "     7.6" "    -0.9" "     0.2" "     8.6" "    -2.9" "    10.6" "    19.5" "     6.7"
"1960" "    -5.8" "     0.5" "     5.1" "    11.4" "    13.0" " NA" "    25.4" "    19.3" "    16.3" "    10.1" "     1.7" "    -2.9" " NA" "    -1.7" "     9.8" " NA" "     9.4"
"1961" "    -1.6" "     2.1" "     6.1" "    10.1" "    17.3" "    23.4" "    24.8" "    26.4" "    14.6" "     8.4" "    -0.4" "    -4.5" "    10.6" "    -0.8" "    11.2" "    24.9" "     7.5"
"1962" "    -4.0" "    -1.3" "     2.2" "    11.5" "    12.9" "    18.7" "    21.7" "    19.2" "    17.7" "    10.8" "     5.0" "     0.6" "     9.6" "    -3.3" "     8.9" "    19.9" "    11.2"
"1963" "    -5.4" "     6.8" "     6.4" "    10.7" "    15.7" "    19.1" "    20.3" "    22.9" "    19.4" "    11.4" "     2.4" "    -1.5" "    10.7" "     0.7" "    10.9" "    20.8" "    11.1"
"1964" "    -1.8" "     3.4" "     2.9" "     8.4" "    14.1" "    18.2" "    20.8" "    18.8" "    13.6" "    12.4" "    -1.0" "   -10.3" "     8.3" "     0.0" "     8.5" "    19.3" "     8.3"
"1965" "    -5.4" "     0.2" "     3.3" "    10.0" "    15.1" "    19.8" "    23.6" "    22.1" "    15.1" "    11.9" "     0.6" "    -4.3" "     9.3" "    -5.2" "     9.5" "    21.8" "     9.2"
