" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1912" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    16.6" "    10.4" "     3.1" "    -1.5" " NA" " NA" " NA" " NA" "    10.0"
"1913" "   -14.4" "    -4.7" "    -1.0" "    13.2" "    15.5" "    20.5" "    21.5" "    20.8" "    17.7" "     7.7" "     2.3" "    -1.3" "     8.2" "    -6.9" "     9.2" "    20.9" "     9.2"
"1914" "    -9.7" "    -7.8" "     2.8" "    12.2" "    17.6" "    19.7" "    23.5" "    21.7" "    15.0" "    11.9" "     0.8" "    -9.7" "     8.2" "    -6.3" "    10.9" "    21.6" "     9.2"
"1915" "    -6.9" "    -3.5" "     5.3" "    16.3" "    16.9" "    17.8" "    20.1" "    25.2" "    14.8" "    11.1" "     0.9" "    -4.1" "     9.5" "    -6.7" "    12.8" "    21.0" "     8.9"
"1916" "   -20.7" "    -2.5" "    -1.0" "    12.0" "    15.5" "    20.3" "    20.9" "    20.5" "    16.2" "    10.2" "     2.7" "   -10.7" "     7.0" "    -9.1" "     8.8" "    20.6" "     9.7"
"1917" "   -10.9" "    -9.4" "     0.6" "     6.6" "    15.4" "    19.1" "    23.9" "    21.6" "    17.9" "     8.1" "    10.0" "   -18.3" "     7.1" "   -10.3" "     7.5" "    21.5" "    12.0"
"1918" "   -10.8" "    -6.5" "     1.9" "    12.8" "    14.8" "    19.8" "    21.9" "    21.6" "    18.1" "    11.0" "     2.8" "    -2.8" "     8.7" "   -11.9" "     9.8" "    21.1" "    10.6"
"1919" "    -2.3" "    -9.4" "    -4.4" "    13.3" "    15.9" " NA" "    22.6" "    22.3" "    17.5" "     3.7" "    -6.3" "    -7.8" " NA" "    -4.8" "     8.3" " NA" "     5.0"
"1920" "   -11.5" " NA" " NA" " NA" "    14.5" "    17.8" "    25.2" "    21.5" "    16.0" "    10.5" "     1.8" "    -7.9" " NA" " NA" " NA" "    21.5" "     9.4"
"1921" "    -7.8" "    -1.6" "    -0.5" "    12.3" "    17.0" "    22.1" "    22.4" "    19.8" "    15.8" "    13.7" "    -3.4" "    -3.6" "     8.9" "    -5.8" "     9.6" "    21.4" "     8.7"
