" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1887" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1888" "   -10.9" "     2.4" "     0.0" "     8.8" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -1.4" " NA" " NA" " NA" " NA" " NA"
"1889" "    -4.4" "    -1.4" "     6.7" "    12.4" "    15.9" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -2.4" "    11.7" " NA" " NA"
"1890" "   -11.8" "    -7.1" "     2.4" "     7.0" "    13.4" "    16.5" "    20.3" "    20.0" "    14.1" "     6.7" "     6.3" "     1.9" "     7.5" " NA" "     7.6" "    18.9" "     9.0"
"1891" "     0.0" "    -9.6" "     1.7" "     9.2" "    14.6" "    15.3" "    21.2" "    21.2" "    14.7" "     9.8" "     1.1" "    -2.4" "     8.1" "    -2.6" "     8.5" "    19.2" "     8.5"
"1892" "    -3.9" "    -0.5" "     4.3" "     5.1" "    11.3" " NA" " NA" " NA" " NA" " NA" "    -1.2" "    -4.5" " NA" "    -2.3" "     6.9" " NA" " NA"
"1893" "    -5.4" "    -8.5" "     1.9" " NA" " NA" "    14.5" "    21.0" "    21.7" "    14.8" "     6.3" "    -2.6" "    -1.4" " NA" "    -6.1" " NA" "    19.1" "     6.2"
"1894" "    -6.7" "    -3.5" "     1.6" "     7.8" "    13.7" "    16.9" "    22.8" "    22.4" "    11.2" " NA" " NA" "    -3.5" " NA" "    -3.9" "     7.7" "    20.7" " NA"
"1895" "    -6.3" "    -1.6" "     2.8" " NA" " NA" "    17.2" "    19.5" "    20.4" "     9.7" "    10.9" "     1.7" "    -3.4" " NA" "    -3.8" " NA" "    19.0" "     7.4"
"1896" "    -4.8" "     1.2" "     0.8" "     6.5" "    10.8" "    19.2" "    24.1" "    19.9" "    13.6" "     9.4" "   -10.3" "     1.1" "     7.6" "    -2.3" "     6.0" "    21.1" "     4.2"
"1897" "    -5.1" "    -2.1" "    -1.7" "     9.5" "    19.3" "    17.4" "    18.5" "    22.3" "    15.3" "     9.3" "    -5.1" "    -3.5" "     7.8" "    -2.0" "     9.0" "    19.4" "     6.5"
"1898" "    -3.1" "    -0.8" "    -0.2" "     8.0" "    13.7" "    17.1" "    21.2" "    23.3" "    15.1" "     5.8" "    -1.4" "    -2.3" "     8.0" "    -2.5" "     7.2" "    20.5" "     6.5"
"1899" "    -4.2" "    -7.0" "    -1.2" "     5.9" "    10.5" "    15.9" "    21.7" "    15.0" "    15.9" "     5.9" "     5.4" "    -2.6" "     6.8" "    -4.5" "     5.1" "    17.5" "     9.1"
"1900" "     0.2" "    -2.6" "     3.5" "    11.4" "    15.3" "    19.6" "    20.3" "    16.1" "    12.3" "     6.4" "    -1.4" "     0.6" "     8.5" "    -1.7" "    10.1" "    18.7" "     5.8"
"1901" "    -4.8" "    -2.4" "     3.7" "     6.6" "    14.9" "    13.7" "    20.4" "    22.2" "    11.0" "    12.2" "     2.5" "    -0.4" "     8.3" "    -2.2" "     8.4" "    18.8" "     8.6"
"1902" "    -4.2" "     0.3" "     1.7" "     7.1" "    13.1" "    14.1" "    19.6" "    19.8" "    12.9" "    10.1" "    -1.1" "    -4.7" "     7.4" "    -1.4" "     7.3" "    17.8" "     7.3"
"1903" "    -2.3" "    -1.6" "    -0.9" "     5.6" "    11.9" "    20.6" "    17.8" "    17.0" "    10.7" "     9.8" "    -1.0" "     0.0" "     7.3" "    -2.9" "     5.5" "    18.5" "     6.5"
"1904" "    -2.7" "    -7.7" "    -1.1" "    11.2" "    13.0" "    17.1" "    23.6" "    21.1" "    16.1" "    11.3" "     6.2" "    -1.7" "     8.9" "    -3.5" "     7.7" "    20.6" "    11.2"
"1905" "    -5.2" "    -1.8" "     6.1" "     9.8" "    12.8" "    15.5" "    22.0" "    21.4" "    14.4" "     5.0" "     3.2" "    -0.7" "     8.5" "    -2.9" "     9.6" "    19.6" "     7.5"
"1906" "    -1.3" "     1.2" "     2.8" "    12.1" "    12.1" "    16.9" "    26.1" "    21.0" "    15.4" "     9.2" "    -0.3" "    -3.1" "     9.3" "    -0.3" "     9.0" "    21.3" "     8.1"
