" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1940" "     3.6" " NA" " NA" " NA" " NA" "    22.4" "    26.3" "    25.8" "    19.9" "    13.4" "    10.0" "     8.0" " NA" " NA" " NA" "    24.8" "    14.4"
"1941" "     1.7" "     6.0" "     4.5" "    12.6" "    17.1" "    23.4" "    26.4" "    21.6" "    19.8" "    14.6" "     9.5" "     3.9" "    13.4" "     5.2" "    11.4" "    23.8" "    14.6"
"1942" "     0.8" "    -0.6" "     6.2" "    11.6" "    18.8" "    21.8" "    25.0" "    25.7" "    22.9" "    16.4" "     8.6" "    -0.6" "    13.1" "     1.4" "    12.2" "    24.2" "    16.0"
"1943" "    -3.4" "     2.5" "     4.9" "     8.3" "    16.5" "    20.8" "    25.8" "    24.4" "    21.2" " NA" "     9.7" "     1.1" " NA" "    -0.5" "     9.9" "    23.7" " NA"
"1944" "     2.5" "     0.5" "     4.4" "     9.7" "    20.5" "    22.3" "    27.3" "    27.8" "    21.3" "    16.3" "    10.9" "     3.2" "    13.9" "     1.4" "    11.5" "    25.8" "    16.2"
"1945" "     2.4" "     1.2" "     8.4" "    13.5" "    15.4" "    21.3" "    26.4" "    25.3" "    22.7" "    15.5" "    10.4" "     1.5" "    13.7" "     2.3" "    12.4" "    24.3" "    16.2"
"1946" "     1.6" "     0.8" "     9.3" "     9.1" "    16.3" "    22.4" " NA" "    22.6" "    22.3" "    17.8" "     9.9" "     4.4" " NA" "     1.3" "    11.6" " NA" "    16.7"
"1947" "     2.0" "     1.7" "     4.9" "    10.1" "    18.4" "    21.1" "    26.9" "    26.7" "    21.8" "    17.8" "     7.7" "     0.4" "    13.3" "     2.7" "    11.1" "    24.9" "    15.8"
"1948" "    -1.1" "    -1.2" "     3.9" "     9.7" "    16.0" "    19.9" "    25.6" "    25.2" "    20.0" "    14.7" "    10.1" "     3.6" "    12.2" "    -0.6" "     9.9" "    23.6" "    14.9"
"1949" "     2.2" "     1.7" "     5.4" "    11.3" "    17.9" "    24.1" "    27.9" "    26.7" "    20.8" "    16.6" "     8.1" "     4.6" "    13.9" "     2.5" "    11.5" "    26.2" "    15.2"
"1950" "     2.9" "    -1.3" "     3.0" "     9.0" "    17.9" "    22.3" "    25.4" "    24.7" "    18.2" "    14.9" "    12.3" "     5.3" "    12.9" "     2.1" "    10.0" "    24.1" "    15.1"
"1951" "     4.0" "     3.9" "     6.3" "    12.1" "    18.2" "    22.1" "    27.7" "    25.6" "    21.8" "    15.8" "     9.8" "     3.6" "    14.2" "     4.4" "    12.2" "    25.1" "    15.8"
