" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1913" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    16.4" "     7.5" "     0.0" " NA" " NA" " NA" " NA" " NA"
"1914" "    -4.5" "    -6.8" "     2.6" "     5.6" "    15.4" "    18.3" "    22.5" "    23.0" "    19.3" "    13.4" "     3.9" "    -2.7" "     9.2" "    -3.8" "     7.9" "    21.3" "    12.2"
"1915" "    -1.8" "    -0.6" "     0.1" "     7.2" "    12.6" "    19.5" "    23.4" "    22.6" "    19.1" "    13.9" "     6.5" "     0.8" "    10.3" "    -1.7" "     6.6" "    21.8" "    13.2"
"1916" "    -3.1" "    -4.3" "    -1.9" "     7.7" "    14.4" "    20.1" "    22.6" "    23.7" "    20.2" "    13.4" "     3.4" "    -0.4" "     9.7" "    -2.2" "     6.7" "    22.1" "    12.3"
"1917" "    -4.9" "    -4.3" "     1.6" "     7.0" "     9.0" "    20.9" "    23.6" "    24.4" "    18.5" "    13.4" "     3.3" "    -5.4" "     8.9" "    -3.2" "     5.9" "    23.0" "    11.7"
"1918" "    -5.6" "    -5.5" "    -1.4" "     7.9" "    16.9" "    19.2" "    22.8" "    21.7" "    19.3" "    12.5" "     4.6" "    -1.2" "     9.3" "    -5.5" "     7.8" "    21.2" "    12.1"
"1919" "    -2.4" "    -1.4" "     2.9" "     7.5" "    14.9" "    21.2" "    22.9" "    22.6" "    18.2" "    10.7" "     5.4" "    -3.8" "     9.9" "    -1.7" "     8.4" "    22.2" "    11.4"
"1920" "    -8.6" "    -2.6" "     3.2" "     6.9" "    15.6" "    19.7" "    23.8" "    24.3" "    18.9" "    15.0" "     4.0" "    -0.8" "    10.0" "    -5.0" "     8.6" "    22.6" "    12.6"
"1921" "    -3.3" "    -3.4" "     5.2" "    10.1" "    16.1" "    20.0" "    25.6" "    22.3" "    21.0" "    13.2" "     2.4" "    -2.2" "    10.6" "    -2.5" "    10.5" "    22.6" "    12.2"
"1922" "    -4.6" "    -4.1" "     3.1" "     7.2" "    15.3" "    22.2" "    21.9" "    22.9" "    18.7" "    12.2" "     2.9" "    -3.5" "     9.5" "    -3.6" "     8.5" "    22.3" "    11.3"
"1923" "    -6.1" "    -7.9" "    -2.5" "     5.6" "    13.3" "    19.3" "    21.8" "    21.5" "    18.5" "    14.6" "     7.9" "     1.9" "     9.0" "    -5.8" "     5.5" "    20.9" "    13.7"
"1924" "    -3.0" "    -5.0" "     1.8" "     6.1" "    16.1" "    20.5" "    25.4" "    23.2" "    19.4" "    12.4" "     7.9" "    -3.1" "    10.1" "    -2.0" "     8.0" "    23.0" "    13.2"
