" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1915" " NA" " NA" " NA" " NA" " NA" " NA" "    22.3" "    20.8" "    19.4" "    13.7" "     7.0" "    -1.4" " NA" " NA" " NA" " NA" "    13.4"
"1916" "     0.2" "    -5.0" "    -0.3" "    12.1" "    17.4" "    20.5" "    26.3" "    25.6" "    20.3" "    15.4" "     5.4" "    -1.7" "    11.4" "    -2.1" "     9.7" "    24.1" "    13.7"
"1917" "    -5.3" "    -5.7" "     2.7" "    10.5" "    14.3" "    21.5" "    25.3" "    24.4" "    19.0" "     9.6" "     3.0" "    -6.3" "     9.4" "    -4.2" "     9.2" "    23.7" "    10.5"
"1918" "    -7.8" "    -2.7" "     2.8" "    12.3" "    19.1" "    21.0" "    25.0" "    24.9" "    16.2" "    14.4" "     7.0" "    -0.2" "    11.0" "    -5.6" "    11.4" "    23.6" "    12.5"
"1919" "    -1.1" "    -0.2" "     4.0" "     9.2" "    17.4" "    26.3" "    25.6" "    22.8" "    19.9" "    13.8" "     5.4" "    -3.1" "    11.7" "    -0.5" "    10.2" "    24.9" "    13.0"
"1920" "    -7.8" "    -2.5" "     5.3" "    10.0" "    19.4" "    23.2" "    23.0" "    25.8" "    21.5" "    16.2" "     4.1" "    -2.0" "    11.4" "    -4.5" "    11.6" "    24.0" "    13.9"
"1921" "    -1.4" "    -0.1" "     7.5" "    15.6" "    21.5" "    24.7" "    28.8" "    23.5" "    21.3" "    13.3" "     3.2" "    -1.0" "    13.1" "    -1.2" "    14.9" "    25.7" "    12.6"
"1922" "    -4.3" "    -0.6" "     4.1" "    12.0" "    20.9" "    22.7" "    25.2" "    23.2" "    20.6" "    12.6" "     6.3" "    -1.7" "    11.8" "    -2.0" "    12.3" "    23.7" "    13.2"
"1923" "    -4.8" "    -5.3" "     0.4" "     9.3" " NA" "    23.3" "    24.2" "    23.7" "    19.8" "    14.9" "     6.4" "     3.3" " NA" "    -3.9" " NA" "    23.7" "    13.7"
"1924" "    -2.3" "    -4.7" "     3.2" "     9.9" "    14.6" "    22.5" "    24.2" "    22.9" "    17.6" "    14.1" "     7.3" "    -3.2" "    10.5" "    -1.2" "     9.2" "    23.2" "    13.0"
"1925" "    -5.0" " NA" "     5.7" "    12.3" "    16.0" "    23.3" "    23.8" "    24.2" "    18.7" "     9.0" "     5.6" "    -2.8" " NA" " NA" "    11.3" "    23.8" "    11.1"
"1926" "    -2.8" "    -2.3" "    -0.2" "     7.1" "    18.5" "    21.2" "    24.2" "    22.0" "    18.3" "    11.7" "     6.3" "    -3.3" "    10.1" "    -2.6" "     8.5" "    22.5" "    12.1"
"1927" "    -3.5" "    -1.3" "     6.1" "    12.2" "    16.3" "    21.7" "    23.3" "    21.9" "    20.0" "    14.8" "     7.5" "    -0.5" "    11.5" "    -2.7" "    11.5" "    22.3" "    14.1"
"1928" "    -2.3" "    -1.3" "     3.4" "    10.1" "    19.3" "    22.6" "    25.9" "    25.7" "    17.7" "    13.9" "     6.1" "     1.1" "    11.9" "    -1.4" "    10.9" "    24.7" "    12.6"
"1929" "    -3.7" "    -2.3" "     5.3" "    11.6" "    17.3" "    22.3" "    25.0" "    22.1" "    20.8" "    12.9" "     5.9" "    -3.7" "    11.1" "    -1.6" "    11.4" "    23.1" "    13.2"
"1930" "    -2.4" "    -1.4" "     1.9" "    11.5" "    19.1" "    24.3" "    24.1" "    23.3" "    21.1" "    14.8" "     9.3" "    -0.7" "    12.1" "    -2.5" "    10.8" "    23.9" "    15.1"
"1931" "    -4.5" "    -1.4" "     5.4" "    13.7" "    19.1" "    24.1" "    26.5" "    24.3" "    21.7" "    16.2" "    10.7" "     0.8" "    13.1" "    -2.2" "    12.7" "    25.0" "    16.2"
"1932" "     1.8" "    -1.3" "     1.4" "     9.2" "    19.2" "    23.5" "    23.3" "    24.9" "    20.8" "    15.6" "     5.7" "     1.9" "    12.2" "     0.4" "     9.9" "    23.9" "    14.0"
"1933" "     2.2" "     0.5" "     1.3" "    12.0" "    19.8" "    24.6" "    26.7" "    25.4" "    21.5" "    12.9" "     1.4" "    -5.0" "    11.9" "     1.5" "    11.0" "    25.6" "    11.9"
"1934" "    -4.0" "    -8.3" "     0.8" "    11.5" "    20.4" "    24.9" "    26.9" "    23.2" "    21.1" "    12.2" "     8.0" "    -4.1" "    11.1" "    -5.8" "    10.9" "    25.0" "    13.8"
"1935" "    -5.3" "    -3.1" "     3.8" "    11.2" "    17.1" "    22.3" "    26.2" "    24.8" "    18.3" "    15.3" "     7.8" "    -4.4" "    11.2" "    -4.2" "    10.7" "    24.4" "    13.8"
"1936" "    -5.6" "    -4.8" "     5.3" "     9.7" "    19.9" "    22.9" "    25.1" "    23.3" "    20.3" "    14.2" "     2.7" "     0.0" "    11.1" "    -4.9" "    11.6" "    23.8" "    12.4"
"1937" "     0.6" "     0.5" "     0.7" " NA" "    19.0" "    22.3" "    25.5" "    25.7" "    19.6" "    13.1" "     6.9" "    -2.3" " NA" "     0.4" " NA" "    24.5" "    13.2"
"1938" "    -4.6" "    -2.0" "     4.4" "    12.9" " NA" " NA" "    26.9" "    27.9" "    20.0" "    15.2" "     7.7" "     0.0" " NA" "    -3.0" " NA" " NA" "    14.3"
"1939" "    -3.5" "    -2.3" "     0.0" "     8.2" "    19.9" "    24.3" "    27.0" "    27.0" "    20.4" "    14.2" "     4.6" "    -0.9" "    11.6" "    -1.9" "     9.4" "    26.1" "    13.1"
"1940" "    -7.4" "    -4.1" "     0.0" "     8.8" "    19.2" "    22.7" "    26.1" "    25.5" "    21.2" "    12.2" "     5.0" "    -0.4" "    10.7" "    -4.1" "     9.3" "    24.8" "    12.8"
"1941" "    -5.5" "    -2.3" "     0.1" "    15.2" "    21.0" "    26.3" "    28.1" "    24.2" "    22.2" "    13.5" "     7.9" "    -0.5" "    12.5" "    -2.7" "    12.1" "    26.2" "    14.5"
"1942" "    -3.5" "    -4.1" "     5.5" "    13.9" "    20.2" "    23.4" "    26.5" "    24.7" "    20.8" "    16.2" "     7.3" "    -3.8" "    12.3" "    -2.7" "    13.2" "    24.9" "    14.8"
"1943" "    -7.1" "    -2.3" "     0.6" "     7.8" "    17.5" "    24.2" "    26.2" "    24.5" "    19.0" "    14.1" "     6.6" "    -2.3" "    10.7" "    -4.4" "     8.6" "    25.0" "    13.2"
"1944" "    -1.0" "    -1.8" "     1.0" "     9.3" "    21.9" "    23.2" "    26.9" "    28.1" "    21.2" "    13.7" "     6.7" "    -3.7" "    12.1" "    -1.7" "    10.7" "    26.1" "    13.9"
